Strategic,Monitor,On,Thursday,26-April-2018,filename:CCITY_20180426

Thursday,26-April-2018,00:00,SS,85M+,PL,8.3,PV,7.4,CL,100,+0,RL,89,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,115,8,25,107,12,24,120,6,24,-,-,-,121
,354,S,31,B,53,87,15,17,80,15,17,34,5,7,-,-,-,97
,182,S,34,A,75,101,4,23,130,15,33,-,-,-,-,-,-,126
,2,L,14,AD,72,28,6,6,50,15,16,-,-,-,-,-,-,1260
,2,L,15,AD,72,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,09:20,SS,58M+,PL,2.3,PV,2.3,CL,120,+0,RL,107,SA,54,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,104,90,33,36,34,12,11,26,11,12,0,0,0,81
,288,S,270,B,21,78,4,5,85,3,6,-,-,-,-,-,-,69
A=<80,B=#24
Thursday,26-April-2018,09:20,SS,85M+,PL,3.4#,PV,3.3,CL,120,+0,RL,130,SA,313,DS,141
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,97,-,-,-,143,6,39,27,8,7,-,-,-,127
,196,S,310,A,53,23,3,3,0,0,0,106,5,16,-,-,-,134
,196,S,311,ABE,81,19,6,6,51,9,12,38,8,11,17,3,5,56
,196,S,312,D,49,18,2,3,81,11,13,120,13,22,70,12,10,110
,197,L,71,ABF,50,37,6,7,0,0,0,-,-,-,-,-,-,480
,197,L,72,ABF,50,47,7,7,56,9,10,-,-,-,-,-,-,600
A=<15,B=20,C=#25,D=26,E=18
Thursday,26-April-2018,09:22,SS,6M+,PL,4.4#,PV,5.3,CL,120,+0,RL,105,SA,17,DS,123
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,66,77,16,16,36,9,7,60,17,16,27,8,7,72
,183,S,21,B,35,27,4,3,67,7,8,49,6,5,-,-,-,71
,184,S,161,A,92,37,13,12,67,22,22,69,25,25,22,7,7,66
,184,S,162,B,27,12,2,1,29,3,3,-,-,-,-,-,-,24
,183,S,183,B,35,27,4,3,67,7,8,-,-,-,-,-,-,71
,183,L,7,AC,66,77,16,16,-,-,-,-,-,-,-,-,-,500
A=<39,B=44,C=#20
Thursday,26-April-2018,09:22,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,17,DS,123
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,114,11,24,109,15,24,117,6,23,-,-,-,119
,354,S,31,B,52,109,19,21,104,20,21,9,2,2,-,-,-,99
,182,S,34,A,74,124,20,28,123,20,31,-,-,-,-,-,-,129
,2,L,14,AD,70,44,2,10,23,6,7,-,-,-,-,-,-,1260
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,09:22,SS,58M+,PL,4.3,PV,4.3,CL,120,+0,RL,106,SA,54,DS,102
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,100,54,18,21,37,10,11,32,13,14,0,0,0,71
,288,S,270,B,21,94,7,6,74,6,5,-,-,-,-,-,-,86
A=<73,B=#32
Thursday,26-April-2018,09:22,SS,85M+,PL,3.4#,PV,3.4,CL,120,+0,RL,129,SA,313,DS,130
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,78,-,-,-,96,12,21,23,4,5,-,-,-,120
,196,S,310,A,53,23,3,3,0,0,0,106,5,16,-,-,-,115
,196,S,311,ABE,81,19,6,6,51,9,12,38,8,11,17,3,5,50
,196,S,312,D,49,18,2,3,81,11,13,120,13,22,70,12,10,113
,197,L,71,ABF,73,68,6,19,142,7,44,-,-,-,-,-,-,1160
,197,L,72,ABF,73,68,5,16,70,9,19,-,-,-,-,-,-,760
A=<15,B=20,C=#25,D=26,E=18
Thursday,26-April-2018,09:24,SS,6M+,PL,5.4#,PV,5.3,CL,120,+0,RL,105,SA,170,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,108,23,8,8,51,19,17,42,18,18,20,7,8,65
,183,S,21,B,34,30,5,3,55,7,6,31,3,3,-,-,-,62
,184,S,161,A,93,54,12,18,58,15,19,54,18,19,29,9,9,63
,184,S,162,B,27,0,0,0,0,0,0,-,-,-,-,-,-,13
,183,S,183,B,34,30,5,3,55,7,6,-,-,-,-,-,-,62
,183,L,7,AC,108,23,8,8,-,-,-,-,-,-,-,-,-,380
A=<37,B=46,C=#20
Thursday,26-April-2018,09:24,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,119,5,26,113,8,26,113,8,23,-,-,-,119
,354,S,31,B,53,89,18,18,132,16,28,15,3,3,-,-,-,115
,182,S,34,A,75,98,15,22,128,14,32,-,-,-,-,-,-,127
,2,L,14,AD,65,35,3,7,31,8,9,-,-,-,-,-,-,1300
,2,L,15,AD,65,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,09:24,SS,58M+,PL,4.3,PV,4.3,CL,120,+0,RL,104,SA,54,DS,102
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,98,70,24,26,23,7,7,43,16,18,0,0,0,69
,288,S,270,B,22,50,3,4,84,5,6,-,-,-,-,-,-,88
A=<73,B=#32
Thursday,26-April-2018,09:24,SS,85M+,PL,4.4#,PV,4.4,CL,120,+0,RL,129,SA,313,DS,130
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,76,-,-,-,146,7,32,67,7,14,-,-,-,129
,196,S,310,A,39,36,3,4,148,4,17,113,5,12,-,-,-,125
,196,S,311,ABE,39,8,2,1,95,9,11,66,8,9,56,8,9,71
,196,S,312,D,43,0,0,0,45,6,6,64,12,10,11,2,1,95
,197,L,71,ABF,45,131,6,22,148,5,28,-,-,-,-,-,-,1520
,197,L,72,ABF,45,53,6,8,61,8,10,-,-,-,-,-,-,920
A=<16,B=20,C=#25,D=25,E=18
Thursday,26-April-2018,09:26,SS,6M+,PL,5.4#,PV,5.3,CL,120,+0,RL,104,SA,170,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,82,50,9,13,42,11,11,53,18,17,23,7,7,58
,183,S,21,B,33,30,5,3,31,4,4,32,4,3,-,-,-,47
,184,S,161,A,93,57,20,19,63,20,21,56,21,20,17,6,5,63
,184,S,162,B,27,23,3,2,44,4,4,-,-,-,-,-,-,26
,183,S,183,B,33,30,5,3,31,4,4,-,-,-,-,-,-,47
,183,L,7,AC,82,50,9,13,-,-,-,-,-,-,-,-,-,360
A=<37,B=46,C=#20
Thursday,26-April-2018,09:26,SS,10M+,PL,4#4#,PV,3.2,CL,120,+0,RL,136,SA,170,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,117,7,25,81,10,18,102,11,20,-,-,-,118
,354,S,31,B,53,62,12,12,72,13,15,40,6,8,-,-,-,100
,182,S,34,A,74,86,17,19,86,16,21,-,-,-,-,-,-,108
,2,L,14,AD,69,20,3,4,11,4,3,-,-,-,-,-,-,900
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,09:26,SS,58M-,PL,4.3,PV,4.3,CL,120,+0,RL,103,SA,201,DS,74
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,98,81,31,31,42,14,13,38,15,16,0,0,0,71
,288,S,270,B,25,68,5,5,117,8,9,-,-,-,-,-,-,101
A=<75,B=#30
Thursday,26-April-2018,09:26,SS,85M+,PL,4.4#,PV,5.4,CL,120,+0,RL,129,SA,118,DS,136
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,67,-,-,-,127,11,24,76,12,14,-,-,-,126
,196,S,310,A,39,36,3,4,148,4,17,113,5,12,-,-,-,139
,196,S,311,ABE,39,8,2,1,95,9,11,66,8,9,56,8,9,85
,196,S,312,D,43,0,0,0,45,6,6,64,12,10,11,2,1,76
,197,L,71,ABF,34,84,6,11,136,7,20,-,-,-,-,-,-,1440
,197,L,72,ABF,34,41,4,4,38,4,5,-,-,-,-,-,-,680
A=<16,B=20,C=#25,D=25,E=18
Thursday,26-April-2018,09:28,SS,6M+,PL,5.4#,PV,2.3,CL,120,+0,RL,114,SA,170,DS,135
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,60,121,12,23,41,8,8,55,13,13,41,10,9,83
,183,S,21,B,39,28,4,4,64,6,9,58,5,7,-,-,-,51
,184,S,161,A,93,69,11,23,0,0,0,65,23,23,50,16,15,65
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,15
,183,S,183,B,39,28,4,4,64,6,9,-,-,-,-,-,-,51
,183,L,7,AC,60,121,12,23,-,-,-,-,-,-,-,-,-,480
A=<37,B=46,C=#20
Thursday,26-April-2018,09:28,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,135
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,113,10,24,100,13,22,110,10,22,-,-,-,116
,354,S,31,B,52,74,12,14,103,17,21,12,3,2,-,-,-,99
,182,S,34,A,74,125,15,28,92,11,23,-,-,-,-,-,-,113
,2,L,14,AD,68,36,8,8,28,7,8,-,-,-,-,-,-,960
,2,L,15,AD,68,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,09:28,SS,58M+,PL,4.3,PV,4.3,CL,120,+0,RL,103,SA,54,DS,127
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,94,74,27,27,30,11,9,44,16,18,0,0,0,75
,288,S,270,B,21,44,4,3,50,4,3,-,-,-,-,-,-,80
A=<77,B=#28
Thursday,26-April-2018,09:28,SS,85M+,PL,3.4#,PV,3.4,CL,120,+0,RL,131,SA,310,DS,144
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,50,-,-,-,145,6,21,141,7,19,-,-,-,139
,196,S,310,A,52,76,8,11,139,8,21,113,6,16,-,-,-,144
,196,S,311,ABE,93,24,5,9,59,13,17,42,9,14,21,6,8,79
,196,S,312,D,29,36,2,3,25,3,2,131,8,14,129,8,11,94
,197,L,71,ABF,40,80,13,12,92,11,16,-,-,-,-,-,-,1100
,197,L,72,ABF,40,64,6,8,46,4,7,-,-,-,-,-,-,520
A=<15,B=20,C=#25,D=26,E=18
Thursday,26-April-2018,09:30,SS,6M+,PL,2.4#,PV,2.3,CL,120,+0,RL,123,SA,170,DS,138
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,60,121,12,23,41,8,8,55,13,13,41,10,9,106
,183,S,21,B,39,28,4,4,64,6,9,58,5,7,-,-,-,57
,184,S,161,A,121,91,10,39,0,0,0,62,28,29,13,6,5,78
,184,S,162,B,25,0,0,0,0,0,0,-,-,-,-,-,-,10
,183,S,183,B,39,28,4,4,64,6,9,-,-,-,-,-,-,57
,183,L,7,AC,60,121,12,23,-,-,-,-,-,-,-,-,-,620
A=<43,B=40,C=#20
Thursday,26-April-2018,09:30,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,138
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,118,8,26,116,12,26,110,10,22,-,-,-,116
,354,S,31,B,53,96,16,19,104,14,22,18,4,4,-,-,-,97
,182,S,34,A,73,52,12,12,67,13,16,-,-,-,-,-,-,90
,2,L,14,AD,65,0,0,0,28,8,8,-,-,-,-,-,-,800
,2,L,15,AD,65,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,09:30,SS,58M+,PL,2.3,PV,2.3,CL,120,+0,RL,105,SA,5,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,99,84,30,32,39,13,12,58,19,25,0,0,0,80
,288,S,270,B,21,25,2,2,18,2,1,-,-,-,-,-,-,53
A=<80,B=#24
Thursday,26-April-2018,09:30,SS,85M+,PL,3.4#,PV,1.4,CL,120,+0,RL,129,SA,118,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,78,-,-,-,145,7,32,143,8,31,-,-,-,141
,196,S,310,A,85,20,6,5,67,11,16,48,8,11,-,-,-,109
,196,S,311,ABE,84,5,2,2,30,9,8,6,3,2,4,2,1,54
,196,S,312,D,52,27,3,4,39,6,6,92,13,18,72,11,11,99
,197,L,71,ABF,54,56,11,11,142,6,33,-,-,-,-,-,-,1080
,197,L,72,ABF,54,49,5,8,26,6,5,-,-,-,-,-,-,380
A=<15,B=20,C=#25,D=26,E=18
Thursday,26-April-2018,09:32,SS,6M+,PL,2.4#,PV,2.3,CL,120,+0,RL,131,SA,170,DS,144
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,102,147,5,47,62,20,20,54,21,22,18,5,7,133
,183,S,21,B,39,53,3,7,72,4,10,57,7,7,-,-,-,68
,184,S,161,A,92,0,0,0,0,0,0,101,29,36,56,15,17,91
,184,S,162,B,28,17,2,2,53,3,5,-,-,-,-,-,-,24
,183,S,183,B,39,53,3,7,72,4,10,-,-,-,-,-,-,68
,183,L,7,AC,102,147,5,47,-,-,-,-,-,-,-,-,-,1000
A=<43,B=40,C=#20
Thursday,26-April-2018,09:32,SS,10M+,PL,4#4#,PV,3.2,CL,120,+0,RL,136,SA,170,DS,144
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,119,9,25,109,12,24,109,9,22,-,-,-,117
,354,S,31,B,47,74,14,13,80,11,15,19,4,3,-,-,-,93
,182,S,34,A,66,59,8,12,90,15,20,-,-,-,-,-,-,90
,2,L,14,AD,62,40,6,8,41,10,11,-,-,-,-,-,-,1100
,2,L,15,AD,62,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,09:32,SS,58M+,PL,2.3,PV,2.3,CL,120,+0,RL,108,SA,54,DS,103
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,100,89,34,34,31,12,9,48,18,21,0,0,0,84
,288,S,270,B,21,28,2,2,36,3,2,-,-,-,-,-,-,35
A=<82,B=#22
Thursday,26-April-2018,09:32,SS,85M+,PL,1.4#,PV,1.4,CL,120,+0,RL,122,SA,405,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,103,-,-,-,143,9,42,99,6,28,-,-,-,144
,196,S,310,A,73,68,10,14,44,9,9,86,7,18,-,-,-,91
,196,S,311,ABE,73,19,3,5,34,6,7,28,4,7,15,3,4,38
,196,S,312,D,51,8,2,1,100,15,16,133,10,26,96,9,14,119
,197,L,71,ABF,48,37,4,7,43,6,9,-,-,-,-,-,-,840
,197,L,72,ABF,48,31,5,5,33,5,6,-,-,-,-,-,-,360
A=<13,B=20,C=#25,D=28,E=18
Thursday,26-April-2018,09:34,SS,6M+,PL,2.4#,PV,2.3,CL,120,+0,RL,132,SA,170,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,86,139,10,37,62,18,17,85,30,29,37,12,12,138
,183,S,21,B,33,65,6,7,77,5,9,64,6,7,-,-,-,72
,184,S,161,A,93,0,0,0,0,0,0,60,14,22,42,14,13,80
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,17
,183,S,183,B,33,65,6,7,77,5,9,-,-,-,-,-,-,72
,183,L,7,AC,86,139,10,37,-,-,-,-,-,-,-,-,-,1100
A=<43,B=40,C=#20
Thursday,26-April-2018,09:34,SS,10M+,PL,4#4#,PV,3.2,CL,120,+0,RL,136,SA,170,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,122,3,28,110,8,27,113,8,24,-,-,-,120
,354,S,31,B,53,84,13,17,90,17,19,30,5,6,-,-,-,90
,182,S,34,A,69,55,14,12,85,19,20,-,-,-,-,-,-,83
,2,L,14,AD,56,39,4,7,40,10,10,-,-,-,-,-,-,1160
,2,L,15,AD,56,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,09:34,SS,58M+,PL,2.3,PV,2.3,CL,120,+0,RL,107,SA,200,DS,88
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,99,79,31,30,41,12,12,44,14,19,0,0,0,83
,288,S,270,B,21,0,0,0,27,2,2,-,-,-,-,-,-,30
A=<80,B=#24
Thursday,26-April-2018,09:34,SS,85M+,PL,1.4#,PV,1.4,CL,120,+0,RL,114,SA,101,DS,115
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,76,-,-,-,141,8,30,96,10,20,-,-,-,143
,196,S,310,A,73,68,10,14,44,9,9,86,7,18,-,-,-,82
,196,S,311,ABE,73,19,3,5,34,6,7,28,4,7,15,3,4,33
,196,S,312,D,51,8,2,1,100,15,16,133,10,26,96,9,14,124
,197,L,71,ABF,47,81,11,14,60,8,12,-,-,-,-,-,-,800
,197,L,72,ABF,47,30,6,4,53,9,9,-,-,-,-,-,-,360
A=<13,B=20,C=#25,D=28,E=18
Thursday,26-April-2018,09:36,SS,6M+,PL,2.4#,PV,1.3,CL,120,+0,RL,134,SA,170,DS,135
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,86,147,6,39,59,12,16,90,26,30,29,10,9,144
,183,S,21,B,33,70,8,8,45,3,5,23,3,2,-,-,-,73
,184,S,161,A,120,0,0,0,96,6,41,59,30,27,30,13,12,85
,184,S,162,B,27,0,0,0,22,2,2,-,-,-,-,-,-,22
,183,S,183,B,33,70,8,8,45,3,5,-,-,-,-,-,-,73
,183,L,7,AC,86,147,6,39,-,-,-,-,-,-,-,-,-,1200
A=<43,B=40,C=#20
Thursday,26-April-2018,09:36,SS,10M+,PL,4#4#,PV,3.2,CL,120,+0,RL,136,SA,170,DS,135
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,119,8,25,111,16,25,113,10,22,-,-,-,120
,354,S,31,B,52,101,16,20,101,17,21,31,6,6,-,-,-,93
,182,S,34,A,71,80,18,17,92,20,22,-,-,-,-,-,-,89
,2,L,14,AD,68,35,5,8,25,7,7,-,-,-,-,-,-,1200
,2,L,15,AD,68,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,09:36,SS,58M-,PL,2.3,PV,2.3,CL,120,+0,RL,104,SA,200,DS,84
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,99,66,25,25,28,9,8,31,12,13,0,0,0,75
,288,S,270,B,21,66,3,4,28,2,2,-,-,-,-,-,-,47
A=<80,B=#24
Thursday,26-April-2018,09:36,SS,85M+,PL,2.4#,PV,2.4,CL,120,+0,RL,109,SA,313,DS,130
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,77,-,-,-,95,6,21,66,11,14,-,-,-,121
,196,S,310,A,31,34,2,3,69,5,6,68,3,6,-,-,-,78
,196,S,311,ABE,30,17,3,2,40,4,4,55,6,6,30,4,4,43
,196,S,312,D,47,16,2,2,81,11,12,87,12,16,52,8,7,112
,197,L,71,ABF,47,58,10,10,86,6,17,-,-,-,-,-,-,720
,197,L,72,ABF,47,44,5,7,54,9,9,-,-,-,-,-,-,420
A=<14,B=20,C=#25,D=27,E=18
Thursday,26-April-2018,09:38,SS,6M+,PL,2.4#,PV,2.3,CL,120,+0,RL,133,SA,14,DS,136
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,86,134,14,36,36,12,10,62,23,21,27,9,9,139
,183,S,21,B,33,121,3,13,131,5,15,53,4,6,-,-,-,99
,184,S,161,A,120,0,0,0,96,6,41,59,30,27,30,13,12,88
,184,S,162,B,27,0,0,0,22,2,2,-,-,-,-,-,-,17
,183,S,183,B,33,121,3,13,131,5,15,-,-,-,-,-,-,99
,183,L,7,AC,86,134,14,36,-,-,-,-,-,-,-,-,-,1120
A=<43,B=40,C=#20
Thursday,26-April-2018,09:38,SS,10M+,PL,4#4#,PV,3.2,CL,120,+0,RL,136,SA,14,DS,136
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,117,5,25,109,9,25,106,12,21,-,-,-,119
,354,S,31,B,53,80,14,16,92,18,19,22,4,4,-,-,-,95
,182,S,34,A,65,89,18,18,88,14,19,-,-,-,-,-,-,89
,2,L,14,AD,72,50,5,11,33,9,10,-,-,-,-,-,-,1360
,2,L,15,AD,72,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,09:38,SS,58M-,PL,3.3,PV,3.3,CL,120,+0,RL,103,SA,201,DS,64
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,99,77,28,29,37,13,11,36,14,15,0,0,0,74
,288,S,270,B,22,89,4,6,70,5,5,-,-,-,-,-,-,68
A=<77,B=#28
Thursday,26-April-2018,09:38,SS,85M+,PL,2.4#,PV,1.4,CL,120,+0,RL,106,SA,151,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,77,-,-,-,147,6,32,141,5,30,-,-,-,129
,196,S,310,A,31,34,2,3,69,5,6,68,3,6,-,-,-,73
,196,S,311,ABE,30,17,3,2,40,4,4,55,6,6,30,4,4,50
,196,S,312,D,47,16,2,2,81,11,12,87,12,16,52,8,7,97
,197,L,71,ABF,42,72,7,11,77,9,14,-,-,-,-,-,-,760
,197,L,72,ABF,42,23,2,3,54,3,8,-,-,-,-,-,-,380
A=<14,B=20,C=#25,D=27,E=18
Thursday,26-April-2018,09:40,SS,6M+,PL,1.4#,PV,1.3,CL,120,+0,RL,133,SA,170,DS,139
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,65,144,6,29,64,8,13,60,14,15,22,6,5,141
,183,S,21,B,33,103,7,11,0,0,0,46,5,5,-,-,-,105
,184,S,161,A,87,144,6,44,81,21,25,68,21,23,30,8,8,118
,184,S,162,B,11,0,0,0,24,2,1,-,-,-,-,-,-,23
,183,S,183,B,33,103,7,11,0,0,0,-,-,-,-,-,-,105
,183,L,7,AC,65,144,6,29,-,-,-,-,-,-,-,-,-,1000
A=<45,B=38,C=#20
Thursday,26-April-2018,09:40,SS,10M+,PL,4#4#,PV,3.2,CL,120,+0,RL,136,SA,170,DS,139
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,119,9,25,111,12,25,109,10,22,-,-,-,118
,354,S,31,B,53,63,10,13,81,14,17,20,4,4,-,-,-,89
,182,S,34,A,65,89,18,18,88,14,19,-,-,-,-,-,-,90
,2,L,14,AD,71,0,0,0,40,11,13,-,-,-,-,-,-,1200
,2,L,15,AD,71,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,09:40,SS,58M+,PL,3.3,PV,4.3,CL,120,+0,RL,105,SA,54,DS,124
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,98,84,31,32,30,11,9,31,13,13,0,0,0,78
,288,S,270,B,21,63,4,4,41,3,3,-,-,-,-,-,-,72
A=<77,B=#28
Thursday,26-April-2018,09:40,SS,85M+,PL,3.4#,PV,3.4,CL,120,+0,RL,115,SA,101,DS,114
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,55,-,-,-,147,7,23,135,8,20,-,-,-,136
,196,S,310,A,39,44,3,5,84,4,9,171,2,19,-,-,-,115
,196,S,311,ABE,38,0,0,0,45,5,5,32,5,4,36,6,5,51
,196,S,312,D,53,0,0,0,88,13,15,111,19,22,30,5,5,98
,197,L,71,ABF,42,52,8,8,89,6,16,-,-,-,-,-,-,740
,197,L,72,ABF,42,79,6,10,57,7,9,-,-,-,-,-,-,460
A=<15,B=20,C=#25,D=26,E=18
Thursday,26-April-2018,09:42,SS,6M+,PL,1.4#,PV,1.3,CL,120,+0,RL,134,SA,170,DS,165
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,65,144,6,29,64,8,13,60,14,15,22,6,5,142
,183,S,21,B,33,103,7,11,0,0,0,46,5,5,-,-,-,109
,184,S,161,A,110,96,15,37,71,16,28,68,24,29,26,10,9,112
,184,S,162,B,27,27,2,2,0,0,0,-,-,-,-,-,-,25
,183,S,183,B,33,103,7,11,0,0,0,-,-,-,-,-,-,109
,183,L,7,AC,65,144,6,29,-,-,-,-,-,-,-,-,-,900
A=<45,B=38,C=#20
Thursday,26-April-2018,09:42,SS,10M+,PL,4#4#,PV,3.2,CL,120,+0,RL,136,SA,170,DS,165
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,116,11,25,98,18,22,109,10,22,-,-,-,117
,354,S,31,B,51,78,14,15,77,11,16,33,5,6,-,-,-,82
,182,S,34,A,96,38,13,11,57,17,18,-,-,-,-,-,-,75
,2,L,14,AD,70,39,7,9,23,7,7,-,-,-,-,-,-,1200
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
