Strategic,Monitor,On,Sunday,10-June-2018,filename:CCITY_20180610

Sunday,10-June-2018,00:00,SS,3M+,PL,1.3,PV,22.3,CL,120,+0,RL,101,SA,206,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,45,8,2,1,16,3,2,-,-,-,-,-,-,11
,48,S,90,A,45,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,14,9,2,0,0,0,0,-,-,-,-,-,-,11
,48,S,213,A,45,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,45,8,2,1,16,3,2,-,-,-,-,-,-,120
,48,L,49,A,45,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<29,B=34,C=#22
Sunday,10-June-2018,08:19,SS,3M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,200,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,61,16,2,4,-,-,-,-,-,-,-,-,-,11
,145,S,10,C,15,14,2,1,10,2,1,0,0,0,-,-,-,13
,145,S,133,AB,71,15,5,5,21,6,5,-,-,-,-,-,-,15
,145,S,204,AB,71,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,71,15,5,5,21,6,5,-,-,-,-,-,-,15
,145,S,212,AC,61,16,2,4,-,-,-,-,-,-,-,-,-,11
,145,L,4,AB,71,15,5,5,21,6,5,-,-,-,-,-,-,300
A=<33,B=#23,C=40
Sunday,10-June-2018,08:19,SS,23M+,PL,6.3,PV,6.4,CL,60,+0,RL,60,SA,131,DS,53
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,36,42,6,7,40,6,6,8,2,1,-,-,-,36
,152,S,131,A,36,52,6,6,62,9,8,-,-,-,-,-,-,48
,152,S,132,C,24,0,0,0,17,2,2,53,5,5,-,-,-,36
,193,L,57,ABCE,76,0,0,0,15,4,4,11,3,3,-,-,-,540
,193,L,58,AE,54,25,4,4,21,4,4,33,5,6,-,-,-,840
A=<63,B=1,C=37,D=1
Sunday,10-June-2018,08:19,SS,10,-,PL,3.2,PV,4.2,CL,60,+0,RL,60,SA,30,DS,31
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,43,31,5,4,23,4,3,25,5,3,-,-,-,24
,354,S,31,B,21,47,5,4,26,3,2,18,2,1,-,-,-,41
,182,S,34,A,68,6,2,1,30,6,7,-,-,-,-,-,-,32
A=<53,B=47
Sunday,10-June-2018,08:20,SS,28M+,PL,5.3,PV,8.2,CL,60,+0,RL,60,SA,90,DS,155
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,46,15,3,3,35,6,5,-,-,-,-,-,-,23
,48,S,90,A,46,-,-,-,-,-,-,155,3,27,-,-,-,70
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,25
,48,S,213,A,46,-,-,-,-,-,-,155,3,27,-,-,-,70
,48,L,23,A,46,15,3,3,35,6,5,-,-,-,-,-,-,280
,48,L,49,A,46,-,-,-,-,-,-,155,3,27,-,-,-,720
A=<29,B=34,C=#22
Sunday,10-June-2018,08:20,SS,23M+,PL,6.3,PV,3.4,CL,60,+0,RL,60,SA,131,DS,39
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,36,24,4,4,19,4,3,9,2,1,-,-,-,30
,152,S,131,A,36,39,5,5,15,3,2,-,-,-,-,-,-,45
,152,S,132,C,19,27,2,1,14,2,1,25,3,2,-,-,-,33
,193,L,57,ABCE,44,0,0,0,21,4,3,9,2,1,-,-,-,380
,193,L,58,AE,22,0,0,0,18,2,1,22,2,2,-,-,-,540
A=<63,B=1,C=37,D=1
Sunday,10-June-2018,08:20,SS,3M+,PL,2.3,PV,2.3,CL,86,+0,RL,69,SA,200,DS,31
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,80,12,4,4,-,-,-,-,-,-,-,-,-,13
,145,S,10,C,13,10,2,1,0,0,0,0,0,0,-,-,-,12
,145,S,133,AB,68,16,6,5,18,5,4,-,-,-,-,-,-,16
,145,S,204,AB,68,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,68,16,6,5,18,5,4,-,-,-,-,-,-,16
,145,S,212,AC,80,12,4,4,-,-,-,-,-,-,-,-,-,13
,145,L,4,AB,68,16,6,5,18,5,4,-,-,-,-,-,-,320
A=<36,B=#23,C=37
Sunday,10-June-2018,08:20,SS,10,-,PL,4.2,PV,4.2,CL,60,+0,RL,60,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,44,0,0,0,0,0,0,0,0,0,-,-,-,14
,354,S,31,B,21,53,4,4,62,4,5,0,0,0,-,-,-,49
,182,S,34,A,71,0,0,0,15,5,4,-,-,-,-,-,-,24
A=<47,B=53
Sunday,10-June-2018,08:21,SS,28M+,PL,8.3,PV,8.2,CL,60,+0,RL,71,SA,90,DS,161
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,24,0,0,0,40,3,3,-,-,-,-,-,-,33
,48,S,90,A,24,-,-,-,-,-,-,161,3,15,-,-,-,124
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,16
,48,S,213,A,24,-,-,-,-,-,-,161,3,15,-,-,-,124
,48,L,23,A,24,0,0,0,40,3,3,-,-,-,-,-,-,280
,48,L,49,A,24,-,-,-,-,-,-,161,3,15,-,-,-,940
A=<35,B=28,C=#22
Sunday,10-June-2018,08:21,SS,10,-,PL,4.2,PV,4.2,CL,85,+7,RL,60,SA,30,DS,18
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,53,18,4,3,16,4,3,7,2,1,-,-,-,15
,354,S,31,B,13,57,3,3,58,2,3,0,0,0,-,-,-,57
,182,S,34,A,71,0,0,0,15,5,4,-,-,-,-,-,-,18
A=<47,B=53
Sunday,10-June-2018,08:22,SS,3M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,201,DS,48
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,89,10,4,3,-,-,-,-,-,-,-,-,-,12
,145,S,10,C,16,22,3,1,22,2,2,0,0,0,-,-,-,16
,145,S,133,AB,76,16,7,6,12,4,3,-,-,-,-,-,-,18
,145,S,204,AB,76,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,76,16,7,6,12,4,3,-,-,-,-,-,-,18
,145,S,212,AC,89,10,4,3,-,-,-,-,-,-,-,-,-,12
,145,L,4,AB,76,16,7,6,12,4,3,-,-,-,-,-,-,360
A=<33,B=#23,C=40
Sunday,10-June-2018,08:22,SS,23M+,PL,8.3,PV,7.4,CL,60,-1,RL,60,SA,108,DS,98
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,42,20,5,4,27,5,5,0,0,0,-,-,-,26
,152,S,131,A,42,19,4,3,28,6,4,-,-,-,-,-,-,30
,152,S,132,C,22,0,0,0,15,2,1,52,2,4,-,-,-,38
,193,L,57,ABCE,60,0,0,0,34,6,7,36,6,8,-,-,-,540
,193,L,58,AE,39,62,5,7,98,10,14,68,6,9,-,-,-,900
A=<58,B=1,C=42,D=1
Sunday,10-June-2018,08:22,SS,28M+,PL,8.3,PV,8.2,CL,73,+3,RL,79,SA,90,DS,155
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,58,0,0,0,6,2,1,-,-,-,-,-,-,24
,48,S,90,A,58,-,-,-,-,-,-,155,2,34,-,-,-,157
,48,S,91,BC,35,0,0,0,24,4,3,-,-,-,-,-,-,20
,48,S,213,A,58,-,-,-,-,-,-,155,2,34,-,-,-,157
,48,L,23,A,58,0,0,0,6,2,1,-,-,-,-,-,-,200
,48,L,49,A,58,-,-,-,-,-,-,155,2,34,-,-,-,1580
A=<42,B=28,C=#22
Sunday,10-June-2018,08:23,SS,10,+,PL,3.2,PV,3.2,CL,85,+4,RL,60,SA,30,DS,23
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,34,23,4,2,16,3,2,11,2,1,-,-,-,16
,354,S,31,B,15,0,0,0,0,0,0,24,2,1,-,-,-,44
,182,S,34,A,61,7,2,1,21,6,4,-,-,-,-,-,-,18
A=<53,B=47
Sunday,10-June-2018,08:23,SS,28M+,PL,8.2,PV,8.2,CL,84-21,RL,84,SA,90,DS,157
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,29,0,0,0,40,5,4,-,-,-,-,-,-,29
,48,S,90,A,29,-,-,-,-,-,-,157,2,17,-,-,-,157
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,8
,48,S,213,A,29,-,-,-,-,-,-,157,2,17,-,-,-,157
,48,L,23,A,29,0,0,0,40,5,4,-,-,-,-,-,-,140
,48,L,49,A,29,-,-,-,-,-,-,157,2,17,-,-,-,1240
A=<46,B=28,C=#22
Sunday,10-June-2018,08:23,SS,3M+,PL,1.3,PV,20.2,CL,86,+0,RL,69,SA,201,DS,6
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,67,27,7,7,-,-,-,-,-,-,-,-,-,18
,145,S,10,C,16,20,2,1,0,0,0,14,2,1,-,-,-,18
,145,S,133,AB,74,13,6,5,27,7,7,-,-,-,-,-,-,21
,145,S,204,AB,74,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,74,13,6,5,27,7,7,-,-,-,-,-,-,21
,145,S,212,AC,67,27,7,7,-,-,-,-,-,-,-,-,-,18
,145,L,4,AB,74,13,6,5,27,7,7,-,-,-,-,-,-,420
A=<31,B=#23,C=42
Sunday,10-June-2018,08:23,SS,23M+,PL,5.4,PV,3.4,CL,100-10,RL,60,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,35,35,6,6,42,7,6,23,4,4,-,-,-,40
,152,S,131,A,35,19,3,2,0,0,0,-,-,-,-,-,-,23
,152,S,132,C,18,30,2,2,20,2,1,0,0,0,-,-,-,35
,193,L,57,ABCE,36,0,0,0,26,4,3,17,3,2,-,-,-,440
,193,L,58,AE,14,0,0,0,0,0,0,73,4,4,-,-,-,580
A=<65,B=1,C=35,D=1
Sunday,10-June-2018,08:24,SS,28M+,PL,1.2,PV,1.2,CL,82-20,RL,78,SA,47,DS,20
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,19,0,0,0,0,0,0,-,-,-,-,-,-,15
,48,S,90,A,19,-,-,-,-,-,-,0,0,0,-,-,-,86
,48,S,91,BC,14,13,2,1,0,0,0,-,-,-,-,-,-,11
,48,S,213,A,19,-,-,-,-,-,-,0,0,0,-,-,-,86
,48,L,23,A,19,0,0,0,0,0,0,-,-,-,-,-,-,80
,48,L,49,A,19,-,-,-,-,-,-,0,0,0,-,-,-,720
A=<25,B=48,C=#22
Sunday,10-June-2018,08:24,SS,10,+,PL,3.2,PV,4.2,CL,83,+0,RL,63,SA,30,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,22,5,5,18,4,4,5,2,1,-,-,-,21
,354,S,31,B,17,12,2,1,21,3,1,10,2,1,-,-,-,30
,182,S,34,A,42,0,0,0,18,3,3,-,-,-,-,-,-,18
A=<53,B=47
Sunday,10-June-2018,08:25,SS,3M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,201,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,80,15,5,4,-,-,-,-,-,-,-,-,-,18
,145,S,10,C,16,16,2,1,0,0,0,0,0,0,-,-,-,19
,145,S,133,AB,65,11,4,3,18,5,4,-,-,-,-,-,-,21
,145,S,204,AB,65,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,65,11,4,3,18,5,4,-,-,-,-,-,-,21
,145,S,212,AC,80,15,5,4,-,-,-,-,-,-,-,-,-,18
,145,L,4,AB,65,11,4,3,18,5,4,-,-,-,-,-,-,380
A=<33,B=#23,C=40
Sunday,10-June-2018,08:25,SS,23M+,PL,7.4,PV,7.3,CL,98,-6,RL,61,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,45,31,7,7,29,7,6,15,4,3,-,-,-,38
,152,S,131,A,45,21,4,3,30,7,5,-,-,-,-,-,-,25
,152,S,132,C,18,26,2,1,12,2,1,0,0,0,-,-,-,28
,193,L,57,ABCE,102,0,0,0,24,5,8,25,8,9,-,-,-,440
,193,L,58,AE,80,23,6,5,34,8,10,10,3,3,-,-,-,420
A=<61,B=1,C=39,D=1
Sunday,10-June-2018,08:26,SS,28M+,PL,1.2,PV,8.2,CL,85,+0,RL,87,SA,90,DS,155
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,49,0,0,0,13,2,2,-,-,-,-,-,-,15
,48,S,90,A,49,-,-,-,-,-,-,155,2,29,-,-,-,104
,48,S,91,BC,35,52,2,6,17,3,2,-,-,-,-,-,-,28
,48,S,213,A,49,-,-,-,-,-,-,155,2,29,-,-,-,104
,48,L,23,A,49,0,0,0,13,2,2,-,-,-,-,-,-,80
,48,L,49,A,49,-,-,-,-,-,-,155,2,29,-,-,-,740
A=<26,B=48,C=#22
Sunday,10-June-2018,08:26,SS,10,+,PL,4.2,PV,4.2,CL,68,-4,RL,67,SA,30,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,21,8,5,17,7,4,4,2,1,-,-,-,22
,354,S,31,B,29,17,2,2,25,4,3,10,2,1,-,-,-,23
,182,S,34,A,61,0,0,0,7,2,1,-,-,-,-,-,-,14
A=<47,B=53
Sunday,10-June-2018,08:26,SS,3M+,PL,1.3,PV,18.3,CL,86,+0,RL,69,SA,201,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,86,17,6,5,-,-,-,-,-,-,-,-,-,19
,145,S,10,C,18,22,3,2,8,2,1,0,0,0,-,-,-,20
,145,S,133,AB,69,9,4,3,10,3,2,-,-,-,-,-,-,16
,145,S,204,AB,69,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,69,9,4,3,10,3,2,-,-,-,-,-,-,16
,145,S,212,AC,86,17,6,5,-,-,-,-,-,-,-,-,-,19
,145,L,4,AB,69,9,4,3,10,3,2,-,-,-,-,-,-,300
A=<32,B=#23,C=41
Sunday,10-June-2018,08:26,SS,23M+,PL,7.4,PV,7.3,CL,84-11,RL,73,SA,131,DS,18
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,85,13,6,5,11,5,4,8,4,3,-,-,-,25
,152,S,131,A,85,14,5,4,18,8,6,-,-,-,-,-,-,22
,152,S,132,C,30,48,3,4,40,5,5,34,4,4,-,-,-,37
,193,L,57,ABCE,102,0,0,0,24,5,8,25,8,9,-,-,-,540
,193,L,58,AE,80,23,6,5,34,8,10,10,3,3,-,-,-,560
A=<61,B=1,C=39,D=1
Sunday,10-June-2018,08:27,SS,10,-,PL,4.2,PV,4.2,CL,66,+0,RL,60,SA,30,DS,43
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,54,43,9,7,24,7,4,6,2,1,-,-,-,31
,354,S,31,B,22,32,4,3,38,4,3,0,0,0,-,-,-,30
,182,S,34,A,50,36,5,6,46,7,8,-,-,-,-,-,-,27
A=<47,B=53
Sunday,10-June-2018,08:27,SS,28M+,PL,7.2,PV,7.2,CL,90,+0,RL,94,SA,90,DS,163
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,20,26,2,2,53,4,4,-,-,-,-,-,-,28
,48,S,90,A,20,-,-,-,-,-,-,163,2,12,-,-,-,125
,48,S,91,BC,19,15,3,1,17,4,1,-,-,-,-,-,-,28
,48,S,213,A,20,-,-,-,-,-,-,163,2,12,-,-,-,125
,48,L,23,A,20,26,2,2,53,4,4,-,-,-,-,-,-,140
,48,L,49,A,20,-,-,-,-,-,-,163,2,12,-,-,-,640
A=<46,B=30,C=#22
Sunday,10-June-2018,08:27,SS,3M+,PL,1.3,PV,22.3,CL,86,+0,RL,69,SA,200,DS,18
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,85,9,3,3,-,-,-,-,-,-,-,-,-,13
,145,S,10,C,16,0,0,0,22,3,2,0,0,0,-,-,-,21
,145,S,133,AB,70,12,5,4,17,4,4,-,-,-,-,-,-,15
,145,S,204,AB,70,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,70,12,5,4,17,4,4,-,-,-,-,-,-,15
,145,S,212,AC,85,9,3,3,-,-,-,-,-,-,-,-,-,13
,145,L,4,AB,70,12,5,4,17,4,4,-,-,-,-,-,-,280
A=<29,B=#23,C=44
Sunday,10-June-2018,08:28,SS,23M+,PL,8.4,PV,8.3,CL,75,+5,RL,75,SA,130,DS,36
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,59,36,10,10,29,9,7,7,3,2,-,-,-,27
,152,S,131,A,59,23,6,4,31,9,7,-,-,-,-,-,-,26
,152,S,132,C,29,76,6,6,13,2,1,12,2,1,-,-,-,56
,193,L,57,ABCE,69,0,0,0,12,3,3,17,5,4,-,-,-,440
,193,L,58,AE,47,8,2,1,8,2,1,0,0,0,-,-,-,380
A=<58,B=1,C=42,D=1
Sunday,10-June-2018,08:28,SS,10,-,PL,4.2,PV,4.2,CL,66,+0,RL,60,SA,136,DS,89
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,43,19,4,3,18,4,3,0,0,0,-,-,-,27
,354,S,31,B,30,49,5,5,43,4,5,29,3,3,-,-,-,40
,182,S,34,A,49,0,0,0,57,9,10,-,-,-,-,-,-,42
A=<47,B=53
Sunday,10-June-2018,08:29,SS,28M+,PL,7.2,PV,6.2,CL,89,+0,RL,89,SA,47,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,74,7,3,2,8,3,2,-,-,-,-,-,-,24
,48,S,90,A,74,-,-,-,-,-,-,27,4,8,-,-,-,100
,48,S,91,BC,16,0,0,0,10,2,1,-,-,-,-,-,-,22
,48,S,213,A,74,-,-,-,-,-,-,27,4,8,-,-,-,100
,48,L,23,A,74,7,3,2,8,3,2,-,-,-,-,-,-,160
,48,L,49,A,74,-,-,-,-,-,-,27,4,8,-,-,-,580
A=<45,B=30,C=#22
Sunday,10-June-2018,08:29,SS,3M+,PL,8.3,PV,8.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,81,0,0,0,-,-,-,-,-,-,-,-,-,7
,145,S,10,C,13,0,0,0,0,0,0,0,0,0,-,-,-,12
,145,S,133,AB,69,13,5,4,25,7,6,-,-,-,-,-,-,19
,145,S,204,AB,69,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,69,13,5,4,25,7,6,-,-,-,-,-,-,19
,145,S,212,AC,81,0,0,0,-,-,-,-,-,-,-,-,-,7
,145,L,4,AB,69,13,5,4,25,7,6,-,-,-,-,-,-,320
A=<54,B=#23,C=19
Sunday,10-June-2018,08:29,SS,10,-,PL,4.2,PV,4.2,CL,64,+0,RL,60,SA,30,DS,25
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,36,25,3,3,23,3,3,21,3,2,-,-,-,27
,354,S,31,B,26,39,5,4,60,6,6,14,2,1,-,-,-,52
,182,S,34,A,47,0,0,0,22,4,4,-,-,-,-,-,-,39
A=<47,B=53
Sunday,10-June-2018,08:29,SS,23M+,PL,8.3,PV,3.3,CL,67+12,RL,66,SA,131,DS,57
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,37,14,3,2,18,4,3,28,4,5,-,-,-,27
,152,S,131,A,37,57,8,7,45,8,6,-,-,-,-,-,-,40
,152,S,132,C,19,13,2,1,0,0,0,0,0,0,-,-,-,41
,193,L,57,ABCE,94,0,0,0,23,8,7,22,8,7,-,-,-,440
,193,L,58,AE,72,25,5,5,40,10,11,23,6,6,-,-,-,520
A=<58,B=1,C=42,D=1
Sunday,10-June-2018,08:30,SS,23M+,PL,7.3,PV,7.4,CL,69+13,RL,60,SA,122,DS,89
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,59,36,10,10,35,9,9,25,7,6,-,-,-,33
,152,S,131,A,59,13,3,2,13,4,3,-,-,-,-,-,-,31
,152,S,132,C,25,16,2,1,57,7,6,21,3,2,-,-,-,47
,193,L,57,ABCE,45,0,0,0,35,5,5,15,3,2,-,-,-,320
,193,L,58,AE,23,56,3,4,89,6,8,72,5,6,-,-,-,560
A=<61,B=1,C=39,D=1
Sunday,10-June-2018,08:30,SS,28M+,PL,8.2,PV,8.3,CL,88,+0,RL,79,SA,47,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,35,24,3,3,23,3,3,-,-,-,-,-,-,25
,48,S,90,A,35,-,-,-,-,-,-,0,0,0,-,-,-,45
,48,S,91,BC,25,34,5,3,10,2,1,-,-,-,-,-,-,22
,48,S,213,A,35,-,-,-,-,-,-,0,0,0,-,-,-,45
,48,L,23,A,35,24,3,3,23,3,3,-,-,-,-,-,-,220
,48,L,49,A,35,-,-,-,-,-,-,0,0,0,-,-,-,220
A=<47,B=28,C=#22
Sunday,10-June-2018,08:30,SS,10,-,PL,4.2,PV,4.2,CL,62,+0,RL,60,SA,30,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,59,27,8,5,25,8,5,19,5,3,-,-,-,25
,354,S,31,B,17,45,2,3,32,2,2,0,0,0,-,-,-,51
,182,S,34,A,47,0,0,0,22,4,4,-,-,-,-,-,-,30
A=<47,B=53
Sunday,10-June-2018,08:30,SS,3M+,PL,1.3,PV,1.2,CL,86,+0,RL,69,SA,200,DS,6
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,84,0,0,0,-,-,-,-,-,-,-,-,-,2
,145,S,10,C,16,74,4,5,21,2,1,0,0,0,-,-,-,38
,145,S,133,AB,69,22,8,7,27,6,6,-,-,-,-,-,-,24
,145,S,204,AB,69,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,69,22,8,7,27,6,6,-,-,-,-,-,-,24
,145,S,212,AC,84,0,0,0,-,-,-,-,-,-,-,-,-,2
,145,L,4,AB,69,22,8,7,27,6,6,-,-,-,-,-,-,440
A=<33,B=#23,C=40
Sunday,10-June-2018,08:31,SS,10,-,PL,3.2,PV,3.2,CL,60,+0,RL,60,SA,30,DS,43
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,28,43,6,4,34,5,3,26,4,2,-,-,-,34
,354,S,31,B,16,20,2,1,20,2,1,0,0,0,-,-,-,37
,182,S,34,A,48,0,0,0,34,6,6,-,-,-,-,-,-,27
A=<53,B=47
Sunday,10-June-2018,08:31,SS,23M+,PL,7.3,PV,7.4,CL,67,+0,RL,60,SA,122,DS,50
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,55,35,8,9,29,6,7,24,4,6,-,-,-,34
,152,S,131,A,55,9,2,2,0,0,0,-,-,-,-,-,-,21
,152,S,132,C,28,62,5,5,0,0,0,0,0,0,-,-,-,50
,193,L,57,ABCE,45,0,0,0,35,5,5,15,3,2,-,-,-,300
,193,L,58,AE,23,56,3,4,89,6,8,72,5,6,-,-,-,680
A=<61,B=1,C=39,D=1
Sunday,10-June-2018,08:32,SS,28M+,PL,8.2,PV,7.3,CL,75,+2,RL,72,SA,47,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,65,10,3,3,8,2,2,-,-,-,-,-,-,14
,48,S,90,A,65,-,-,-,-,-,-,0,0,0,-,-,-,6
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,13
,48,S,213,A,65,-,-,-,-,-,-,0,0,0,-,-,-,6
,48,L,23,A,65,10,3,3,8,2,2,-,-,-,-,-,-,200
,48,L,49,A,65,-,-,-,-,-,-,0,0,0,-,-,-,80
A=<43,B=28,C=#22
Sunday,10-June-2018,08:32,SS,3M+,PL,1.3,PV,22.2,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,94,6,2,2,-,-,-,-,-,-,-,-,-,3
,145,S,10,C,13,0,0,0,162,3,9,0,0,0,-,-,-,97
,145,S,133,AB,82,16,8,6,18,5,5,-,-,-,-,-,-,23
,145,S,204,AB,82,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,82,16,8,6,18,5,5,-,-,-,-,-,-,23
,145,S,212,AC,94,6,2,2,-,-,-,-,-,-,-,-,-,3
,145,L,4,AB,82,16,8,6,18,5,5,-,-,-,-,-,-,480
A=<30,B=#23,C=43
Sunday,10-June-2018,08:32,SS,10,-,PL,3.2,PV,4.2,CL,60,+0,RL,60,SA,30,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,47,17,2,3,16,2,2,12,2,2,-,-,-,28
,354,S,31,B,23,44,5,4,50,5,5,0,0,0,-,-,-,39
,182,S,34,A,60,0,0,0,29,5,6,-,-,-,-,-,-,29
A=<53,B=47
Sunday,10-June-2018,08:32,SS,23M+,PL,7.3,PV,7.4,CL,62,+0,RL,60,SA,115,DS,18
