Strategic,Monitor,On,Monday,09-April-2018,filename:CCITY_20180409

Monday,09-April-2018,00:01,SS,85M+,PL,8.3,PV,8.3,CL,100,+0,RL,89,SA,151,DS,122
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Monday,09-April-2018,03:08,SS,85M+,PL,2.3,PV,5.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,0,0,0,0,0,0,-,-,-,31
,196,S,310,A,79,13,3,3,15,5,3,15,4,3,-,-,-,19
,196,S,311,ABE,79,0,0,0,8,3,2,4,2,1,7,3,2,10
,196,S,312,D,21,0,0,0,0,0,0,23,2,2,0,0,0,15
,197,L,71,ABF,57,10,3,2,12,4,3,-,-,-,-,-,-,220
,197,L,72,ABF,57,20,4,4,6,2,1,-,-,-,-,-,-,160
A=<10,B=20,C=#25,D=27,E=18
Monday,09-April-2018,03:09,SS,6M+,PL,3.1,PV,3.3,CL,85,+0,RL,68,SA,26,DS,13
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,66,6,2,1,13,4,3,8,3,2,0,0,0,10
,183,S,21,B,20,23,2,1,0,0,0,0,0,0,-,-,-,24
,184,S,161,A,84,0,0,0,14,5,4,9,4,3,0,0,0,41
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,20,23,2,1,0,0,0,-,-,-,-,-,-,24
,183,L,7,AC,66,6,2,1,-,-,-,-,-,-,-,-,-,20
A=<38,B=42,C=20
Monday,09-April-2018,03:09,SS,10M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,26,DS,13
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,70,4,2,1,5,2,1,0,0,0,-,-,-,5
,354,S,31,B,14,0,0,0,11,2,1,0,0,0,-,-,-,9
,182,S,34,A,86,11,2,3,13,3,4,-,-,-,-,-,-,8
,2,L,14,AD,70,0,0,0,6,2,2,-,-,-,-,-,-,200
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Monday,09-April-2018,03:09,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,5,2,2,5,2,1,8,3,3,0,0,0,9
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Monday,09-April-2018,03:10,SS,85M+,PL,3.3,PV,3.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,0,0,0,0,0,0,-,-,-,21
,196,S,310,A,71,6,2,1,18,4,4,9,3,2,-,-,-,17
,196,S,311,ABE,71,0,0,0,11,4,3,11,4,3,0,0,0,10
,196,S,312,D,24,45,3,3,0,0,0,10,2,1,0,0,0,28
,197,L,71,ABF,59,11,3,2,10,3,3,-,-,-,-,-,-,220
,197,L,72,ABF,59,18,6,3,5,2,1,-,-,-,-,-,-,160
A=<11,B=20,C=#25,D=26,E=18
Monday,09-April-2018,03:11,SS,6M+,PL,3.1,PV,1.3,CL,85,+0,RL,68,SA,26,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,53,0,0,0,0,0,0,0,0,0,0,0,0,6
,183,S,21,B,0,0,0,0,0,0,0,0,0,0,-,-,-,14
,184,S,161,A,84,0,0,0,0,0,0,0,0,0,0,0,0,27
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,0,0,0,0,0,0,0,-,-,-,-,-,-,14
,183,L,7,AC,53,0,0,0,-,-,-,-,-,-,-,-,-,20
A=<38,B=42,C=20
Monday,09-April-2018,03:11,SS,10M+,PL,4.3,PV,4.2,CL,85,+0,RL,68,SA,26,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,70,4,2,1,5,2,1,0,0,0,-,-,-,5
,354,S,31,B,17,26,2,2,0,0,0,0,0,0,-,-,-,18
,182,S,34,A,84,0,0,0,5,2,1,-,-,-,-,-,-,7
,2,L,14,AD,83,11,4,3,10,5,4,-,-,-,-,-,-,400
,2,L,15,AD,83,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,09-April-2018,03:11,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,200,DS,6
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,0,0,0,0,0,0,7,3,2,0,0,0,9
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Monday,09-April-2018,03:12,SS,85M+,PL,3.3,PV,8.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,0,0,0,0,0,0,-,-,-,0
,196,S,310,A,76,6,2,1,33,9,7,13,3,3,-,-,-,24
,196,S,311,ABE,76,0,0,0,16,4,4,5,2,1,0,0,0,13
,196,S,312,D,21,0,0,0,0,0,0,0,0,0,0,0,0,20
,197,L,71,ABF,63,27,9,6,23,8,6,-,-,-,-,-,-,280
,197,L,72,ABF,63,8,3,2,0,0,0,-,-,-,-,-,-,120
A=<11,B=20,C=#25,D=26,E=18
Monday,09-April-2018,03:12,SS,6M+,PL,1.1,PV,1.3,CL,85,+0,RL,68,SA,24,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,100,0,0,0,0,0,0,0,0,0,0,0,0,3
,183,S,21,B,20,0,0,0,0,0,0,0,0,0,-,-,-,5
,184,S,161,A,84,0,0,0,0,0,0,0,0,0,0,0,0,3
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,20,0,0,0,0,0,0,-,-,-,-,-,-,5
,183,L,7,AC,100,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<42,B=38,C=20
Monday,09-April-2018,03:12,SS,10M+,PL,4.3,PV,1.2,CL,85,+0,RL,68,SA,24,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,63,6,2,1,6,2,1,0,0,0,-,-,-,5
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,11
,182,S,34,A,34,0,0,0,0,0,0,-,-,-,-,-,-,5
,2,L,14,AD,73,0,0,0,9,4,3,-,-,-,-,-,-,400
,2,L,15,AD,73,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,09-April-2018,03:12,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,0,0,0,0,0,0,0,0,0,0,0,0,4
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Monday,09-April-2018,03:13,SS,85M+,PL,8.3,PV,8.3,CL,100,+0,RL,87,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,0,0,0,0,0,0,-,-,-,0
,196,S,310,A,80,18,4,4,12,4,3,12,3,3,-,-,-,23
,196,S,311,ABE,80,0,0,0,17,6,4,12,5,4,0,0,0,15
,196,S,312,D,21,0,0,0,0,0,0,0,0,0,0,0,0,10
,197,L,71,ABF,64,11,4,3,8,3,2,-,-,-,-,-,-,260
,197,L,72,ABF,64,18,4,4,13,5,3,-,-,-,-,-,-,160
A=<18,B=20,C=#25,D=20,E=17
Monday,09-April-2018,03:13,SS,6M+,PL,1.1,PV,8.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,51,0,0,0,0,0,0,0,0,0,0,0,0,0
,183,S,21,B,22,0,0,0,14,2,1,0,0,0,-,-,-,6
,184,S,161,A,84,0,0,0,5,2,2,4,2,1,0,0,0,2
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,22,0,0,0,14,2,1,-,-,-,-,-,-,6
,183,L,7,AC,51,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<42,B=38,C=20
Monday,09-April-2018,03:13,SS,10M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,6,3,2,6,3,2,0,0,0,-,-,-,6
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,6
,182,S,34,A,34,0,0,0,0,0,0,-,-,-,-,-,-,1
,2,L,14,AD,57,0,0,0,0,0,0,-,-,-,-,-,-,260
,2,L,15,AD,57,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Monday,09-April-2018,03:13,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,0,0,0,0,0,0,7,3,2,0,0,0,5
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Monday,09-April-2018,03:15,SS,6M+,PL,1.1,PV,1.3,CL,85,+0,RL,68,SA,24,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,67,6,2,1,0,0,0,0,0,0,0,0,0,3
,183,S,21,B,22,0,0,0,0,0,0,0,0,0,-,-,-,5
,184,S,161,A,84,0,0,0,0,0,0,0,0,0,0,0,0,2
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,22,0,0,0,0,0,0,-,-,-,-,-,-,5
,183,L,7,AC,67,6,2,1,-,-,-,-,-,-,-,-,-,20
A=<42,B=38,C=20
Monday,09-April-2018,03:15,SS,10M+,PL,1.3,PV,4.3,CL,85,+0,RL,68,SA,24,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,83,0,0,0,0,0,0,0,0,0,-,-,-,3
,354,S,31,B,14,0,0,0,14,2,1,0,0,0,-,-,-,6
,182,S,34,A,31,0,0,0,5,2,1,-,-,-,-,-,-,2
,2,L,14,AD,65,7,2,1,6,2,2,-,-,-,-,-,-,200
,2,L,15,AD,65,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Monday,09-April-2018,03:15,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,200,DS,4
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,5,2,2,0,0,0,5,2,2,0,0,0,5
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Monday,09-April-2018,03:15,SS,85M+,PL,8.3,PV,5.3,CL,100,+0,RL,87,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,0,0,0,0,0,0,-,-,-,0
,196,S,310,A,79,12,3,3,13,4,3,0,0,0,-,-,-,19
,196,S,311,ABE,79,0,0,0,5,2,1,5,2,1,0,0,0,11
,196,S,312,D,21,0,0,0,28,2,2,16,2,1,21,2,1,13
,197,L,71,ABF,65,10,4,2,10,4,3,-,-,-,-,-,-,240
,197,L,72,ABF,65,5,2,1,5,2,1,-,-,-,-,-,-,120
A=<18,B=20,C=#25,D=20,E=17
Monday,09-April-2018,03:16,SS,6M+,PL,1.1,PV,5.3,CL,85,+0,RL,68,SA,26,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,63,0,0,0,0,0,0,0,0,0,0,0,0,2
,183,S,21,B,22,0,0,0,0,0,0,0,0,0,-,-,-,3
,184,S,161,A,84,0,0,0,0,0,0,0,0,0,0,0,0,1
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,22,0,0,0,0,0,0,-,-,-,-,-,-,3
,183,L,7,AC,63,0,0,0,-,-,-,-,-,-,-,-,-,20
A=<42,B=38,C=20
Monday,09-April-2018,03:16,SS,10M+,PL,4.3,PV,4.3,CL,85,+0,RL,68,SA,26,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,6,2,1,6,2,1,0,0,0,-,-,-,4
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,5
,182,S,34,A,86,0,0,0,5,2,1,-,-,-,-,-,-,4
,2,L,14,AD,82,0,0,0,0,0,0,-,-,-,-,-,-,100
,2,L,15,AD,82,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,09-April-2018,03:16,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,200,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,0,0,0,0,0,0,7,3,2,0,0,0,6
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Monday,09-April-2018,03:17,SS,85M+,PL,8.3,PV,8.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,0,0,0,0,0,0,-,-,-,0
,196,S,310,A,86,23,6,6,11,3,3,13,4,3,-,-,-,19
,196,S,311,ABE,86,0,0,0,7,3,2,6,2,2,0,0,0,9
,196,S,312,D,25,0,0,0,0,0,0,15,3,1,0,0,0,16
,197,L,71,ABF,80,10,4,3,8,3,3,-,-,-,-,-,-,180
,197,L,72,ABF,80,7,3,2,0,0,0,-,-,-,-,-,-,100
A=<18,B=20,C=#25,D=20,E=17
Monday,09-April-2018,03:18,SS,6M+,PL,1.1,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,63,0,0,0,0,0,0,0,0,0,0,0,0,1
,183,S,21,B,22,0,0,0,0,0,0,0,0,0,-,-,-,0
,184,S,161,A,84,0,0,0,0,0,0,0,0,0,0,0,0,0
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,22,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,L,7,AC,63,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<42,B=38,C=20
Monday,09-April-2018,03:18,SS,10M+,PL,4.3,PV,4.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,83,0,0,0,0,0,0,0,0,0,-,-,-,2
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,3
,182,S,34,A,40,0,0,0,0,0,0,-,-,-,-,-,-,3
,2,L,14,AD,71,0,0,0,5,2,2,-,-,-,-,-,-,160
,2,L,15,AD,71,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,09-April-2018,03:18,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,200,DS,16
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,0,0,0,0,0,0,5,2,2,0,0,0,6
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Monday,09-April-2018,03:18,SS,85M+,PL,8.3,PV,8.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,0,0,0,0,0,0,-,-,-,0
,196,S,310,A,50,14,3,2,21,3,3,30,4,4,-,-,-,24
,196,S,311,ABE,50,0,0,0,19,4,3,8,2,1,0,0,0,12
,196,S,312,D,21,0,0,0,0,0,0,0,0,0,0,0,0,11
,197,L,71,ABF,55,27,2,6,10,3,2,-,-,-,-,-,-,240
,197,L,72,ABF,55,25,4,5,6,2,1,-,-,-,-,-,-,120
A=<18,B=20,C=#25,D=20,E=17
Monday,09-April-2018,03:19,SS,6M+,PL,1.1,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,63,0,0,0,0,0,0,0,0,0,0,0,0,0
,183,S,21,B,22,0,0,0,0,0,0,0,0,0,-,-,-,0
,184,S,161,A,84,148,6,41,0,0,0,5,2,2,6,2,2,67
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,22,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,L,7,AC,63,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<42,B=38,C=20
Monday,09-April-2018,03:19,SS,10M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,71,7,2,2,6,2,1,8,2,2,-,-,-,5
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,182,S,34,A,43,0,0,0,0,0,0,-,-,-,-,-,-,1
,2,L,14,AD,71,0,0,0,0,0,0,-,-,-,-,-,-,60
,2,L,15,AD,71,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Monday,09-April-2018,03:19,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,83,7,3,2,0,0,0,7,3,2,0,0,0,6
,288,S,270,B,11,0,0,0,39,2,1,-,-,-,-,-,-,18
A=<85,B=#13
Monday,09-April-2018,03:20,SS,85M+,PL,8.3,PV,8.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,0,0,0,0,0,0,-,-,-,0
,196,S,310,A,79,9,3,2,11,4,3,6,2,1,-,-,-,20
,196,S,311,ABE,79,0,0,0,8,3,2,6,2,2,4,2,1,11
,196,S,312,D,21,0,0,0,0,0,0,0,0,0,0,0,0,3
,197,L,71,ABF,73,7,3,2,10,4,3,-,-,-,-,-,-,220
,197,L,72,ABF,73,10,3,2,4,2,1,-,-,-,-,-,-,120
A=<18,B=20,C=#25,D=20,E=17
Monday,09-April-2018,03:20,SS,6M+,PL,1.1,PV,1.3,CL,85,+0,RL,68,SA,26,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,82,0,0,0,0,0,0,4,2,1,4,2,1,2
,183,S,21,B,20,15,2,1,0,0,0,27,2,2,-,-,-,12
,184,S,161,A,84,0,0,0,8,3,2,5,2,2,0,0,0,52
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,20,15,2,1,0,0,0,-,-,-,-,-,-,7
,183,L,7,AC,82,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<42,B=38,C=20
Monday,09-April-2018,03:20,SS,10M+,PL,1.3,PV,4.3,CL,85,+0,RL,68,SA,26,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,82,6,3,2,6,3,2,4,2,1,-,-,-,5
,354,S,31,B,13,0,0,0,12,2,1,0,0,0,-,-,-,5
,182,S,34,A,50,0,0,0,5,2,1,-,-,-,-,-,-,2
,2,L,14,AD,60,0,0,0,0,0,0,-,-,-,-,-,-,60
,2,L,15,AD,60,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Monday,09-April-2018,03:20,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,200,DS,6
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,75,0,0,0,0,0,0,0,0,0,0,0,0,3
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,13
A=<85,B=#13
Monday,09-April-2018,03:22,SS,85M+,PL,8.3,PV,8.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,0,0,0,0,0,0,-,-,-,0
,196,S,310,A,79,13,4,3,17,6,4,10,3,2,-,-,-,18
,196,S,311,ABE,79,0,0,0,7,3,2,8,3,2,0,0,0,10
,196,S,312,D,25,19,3,1,0,0,0,27,4,3,0,0,0,12
,197,L,71,ABF,75,8,3,2,7,3,2,-,-,-,-,-,-,180
,197,L,72,ABF,75,8,3,2,5,2,1,-,-,-,-,-,-,120
A=<18,B=20,C=#25,D=20,E=17
Monday,09-April-2018,03:22,SS,6M+,PL,1.1,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,43,0,0,0,0,0,0,0,0,0,0,0,0,1
,183,S,21,B,0,0,0,0,0,0,0,0,0,0,-,-,-,9
,184,S,161,A,84,0,0,0,0,0,0,0,0,0,0,0,0,35
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,0,0,0,0,0,0,0,-,-,-,-,-,-,5
,183,L,7,AC,43,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<42,B=38,C=20
Monday,09-April-2018,03:22,SS,10M+,PL,3.3,PV,3.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,71,10,4,2,10,4,2,0,0,0,-,-,-,8
,354,S,31,B,16,0,0,0,21,2,1,0,0,0,-,-,-,13
,182,S,34,A,86,0,0,0,0,0,0,-,-,-,-,-,-,2
,2,L,14,AD,68,11,3,2,9,3,3,-,-,-,-,-,-,260
,2,L,15,AD,68,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Monday,09-April-2018,03:22,SS,58M+,PL,3.3,PV,3.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,0,0,0,0,0,0,5,2,2,0,0,0,4
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,9
A=<67,B=#28
Monday,09-April-2018,03:23,SS,85M+,PL,8.3,PV,8.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,0,0,0,0,0,0,-,-,-,0
,196,S,310,A,75,0,0,0,32,8,7,14,3,3,-,-,-,22
,196,S,311,ABE,75,0,0,0,15,5,4,16,5,4,5,2,1,12
,196,S,312,D,21,0,0,0,0,0,0,0,0,0,0,0,0,9
,197,L,71,ABF,64,8,3,2,9,3,2,-,-,-,-,-,-,140
,197,L,72,ABF,64,28,6,6,19,5,5,-,-,-,-,-,-,220
A=<18,B=20,C=#25,D=20,E=17
Monday,09-April-2018,03:23,SS,6M+,PL,1.1,PV,2.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,89,0,0,0,0,0,0,0,0,0,0,0,0,1
,183,S,21,B,24,18,2,1,24,2,2,0,0,0,-,-,-,17
,184,S,161,A,84,0,0,0,0,0,0,0,0,0,0,0,0,2
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,24,18,2,1,24,2,2,-,-,-,-,-,-,14
,183,L,7,AC,89,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<42,B=38,C=20
Monday,09-April-2018,03:23,SS,10M+,PL,3.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,6,2,1,6,2,1,0,0,0,-,-,-,7
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,10
,182,S,34,A,33,0,0,0,0,0,0,-,-,-,-,-,-,1
,2,L,14,AD,76,0,0,0,6,3,2,-,-,-,-,-,-,260
,2,L,15,AD,76,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Monday,09-April-2018,03:23,SS,58M+,PL,3.3,PV,1.3,CL,85,+0,RL,68,SA,200,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,0,0,0,0,0,0,5,2,2,0,0,0,4
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<69,B=#26
Monday,09-April-2018,03:25,SS,6M+,PL,1.1,PV,3.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,62,7,2,1,10,3,2,0,0,0,0,0,0,5
,183,S,21,B,25,28,3,2,15,2,1,0,0,0,-,-,-,21
,184,S,161,A,84,0,0,0,11,4,3,5,2,2,0,0,0,5
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,25,28,3,2,15,2,1,-,-,-,-,-,-,21
,183,L,7,AC,62,7,2,1,-,-,-,-,-,-,-,-,-,20
A=<42,B=38,C=20
Monday,09-April-2018,03:25,SS,10M+,PL,3.3,PV,3.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,82,6,3,2,6,3,2,0,0,0,-,-,-,7
,354,S,31,B,15,20,3,1,10,2,1,0,0,0,-,-,-,14
,182,S,34,A,20,0,0,0,0,0,0,-,-,-,-,-,-,0
,2,L,14,AD,70,6,2,1,8,3,2,-,-,-,-,-,-,300
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
