Strategic,Monitor,On,Wednesday,06-June-2018,filename:CCITY_20180606

Wednesday,06-June-2018,00:00,SS,3M+,PL,1.3,PV,20.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,122,3,27,66,10,15,107,11,22,-,-,-,120
,354,S,31,B,53,73,13,14,150,13,31,30,4,6,-,-,-,132
,182,S,34,A,70,127,17,29,128,13,31,-,-,-,-,-,-,118
A=<47,B=53
Wednesday,06-June-2018,07:33,SS,23M+,PL,2.4#,PV,2.2,CL,120,+0,RL,124,SA,131,DS,118
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,70,38,11,12,34,11,10,30,9,9,-,-,-,45
,152,S,131,A,70,42,9,10,118,12,30,-,-,-,-,-,-,119
,152,S,132,C,45,54,4,7,49,10,8,54,9,9,-,-,-,105
,193,L,57,ABCE,48,6,2,1,21,4,3,30,6,5,-,-,-,720
,193,L,58,AE,26,0,0,0,44,5,4,19,2,2,-,-,-,560
A=<71,B=1,C=29,D=1
Wednesday,06-June-2018,07:33,SS,28M+,PL,7.2,PV,7.4,CL,78-19,RL,70,SA,47,DS,33
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,46,8,2,1,76,11,12,-,-,-,-,-,-,72
,48,S,90,A,46,-,-,-,-,-,-,0,0,0,-,-,-,63
,48,S,91,BC,41,68,6,10,43,6,6,-,-,-,-,-,-,71
,48,S,213,A,46,-,-,-,-,-,-,0,0,0,-,-,-,63
,48,L,23,A,46,8,2,1,76,11,12,-,-,-,-,-,-,500
,48,L,49,A,46,-,-,-,-,-,-,0,0,0,-,-,-,360
A=<42,B=30,C=#22
Wednesday,06-June-2018,07:34,SS,3M+,PL,1.2,PV,22.3,CL,108,-4,RL,100,SA,201,DS,43
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,103,45,10,16,-,-,-,-,-,-,-,-,-,43
,145,S,10,C,48,91,16,17,71,14,15,0,0,0,-,-,-,96
,145,S,133,AB,80,12,3,5,45,13,12,-,-,-,-,-,-,46
,145,S,204,AB,80,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,80,12,3,5,45,13,12,-,-,-,-,-,-,46
,145,S,212,AC,103,45,10,16,-,-,-,-,-,-,-,-,-,43
,145,L,4,AB,80,12,3,5,45,13,12,-,-,-,-,-,-,380
A=<33,B=#23,C=46
Wednesday,06-June-2018,07:34,SS,28M+,PL,8.2,PV,8.3,CL,79,+0,RL,79,SA,90,DS,154
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,33,16,3,2,58,6,6,-,-,-,-,-,-,69
,48,S,90,A,33,-,-,-,-,-,-,154,3,20,-,-,-,88
,48,S,91,BC,38,61,2,8,81,9,10,-,-,-,-,-,-,76
,48,S,213,A,33,-,-,-,-,-,-,154,3,20,-,-,-,88
,48,L,23,A,33,16,3,2,58,6,6,-,-,-,-,-,-,480
,48,L,49,A,33,-,-,-,-,-,-,154,3,20,-,-,-,520
A=<44,B=28,C=#22
Wednesday,06-June-2018,07:34,SS,10M+,PL,4#4#,PV,4.4,CL,120,+0,RL,137,SA,170,DS,162
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,122,3,27,115,8,26,113,7,23,-,-,-,122
,354,S,31,B,53,89,16,17,127,17,27,10,2,2,-,-,-,133
,182,S,34,A,72,133,16,31,133,14,34,-,-,-,-,-,-,129
A=<47,B=53
Wednesday,06-June-2018,07:35,SS,23M+,PL,2.4#,PV,4.3,CL,120,+0,RL,126,SA,110,DS,135
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,76,61,15,22,45,13,15,54,17,18,-,-,-,51
,152,S,131,A,76,49,10,12,121,14,34,-,-,-,-,-,-,120
,152,S,132,C,50,152,3,23,70,13,13,56,7,10,-,-,-,119
,193,L,57,ABCE,76,14,5,4,35,9,9,45,12,12,-,-,-,700
,193,L,58,AE,54,63,8,10,48,7,9,41,7,8,-,-,-,680
A=<71,B=1,C=29,D=1
Wednesday,06-June-2018,07:35,SS,28M+,PL,8.2,PV,7.4,CL,77,+0,RL,73,SA,47,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,35,20,2,3,62,7,7,-,-,-,-,-,-,64
,48,S,90,A,35,-,-,-,-,-,-,0,0,0,-,-,-,51
,48,S,91,BC,31,24,5,3,50,8,5,-,-,-,-,-,-,64
,48,S,213,A,35,-,-,-,-,-,-,0,0,0,-,-,-,51
,48,L,23,A,35,20,2,3,62,7,7,-,-,-,-,-,-,440
,48,L,49,A,35,-,-,-,-,-,-,0,0,0,-,-,-,300
A=<43,B=28,C=#22
Wednesday,06-June-2018,07:36,SS,3M+,PL,1.2,PV,22.2,CL,100,-5,RL,95,SA,200,DS,51
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,88,26,9,8,-,-,-,-,-,-,-,-,-,35
,145,S,10,C,46,83,16,15,74,15,15,0,0,0,-,-,-,86
,145,S,133,AB,67,16,5,5,42,10,10,-,-,-,-,-,-,49
,145,S,204,AB,67,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,67,16,5,5,42,10,10,-,-,-,-,-,-,49
,145,S,212,AC,88,26,9,8,-,-,-,-,-,-,-,-,-,35
,145,L,4,AB,67,16,5,5,42,10,10,-,-,-,-,-,-,460
A=<28,B=#23,C=49
Wednesday,06-June-2018,07:36,SS,10M+,PL,4#4#,PV,4.4,CL,120,+0,RL,137,SA,136,DS,167
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,118,7,26,111,11,25,112,10,23,-,-,-,120
,354,S,31,B,53,84,16,16,104,19,22,8,2,2,-,-,-,122
,182,S,34,A,72,144,8,34,143,8,36,-,-,-,-,-,-,137
A=<47,B=53
Wednesday,06-June-2018,07:37,SS,28M+,PL,7.2,PV,7.4,CL,74,+0,RL,69,SA,47,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,67,23,7,6,45,11,10,-,-,-,-,-,-,53
,48,S,90,A,67,-,-,-,-,-,-,0,0,0,-,-,-,34
,48,S,91,BC,35,7,2,1,0,0,0,-,-,-,-,-,-,37
,48,S,213,A,67,-,-,-,-,-,-,0,0,0,-,-,-,34
,48,L,23,A,67,23,7,6,45,11,10,-,-,-,-,-,-,560
,48,L,49,A,67,-,-,-,-,-,-,0,0,0,-,-,-,200
A=<40,B=30,C=#22
Wednesday,06-June-2018,07:37,SS,23M+,PL,4.4#,PV,4.3,CL,120,+0,RL,119,SA,110,DS,100
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,85,47,17,19,42,16,16,42,17,16,-,-,-,50
,152,S,131,A,85,50,12,14,108,26,34,-,-,-,-,-,-,114
,152,S,132,C,36,84,6,9,118,11,16,129,10,17,-,-,-,120
,193,L,57,ABCE,76,13,5,4,32,7,8,40,11,10,-,-,-,600
,193,L,58,AE,54,23,4,4,50,9,10,33,5,6,-,-,-,580
A=<66,B=1,C=34,D=1
Wednesday,06-June-2018,07:38,SS,3M+,PL,1.2,PV,18.2,CL,102,+4,RL,88,SA,200,DS,87
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,88,59,13,18,-,-,-,-,-,-,-,-,-,45
,145,S,10,C,40,79,12,12,48,10,8,0,0,0,-,-,-,83
,145,S,133,AB,49,14,4,3,70,12,12,-,-,-,-,-,-,55
,145,S,204,AB,49,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,49,14,4,3,70,12,12,-,-,-,-,-,-,55
,145,S,212,AC,88,59,13,18,-,-,-,-,-,-,-,-,-,45
,145,L,4,AB,49,14,4,3,70,12,12,-,-,-,-,-,-,520
A=<27,B=#23,C=50
Wednesday,06-June-2018,07:38,SS,28M+,PL,7.4,PV,3.4,CL,74-14,RL,60,SA,50,DS,97
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,40,10,2,2,16,3,2,-,-,-,-,-,-,36
,48,S,90,A,40,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,35,53,2,6,25,4,3,-,-,-,-,-,-,37
,48,S,213,A,40,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,40,10,2,2,16,3,2,-,-,-,-,-,-,420
,48,L,49,A,40,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<40,B=30,C=#22
Wednesday,06-June-2018,07:38,SS,10M+,PL,4#4#,PV,4.4,CL,120,+0,RL,136,SA,170,DS,130
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,115,8,26,74,6,17,79,12,16,-,-,-,118
,354,S,31,B,52,84,14,16,100,18,21,35,5,7,-,-,-,107
,182,S,34,A,72,130,16,30,132,13,33,-,-,-,-,-,-,136
A=<47,B=53
Wednesday,06-June-2018,07:39,SS,23M+,PL,4.4#,PV,8.3,CL,120,+0,RL,111,SA,118,DS,91
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,85,52,20,21,49,20,18,41,18,15,-,-,-,52
,152,S,131,A,85,47,14,13,81,23,25,-,-,-,-,-,-,99
,152,S,132,C,36,74,6,8,126,9,17,82,9,11,-,-,-,133
,193,L,57,ABCE,100,7,2,3,71,21,24,61,20,21,-,-,-,1020
,193,L,58,AE,78,66,9,15,59,12,17,59,13,16,-,-,-,1020
A=<66,B=1,C=34,D=1
Wednesday,06-June-2018,07:39,SS,28M+,PL,8.4,PV,8.4,CL,72-14,RL,60,SA,47,DS,40
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,36,51,6,7,79,9,10,-,-,-,-,-,-,51
,48,S,90,A,36,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,39,43,7,6,80,10,10,-,-,-,-,-,-,55
,48,S,213,A,36,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,36,51,6,7,79,9,10,-,-,-,-,-,-,600
,48,L,49,A,36,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<41,B=28,C=#22
Wednesday,06-June-2018,07:39,SS,3M+,PL,1.2,PV,20.2,CL,104,+0,RL,84,SA,200,DS,96
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,97,57,13,20,-,-,-,-,-,-,-,-,-,51
,145,S,10,C,48,81,16,15,17,5,4,8,2,1,-,-,-,81
,145,S,133,AB,50,6,2,1,49,10,8,-,-,-,-,-,-,54
,145,S,204,AB,50,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,50,6,2,1,49,10,8,-,-,-,-,-,-,54
,145,S,212,AC,97,57,13,20,-,-,-,-,-,-,-,-,-,51
,145,L,4,AB,50,6,2,1,49,10,8,-,-,-,-,-,-,420
A=<26,B=#23,C=52
Wednesday,06-June-2018,07:40,SS,10M+,PL,4#4#,PV,4.4,CL,120,+0,RL,136,SA,170,DS,143
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,119,8,26,105,14,24,118,6,24,-,-,-,117
,354,S,31,B,53,97,16,19,102,17,21,34,6,7,-,-,-,102
,182,S,34,A,72,132,14,31,133,14,34,-,-,-,-,-,-,135
A=<47,B=53
Wednesday,06-June-2018,07:40,SS,28M+,PL,8.4,PV,8.4,CL,74,+1,RL,60,SA,51,DS,149
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,24,17,2,2,47,4,4,-,-,-,-,-,-,51
,48,S,90,A,24,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,21,0,0,0,0,0,0,-,-,-,-,-,-,38
,48,S,213,A,24,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,24,17,2,2,47,4,4,-,-,-,-,-,-,440
,48,L,49,A,24,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<42,B=28,C=#22
Wednesday,06-June-2018,07:41,SS,23M+,PL,8.4#,PV,8.3,CL,120,+0,RL,105,SA,118,DS,144
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,78,64,23,23,53,19,18,60,21,20,-,-,-,56
,152,S,131,A,78,58,12,15,78,24,22,-,-,-,-,-,-,86
,152,S,132,C,40,45,5,5,117,13,18,75,11,11,-,-,-,123
,193,L,57,ABCE,48,0,0,0,14,3,2,31,6,5,-,-,-,720
,193,L,58,AE,26,43,4,3,78,7,7,48,3,4,-,-,-,800
A=<58,B=1,C=42,D=1
Wednesday,06-June-2018,07:41,SS,3M+,PL,1.2,PV,1.2,CL,107,+0,RL,84,SA,201,DS,83
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,102,56,11,20,-,-,-,-,-,-,-,-,-,57
,145,S,10,C,45,49,10,9,49,11,10,0,0,0,-,-,-,66
,145,S,133,AB,58,7,2,2,76,15,15,-,-,-,-,-,-,66
,145,S,204,AB,58,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,58,7,2,2,76,15,15,-,-,-,-,-,-,66
,145,S,212,AC,102,56,11,20,-,-,-,-,-,-,-,-,-,57
,145,L,4,AB,58,7,2,2,76,15,15,-,-,-,-,-,-,480
A=<39,B=#23,C=40
Wednesday,06-June-2018,07:41,SS,28M+,PL,8.4,PV,8.2,CL,79,+1,RL,73,SA,90,DS,156
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,37,0,0,0,20,2,3,-,-,-,-,-,-,42
,48,S,90,A,37,-,-,-,-,-,-,156,2,23,-,-,-,70
,48,S,91,BC,32,27,5,3,66,10,7,-,-,-,-,-,-,47
,48,S,213,A,37,-,-,-,-,-,-,156,2,23,-,-,-,70
,48,L,23,A,37,0,0,0,20,2,3,-,-,-,-,-,-,340
,48,L,49,A,37,-,-,-,-,-,-,156,2,23,-,-,-,500
A=<44,B=28,C=#22
Wednesday,06-June-2018,07:42,SS,10M+,PL,4#4#,PV,4.4,CL,120,+0,RL,136,SA,170,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,111,8,25,69,9,16,111,8,23,-,-,-,115
,354,S,31,B,53,100,18,19,105,18,22,31,4,6,-,-,-,103
,182,S,34,A,76,133,15,33,133,17,35,-,-,-,-,-,-,133
A=<47,B=53
Wednesday,06-June-2018,07:43,SS,3M+,PL,1.2,PV,22.2,CL,107,+0,RL,87,SA,200,DS,67
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,76,32,9,9,-,-,-,-,-,-,-,-,-,45
,145,S,10,C,41,80,14,13,53,9,10,0,0,0,-,-,-,70
,145,S,133,AB,60,14,4,4,43,9,9,-,-,-,-,-,-,55
,145,S,204,AB,60,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,60,14,4,4,43,9,9,-,-,-,-,-,-,55
,145,S,212,AC,76,32,9,9,-,-,-,-,-,-,-,-,-,45
,145,L,4,AB,60,14,4,4,43,9,9,-,-,-,-,-,-,440
A=<36,B=#23,C=43
Wednesday,06-June-2018,07:43,SS,23M+,PL,8.4#,PV,8.4,CL,120,+0,RL,104,SA,110,DS,121
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,80,30,11,11,20,8,7,42,14,15,-,-,-,51
,152,S,131,A,80,25,8,7,97,27,28,-,-,-,-,-,-,87
,152,S,132,C,42,94,12,12,113,16,18,75,13,12,-,-,-,117
,193,L,57,ABCE,99,13,5,5,48,15,16,40,12,13,-,-,-,840
,193,L,58,AE,77,77,12,17,76,17,21,66,15,18,-,-,-,1220
A=<58,B=1,C=42,D=1
Wednesday,06-June-2018,07:43,SS,28M+,PL,8.4,PV,8.2,CL,81,+0,RL,86,SA,90,DS,154
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,49,38,6,7,90,16,15,-,-,-,-,-,-,57
,48,S,90,A,49,-,-,-,-,-,-,154,3,30,-,-,-,121
,48,S,91,BC,36,29,6,4,0,0,0,-,-,-,-,-,-,35
,48,S,213,A,49,-,-,-,-,-,-,154,3,30,-,-,-,121
,48,L,23,A,49,38,6,7,90,16,15,-,-,-,-,-,-,560
,48,L,49,A,49,-,-,-,-,-,-,154,3,30,-,-,-,980
A=<45,B=28,C=#22
Wednesday,06-June-2018,07:44,SS,10M+,PL,4#4#,PV,4.4,CL,120,+0,RL,136,SA,170,DS,133
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,118,6,26,117,6,26,120,5,25,-,-,-,117
,354,S,31,B,53,84,15,16,129,18,27,0,0,0,-,-,-,115
,182,S,34,A,74,130,16,31,135,13,35,-,-,-,-,-,-,134
A=<47,B=53
Wednesday,06-June-2018,07:44,SS,28M+,PL,3.4,PV,3.2,CL,84,+1,RL,81,SA,51,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,46,20,4,3,35,4,5,-,-,-,-,-,-,50
,48,S,90,A,46,-,-,-,-,-,-,0,0,0,-,-,-,85
,48,S,91,BC,40,68,4,9,30,4,4,-,-,-,-,-,-,55
,48,S,213,A,46,-,-,-,-,-,-,0,0,0,-,-,-,85
,48,L,23,A,46,20,4,3,35,4,5,-,-,-,-,-,-,520
,48,L,49,A,46,-,-,-,-,-,-,0,0,0,-,-,-,700
A=<34,B=40,C=#22
Wednesday,06-June-2018,07:44,SS,3M+,PL,4.2,PV,4.2,CL,104,+0,RL,88,SA,200,DS,33
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,79,64,8,18,-,-,-,-,-,-,-,-,-,52
,145,S,10,C,25,49,8,5,25,5,3,11,2,1,-,-,-,59
,145,S,133,AB,79,8,3,3,39,12,11,-,-,-,-,-,-,48
,145,S,204,AB,79,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,79,8,3,3,39,12,11,-,-,-,-,-,-,48
,145,S,212,AC,79,64,8,18,-,-,-,-,-,-,-,-,-,52
,145,L,4,AB,79,8,3,3,39,12,11,-,-,-,-,-,-,480
A=<46,B=#23,C=32
Wednesday,06-June-2018,07:45,SS,23M+,PL,8.4#,PV,8.4,CL,120,+0,RL,103,SA,118,DS,134
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,69,43,13,14,40,13,12,37,13,11,-,-,-,47
,152,S,131,A,69,60,13,14,66,16,17,-,-,-,-,-,-,79
,152,S,132,C,51,42,7,6,87,17,17,96,17,18,-,-,-,106
,193,L,57,ABCE,77,9,3,3,35,9,9,49,13,13,-,-,-,720
,193,L,58,AE,55,59,7,9,82,13,17,44,7,8,-,-,-,1100
A=<58,B=1,C=42,D=1
Wednesday,06-June-2018,07:46,SS,28M+,PL,3.4,PV,1.4,CL,83,+0,RL,73,SA,47,DS,38
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,41,10,2,2,62,8,9,-,-,-,-,-,-,59
,48,S,90,A,41,-,-,-,-,-,-,0,0,0,-,-,-,34
,48,S,91,BC,39,133,5,18,31,7,4,-,-,-,-,-,-,89
,48,S,213,A,41,-,-,-,-,-,-,0,0,0,-,-,-,34
,48,L,23,A,41,10,2,2,62,8,9,-,-,-,-,-,-,540
,48,L,49,A,41,-,-,-,-,-,-,0,0,0,-,-,-,300
A=<33,B=40,C=#22
Wednesday,06-June-2018,07:46,SS,10M+,PL,4#4#,PV,4.4,CL,120,+0,RL,136,SA,170,DS,138
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,120,6,27,116,10,26,0,0,0,-,-,-,118
,354,S,31,B,53,102,17,20,125,19,26,36,5,7,-,-,-,122
,182,S,34,A,74,140,10,34,132,14,34,-,-,-,-,-,-,137
A=<47,B=53
Wednesday,06-June-2018,07:46,SS,3M+,PL,1.2,PV,1.2,CL,105,+0,RL,88,SA,200,DS,99
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,86,70,13,21,-,-,-,-,-,-,-,-,-,60
,145,S,10,C,32,121,12,15,102,12,14,28,3,3,-,-,-,88
,145,S,133,AB,79,19,7,7,58,17,16,-,-,-,-,-,-,48
,145,S,204,AB,79,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,79,19,7,7,58,17,16,-,-,-,-,-,-,48
,145,S,212,AC,86,70,13,21,-,-,-,-,-,-,-,-,-,60
,145,L,4,AB,79,19,7,7,58,17,16,-,-,-,-,-,-,600
A=<38,B=#23,C=40
Wednesday,06-June-2018,07:47,SS,23M+,PL,8.4#,PV,8.4,CL,120,+0,RL,102,SA,110,DS,100
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,69,51,17,16,51,16,16,36,11,11,-,-,-,46
,152,S,131,A,69,58,12,13,60,16,15,-,-,-,-,-,-,70
,152,S,132,C,51,65,8,10,90,18,18,91,16,17,-,-,-,97
,193,L,57,ABCE,52,9,3,2,20,4,4,35,7,6,-,-,-,640
,193,L,58,AE,30,13,2,1,34,4,4,32,4,3,-,-,-,820
A=<58,B=1,C=42,D=1
Wednesday,06-June-2018,07:47,SS,28M+,PL,7.4,PV,7.4,CL,76,-2,RL,66,SA,47,DS,49
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,38,47,6,7,71,9,9,-,-,-,-,-,-,60
,48,S,90,A,38,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,35,14,4,2,11,3,1,-,-,-,-,-,-,65
,48,S,213,A,38,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,38,47,6,7,71,9,9,-,-,-,-,-,-,540
,48,L,49,A,38,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<41,B=30,C=#22
Wednesday,06-June-2018,07:48,SS,3M+,PL,1.2,PV,22.2,CL,107,+0,RL,87,SA,5,DS,108
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,121,62,22,27,-,-,-,-,-,-,-,-,-,65
,145,S,10,C,42,84,12,14,79,15,15,33,5,4,-,-,-,89
,145,S,133,AB,80,11,4,4,56,16,15,-,-,-,-,-,-,53
,145,S,204,AB,80,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,80,11,4,4,56,16,15,-,-,-,-,-,-,53
,145,S,212,AC,121,62,22,27,-,-,-,-,-,-,-,-,-,65
,145,L,4,AB,80,11,4,4,56,16,15,-,-,-,-,-,-,640
A=<36,B=#23,C=43
Wednesday,06-June-2018,07:48,SS,10M+,PL,4#4#,PV,4.4,CL,120,+0,RL,136,SA,170,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,122,2,27,119,7,26,0,0,0,-,-,-,121
,354,S,31,B,53,92,17,18,104,16,22,42,6,8,-,-,-,116
,182,S,34,A,74,139,10,33,92,9,24,-,-,-,-,-,-,138
A=<47,B=53
Wednesday,06-June-2018,07:48,SS,28M+,PL,7.4,PV,3.4,CL,63,-3,RL,63,SA,47,DS,44
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,47,35,6,6,33,5,5,-,-,-,-,-,-,53
,48,S,90,A,47,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,40,71,5,10,67,11,9,-,-,-,-,-,-,66
,48,S,213,A,47,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,47,35,6,6,33,5,5,-,-,-,-,-,-,560
,48,L,49,A,47,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<35,B=30,C=#22
Wednesday,06-June-2018,07:49,SS,23M+,PL,4.4#,PV,4.4,CL,120,+0,RL,102,SA,118,DS,131
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,69,56,15,18,49,13,15,56,17,17,-,-,-,51
,152,S,131,A,69,73,13,16,79,21,20,-,-,-,-,-,-,70
,152,S,132,C,44,42,5,6,61,10,10,41,9,7,-,-,-,79
,193,L,57,ABCE,101,0,0,0,63,19,22,48,16,16,-,-,-,800
,193,L,58,AE,79,65,10,15,83,18,24,72,15,20,-,-,-,1100
A=<66,B=1,C=34,D=1
Wednesday,06-June-2018,07:49,SS,28M+,PL,4.4,PV,4.4,CL,65,+0,RL,60,SA,47,DS,95
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,39,18,3,3,36,5,5,-,-,-,-,-,-,43
,48,S,90,A,39,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,37,66,2,8,39,6,5,-,-,-,-,-,-,56
,48,S,213,A,39,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,39,18,3,3,36,5,5,-,-,-,-,-,-,520
,48,L,49,A,39,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<30,B=36,C=#22
Wednesday,06-June-2018,07:50,SS,3M+,PL,1.2,PV,20.2,CL,116,+4,RL,89,SA,201,DS,100
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,68,88,19,21,-,-,-,-,-,-,-,-,-,75
,145,S,10,C,35,65,10,9,46,9,7,23,4,2,-,-,-,84
,145,S,133,AB,58,7,2,2,48,9,10,-,-,-,-,-,-,53
,145,S,204,AB,58,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,58,7,2,2,48,9,10,-,-,-,-,-,-,53
,145,S,212,AC,68,88,19,21,-,-,-,-,-,-,-,-,-,75
,145,L,4,AB,58,7,2,2,48,9,10,-,-,-,-,-,-,560
