Strategic,Monitor,On,Monday,21-May-2018,filename:CCITY_20180521

Monday,21-May-2018,00:00,SS,85M+,PL,3.4,PV,2.3,CL,100,+0,RL,88,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,182,S,34,A,59,28,7,5,71,15,14,-,-,-,-,-,-,68
,2,L,14,AD,64,36,7,7,64,16,18,-,-,-,-,-,-,1660
,2,L,15,AD,64,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,21-May-2018,12:15,SS,58,+,PL,3.3,PV,3.3,CL,97,+0,RL,94,SA,200,DS,45
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,91,65,22,22,21,6,6,19,7,7,0,0,0,62
,288,S,270,B,22,86,5,6,63,4,4,-,-,-,-,-,-,58
A=<71,B=#28
Monday,21-May-2018,12:16,SS,6M+,PL,7.3,PV,7.3,CL,108,+0,RL,96,SA,20,DS,54
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,103,54,13,16,20,5,6,45,16,18,16,5,6,54
,183,S,21,B,33,24,3,3,126,9,14,24,3,3,-,-,-,138
,184,S,161,A,108,19,7,7,32,12,11,30,15,13,19,7,7,49
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,7
,183,S,183,B,33,24,3,3,126,9,14,-,-,-,-,-,-,138
,183,L,7,AC,103,54,13,16,-,-,-,-,-,-,-,-,-,360
A=<31,B=50,C=#20
Monday,21-May-2018,12:16,SS,85M+,PL,4.4#,PV,2.3,CL,120,+0,RL,124,SA,110,DS,127
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,74,-,-,-,102,8,20,49,10,10,-,-,-,119
,196,S,310,A,41,22,2,3,49,5,6,61,2,7,-,-,-,101
,196,S,311,ABE,41,0,0,0,0,0,0,79,8,11,27,4,4,63
,196,S,312,D,51,16,2,2,36,6,6,117,15,23,49,6,7,114
,197,L,71,ABF,100,45,10,16,87,7,34,-,-,-,-,-,-,1020
,197,L,72,ABF,100,68,8,22,62,9,19,-,-,-,-,-,-,860
A=<16,B=20,C=#25,D=25,E=18
Monday,21-May-2018,12:16,SS,58,-,PL,3.3,PV,2.3,CL,97,+0,RL,89,SA,200,DS,83
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,91,81,26,28,43,13,12,31,11,11,0,0,0,69
,288,S,270,B,11,0,0,0,29,2,1,-,-,-,-,-,-,46
A=<73,B=#26
Monday,21-May-2018,12:17,SS,10,PL,1.2,PV,1.2,CL,120,+9,RL,117,SA,30,DS,108
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,108,10,23,21,7,5,16,3,3,-,-,-,84
,354,S,31,B,39,39,7,6,48,6,7,9,2,1,-,-,-,69
,182,S,34,A,64,13,4,3,50,12,11,-,-,-,-,-,-,62
,2,L,14,AD,62,46,2,9,33,9,9,-,-,-,-,-,-,1500
,2,L,15,AD,62,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Monday,21-May-2018,12:17,SS,6M+,PL,7.3,PV,8.3,CL,102,-2,RL,96,SA,52,DS,90
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,75,85,12,18,28,8,7,81,22,23,20,7,6,68
,183,S,21,B,32,44,5,5,147,4,16,64,3,7,-,-,-,140
,184,S,161,A,85,55,17,16,69,20,19,67,25,23,15,5,4,55
,184,S,162,B,27,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,32,44,5,5,147,4,16,-,-,-,-,-,-,140
,183,L,7,AC,75,85,12,18,-,-,-,-,-,-,-,-,-,480
A=<30,B=50,C=#20
Monday,21-May-2018,12:18,SS,85M+,PL,3.4#,PV,3.3,CL,120,+0,RL,130,SA,310,DS,110
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,79,-,-,-,131,12,27,59,13,13,-,-,-,121
,196,S,310,A,47,76,8,10,52,3,7,112,6,14,-,-,-,110
,196,S,311,ABE,47,44,5,8,80,3,12,71,5,11,50,6,9,72
,196,S,312,D,51,0,0,0,31,5,5,103,9,20,131,8,19,125
,197,L,71,ABF,83,81,7,23,31,9,10,-,-,-,-,-,-,1080
,197,L,72,ABF,83,22,5,6,50,11,13,-,-,-,-,-,-,780
A=<15,B=20,C=#25,D=26,E=18
Monday,21-May-2018,12:18,SS,58,+,PL,2.3,PV,2.3,CL,99,+0,RL,85,SA,200,DS,100
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,85,73,23,24,16,5,4,30,10,10,0,0,0,74
,288,S,270,B,21,23,2,2,35,2,2,-,-,-,-,-,-,44
A=<76,B=#24
Monday,21-May-2018,12:19,SS,10,PL,1.2,PV,2.2,CL,120,+0,RL,113,SA,57,DS,81
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,82,72,15,19,70,15,19,18,6,4,-,-,-,80
,354,S,31,B,44,54,10,9,75,13,13,13,3,2,-,-,-,73
,182,S,34,A,64,40,9,8,68,15,15,-,-,-,-,-,-,63
,2,L,14,AD,71,66,7,15,38,9,12,-,-,-,-,-,-,1760
,2,L,15,AD,71,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Monday,21-May-2018,12:19,SS,6M+,PL,7.3,PV,6.3,CL,104,+1,RL,106,SA,20,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,59,145,6,25,46,9,9,56,13,13,19,4,4,105
,183,S,21,B,28,8,2,1,27,3,3,27,3,2,-,-,-,88
,184,S,161,A,93,33,10,10,68,21,21,56,23,21,18,6,5,60
,184,S,162,B,12,0,0,0,21,2,1,-,-,-,-,-,-,9
,183,S,183,B,28,8,2,1,27,3,3,-,-,-,-,-,-,88
,183,L,7,AC,59,145,6,25,-,-,-,-,-,-,-,-,-,700
A=<31,B=50,C=#20
Monday,21-May-2018,12:20,SS,85M+,PL,3.4#,PV,3.3,CL,120,+0,RL,130,SA,110,DS,137
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,68,-,-,-,146,6,26,37,6,7,-,-,-,131
,196,S,310,A,20,77,3,4,61,2,4,0,0,0,-,-,-,85
,196,S,311,ABE,50,26,4,5,146,3,23,42,5,7,22,3,4,109
,196,S,312,D,47,14,3,2,53,7,8,124,11,22,71,8,9,128
,197,L,71,ABF,108,24,9,9,30,10,13,-,-,-,-,-,-,960
,197,L,72,ABF,108,29,5,10,38,8,13,-,-,-,-,-,-,760
A=<15,B=20,C=#25,D=26,E=18
Monday,21-May-2018,12:21,SS,6M+,PL,7.3,PV,2.3,CL,108,+1,RL,114,SA,20,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,59,145,6,25,46,9,9,56,13,13,19,4,4,132
,183,S,21,B,28,8,2,1,27,3,3,27,3,2,-,-,-,53
,184,S,161,A,95,24,8,8,40,13,13,27,11,10,13,4,4,56
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,7
,183,S,183,B,28,8,2,1,27,3,3,-,-,-,-,-,-,53
,183,L,7,AC,59,145,6,25,-,-,-,-,-,-,-,-,-,820
A=<31,B=50,C=#20
Monday,21-May-2018,12:21,SS,10,PL,3.2,PV,3.2,CL,120,-8,RL,111,SA,136,DS,136
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,71,9,19,61,11,17,51,12,13,-,-,-,79
,354,S,31,B,39,84,10,12,112,14,17,0,0,0,-,-,-,86
,182,S,34,A,43,17,4,2,56,9,8,-,-,-,-,-,-,59
,2,L,14,AD,78,43,11,11,49,17,17,-,-,-,-,-,-,1900
,2,L,15,AD,78,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Monday,21-May-2018,12:21,SS,58M+,PL,2.3,PV,2.3,CL,108-29,RL,81,SA,201,DS,104
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,77,69,20,20,68,16,16,40,10,12,0,0,0,66
,288,S,270,B,21,27,2,2,35,3,2,-,-,-,-,-,-,42
A=<78,B=#24
Monday,21-May-2018,12:22,SS,85M+,PL,1.4#,PV,1.4,CL,120,+0,RL,123,SA,313,DS,140
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,68,-,-,-,146,6,26,37,6,7,-,-,-,143
,196,S,310,A,41,96,10,11,81,8,10,66,5,7,-,-,-,93
,196,S,311,ABE,41,25,3,4,0,0,0,51,7,7,27,5,4,89
,196,S,312,D,49,20,2,3,28,5,4,77,14,14,34,6,5,107
,197,L,71,ABF,41,127,9,18,116,13,19,-,-,-,-,-,-,920
,197,L,72,ABF,41,62,7,8,86,7,11,-,-,-,-,-,-,600
A=<13,B=20,C=#25,D=28,E=18
Monday,21-May-2018,12:23,SS,6M+,PL,2.3,PV,2.3,CL,114,+1,RL,106,SA,20,DS,23
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,50,14,3,2,16,3,3,23,5,4,11,2,2,90
,183,S,21,B,43,20,3,3,85,9,13,41,7,6,-,-,-,53
,184,S,161,A,79,46,12,12,78,19,20,60,17,19,43,9,11,63
,184,S,162,B,54,0,0,0,0,0,0,-,-,-,-,-,-,5
,183,S,183,B,43,20,3,3,85,9,13,-,-,-,-,-,-,53
,183,L,7,AC,50,14,3,2,-,-,-,-,-,-,-,-,-,520
A=<42,B=40,C=#20
Monday,21-May-2018,12:23,SS,10,PL,3.2,PV,4.2,CL,120,+0,RL,103,SA,30,DS,61
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,82,59,9,16,47,9,13,61,10,15,-,-,-,67
,354,S,31,B,35,49,6,6,81,9,11,26,3,3,-,-,-,90
,182,S,34,A,41,28,4,4,39,4,5,-,-,-,-,-,-,51
,2,L,14,AD,78,43,11,11,49,17,17,-,-,-,-,-,-,2100
,2,L,15,AD,78,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Monday,21-May-2018,12:23,SS,58M-,PL,2.3,PV,2.3,CL,114,+3,RL,85,SA,201,DS,100
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,53,106,19,21,77,12,12,50,11,10,0,0,0,62
,288,S,270,B,11,0,0,0,0,0,0,-,-,-,-,-,-,46
A=<81,B=#22
Monday,21-May-2018,12:24,SS,85M+,PL,1.4#,PV,3.4,CL,120,+0,RL,126,SA,313,DS,158
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,51,-,-,-,123,12,16,123,13,17,-,-,-,136
,196,S,310,A,46,34,3,4,101,7,14,107,6,13,-,-,-,97
,196,S,311,ABE,46,19,3,4,154,2,22,48,7,7,13,3,2,118
,196,S,312,D,52,42,6,6,17,3,3,76,12,15,60,10,9,88
,197,L,71,ABF,44,80,12,12,67,10,12,-,-,-,-,-,-,840
,197,L,72,ABF,44,57,6,8,48,7,7,-,-,-,-,-,-,540
A=<13,B=20,C=#25,D=28,E=18
Monday,21-May-2018,12:24,SS,6M+,PL,2.3,PV,2.3,CL,120,+0,RL,103,SA,15,DS,124
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,87,54,6,14,98,25,27,83,17,28,55,12,18,84
,183,S,21,B,33,0,0,0,59,7,7,48,5,5,-,-,-,61
,184,S,161,A,56,68,12,13,95,12,18,136,11,30,75,11,14,96
,184,S,162,B,27,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,33,0,0,0,59,7,7,-,-,-,-,-,-,61
,183,L,7,AC,87,54,6,14,-,-,-,-,-,-,-,-,-,420
A=<43,B=40,C=#20
Monday,21-May-2018,12:24,SS,58M+,PL,2.3,PV,2.3,CL,120,+0,RL,103,SA,201,DS,121
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,53,106,19,21,77,12,12,50,11,10,0,0,0,82
,288,S,270,B,11,0,0,0,0,0,0,-,-,-,-,-,-,24
A=<82,B=#22
Monday,21-May-2018,12:25,SS,10,PL,4.2,PV,4.2,CL,120,-4,RL,102,SA,30,DS,47
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,76,47,8,11,40,8,10,17,5,4,-,-,-,57
,354,S,31,B,42,67,10,10,54,8,9,0,0,0,-,-,-,82
,182,S,34,A,24,15,3,1,18,4,1,-,-,-,-,-,-,33
,2,L,14,AD,111,0,0,0,68,8,33,-,-,-,-,-,-,2260
,2,L,15,AD,111,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,21-May-2018,12:26,SS,85M+,PL,4.4#,PV,4.4,CL,120,+0,RL,131,SA,313,DS,130
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,64,-,-,-,117,15,20,19,2,3,-,-,-,125
,196,S,310,A,46,34,3,4,101,7,14,107,6,13,-,-,-,105
,196,S,311,ABE,46,19,3,4,154,2,22,48,7,7,13,3,2,131
,196,S,312,D,52,42,6,6,17,3,3,76,12,15,60,10,9,76
,197,L,71,ABF,43,56,9,8,60,10,10,-,-,-,-,-,-,720
,197,L,72,ABF,43,52,7,7,57,5,8,-,-,-,-,-,-,460
A=<16,B=20,C=#25,D=25,E=18
Monday,21-May-2018,12:26,SS,6M+,PL,2.3,PV,2.3,CL,118,+0,RL,104,SA,17,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,87,54,6,14,98,25,27,83,17,28,55,12,18,82
,183,S,21,B,33,0,0,0,59,7,7,48,5,5,-,-,-,65
,184,S,161,A,103,54,13,19,75,22,26,67,26,27,35,13,12,96
,184,S,162,B,27,11,2,1,24,4,2,-,-,-,-,-,-,11
,183,S,183,B,33,0,0,0,59,7,7,-,-,-,-,-,-,65
,183,L,7,AC,87,54,6,14,-,-,-,-,-,-,-,-,-,360
A=<43,B=40,C=#20
Monday,21-May-2018,12:26,SS,58M-,PL,2.3,PV,2.3,CL,118,+0,RL,109,SA,201,DS,58
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,98,85,31,32,39,12,12,55,18,21,0,0,0,86
,288,S,270,B,11,28,2,1,0,0,0,-,-,-,-,-,-,23
A=<81,B=#22
Monday,21-May-2018,12:27,SS,10,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,30,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,78,22,5,6,22,6,6,10,3,2,-,-,-,39
,354,S,31,B,43,66,12,10,78,13,13,19,2,3,-,-,-,75
,182,S,34,A,50,32,7,5,45,9,8,-,-,-,-,-,-,35
,2,L,14,AD,51,17,4,3,20,5,4,-,-,-,-,-,-,1500
,2,L,15,AD,51,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,21-May-2018,12:28,SS,85M+,PL,4.4#,PV,2.4,CL,120,+0,RL,130,SA,313,DS,148
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,78,-,-,-,132,12,27,34,6,7,-,-,-,125
,196,S,310,A,40,0,0,0,68,5,8,76,4,8,-,-,-,93
,196,S,311,ABE,39,0,0,0,0,0,0,31,5,4,10,2,2,99
,196,S,312,D,47,60,4,8,37,5,6,79,11,14,53,9,7,77
,197,L,71,ABF,50,61,9,11,74,8,14,-,-,-,-,-,-,660
,197,L,72,ABF,50,23,4,4,26,5,4,-,-,-,-,-,-,360
A=<16,B=20,C=#25,D=25,E=18
Monday,21-May-2018,12:28,SS,6M+,PL,2.3,PV,2.3,CL,120,+0,RL,115,SA,15,DS,158
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,97,116,22,33,59,17,18,64,21,24,44,5,16,106
,183,S,21,B,28,45,5,4,47,6,5,40,6,4,-,-,-,54
,184,S,161,A,110,68,21,25,75,24,27,51,22,22,12,4,4,88
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,8
,183,S,183,B,28,45,5,4,47,6,5,-,-,-,-,-,-,54
,183,L,7,AC,97,116,22,33,-,-,-,-,-,-,-,-,-,700
A=<43,B=40,C=#20
Monday,21-May-2018,12:28,SS,58M-,PL,2.3,PV,2.3,CL,120,+0,RL,111,SA,201,DS,67
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,98,85,31,32,39,12,12,55,18,21,0,0,0,90
,288,S,270,B,11,28,2,1,0,0,0,-,-,-,-,-,-,22
A=<82,B=#22
Monday,21-May-2018,12:29,SS,10,PL,3.2,PV,3.2,CL,120,+5,RL,104,SA,30,DS,80
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,80,11,19,30,9,7,76,9,16,-,-,-,54
,354,S,31,B,53,53,10,10,60,11,12,12,3,2,-,-,-,67
,182,S,34,A,85,41,11,11,54,15,16,-,-,-,-,-,-,43
,2,L,14,AD,82,56,8,15,64,22,23,-,-,-,-,-,-,2000
,2,L,15,AD,82,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Monday,21-May-2018,12:30,SS,85M+,PL,5.4#,PV,5.4,CL,120,+0,RL,130,SA,313,DS,148
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,75,-,-,-,131,13,26,47,5,10,-,-,-,128
,196,S,310,A,47,69,9,9,79,9,11,95,5,12,-,-,-,91
,196,S,311,ABE,47,15,4,3,152,3,22,68,9,10,26,5,5,113
,196,S,312,D,47,19,2,3,38,6,6,92,11,17,23,5,3,84
,197,L,71,ABF,50,61,9,11,74,8,14,-,-,-,-,-,-,700
,197,L,72,ABF,50,23,4,4,26,5,4,-,-,-,-,-,-,280
A=<18,B=20,C=#25,D=24,E=17
Monday,21-May-2018,12:30,SS,6M+,PL,2.3,PV,2.3,CL,120,+0,RL,113,SA,15,DS,153
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,93,91,16,25,41,13,12,58,19,21,22,7,8,101
,183,S,21,B,33,23,3,2,27,2,3,27,3,3,-,-,-,41
,184,S,161,A,89,52,16,16,69,19,20,68,22,24,42,12,12,72
,184,S,162,B,54,0,0,0,0,0,0,-,-,-,-,-,-,5
,183,S,183,B,33,23,3,2,27,2,3,-,-,-,-,-,-,41
,183,L,7,AC,93,91,16,25,-,-,-,-,-,-,-,-,-,760
A=<43,B=40,C=#20
Monday,21-May-2018,12:30,SS,58M-,PL,2.3,PV,2.3,CL,120,+0,RL,105,SA,200,DS,48
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,109,74,32,31,28,12,9,28,10,12,0,0,0,80
,288,S,270,B,22,18,2,1,57,4,4,-,-,-,-,-,-,41
A=<80,B=#24
Monday,21-May-2018,12:31,SS,10,PL,3.2,PV,4.2,CL,120,+0,RL,103,SA,170,DS,81
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,44,9,9,39,11,9,29,7,6,-,-,-,51
,354,S,31,B,40,57,11,8,64,12,10,7,2,1,-,-,-,66
,182,S,34,A,78,41,10,10,58,16,15,-,-,-,-,-,-,54
,2,L,14,AD,73,29,8,7,47,16,15,-,-,-,-,-,-,1800
,2,L,15,AD,73,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Monday,21-May-2018,12:32,SS,85M+,PL,5.4#,PV,2.4,CL,120,+0,RL,119,SA,151,DS,136
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,75,-,-,-,136,11,27,37,6,8,-,-,-,133
,196,S,310,A,48,57,4,8,52,6,7,72,6,9,-,-,-,80
,196,S,311,ABE,48,20,4,4,0,0,0,38,5,6,10,2,2,74
,196,S,312,D,44,9,2,1,39,5,5,78,11,13,70,9,9,83
,197,L,71,ABF,34,73,9,9,68,9,9,-,-,-,-,-,-,660
,197,L,72,ABF,34,77,4,8,70,3,7,-,-,-,-,-,-,340
A=<18,B=20,C=#25,D=24,E=17
Monday,21-May-2018,12:32,SS,6M+,PL,2.3,PV,2.3,CL,120,+0,RL,110,SA,17,DS,126
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,87,66,13,17,45,12,12,54,15,18,33,8,11,85
,183,S,21,B,33,15,3,2,86,10,10,49,5,5,-,-,-,58
,184,S,161,A,94,50,13,16,76,19,24,81,25,30,41,12,12,76
,184,S,162,B,27,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,33,15,3,2,86,10,10,-,-,-,-,-,-,58
,183,L,7,AC,87,66,13,17,-,-,-,-,-,-,-,-,-,680
A=<43,B=40,C=#20
Monday,21-May-2018,12:32,SS,58,-,PL,2.3,PV,2.3,CL,104,+0,RL,104,SA,200,DS,38
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,96,78,26,28,44,13,13,44,13,16,0,0,0,78
,288,S,270,B,22,0,0,0,27,2,2,-,-,-,-,-,-,37
A=<77,B=#24
Monday,21-May-2018,12:33,SS,10,PL,2.2,PV,2.2,CL,120,+5,RL,104,SA,30,DS,71
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,85,55,10,15,46,10,13,71,13,18,-,-,-,64
,354,S,31,B,30,49,8,5,42,6,5,18,3,2,-,-,-,56
,182,S,34,A,97,42,12,13,56,19,18,-,-,-,-,-,-,56
,2,L,14,AD,80,43,7,11,31,10,11,-,-,-,-,-,-,1900
,2,L,15,AD,80,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Monday,21-May-2018,12:34,SS,85M+,PL,1.4#,PV,1.3,CL,120,+0,RL,113,SA,110,DS,132
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,76,-,-,-,130,10,26,47,9,10,-,-,-,132
,196,S,310,A,48,57,4,8,52,6,7,72,6,9,-,-,-,77
,196,S,311,ABE,48,20,4,4,0,0,0,38,5,6,10,2,2,63
,196,S,312,D,44,9,2,1,39,5,5,78,11,13,70,9,9,81
,197,L,71,ABF,41,60,7,9,58,9,9,-,-,-,-,-,-,580
,197,L,72,ABF,41,82,9,11,108,15,14,-,-,-,-,-,-,540
A=<13,B=20,C=#25,D=28,E=18
Monday,21-May-2018,12:34,SS,58,-,PL,2.3,PV,2.3,CL,106,+0,RL,109,SA,206,DS,104
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,98,104,36,39,42,11,13,25,8,9,0,0,0,89
,288,S,270,B,21,0,0,0,0,0,0,-,-,-,-,-,-,21
A=<77,B=#24
Monday,21-May-2018,12:34,SS,6M+,PL,2.3,PV,4.3,CL,118,+0,RL,105,SA,17,DS,88
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,86,72,7,18,34,10,9,60,17,20,28,9,9,74
,183,S,21,B,33,40,4,4,98,10,11,66,9,7,-,-,-,78
,184,S,161,A,82,92,14,25,90,22,25,80,23,26,34,9,9,83
,184,S,162,B,23,14,2,1,15,2,1,-,-,-,-,-,-,7
,183,S,183,B,33,40,4,4,98,10,11,-,-,-,-,-,-,78
,183,L,7,AC,86,72,7,18,-,-,-,-,-,-,-,-,-,580
A=<43,B=40,C=#20
Monday,21-May-2018,12:35,SS,10,PL,2.2,PV,4.2,CL,120,+6,RL,102,SA,30,DS,54
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,90,54,11,16,48,10,14,41,8,11,-,-,-,57
,354,S,31,B,47,90,12,15,94,11,17,29,4,5,-,-,-,73
,182,S,34,A,65,50,12,11,45,11,10,-,-,-,-,-,-,54
,2,L,14,AD,67,58,6,12,89,25,26,-,-,-,-,-,-,2200
,2,L,15,AD,67,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Monday,21-May-2018,12:36,SS,85M+,PL,1.4#,PV,1.3,CL,120,+0,RL,107,SA,110,DS,131
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,74,-,-,-,146,5,28,84,8,17,-,-,-,139
,196,S,310,A,54,69,5,11,31,3,5,46,3,7,-,-,-,71
,196,S,311,ABE,96,6,2,2,86,10,25,62,16,20,27,7,10,60
,196,S,312,D,28,42,3,3,144,5,13,105,6,11,95,7,8,108
,197,L,71,ABF,40,59,7,8,72,9,11,-,-,-,-,-,-,540
,197,L,72,ABF,40,21,3,3,12,2,1,-,-,-,-,-,-,400
A=<13,B=20,C=#25,D=28,E=18
Monday,21-May-2018,12:36,SS,58,-,PL,2.3,PV,2.3,CL,103,+0,RL,101,SA,201,DS,45
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,85,71,24,23,29,10,7,42,13,14,0,0,0,83
,288,S,270,B,21,36,3,2,48,3,3,-,-,-,-,-,-,28
A=<77,B=#24
Monday,21-May-2018,12:36,SS,6M+,PL,2.3,PV,2.3,CL,116,+0,RL,116,SA,20,DS,140
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,86,140,11,35,44,14,12,62,22,21,26,8,8,101
,183,S,21,B,33,60,7,6,60,3,7,49,6,5,-,-,-,78
,184,S,161,A,81,76,12,21,77,17,21,75,21,24,30,8,8,83
,184,S,162,B,27,0,0,0,0,0,0,-,-,-,-,-,-,5
,183,S,183,B,33,60,7,6,60,3,7,-,-,-,-,-,-,78
