Strategic,Monitor,On,Sunday,08-April-2018,filename:CCITY_20180408

Sunday,08-April-2018,00:00,SS,6M+,PL,6.3,PV,5.3,CL,86,+0,RL,86,SA,20,DS,35
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,77,81,13,19,13,4,3,17,5,5,0,0,0,56
,183,S,21,B,31,31,3,3,44,6,5,26,4,3,-,-,-,56
,184,S,161,A,90,23,7,7,51,16,17,37,14,13,14,4,4,41
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,31,31,3,3,44,6,5,-,-,-,-,-,-,56
,183,L,7,AC,77,81,13,19,-,-,-,-,-,-,-,-,-,400
A=<35,B=48,C=#20
Sunday,08-April-2018,10:37,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,98,SA,20,DS,81
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,85,15,5,4,11,5,3,6,2,1,-,-,-,35
,354,S,31,B,38,61,9,8,49,9,7,33,4,5,-,-,-,56
,182,S,34,A,72,23,5,5,42,9,10,-,-,-,-,-,-,60
,2,L,14,AD,77,27,7,7,34,13,12,-,-,-,-,-,-,1300
,2,L,15,AD,77,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,08-April-2018,10:37,SS,58M+,PL,4.3,PV,3.3,CL,120,+0,RL,98,SA,200,DS,23
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,117,50,25,22,6,2,2,15,7,7,0,0,0,43
,288,S,270,B,14,17,2,1,34,3,2,-,-,-,-,-,-,23
A=<75,B=#30
Sunday,08-April-2018,10:37,SS,85M+,PL,4.4,PV,4.3,CL,108,+1,RL,91,SA,108,DS,107
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,62,-,-,-,59,5,11,21,5,4,-,-,-,63
,196,S,310,A,41,41,4,5,35,4,4,33,2,4,-,-,-,49
,196,S,311,ABE,41,0,0,0,51,7,7,67,11,10,19,4,3,55
,196,S,312,D,38,24,2,3,29,4,4,80,10,11,33,2,4,85
,197,L,71,ABF,23,73,5,6,77,7,8,-,-,-,-,-,-,460
,197,L,72,ABF,23,82,6,6,97,8,9,-,-,-,-,-,-,420
A=<14,B=20,C=#25,D=25,E=18
Sunday,08-April-2018,10:39,SS,6M+,PL,6.3,PV,5.3,CL,118,+0,RL,102,SA,20,DS,45
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,81,45,10,11,24,5,6,43,14,14,13,4,4,56
,183,S,21,B,32,19,4,2,55,9,6,46,7,5,-,-,-,59
,184,S,161,A,121,21,10,8,37,19,17,38,19,18,0,0,0,41
,184,S,162,B,11,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,32,19,4,2,55,9,6,-,-,-,-,-,-,59
,183,L,7,AC,81,45,10,11,-,-,-,-,-,-,-,-,-,400
A=<35,B=48,C=#20
Sunday,08-April-2018,10:39,SS,10M+,PL,3.2,PV,3.2,CL,118,+0,RL,99,SA,20,DS,45
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,79,58,7,14,59,10,16,30,6,7,-,-,-,44
,354,S,31,B,28,37,6,4,32,6,3,9,2,1,-,-,-,48
,182,S,34,A,88,17,6,4,23,7,7,-,-,-,-,-,-,47
,2,L,14,AD,71,34,2,8,40,12,13,-,-,-,-,-,-,1500
,2,L,15,AD,71,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,08-April-2018,10:39,SS,58M+,PL,3.3,PV,3.3,CL,118,+0,RL,99,SA,201,DS,18
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,105,43,18,17,15,6,5,27,11,12,0,0,0,45
,288,S,270,B,22,0,0,0,44,3,3,-,-,-,-,-,-,27
A=<76,B=#28
Sunday,08-April-2018,10:39,SS,85M+,PL,4.4,PV,2.3,CL,110,+0,RL,93,SA,108,DS,101
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,63,-,-,-,0,0,0,22,6,4,-,-,-,43
,196,S,310,A,41,11,2,1,49,6,6,47,5,5,-,-,-,48
,196,S,311,ABE,41,19,3,3,22,2,3,25,3,4,14,3,2,43
,196,S,312,D,40,52,5,6,26,3,3,81,10,12,50,6,6,79
,197,L,71,ABF,23,67,6,6,63,7,6,-,-,-,-,-,-,440
,197,L,72,ABF,23,21,2,2,28,2,2,-,-,-,-,-,-,320
A=<14,B=20,C=#25,D=25,E=18
Sunday,08-April-2018,10:41,SS,6M+,PL,6.3,PV,6.3,CL,118,+0,RL,102,SA,52,DS,85
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,67,52,12,11,20,6,4,19,7,5,8,3,2,56
,183,S,21,B,29,11,2,1,42,4,4,14,2,1,-,-,-,47
,184,S,161,A,107,37,16,13,49,21,19,41,19,17,18,6,6,46
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,29,11,2,1,42,4,4,-,-,-,-,-,-,47
,183,L,7,AC,67,52,12,11,-,-,-,-,-,-,-,-,-,380
A=<35,B=48,C=#20
Sunday,08-April-2018,10:41,SS,10M+,PL,3.2,PV,4.2,CL,118,+0,RL,100,SA,52,DS,85
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,92,31,10,9,26,9,8,32,10,8,-,-,-,37
,354,S,31,B,40,22,5,3,33,7,5,21,3,3,-,-,-,40
,182,S,34,A,93,5,2,1,22,7,7,-,-,-,-,-,-,27
,2,L,14,AD,73,17,4,4,47,15,15,-,-,-,-,-,-,1460
,2,L,15,AD,73,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,08-April-2018,10:41,SS,58M+,PL,3.3,PV,3.3,CL,118,+0,RL,100,SA,200,DS,42
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,100,45,19,17,6,2,2,28,9,11,0,0,0,45
,288,S,270,B,13,33,2,1,0,0,0,-,-,-,-,-,-,34
A=<78,B=#26
Sunday,08-April-2018,10:41,SS,85M+,PL,2.4,PV,2.4,CL,115,+1,RL,95,SA,108,DS,102
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,68,-,-,-,0,0,0,12,4,2,-,-,-,26
,196,S,310,A,44,46,5,6,37,5,5,44,4,5,-,-,-,46
,196,S,311,ABE,44,0,0,0,29,4,4,35,5,6,8,2,1,39
,196,S,312,D,47,29,6,4,25,4,4,85,14,15,21,3,3,83
,197,L,71,ABF,32,48,6,6,91,2,12,-,-,-,-,-,-,500
,197,L,72,ABF,32,22,2,2,25,4,3,-,-,-,-,-,-,220
A=<13,B=20,C=#25,D=27,E=18
Sunday,08-April-2018,10:43,SS,6M+,PL,6.3,PV,6.3,CL,120,+0,RL,101,SA,20,DS,37
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,86,23,7,6,26,8,7,37,13,13,19,4,6,44
,183,S,21,B,35,33,6,4,58,8,7,48,8,6,-,-,-,52
,184,S,161,A,118,13,6,5,29,14,13,30,16,14,9,4,4,38
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,35,33,6,4,58,8,7,-,-,-,-,-,-,52
,183,L,7,AC,86,23,7,6,-,-,-,-,-,-,-,-,-,260
A=<35,B=48,C=#20
Sunday,08-April-2018,10:43,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,99,SA,20,DS,37
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,79,25,9,6,14,6,4,28,10,6,-,-,-,36
,354,S,31,B,23,33,5,3,21,3,2,0,0,0,-,-,-,34
,182,S,34,A,75,32,5,7,45,12,12,-,-,-,-,-,-,33
,2,L,14,AD,74,15,4,4,58,19,19,-,-,-,-,-,-,1600
,2,L,15,AD,74,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,08-April-2018,10:43,SS,58M+,PL,3.3,PV,3.3,CL,120,+0,RL,99,SA,201,DS,34
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,102,44,17,17,9,3,3,26,10,11,0,0,0,44
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,18
A=<80,B=#24
Sunday,08-April-2018,10:43,SS,85M+,PL,2.4,PV,5.4,CL,116,+0,RL,98,SA,108,DS,87
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,110,-,-,-,0,0,0,12,5,4,-,-,-,14
,196,S,310,A,39,11,2,1,31,3,4,42,5,5,-,-,-,45
,196,S,311,ABE,39,0,0,0,44,5,6,21,4,3,16,3,2,37
,196,S,312,D,32,26,3,2,30,4,3,37,7,4,18,4,2,63
,197,L,71,ABF,29,49,6,5,53,7,7,-,-,-,-,-,-,440
,197,L,72,ABF,29,32,4,3,20,3,2,-,-,-,-,-,-,140
A=<13,B=20,C=#25,D=27,E=18
Sunday,08-April-2018,10:45,SS,6M+,PL,6.3,PV,6.3,CL,120,+0,RL,101,SA,20,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,83,27,8,7,17,5,5,22,5,7,10,2,3,36
,183,S,21,B,41,22,4,3,51,9,7,23,5,3,-,-,-,51
,184,S,161,A,118,22,10,9,33,15,14,19,10,9,0,0,0,36
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,41,22,4,3,51,9,7,-,-,-,-,-,-,51
,183,L,7,AC,83,27,8,7,-,-,-,-,-,-,-,-,-,220
A=<35,B=48,C=#20
Sunday,08-April-2018,10:45,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,100,SA,20,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,94,28,10,8,23,9,7,22,8,6,-,-,-,29
,354,S,31,B,37,52,7,7,59,9,8,15,2,2,-,-,-,45
,182,S,34,A,81,18,4,4,43,10,12,-,-,-,-,-,-,39
,2,L,14,AD,61,20,4,4,37,10,10,-,-,-,-,-,-,1360
,2,L,15,AD,61,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,08-April-2018,10:45,SS,58M+,PL,4.3,PV,4.3,CL,120,+0,RL,100,SA,200,DS,28
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,118,36,18,16,18,8,7,8,4,4,0,0,0,41
,288,S,270,B,21,47,3,3,0,0,0,-,-,-,-,-,-,7
A=<73,B=#32
Sunday,08-April-2018,10:45,SS,85M+,PL,6.4,PV,6.4,CL,114,+0,RL,101,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,84,-,-,-,0,0,0,31,8,8,-,-,-,21
,196,S,310,A,60,0,0,0,22,4,4,10,2,2,-,-,-,43
,196,S,311,ABE,86,21,4,7,35,9,10,30,7,10,7,3,2,42
,196,S,312,D,30,60,5,5,42,4,4,121,9,14,59,5,5,48
,197,L,71,ABF,28,58,5,6,60,7,7,-,-,-,-,-,-,420
,197,L,72,ABF,28,65,6,6,50,5,5,-,-,-,-,-,-,240
A=<18,B=20,C=#25,D=23,E=17
Sunday,08-April-2018,10:47,SS,6M+,PL,6.3,PV,4.3,CL,118,+0,RL,102,SA,20,DS,54
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,102,54,11,17,38,11,13,46,17,19,0,0,0,41
,183,S,21,B,32,11,2,1,22,3,2,28,3,3,-,-,-,42
,184,S,161,A,119,28,14,11,41,20,18,34,19,16,9,4,4,36
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,32,11,2,1,22,3,2,-,-,-,-,-,-,39
,183,L,7,AC,102,54,11,17,-,-,-,-,-,-,-,-,-,340
A=<35,B=48,C=#20
Sunday,08-April-2018,10:47,SS,10M+,PL,4.2,PV,4.2,CL,118,+0,RL,101,SA,20,DS,54
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,83,35,5,9,32,4,9,27,8,6,-,-,-,31
,354,S,31,B,31,31,5,3,51,9,6,31,3,4,-,-,-,50
,182,S,34,A,92,17,5,5,56,18,18,-,-,-,-,-,-,49
,2,L,14,AD,51,7,2,1,9,3,2,-,-,-,-,-,-,800
,2,L,15,AD,51,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,08-April-2018,10:47,SS,58M+,PL,4.3,PV,4.3,CL,118,+0,RL,101,SA,200,DS,46
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,100,43,16,16,19,6,6,37,14,15,0,0,0,41
,288,S,270,B,21,41,3,3,53,5,4,-,-,-,-,-,-,21
A=<75,B=#30
Sunday,08-April-2018,10:47,SS,85M+,PL,6.4,PV,6.4,CL,109,+0,RL,101,SA,118,DS,140
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,69,-,-,-,0,0,0,28,6,6,-,-,-,25
,196,S,310,A,39,0,0,0,44,3,5,83,5,9,-,-,-,60
,196,S,311,ABE,38,8,2,1,27,3,3,51,8,7,27,3,4,47
,196,S,312,D,43,19,2,2,51,7,7,73,9,12,39,5,5,53
,197,L,71,ABF,48,41,8,8,140,7,29,-,-,-,-,-,-,740
,197,L,72,ABF,48,19,4,3,53,11,10,-,-,-,-,-,-,320
A=<17,B=20,C=#25,D=23,E=17
Sunday,08-April-2018,10:49,SS,6M+,PL,6.3,PV,6.3,CL,118,+0,RL,102,SA,15,DS,156
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,102,54,11,17,38,11,13,46,17,19,0,0,0,48
,183,S,21,B,32,22,3,2,43,5,5,39,6,4,-,-,-,40
,184,S,161,A,100,21,8,7,31,12,11,22,10,9,10,4,3,35
,184,S,162,B,30,62,2,6,13,2,1,-,-,-,-,-,-,28
,183,S,183,B,32,22,3,2,43,5,5,-,-,-,-,-,-,38
,183,L,7,AC,102,54,11,17,-,-,-,-,-,-,-,-,-,440
A=<35,B=48,C=#20
Sunday,08-April-2018,10:49,SS,10M+,PL,4.2,PV,4.2,CL,118,+0,RL,100,SA,15,DS,156
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,89,26,12,7,17,8,5,30,12,8,-,-,-,31
,354,S,31,B,30,25,5,3,46,8,5,0,0,0,-,-,-,51
,182,S,34,A,78,5,2,1,35,12,9,-,-,-,-,-,-,44
,2,L,14,AD,101,13,3,4,34,15,15,-,-,-,-,-,-,960
,2,L,15,AD,101,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,08-April-2018,10:49,SS,58M-,PL,4.3,PV,4.3,CL,118,+0,RL,100,SA,200,DS,23
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,100,43,16,16,19,6,6,37,14,15,0,0,0,41
,288,S,270,B,21,41,3,3,53,5,4,-,-,-,-,-,-,39
A=<76,B=#28
Sunday,08-April-2018,10:49,SS,85M+,PL,8.4,PV,8.4,CL,111,+0,RL,99,SA,118,DS,139
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,61,-,-,-,0,0,0,0,0,0,-,-,-,16
,196,S,310,A,46,33,4,5,70,7,9,73,4,9,-,-,-,69
,196,S,311,ABE,46,20,3,4,33,4,5,44,6,7,35,5,6,46
,196,S,312,D,26,34,3,3,0,0,0,31,4,3,0,0,0,48
,197,L,71,ABF,23,98,7,9,139,6,14,-,-,-,-,-,-,800
,197,L,72,ABF,23,35,3,3,28,3,2,-,-,-,-,-,-,280
A=<20,B=20,C=#25,D=20,E=17
Sunday,08-April-2018,10:51,SS,6M+,PL,6.3,PV,7.3,CL,120,+0,RL,101,SA,15,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,87,21,7,6,25,9,7,29,9,10,18,6,6,43
,183,S,21,B,32,22,3,2,43,5,5,39,6,4,-,-,-,40
,184,S,161,A,106,16,7,6,33,14,13,28,12,12,18,6,6,34
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,20
,183,S,183,B,32,22,3,2,43,5,5,-,-,-,-,-,-,38
,183,L,7,AC,87,21,7,6,-,-,-,-,-,-,-,-,-,360
A=<35,B=48,C=#20
Sunday,08-April-2018,10:51,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,99,SA,15,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,89,25,8,7,19,7,6,24,9,6,-,-,-,29
,354,S,31,B,51,55,9,10,63,13,13,19,4,4,-,-,-,55
,182,S,34,A,64,11,3,2,45,9,10,-,-,-,-,-,-,44
,2,L,14,AD,73,24,5,6,50,15,16,-,-,-,-,-,-,1260
,2,L,15,AD,73,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,08-April-2018,10:51,SS,58M-,PL,4.3,PV,4.3,CL,120,+0,RL,99,SA,200,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,95,45,15,16,14,5,4,30,10,12,0,0,0,44
,288,S,270,B,11,21,2,1,18,2,1,-,-,-,-,-,-,37
A=<78,B=#26
Sunday,08-April-2018,10:51,SS,85M+,PL,8.4,PV,5.4,CL,118,+0,RL,98,SA,118,DS,154
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,51,-,-,-,85,7,13,40,5,6,-,-,-,44
,196,S,310,A,55,25,4,4,27,4,4,30,3,5,-,-,-,56
,196,S,311,ABE,55,0,0,0,46,8,8,45,9,9,23,6,5,46
,196,S,312,D,32,35,3,3,37,4,4,56,7,7,42,5,4,52
,197,L,71,ABF,23,81,5,7,154,2,15,-,-,-,-,-,-,820
,197,L,72,ABF,23,65,5,5,92,8,8,-,-,-,-,-,-,320
A=<22,B=20,C=#25,D=20,E=17
Sunday,08-April-2018,10:53,SS,85M+,PL,2.4,PV,2.4,CL,116,+0,RL,100,SA,107,DS,86
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,65,-,-,-,92,11,18,34,8,7,-,-,-,69
,196,S,310,A,60,28,4,5,23,4,4,33,5,6,-,-,-,41
,196,S,311,ABE,60,0,0,0,11,3,2,15,4,3,9,3,2,32
,196,S,312,D,43,61,6,8,55,7,8,97,13,16,40,6,5,70
,197,L,71,ABF,48,41,8,8,45,10,9,-,-,-,-,-,-,620
,197,L,72,ABF,48,15,3,2,15,3,3,-,-,-,-,-,-,240
A=<13,B=20,C=#25,D=27,E=18
Sunday,08-April-2018,10:53,SS,6M+,PL,7.3,PV,7.3,CL,120,+0,RL,101,SA,20,DS,46
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,59,46,8,8,11,3,2,35,10,8,10,3,2,42
,183,S,21,B,41,22,4,3,81,12,12,41,7,6,-,-,-,60
,184,S,161,A,118,18,8,7,28,12,12,28,15,13,10,4,4,30
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,14
,183,S,183,B,41,22,4,3,81,12,12,-,-,-,-,-,-,60
,183,L,7,AC,59,46,8,8,-,-,-,-,-,-,-,-,-,280
A=<33,B=50,C=#20
Sunday,08-April-2018,10:53,SS,10M+,PL,2.2,PV,2.2,CL,120,+0,RL,101,SA,20,DS,46
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,72,9,15,56,10,12,47,7,9,-,-,-,47
,354,S,31,B,22,14,2,1,31,5,3,12,2,1,-,-,-,45
,182,S,34,A,75,0,0,0,35,10,9,-,-,-,-,-,-,38
,2,L,14,AD,49,7,2,1,16,4,3,-,-,-,-,-,-,1000
,2,L,15,AD,49,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Sunday,08-April-2018,10:53,SS,58M+,PL,4.3,PV,4.3,CL,120,+0,RL,100,SA,200,DS,34
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,107,35,16,14,11,4,4,26,10,11,0,0,0,40
,288,S,270,B,17,54,3,3,51,3,3,-,-,-,-,-,-,43
A=<80,B=#24
Sunday,08-April-2018,10:54,SS,85M+,PL,2.4,PV,2.4,CL,112,+0,RL,101,SA,144,DS,112
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,82,-,-,-,0,0,0,21,7,5,-,-,-,59
,196,S,310,A,60,28,4,5,23,4,4,33,5,6,-,-,-,32
,196,S,311,ABE,60,0,0,0,11,3,2,15,4,3,9,3,2,22
,196,S,312,D,43,61,6,8,55,7,8,97,13,16,40,6,5,88
,197,L,71,ABF,48,41,8,8,45,10,9,-,-,-,-,-,-,540
,197,L,72,ABF,48,15,3,2,15,3,3,-,-,-,-,-,-,200
A=<13,B=20,C=#25,D=27,E=18
Sunday,08-April-2018,10:55,SS,6M+,PL,7.3,PV,6.3,CL,120,+0,RL,101,SA,15,DS,155
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,100,38,12,12,27,10,9,29,11,11,14,4,5,39
,183,S,21,B,27,20,3,2,21,3,2,0,0,0,-,-,-,46
,184,S,161,A,119,17,8,7,34,16,15,29,16,14,10,4,4,32
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,27,20,3,2,21,3,2,-,-,-,-,-,-,46
,183,L,7,AC,100,38,12,12,-,-,-,-,-,-,-,-,-,280
A=<33,B=50,C=#20
Sunday,08-April-2018,10:55,SS,10M+,PL,2.2,PV,4.2,CL,120,+0,RL,102,SA,15,DS,155
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,98,26,12,8,24,11,8,18,8,5,-,-,-,41
,354,S,31,B,26,20,3,2,36,5,4,25,2,2,-,-,-,40
,182,S,34,A,82,5,2,1,19,7,5,-,-,-,-,-,-,30
,2,L,14,AD,93,10,3,3,50,19,20,-,-,-,-,-,-,1260
,2,L,15,AD,93,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Sunday,08-April-2018,10:55,SS,58M-,PL,4.3,PV,4.3,CL,120,+0,RL,101,SA,201,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,107,35,16,14,11,4,4,26,10,11,0,0,0,37
,288,S,270,B,17,54,3,3,51,3,3,-,-,-,-,-,-,47
A=<77,B=#28
Sunday,08-April-2018,10:56,SS,85M+,PL,8.4,PV,8.4,CL,114,+0,RL,101,SA,107,DS,102
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,82,-,-,-,0,0,0,8,2,2,-,-,-,31
,196,S,310,A,33,32,3,3,75,7,7,74,4,7,-,-,-,52
,196,S,311,ABE,33,26,3,3,60,5,6,58,7,7,31,5,4,35
,196,S,312,D,32,8,2,1,0,0,0,22,4,3,0,0,0,63
,197,L,71,ABF,23,81,5,7,91,7,9,-,-,-,-,-,-,500
,197,L,72,ABF,23,84,5,6,70,5,6,-,-,-,-,-,-,240
A=<21,B=20,C=#25,D=20,E=17
Sunday,08-April-2018,10:57,SS,6M+,PL,6.3,PV,6.3,CL,120,+0,RL,102,SA,15,DS,155
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,69,10,3,2,9,3,2,12,4,3,0,0,0,28
,183,S,21,B,43,26,5,4,73,12,11,48,8,7,-,-,-,58
,184,S,161,A,119,15,7,6,32,15,14,26,13,12,0,0,0,32
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,43,26,5,4,73,12,11,-,-,-,-,-,-,58
,183,L,7,AC,69,10,3,2,-,-,-,-,-,-,-,-,-,200
A=<35,B=48,C=#20
Sunday,08-April-2018,10:57,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,102,SA,15,DS,155
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,95,32,13,10,27,12,9,22,8,6,-,-,-,39
,354,S,31,B,40,57,7,8,67,8,10,12,2,2,-,-,-,49
,182,S,34,A,80,9,3,2,16,6,4,-,-,-,-,-,-,21
,2,L,14,AD,82,0,0,0,43,14,16,-,-,-,-,-,-,1160
,2,L,15,AD,82,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,08-April-2018,10:57,SS,58M-,PL,4.3,PV,4.3,CL,120,+0,RL,101,SA,201,DS,30
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,105,35,14,14,15,5,5,16,6,7,0,0,0,35
,288,S,270,B,21,41,2,3,65,4,5,-,-,-,-,-,-,59
A=<78,B=#26
Sunday,08-April-2018,10:58,SS,85M+,PL,8.4,PV,5.4,CL,111,+0,RL,100,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,62,-,-,-,0,0,0,41,8,7,-,-,-,26
,196,S,310,A,51,33,5,5,64,9,9,48,5,7,-,-,-,61
,196,S,311,ABE,51,0,0,0,49,8,8,24,6,5,6,2,1,45
,196,S,312,D,41,57,6,7,27,3,4,96,11,15,92,10,11,72
,197,L,71,ABF,25,78,6,7,27,3,3,-,-,-,-,-,-,420
,197,L,72,ABF,25,55,5,5,32,4,3,-,-,-,-,-,-,260
A=<20,B=20,C=#25,D=20,E=17
