Strategic,Monitor,On,Wednesday,04-April-2018,filename:CCITY_20180404

Wednesday,04-April-2018,00:00,SS,3M+,PL,6.3,PV,0.3,CL,60,+0,RL,60,SA,133,DS,20
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,193,L,57,ABCE,54,6,2,1,31,7,6,50,10,9,-,-,-,900
,193,L,58,AE,32,123,9,12,146,5,17,106,4,13,-,-,-,1660
A=<66,B=1,C=34,D=1
Wednesday,04-April-2018,10:14,SS,3M+,PL,1.2,PV,20.2,CL,118,+0,RL,101,SA,201,DS,66
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,88,23,6,7,-,-,-,-,-,-,-,-,-,21
,145,S,10,C,39,77,10,12,42,9,7,16,3,2,-,-,-,85
,145,S,133,AB,74,23,8,7,52,13,13,-,-,-,-,-,-,51
,145,S,204,AB,74,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,74,23,8,7,52,13,13,-,-,-,-,-,-,51
,145,S,212,AC,88,23,6,7,-,-,-,-,-,-,-,-,-,21
,145,L,4,AB,74,23,8,7,52,13,13,-,-,-,-,-,-,580
A=<37,B=#23,C=44
Wednesday,04-April-2018,10:14,SS,10M+,PL,4.2,PV,4.2,CL,118,+0,RL,103,SA,20,DS,61
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,88,74,13,20,66,16,20,34,11,9,-,-,-,66
,354,S,31,B,47,76,11,13,89,13,16,8,2,1,-,-,-,78
,182,S,34,A,70,73,7,16,77,11,18,-,-,-,-,-,-,85
,2,L,14,AD,70,52,6,12,37,9,11,-,-,-,-,-,-,1600
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,04-April-2018,10:14,SS,28M+,PL,6.3,PV,7.2,CL,69,-2,RL,69,SA,90,DS,95
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,38,13,2,2,65,8,9,-,-,-,-,-,-,47
,48,S,90,A,38,-,-,-,-,-,-,95,9,16,-,-,-,67
,48,S,91,BC,28,43,6,4,32,4,3,-,-,-,-,-,-,29
,48,S,213,A,38,-,-,-,-,-,-,95,9,16,-,-,-,67
,48,L,23,A,38,13,2,2,65,8,9,-,-,-,-,-,-,400
,48,L,49,A,38,-,-,-,-,-,-,95,9,16,-,-,-,580
A=<36,B=32,C=#22
Wednesday,04-April-2018,10:15,SS,23M+,PL,4.4,PV,7.4,CL,120,+0,RL,110,SA,101,DS,133
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,100,67,26,30,61,24,26,32,14,14,-,-,-,63
,152,S,131,A,100,25,10,9,110,24,41,-,-,-,-,-,-,104
,152,S,132,C,36,137,8,15,89,11,12,118,10,16,-,-,-,117
,193,L,57,ABCE,106,19,8,8,48,16,19,65,19,23,-,-,-,1080
,193,L,58,AE,106,88,19,28,95,14,36,140,13,56,-,-,-,2440
A=<66,B=1,C=34,D=1
Wednesday,04-April-2018,10:15,SS,28M+,PL,8.3,PV,8.2,CL,70,+1,RL,63,SA,50,DS,116
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,37,10,2,1,39,5,5,-,-,-,-,-,-,47
,48,S,90,A,37,-,-,-,-,-,-,78,9,13,-,-,-,72
,48,S,91,BC,40,33,5,5,38,5,5,-,-,-,-,-,-,33
,48,S,213,A,37,-,-,-,-,-,-,78,9,13,-,-,-,72
,48,L,23,A,37,10,2,1,39,5,5,-,-,-,-,-,-,380
,48,L,49,A,37,-,-,-,-,-,-,78,9,13,-,-,-,620
A=<41,B=28,C=#22
Wednesday,04-April-2018,10:16,SS,3M+,PL,1.2,PV,22.2,CL,117,+0,RL,100,SA,206,DS,92
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,108,17,6,6,-,-,-,-,-,-,-,-,-,19
,145,S,10,C,34,66,9,9,49,10,7,0,0,0,-,-,-,78
,145,S,133,AB,75,40,11,13,37,9,10,-,-,-,-,-,-,45
,145,S,204,AB,75,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,75,40,11,13,37,9,10,-,-,-,-,-,-,45
,145,S,212,AC,108,17,6,6,-,-,-,-,-,-,-,-,-,19
,145,L,4,AB,75,40,11,13,37,9,10,-,-,-,-,-,-,600
A=<33,B=#23,C=47
Wednesday,04-April-2018,10:16,SS,10M+,PL,3.2,PV,3.2,CL,117,+0,RL,117,SA,30,DS,117
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,117,8,26,114,9,28,111,7,24,-,-,-,90
,354,S,31,B,37,52,9,7,50,10,7,18,4,2,-,-,-,64
,182,S,34,A,68,53,9,11,95,13,22,-,-,-,-,-,-,89
,2,L,14,AD,48,8,2,1,18,5,4,-,-,-,-,-,-,1300
,2,L,15,AD,48,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Wednesday,04-April-2018,10:17,SS,28M+,PL,8.3,PV,8.3,CL,72,+0,RL,72,SA,89,DS,106
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,26,48,4,4,106,10,10,-,-,-,-,-,-,75
,48,S,90,A,26,-,-,-,-,-,-,54,6,6,-,-,-,71
,48,S,91,BC,35,26,2,3,14,2,2,-,-,-,-,-,-,34
,48,S,213,A,26,-,-,-,-,-,-,54,6,6,-,-,-,71
,48,L,23,A,26,48,4,4,106,10,10,-,-,-,-,-,-,540
,48,L,49,A,26,-,-,-,-,-,-,54,6,6,-,-,-,520
A=<41,B=28,C=#22
Wednesday,04-April-2018,10:17,SS,23M+,PL,5.4,PV,5.4,CL,120,+0,RL,108,SA,101,DS,128
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,72,62,20,20,54,17,17,44,14,14,-,-,-,65
,152,S,131,A,72,76,16,19,88,18,24,-,-,-,-,-,-,100
,152,S,132,C,44,78,5,10,99,10,17,87,11,14,-,-,-,120
,193,L,57,ABCE,53,10,3,2,22,5,4,42,7,8,-,-,-,780
,193,L,58,AE,31,45,4,4,81,4,9,104,3,12,-,-,-,1800
A=<65,B=1,C=35,D=1
Wednesday,04-April-2018,10:18,SS,3M+,PL,2.2,PV,2.2,CL,119,+0,RL,99,SA,206,DS,91
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,98,46,13,15,-,-,-,-,-,-,-,-,-,31
,145,S,10,C,39,56,12,8,42,8,7,32,5,4,-,-,-,64
,145,S,133,AB,84,37,11,13,76,22,22,-,-,-,-,-,-,59
,145,S,204,AB,84,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,84,37,11,13,76,22,22,-,-,-,-,-,-,59
,145,S,212,AC,98,46,13,15,-,-,-,-,-,-,-,-,-,31
,145,L,4,AB,84,37,11,13,76,22,22,-,-,-,-,-,-,840
A=<44,B=#23,C=37
Wednesday,04-April-2018,10:18,SS,10M+,PL,3.2,PV,4.2,CL,119,+0,RL,113,SA,170,DS,134
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,81,68,11,17,59,11,16,51,12,12,-,-,-,85
,354,S,31,B,53,85,13,16,75,11,15,19,2,4,-,-,-,75
,182,S,34,A,86,20,4,5,124,19,36,-,-,-,-,-,-,104
,2,L,14,AD,87,43,10,12,57,20,21,-,-,-,-,-,-,1600
,2,L,15,AD,87,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Wednesday,04-April-2018,10:18,SS,28M+,PL,8.3,PV,8.4,CL,70,+0,RL,66,SA,47,DS,31
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,40,23,2,3,82,9,11,-,-,-,-,-,-,80
,48,S,90,A,40,-,-,-,-,-,-,58,8,10,-,-,-,61
,48,S,91,BC,43,69,3,11,46,6,7,-,-,-,-,-,-,48
,48,S,213,A,40,-,-,-,-,-,-,58,8,10,-,-,-,61
,48,L,23,A,40,23,2,3,82,9,11,-,-,-,-,-,-,620
,48,L,49,A,40,-,-,-,-,-,-,58,8,10,-,-,-,460
A=<41,B=28,C=#22
Wednesday,04-April-2018,10:19,SS,28M+,PL,7.3,PV,7.4,CL,66,+0,RL,62,SA,47,DS,46
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,30,0,0,0,38,3,4,-,-,-,-,-,-,67
,48,S,90,A,30,-,-,-,-,-,-,42,5,6,-,-,-,50
,48,S,91,BC,35,0,0,0,29,3,3,-,-,-,-,-,-,42
,48,S,213,A,30,-,-,-,-,-,-,42,5,6,-,-,-,50
,48,L,23,A,30,0,0,0,38,3,4,-,-,-,-,-,-,480
,48,L,49,A,30,-,-,-,-,-,-,42,5,6,-,-,-,360
A=<37,B=30,C=#22
Wednesday,04-April-2018,10:19,SS,23M+,PL,5.4,PV,6.4,CL,120,+0,RL,106,SA,108,DS,140
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,80,77,27,28,76,27,26,57,19,20,-,-,-,70
,152,S,131,A,80,43,15,12,84,23,25,-,-,-,-,-,-,91
,152,S,132,C,44,78,5,10,99,10,17,87,11,14,-,-,-,107
,193,L,57,ABCE,83,11,4,4,43,13,13,47,14,13,-,-,-,880
,193,L,58,AE,61,70,11,13,96,8,21,140,9,32,-,-,-,1920
A=<65,B=1,C=35,D=1
Wednesday,04-April-2018,10:20,SS,3M+,PL,1.2,PV,22.2,CL,120,+0,RL,99,SA,54,DS,94
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,81,28,8,8,-,-,-,-,-,-,-,-,-,32
,145,S,10,C,32,56,8,7,42,8,6,9,2,1,-,-,-,58
,145,S,133,AB,74,22,5,7,33,7,8,-,-,-,-,-,-,49
,145,S,204,AB,74,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,74,22,5,7,33,7,8,-,-,-,-,-,-,49
,145,S,212,AC,81,28,8,8,-,-,-,-,-,-,-,-,-,32
,145,L,4,AB,74,22,5,7,33,7,8,-,-,-,-,-,-,700
A=<41,B=#23,C=40
Wednesday,04-April-2018,10:20,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,122,SA,20,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,64,105,10,21,72,9,16,82,9,15,-,-,-,95
,354,S,31,B,47,51,6,8,136,13,24,17,2,3,-,-,-,101
,182,S,34,A,71,22,7,5,96,23,23,-,-,-,-,-,-,105
,2,L,14,AD,32,26,4,3,15,2,2,-,-,-,-,-,-,1060
,2,L,15,AD,32,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,04-April-2018,10:20,SS,28M+,PL,7.3,PV,8.4,CL,62,+0,RL,60,SA,50,DS,91
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,33,20,2,2,91,8,10,-,-,-,-,-,-,72
,48,S,90,A,33,-,-,-,-,-,-,45,3,7,-,-,-,47
,48,S,91,BC,43,41,4,6,49,8,7,-,-,-,-,-,-,47
,48,S,213,A,33,-,-,-,-,-,-,45,3,7,-,-,-,47
,48,L,23,A,33,20,2,2,91,8,10,-,-,-,-,-,-,500
,48,L,49,A,33,-,-,-,-,-,-,45,3,7,-,-,-,380
A=<35,B=30,C=#22
Wednesday,04-April-2018,10:21,SS,28M+,PL,8.3,PV,8.3,CL,64,+0,RL,68,SA,47,DS,148
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,20,27,2,2,130,5,9,-,-,-,-,-,-,97
,48,S,90,A,20,-,-,-,-,-,-,135,7,12,-,-,-,85
,48,S,91,BC,22,36,4,3,0,0,0,-,-,-,-,-,-,39
,48,S,213,A,20,-,-,-,-,-,-,135,7,12,-,-,-,85
,48,L,23,A,20,27,2,2,130,5,9,-,-,-,-,-,-,540
,48,L,49,A,20,-,-,-,-,-,-,135,7,12,-,-,-,500
A=<38,B=28,C=#22
Wednesday,04-April-2018,10:21,SS,23M+,PL,3.4,PV,3.4,CL,120,+0,RL,104,SA,108,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,73,82,26,27,68,22,21,55,16,17,-,-,-,76
,152,S,131,A,73,73,13,19,78,16,21,-,-,-,-,-,-,82
,152,S,132,C,44,62,8,8,61,11,10,57,8,9,-,-,-,82
,193,L,57,ABCE,108,14,5,6,38,14,15,40,14,15,-,-,-,880
,193,L,58,AE,86,147,5,38,74,6,23,51,4,16,-,-,-,1860
A=<68,B=1,C=32,D=1
Wednesday,04-April-2018,10:22,SS,3M+,PL,1.2,PV,18.2,CL,120,+0,RL,100,SA,54,DS,94
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,111,16,6,6,-,-,-,-,-,-,-,-,-,27
,145,S,10,C,36,54,10,7,48,8,7,0,0,0,-,-,-,55
,145,S,133,AB,100,16,7,7,39,13,13,-,-,-,-,-,-,45
,145,S,204,AB,100,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,100,16,7,7,39,13,13,-,-,-,-,-,-,45
,145,S,212,AC,111,16,6,6,-,-,-,-,-,-,-,-,-,27
,145,L,4,AB,100,16,7,7,39,13,13,-,-,-,-,-,-,640
A=<40,B=#23,C=41
Wednesday,04-April-2018,10:22,SS,10M+,PL,4.2,PV,3.2,CL,120,+0,RL,127,SA,30,DS,116
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,108,11,25,76,10,19,116,7,25,-,-,-,102
,354,S,31,B,47,86,14,14,92,16,17,25,4,4,-,-,-,105
,182,S,34,A,86,4,2,1,72,20,21,-,-,-,-,-,-,91
,2,L,14,AD,94,51,11,16,50,15,20,-,-,-,-,-,-,1900
,2,L,15,AD,94,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,04-April-2018,10:22,SS,28M+,PL,8.3,PV,8.3,CL,72,+1,RL,63,SA,51,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,38,14,2,2,44,5,6,-,-,-,-,-,-,83
,48,S,90,A,38,-,-,-,-,-,-,81,12,14,-,-,-,91
,48,S,91,BC,41,82,4,12,43,7,6,-,-,-,-,-,-,60
,48,S,213,A,38,-,-,-,-,-,-,81,12,14,-,-,-,91
,48,L,23,A,38,14,2,2,44,5,6,-,-,-,-,-,-,540
,48,L,49,A,38,-,-,-,-,-,-,81,12,14,-,-,-,660
A=<41,B=28,C=#22
Wednesday,04-April-2018,10:23,SS,23M+,PL,3.4,PV,4.4,CL,120,+0,RL,103,SA,108,DS,156
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,79,45,16,16,43,15,15,55,20,19,-,-,-,69
,152,S,131,A,79,59,16,16,74,22,22,-,-,-,-,-,-,78
,152,S,132,C,36,51,5,5,53,8,7,81,11,11,-,-,-,79
,193,L,57,ABCE,59,0,0,0,35,8,8,45,10,9,-,-,-,780
,193,L,58,AE,37,156,2,17,151,2,20,24,3,3,-,-,-,1740
A=<68,B=1,C=32,D=1
Wednesday,04-April-2018,10:23,SS,28M+,PL,8.3,PV,8.2,CL,75,+0,RL,68,SA,90,DS,95
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,26,0,0,0,89,5,8,-,-,-,-,-,-,83
,48,S,90,A,26,-,-,-,-,-,-,95,5,11,-,-,-,99
,48,S,91,BC,35,13,3,2,23,4,3,-,-,-,-,-,-,45
,48,S,213,A,26,-,-,-,-,-,-,95,5,11,-,-,-,99
,48,L,23,A,26,0,0,0,89,5,8,-,-,-,-,-,-,460
,48,L,49,A,26,-,-,-,-,-,-,95,5,11,-,-,-,660
A=<43,B=28,C=#22
Wednesday,04-April-2018,10:24,SS,3M+,PL,1.2,PV,22.2,CL,120,+0,RL,101,SA,54,DS,96
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,99,20,7,7,-,-,-,-,-,-,-,-,-,20
,145,S,10,C,24,28,4,3,146,7,15,27,4,2,-,-,-,96
,145,S,133,AB,76,13,5,4,72,18,19,-,-,-,-,-,-,53
,145,S,204,AB,76,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,76,13,5,4,72,18,19,-,-,-,-,-,-,53
,145,S,212,AC,99,20,7,7,-,-,-,-,-,-,-,-,-,20
,145,L,4,AB,76,13,5,4,72,18,19,-,-,-,-,-,-,600
A=<37,B=#23,C=44
Wednesday,04-April-2018,10:24,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,135,SA,30,DS,112
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,112,10,25,38,7,9,111,11,24,-,-,-,112
,354,S,31,B,43,42,7,6,40,7,7,18,2,3,-,-,-,79
,182,S,34,A,67,9,3,2,113,24,26,-,-,-,-,-,-,96
,2,L,14,AD,70,28,5,7,41,10,12,-,-,-,-,-,-,1600
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,04-April-2018,10:25,SS,28M+,PL,7.3,PV,7.3,CL,73,+0,RL,65,SA,47,DS,43
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,42,19,3,3,86,12,12,-,-,-,-,-,-,78
,48,S,90,A,42,-,-,-,-,-,-,71,11,13,-,-,-,81
,48,S,91,BC,37,67,3,9,35,4,4,-,-,-,-,-,-,56
,48,S,213,A,42,-,-,-,-,-,-,71,11,13,-,-,-,81
,48,L,23,A,42,19,3,3,86,12,12,-,-,-,-,-,-,560
,48,L,49,A,42,-,-,-,-,-,-,71,11,13,-,-,-,620
A=<40,B=30,C=#22
Wednesday,04-April-2018,10:25,SS,23M+,PL,6.4,PV,6.4,CL,120,+0,RL,102,SA,108,DS,143
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,91,67,27,28,65,26,26,37,13,15,-,-,-,66
,152,S,131,A,91,29,10,9,45,19,15,-,-,-,-,-,-,62
,152,S,132,C,36,93,7,10,76,9,11,28,3,4,-,-,-,82
,193,L,57,ABCE,110,13,6,6,46,18,19,67,22,25,-,-,-,1080
,193,L,58,AE,88,143,9,38,142,8,45,99,5,33,-,-,-,2460
A=<63,B=1,C=37,D=1
Wednesday,04-April-2018,10:26,SS,3M+,PL,1.2,PV,0.2,CL,120,+0,RL,101,SA,54,DS,98
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,132,42,15,19,-,-,-,-,-,-,-,-,-,29
,145,S,10,C,38,50,9,7,62,11,10,8,2,1,-,-,-,88
,145,S,133,AB,95,18,7,7,47,15,15,-,-,-,-,-,-,53
,145,S,204,AB,95,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,95,18,7,7,47,15,15,-,-,-,-,-,-,53
,145,S,212,AC,132,42,15,19,-,-,-,-,-,-,-,-,-,29
,145,L,4,AB,95,18,7,7,47,15,15,-,-,-,-,-,-,660
A=<37,B=#23,C=44
Wednesday,04-April-2018,10:26,SS,10M+,PL,3.2,PV,3.2,CL,120,+0,RL,136,SA,30,DS,121
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,77,121,5,29,108,11,28,40,10,9,-,-,-,117
,354,S,31,B,48,63,11,11,81,14,15,8,2,1,-,-,-,71
,182,S,34,A,64,8,2,2,93,15,20,-,-,-,-,-,-,95
,2,L,14,AD,70,53,7,12,58,15,17,-,-,-,-,-,-,2000
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Wednesday,04-April-2018,10:26,SS,28M+,PL,7.3,PV,6.4,CL,75,+0,RL,75,SA,50,DS,118
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,39,19,3,3,103,8,14,-,-,-,-,-,-,94
,48,S,90,A,39,-,-,-,-,-,-,29,4,5,-,-,-,57
,48,S,91,BC,45,129,7,21,33,5,5,-,-,-,-,-,-,85
,48,S,213,A,39,-,-,-,-,-,-,29,4,5,-,-,-,57
,48,L,23,A,39,19,3,3,103,8,14,-,-,-,-,-,-,700
,48,L,49,A,39,-,-,-,-,-,-,29,4,5,-,-,-,440
A=<41,B=30,C=#22
Wednesday,04-April-2018,10:27,SS,28M+,PL,8.3,PV,8.3,CL,77,+0,RL,80,SA,90,DS,104
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,25,0,0,0,0,0,0,-,-,-,-,-,-,53
,48,S,90,A,25,-,-,-,-,-,-,104,7,11,-,-,-,72
,48,S,91,BC,42,73,4,11,44,5,6,-,-,-,-,-,-,90
,48,S,213,A,25,-,-,-,-,-,-,104,7,11,-,-,-,72
,48,L,23,A,25,0,0,0,0,0,0,-,-,-,-,-,-,420
,48,L,49,A,25,-,-,-,-,-,-,104,7,11,-,-,-,440
A=<43,B=28,C=#22
Wednesday,04-April-2018,10:27,SS,23M+,PL,6.4,PV,8.4,CL,120,+0,RL,101,SA,108,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,79,69,25,25,53,19,18,38,15,13,-,-,-,64
,152,S,131,A,79,49,12,14,87,22,26,-,-,-,-,-,-,51
,152,S,132,C,36,93,7,10,76,9,11,28,3,4,-,-,-,90
,193,L,57,ABCE,59,6,2,1,31,8,7,18,4,4,-,-,-,760
,193,L,58,AE,37,73,5,8,142,6,19,102,3,14,-,-,-,1960
A=<63,B=1,C=37,D=1
Wednesday,04-April-2018,10:28,SS,3M+,PL,1.2,PV,22.2,CL,120,+0,RL,101,SA,54,DS,127
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,74,25,6,6,-,-,-,-,-,-,-,-,-,30
,145,S,10,C,17,26,3,2,153,6,11,0,0,0,-,-,-,121
,145,S,133,AB,82,14,5,5,32,9,9,-,-,-,-,-,-,46
,145,S,204,AB,82,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,82,14,5,5,32,9,9,-,-,-,-,-,-,46
,145,S,212,AC,74,25,6,6,-,-,-,-,-,-,-,-,-,30
,145,L,4,AB,82,14,5,5,32,9,9,-,-,-,-,-,-,560
A=<34,B=#23,C=47
Wednesday,04-April-2018,10:28,SS,10M+,PL,3.2,PV,4.2,CL,120,+0,RL,123,SA,170,DS,168
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,0,0,0,67,10,16,75,13,16,-,-,-,98
,354,S,31,B,53,74,13,14,70,12,14,8,2,2,-,-,-,69
,182,S,34,A,65,9,3,2,131,20,29,-,-,-,-,-,-,115
,2,L,14,AD,40,9,2,1,0,0,0,-,-,-,-,-,-,1060
,2,L,15,AD,40,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Wednesday,04-April-2018,10:28,SS,28M+,PL,8.3,PV,7.3,CL,86,+2,RL,87,SA,89,DS,123
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,34,46,4,6,123,9,14,-,-,-,-,-,-,78
,48,S,90,A,34,-,-,-,-,-,-,103,9,15,-,-,-,87
,48,S,91,BC,22,10,2,1,135,5,10,-,-,-,-,-,-,113
,48,S,213,A,34,-,-,-,-,-,-,103,9,15,-,-,-,87
,48,L,23,A,34,46,4,6,123,9,14,-,-,-,-,-,-,600
,48,L,49,A,34,-,-,-,-,-,-,103,9,15,-,-,-,540
A=<46,B=28,C=#22
Wednesday,04-April-2018,10:29,SS,23M+,PL,6.4,PV,6.4,CL,120,+0,RL,115,SA,131,DS,134
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,71,62,20,20,65,19,20,27,8,8,-,-,-,66
,152,S,131,A,71,79,13,20,134,3,35,-,-,-,-,-,-,85
,152,S,132,C,43,80,5,10,138,11,23,88,11,14,-,-,-,113
,193,L,57,ABCE,110,11,4,5,64,24,26,57,19,21,-,-,-,1160
,193,L,58,AE,88,121,18,32,125,17,39,93,19,31,-,-,-,2540
A=<63,B=1,C=37,D=1
Wednesday,04-April-2018,10:30,SS,3M+,PL,1.2,PV,0.2,CL,120,+0,RL,101,SA,200,DS,42
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,117,38,9,15,-,-,-,-,-,-,-,-,-,35
,145,S,10,C,39,42,8,6,65,13,11,8,2,1,-,-,-,93
,145,S,133,AB,103,17,8,7,55,20,19,-,-,-,-,-,-,46
,145,S,204,AB,103,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,103,17,8,7,55,20,19,-,-,-,-,-,-,46
,145,S,212,AC,117,38,9,15,-,-,-,-,-,-,-,-,-,35
,145,L,4,AB,103,17,8,7,55,20,19,-,-,-,-,-,-,640
A=<34,B=#23,C=47
Wednesday,04-April-2018,10:30,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,111,SA,14,DS,141
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,0,0,0,54,11,12,33,6,7,-,-,-,76
,354,S,31,B,47,62,8,10,82,11,15,0,0,0,-,-,-,79
,182,S,34,A,78,0,0,0,101,26,27,-,-,-,-,-,-,109
,2,L,14,AD,78,14,4,4,14,5,5,-,-,-,-,-,-,800
,2,L,15,AD,78,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,04-April-2018,10:30,SS,28M+,PL,8.3,PV,8.3,CL,94,+0,RL,94,SA,89,DS,137
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,58,7,2,1,137,8,27,-,-,-,-,-,-,102
