Strategic,Monitor,On,Wednesday,18-April-2018,filename:CCITY_20180418

Wednesday,18-April-2018,00:00,SS,28M+,PL,7.3,PV,7.2,CL,60,+0,RL,60,SA,50,DS,138
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,212,AC,63,25,5,6,-,-,-,-,-,-,-,-,-,27
,145,L,4,AB,60,19,6,5,64,13,13,-,-,-,-,-,-,640
A=<44,B=#23,C=37
Wednesday,18-April-2018,13:05,SS,28M+,PL,8.3,PV,7.3,CL,75,+0,RL,74,SA,47,DS,45
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,35,12,2,1,57,6,7,-,-,-,-,-,-,67
,48,S,90,A,35,-,-,-,-,-,-,0,0,0,-,-,-,52
,48,S,91,BC,29,25,4,3,43,6,4,-,-,-,-,-,-,53
,48,S,213,A,35,-,-,-,-,-,-,0,0,0,-,-,-,52
,48,L,23,A,35,12,2,1,57,6,7,-,-,-,-,-,-,480
,48,L,49,A,35,-,-,-,-,-,-,0,0,0,-,-,-,420
A=<43,B=28,C=#22
Wednesday,18-April-2018,13:06,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,102,SA,170,DS,163
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,88,42,15,12,31,12,9,38,12,10,-,-,-,57
,354,S,31,B,48,98,10,17,110,13,21,27,4,5,-,-,-,78
,182,S,34,A,71,52,10,10,64,12,16,-,-,-,-,-,-,64
,2,L,14,AD,72,60,9,14,53,15,17,-,-,-,-,-,-,2460
,2,L,15,AD,72,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,18-April-2018,13:06,SS,23M+,PL,4.4,PV,4.4,CL,120,+0,RL,107,SA,108,DS,156
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,54,112,23,29,100,20,24,109,23,27,-,-,-,90
,152,S,131,A,54,78,13,14,79,16,16,-,-,-,-,-,-,63
,152,S,132,C,51,28,5,4,84,17,17,51,10,10,-,-,-,123
,193,L,57,ABCE,60,13,4,3,16,4,3,0,0,0,-,-,-,660
,193,L,58,AE,38,28,4,3,156,2,22,0,0,0,-,-,-,1140
A=<66,B=1,C=34,D=1
Wednesday,18-April-2018,13:06,SS,28M+,PL,5.3,PV,5.3,CL,71,+0,RL,67,SA,47,DS,67
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,51,0,0,0,29,5,5,-,-,-,-,-,-,46
,48,S,90,A,51,-,-,-,-,-,-,0,0,0,-,-,-,35
,48,S,91,BC,35,26,3,3,31,2,4,-,-,-,-,-,-,46
,48,S,213,A,51,-,-,-,-,-,-,0,0,0,-,-,-,35
,48,L,23,A,51,0,0,0,29,5,5,-,-,-,-,-,-,360
,48,L,49,A,51,-,-,-,-,-,-,0,0,0,-,-,-,280
A=<35,B=34,C=#22
Wednesday,18-April-2018,13:07,SS,3M+,PL,5.2,PV,5.2,CL,120,+0,RL,93,SA,201,DS,116
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,82,48,7,14,-,-,-,-,-,-,-,-,-,36
,145,S,10,C,24,24,4,2,11,2,1,14,2,1,-,-,-,40
,145,S,133,AB,83,22,9,8,56,16,16,-,-,-,-,-,-,61
,145,S,204,AB,83,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,83,22,9,8,56,16,16,-,-,-,-,-,-,61
,145,S,212,AC,82,48,7,14,-,-,-,-,-,-,-,-,-,36
,145,L,4,AB,83,22,9,8,56,16,16,-,-,-,-,-,-,680
A=<52,B=#23,C=29
Wednesday,18-April-2018,13:07,SS,28M+,PL,5.3,PV,8.2,CL,73,+0,RL,73,SA,90,DS,157
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,39,33,5,4,47,6,6,-,-,-,-,-,-,43
,48,S,90,A,39,-,-,-,-,-,-,157,2,26,-,-,-,71
,48,S,91,BC,43,71,5,11,47,8,7,-,-,-,-,-,-,52
,48,S,213,A,39,-,-,-,-,-,-,157,2,26,-,-,-,71
,48,L,23,A,39,33,5,4,47,6,6,-,-,-,-,-,-,380
,48,L,49,A,39,-,-,-,-,-,-,157,2,26,-,-,-,580
A=<36,B=34,C=#22
Wednesday,18-April-2018,13:08,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,102,SA,20,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,71,62,8,15,20,6,5,26,6,6,-,-,-,57
,354,S,31,B,47,71,10,12,89,16,16,29,4,5,-,-,-,87
,182,S,34,A,68,48,9,9,67,14,16,-,-,-,-,-,-,66
,2,L,14,AD,64,53,7,11,51,15,14,-,-,-,-,-,-,2200
,2,L,15,AD,64,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,18-April-2018,13:08,SS,23M+,PL,4.4,PV,2.4,CL,120,+0,RL,107,SA,108,DS,128
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,69,87,24,29,90,25,28,61,17,19,-,-,-,93
,152,S,131,A,69,51,14,12,78,24,20,-,-,-,-,-,-,72
,152,S,132,C,42,72,9,9,63,9,10,64,9,10,-,-,-,94
,193,L,57,ABCE,113,13,6,6,66,24,25,0,0,0,-,-,-,740
,193,L,58,AE,91,77,24,21,128,20,44,0,0,0,-,-,-,1480
A=<66,B=1,C=34,D=1
Wednesday,18-April-2018,13:09,SS,3M+,PL,1.2,PV,1.2,CL,120,+0,RL,98,SA,206,DS,91
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,125,24,12,11,-,-,-,-,-,-,-,-,-,32
,145,S,10,C,34,122,12,16,56,7,8,99,4,10,-,-,-,72
,145,S,133,AB,116,18,5,10,28,10,11,-,-,-,-,-,-,45
,145,S,204,AB,116,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,116,18,5,10,28,10,11,-,-,-,-,-,-,45
,145,S,212,AC,125,24,12,11,-,-,-,-,-,-,-,-,-,32
,145,L,4,AB,116,18,5,10,28,10,11,-,-,-,-,-,-,640
A=<41,B=#23,C=40
Wednesday,18-April-2018,13:09,SS,28M+,PL,7.3,PV,7.3,CL,75,+0,RL,68,SA,47,DS,146
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,21,49,3,4,76,4,6,-,-,-,-,-,-,56
,48,S,90,A,21,-,-,-,-,-,-,0,0,0,-,-,-,52
,48,S,91,BC,35,0,0,0,35,5,4,-,-,-,-,-,-,46
,48,S,213,A,21,-,-,-,-,-,-,0,0,0,-,-,-,52
,48,L,23,A,21,49,3,4,76,4,6,-,-,-,-,-,-,440
,48,L,49,A,21,-,-,-,-,-,-,0,0,0,-,-,-,420
A=<41,B=30,C=#22
Wednesday,18-April-2018,13:10,SS,28M+,PL,7.3,PV,5.4,CL,86,+2,RL,65,SA,47,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,39,14,3,2,42,5,6,-,-,-,-,-,-,54
,48,S,90,A,39,-,-,-,-,-,-,0,0,0,-,-,-,35
,48,S,91,BC,39,63,3,9,34,5,4,-,-,-,-,-,-,56
,48,S,213,A,39,-,-,-,-,-,-,0,0,0,-,-,-,35
,48,L,23,A,39,14,3,2,42,5,6,-,-,-,-,-,-,440
,48,L,49,A,39,-,-,-,-,-,-,0,0,0,-,-,-,280
A=<44,B=30,C=#22
Wednesday,18-April-2018,13:10,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,103,SA,170,DS,164
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,71,10,17,39,8,9,65,8,15,-,-,-,62
,354,S,31,B,53,59,11,12,78,13,16,12,3,2,-,-,-,89
,182,S,34,A,79,27,5,6,0,0,0,-,-,-,-,-,-,48
,2,L,14,AD,66,57,6,13,28,8,8,-,-,-,-,-,-,1800
,2,L,15,AD,66,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,18-April-2018,13:10,SS,23M+,PL,5.4,PV,5.4,CL,120,+0,RL,106,SA,108,DS,135
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,87,84,26,35,82,22,32,71,28,28,-,-,-,92
,152,S,131,A,87,60,20,17,51,19,16,-,-,-,-,-,-,70
,152,S,132,C,42,24,4,3,71,12,12,95,13,15,-,-,-,85
,193,L,57,ABCE,86,13,6,5,54,15,16,0,0,0,-,-,-,620
,193,L,58,AE,64,27,4,5,135,11,33,0,0,0,-,-,-,1320
A=<65,B=1,C=35,D=1
Wednesday,18-April-2018,13:11,SS,3M+,PL,2.2,PV,2.2,CL,118,+0,RL,101,SA,200,DS,76
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,106,39,14,15,-,-,-,-,-,-,-,-,-,36
,145,S,10,C,38,72,10,11,33,6,5,29,3,3,-,-,-,78
,145,S,133,AB,93,26,10,11,72,23,23,-,-,-,-,-,-,54
,145,S,204,AB,93,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,93,26,10,11,72,23,23,-,-,-,-,-,-,54
,145,S,212,AC,106,39,14,15,-,-,-,-,-,-,-,-,-,36
,145,L,4,AB,93,26,10,11,72,23,23,-,-,-,-,-,-,820
A=<44,B=#23,C=37
Wednesday,18-April-2018,13:11,SS,28M+,PL,6.3,PV,6.4,CL,93,+0,RL,63,SA,47,DS,102
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,40,22,3,3,57,7,8,-,-,-,-,-,-,56
,48,S,90,A,40,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,46,77,5,12,40,7,6,-,-,-,-,-,-,63
,48,S,213,A,40,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,40,22,3,3,57,7,8,-,-,-,-,-,-,440
,48,L,49,A,40,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<44,B=32,C=#22
Wednesday,18-April-2018,13:12,SS,10M+,PL,2.2,PV,2.2,CL,120,+0,RL,105,SA,20,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,78,10,17,72,10,16,72,9,15,-,-,-,72
,354,S,31,B,31,41,8,5,43,8,5,15,2,2,-,-,-,65
,182,S,34,A,89,18,5,5,0,0,0,-,-,-,-,-,-,32
,2,L,14,AD,72,56,7,14,64,19,20,-,-,-,-,-,-,2060
,2,L,15,AD,72,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Wednesday,18-April-2018,13:12,SS,23M+,PL,5.4,PV,2.3,CL,120,+0,RL,104,SA,107,DS,140
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,78,91,29,34,89,27,31,52,17,18,-,-,-,88
,152,S,131,A,78,29,8,7,60,20,17,-,-,-,-,-,-,64
,152,S,132,C,43,69,7,9,65,9,11,51,8,8,-,-,-,78
,193,L,57,ABCE,64,22,6,6,68,13,15,140,6,31,-,-,-,1100
,193,L,58,AE,42,29,4,4,136,7,22,86,6,13,-,-,-,1320
A=<65,B=1,C=35,D=1
Wednesday,18-April-2018,13:13,SS,28M+,PL,6.3,PV,7.4,CL,91,+0,RL,70,SA,47,DS,62
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,49,21,4,4,66,10,11,-,-,-,-,-,-,58
,48,S,90,A,49,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,36,51,2,6,19,4,2,-,-,-,-,-,-,62
,48,S,213,A,49,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,49,21,4,4,66,10,11,-,-,-,-,-,-,500
,48,L,49,A,49,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<44,B=32,C=#22
Wednesday,18-April-2018,13:14,SS,3M+,PL,2.2,PV,0.2,CL,120-35,RL,99,SA,206,DS,97
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,71,76,7,19,-,-,-,-,-,-,-,-,-,68
,145,S,10,C,27,51,7,5,47,7,6,12,2,1,-,-,-,56
,145,S,133,AB,68,5,2,2,44,9,10,-,-,-,-,-,-,50
,145,S,204,AB,68,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,68,5,2,2,44,9,10,-,-,-,-,-,-,50
,145,S,212,AC,71,76,7,19,-,-,-,-,-,-,-,-,-,68
,145,L,4,AB,68,5,2,2,44,9,10,-,-,-,-,-,-,500
A=<43,B=#23,C=38
Wednesday,18-April-2018,13:14,SS,10M+,PL,2.2,PV,3.2,CL,120,+0,RL,105,SA,27,DS,109
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,89,69,15,20,57,16,17,31,12,8,-,-,-,72
,354,S,31,B,53,78,14,15,56,10,12,0,0,0,-,-,-,66
,182,S,34,A,76,21,4,5,0,0,0,-,-,-,-,-,-,21
,2,L,14,AD,69,26,6,6,46,13,14,-,-,-,-,-,-,1860
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Wednesday,18-April-2018,13:14,SS,23M+,PL,3.4,PV,3.3,CL,120,+0,RL,104,SA,108,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,76,87,31,32,81,29,27,55,19,19,-,-,-,88
,152,S,131,A,76,26,8,6,62,21,17,-,-,-,-,-,-,61
,152,S,132,C,43,30,4,4,39,6,7,59,8,9,-,-,-,70
,193,L,57,ABCE,75,17,6,5,58,13,15,74,17,19,-,-,-,1180
,193,L,58,AE,53,78,9,12,96,6,19,145,7,27,-,-,-,1420
A=<68,B=1,C=32,D=1
Wednesday,18-April-2018,13:14,SS,28M+,PL,8.4,PV,8.4,CL,85,-8,RL,73,SA,47,DS,62
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,58,16,4,3,48,7,10,-,-,-,-,-,-,56
,48,S,90,A,58,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,21,0,0,0,0,0,0,-,-,-,-,-,-,34
,48,S,213,A,58,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,58,16,4,3,48,7,10,-,-,-,-,-,-,520
,48,L,49,A,58,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<46,B=28,C=#22
Wednesday,18-April-2018,13:16,SS,28M+,PL,8.4,PV,8.2,CL,87,+1,RL,87,SA,90,DS,154
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,68,8,2,2,32,8,8,-,-,-,-,-,-,45
,48,S,90,A,68,-,-,-,-,-,-,154,2,44,-,-,-,69
,48,S,91,BC,40,70,4,10,46,8,6,-,-,-,-,-,-,43
,48,S,213,A,68,-,-,-,-,-,-,154,2,44,-,-,-,69
,48,L,23,A,68,8,2,2,32,8,8,-,-,-,-,-,-,480
,48,L,49,A,68,-,-,-,-,-,-,154,2,44,-,-,-,840
A=<47,B=28,C=#22
Wednesday,18-April-2018,13:16,SS,3M+,PL,1.2,PV,22.2,CL,120,+0,RL,100,SA,200,DS,79
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,60,66,5,14,-,-,-,-,-,-,-,-,-,72
,145,S,10,C,31,113,12,14,55,4,7,56,5,5,-,-,-,79
,145,S,133,AB,54,20,5,5,71,13,13,-,-,-,-,-,-,56
,145,S,204,AB,54,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,54,20,5,5,71,13,13,-,-,-,-,-,-,56
,145,S,212,AC,60,66,5,14,-,-,-,-,-,-,-,-,-,72
,145,L,4,AB,54,20,5,5,71,13,13,-,-,-,-,-,-,440
A=<40,B=#23,C=41
Wednesday,18-April-2018,13:16,SS,10M+,PL,3.2,PV,3.2,CL,120,+0,RL,105,SA,17,DS,112
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,73,4,16,72,5,16,43,8,9,-,-,-,73
,354,S,31,B,40,69,9,10,91,12,14,11,2,2,-,-,-,76
,182,S,34,A,76,19,4,4,0,0,0,-,-,-,-,-,-,19
,2,L,14,AD,59,41,4,8,31,8,8,-,-,-,-,-,-,1600
,2,L,15,AD,59,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Wednesday,18-April-2018,13:16,SS,23M+,PL,3.4,PV,3.3,CL,120,+0,RL,103,SA,101,DS,102
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,77,73,26,27,74,26,25,49,17,17,-,-,-,82
,152,S,131,A,77,48,13,12,49,17,14,-,-,-,-,-,-,56
,152,S,132,C,39,31,4,4,46,6,7,74,10,11,-,-,-,68
,193,L,57,ABCE,50,11,3,2,38,7,6,23,5,4,-,-,-,880
,193,L,58,AE,28,69,7,6,68,7,7,53,5,5,-,-,-,1080
A=<68,B=1,C=32,D=1
Wednesday,18-April-2018,13:17,SS,28M+,PL,2.4,PV,2.2,CL,83,+0,RL,81,SA,47,DS,59
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,33,0,0,0,24,2,3,-,-,-,-,-,-,32
,48,S,90,A,33,-,-,-,-,-,-,0,0,0,-,-,-,51
,48,S,91,BC,48,73,6,12,57,11,9,-,-,-,-,-,-,56
,48,S,213,A,33,-,-,-,-,-,-,0,0,0,-,-,-,51
,48,L,23,A,33,0,0,0,24,2,3,-,-,-,-,-,-,300
,48,L,49,A,33,-,-,-,-,-,-,0,0,0,-,-,-,620
A=<29,B=44,C=#22
Wednesday,18-April-2018,13:18,SS,3M+,PL,1.2,PV,0.2,CL,120,+0,RL,101,SA,200,DS,162
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,62,15,4,3,-,-,-,-,-,-,-,-,-,45
,145,S,10,C,33,58,9,8,50,7,7,9,2,1,-,-,-,75
,145,S,133,AB,54,20,4,5,49,10,9,-,-,-,-,-,-,55
,145,S,204,AB,54,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,54,20,4,5,49,10,9,-,-,-,-,-,-,55
,145,S,212,AC,62,15,4,3,-,-,-,-,-,-,-,-,-,45
,145,L,4,AB,54,20,4,5,49,10,9,-,-,-,-,-,-,440
A=<40,B=#23,C=41
Wednesday,18-April-2018,13:18,SS,10M+,PL,3.2,PV,3.2,CL,120,+0,RL,106,SA,20,DS,146
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,80,77,8,20,66,9,18,19,6,5,-,-,-,74
,354,S,31,B,35,59,7,8,74,8,10,0,0,0,-,-,-,80
,182,S,34,A,78,34,8,7,0,0,0,-,-,-,-,-,-,26
,2,L,14,AD,73,39,2,10,43,13,14,-,-,-,-,-,-,1560
,2,L,15,AD,73,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Wednesday,18-April-2018,13:18,SS,23M+,PL,4.3,PV,4.3,CL,120+17,RL,102,SA,108,DS,146
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,84,71,27,29,68,25,26,55,20,21,-,-,-,76
,152,S,131,A,84,33,11,9,58,22,18,-,-,-,-,-,-,56
,152,S,132,C,39,69,9,8,58,10,9,48,7,7,-,-,-,68
,193,L,57,ABCE,76,19,7,6,69,18,18,100,11,26,-,-,-,1040
,193,L,58,AE,54,86,12,14,68,5,14,146,4,28,-,-,-,1320
A=<66,B=1,C=34,D=1
Wednesday,18-April-2018,13:19,SS,28M+,PL,2.4,PV,2.2,CL,77,-2,RL,75,SA,47,DS,59
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,45,0,0,0,33,5,5,-,-,-,-,-,-,30
,48,S,90,A,45,-,-,-,-,-,-,0,0,0,-,-,-,34
,48,S,91,BC,46,33,5,5,42,8,6,-,-,-,-,-,-,58
,48,S,213,A,45,-,-,-,-,-,-,0,0,0,-,-,-,34
,48,L,23,A,45,0,0,0,33,5,5,-,-,-,-,-,-,220
,48,L,49,A,45,-,-,-,-,-,-,0,0,0,-,-,-,400
A=<27,B=44,C=#22
Wednesday,18-April-2018,13:20,SS,3M+,PL,1.2,PV,0.2,CL,120,+0,RL,101,SA,200,DS,139
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,102,19,7,7,-,-,-,-,-,-,-,-,-,28
,145,S,10,C,36,49,10,7,60,10,9,39,5,4,-,-,-,71
,145,S,133,AB,91,23,11,10,45,15,14,-,-,-,-,-,-,52
,145,S,204,AB,91,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,91,23,11,10,45,15,14,-,-,-,-,-,-,52
,145,S,212,AC,102,19,7,7,-,-,-,-,-,-,-,-,-,28
,145,L,4,AB,91,23,11,10,45,15,14,-,-,-,-,-,-,580
A=<40,B=#23,C=41
Wednesday,18-April-2018,13:20,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,104,SA,22,DS,134
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,85,50,8,14,35,8,10,29,8,8,-,-,-,64
,354,S,31,B,47,80,10,14,69,10,13,0,0,0,-,-,-,80
,182,S,34,A,78,71,18,16,0,0,0,-,-,-,-,-,-,31
,2,L,14,AD,46,40,5,6,53,12,11,-,-,-,-,-,-,1400
,2,L,15,AD,46,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,18-April-2018,13:20,SS,28M+,PL,8.4,PV,8.3,CL,79,+0,RL,80,SA,90,DS,160
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,22,51,5,4,99,5,8,-,-,-,-,-,-,61
,48,S,90,A,22,-,-,-,-,-,-,160,3,15,-,-,-,72
,48,S,91,BC,36,45,2,6,24,4,3,-,-,-,-,-,-,50
,48,S,213,A,22,-,-,-,-,-,-,160,3,15,-,-,-,72
,48,L,23,A,22,51,5,4,99,5,8,-,-,-,-,-,-,340
,48,L,49,A,22,-,-,-,-,-,-,160,3,15,-,-,-,320
A=<44,B=28,C=#22
Wednesday,18-April-2018,13:20,SS,23M+,PL,4.3,PV,5.4,CL,120+18,RL,102,SA,108,DS,139
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,84,71,27,29,68,25,26,55,20,21,-,-,-,72
,152,S,131,A,84,33,11,9,58,22,18,-,-,-,-,-,-,56
,152,S,132,C,39,69,9,8,58,10,9,48,7,7,-,-,-,70
,193,L,57,ABCE,101,18,8,7,57,19,19,89,5,31,-,-,-,1340
,193,L,58,AE,79,55,9,13,139,11,42,99,12,28,-,-,-,1780
A=<66,B=1,C=34,D=1
Wednesday,18-April-2018,13:21,SS,28M+,PL,8.4,PV,2.4,CL,77,+0,RL,74,SA,51,DS,122
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,37,23,3,3,55,7,7,-,-,-,-,-,-,65
,48,S,90,A,37,-,-,-,-,-,-,0,0,0,-,-,-,53
,48,S,91,BC,45,121,7,19,49,9,7,-,-,-,-,-,-,79
,48,S,213,A,37,-,-,-,-,-,-,0,0,0,-,-,-,53
,48,L,23,A,37,23,3,3,55,7,7,-,-,-,-,-,-,420
,48,L,49,A,37,-,-,-,-,-,-,0,0,0,-,-,-,240
A=<43,B=28,C=#22
Wednesday,18-April-2018,13:22,SS,3M+,PL,6.2,PV,6.2,CL,120,+0,RL,101,SA,206,DS,87
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,82,54,8,16,-,-,-,-,-,-,-,-,-,34
,145,S,10,C,23,31,4,3,45,8,5,0,0,0,-,-,-,53
,145,S,133,AB,84,21,8,8,75,21,22,-,-,-,-,-,-,59
,145,S,204,AB,84,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,84,21,8,8,75,21,22,-,-,-,-,-,-,59
,145,S,212,AC,82,54,8,16,-,-,-,-,-,-,-,-,-,34
,145,L,4,AB,84,21,8,8,75,21,22,-,-,-,-,-,-,740
A=<56,B=#23,C=25
Wednesday,18-April-2018,13:22,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,102,SA,20,DS,139
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,27,8,7,18,6,4,16,5,4,-,-,-,46
,354,S,31,B,48,67,11,12,80,12,15,9,2,2,-,-,-,79
,182,S,34,A,69,20,5,4,0,0,0,-,-,-,-,-,-,28
,2,L,14,AD,91,52,13,16,83,33,33,-,-,-,-,-,-,2460
,2,L,15,AD,91,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Wednesday,18-April-2018,13:22,SS,23M+,PL,8.3,PV,8.4,CL,120,+0,RL,102,SA,108,DS,131
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,81,73,27,28,66,23,24,71,22,26,-,-,-,72
,152,S,131,A,81,25,7,7,71,17,21,-,-,-,-,-,-,64
,152,S,132,C,48,140,5,20,37,4,7,45,7,8,-,-,-,101
,193,L,57,ABCE,75,0,0,0,68,15,17,0,0,0,-,-,-,1120
,193,L,58,AE,53,77,9,12,92,11,18,131,11,25,-,-,-,1920
A=<58,B=1,C=42,D=1
Wednesday,18-April-2018,13:23,SS,28M+,PL,8.4,PV,8.2,CL,78,+0,RL,84,SA,90,DS,153
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,47,9,2,1,40,6,6,-,-,-,-,-,-,58
,48,S,90,A,47,-,-,-,-,-,-,153,3,30,-,-,-,104
,48,S,91,BC,45,91,7,14,34,7,5,-,-,-,-,-,-,91
