Strategic,Monitor,On,Wednesday,23-May-2018,filename:CCITY_20180523

Wednesday,23-May-2018,00:00,SS,85M+,PL,8.3,PV,8.2,CL,100,+0,RL,91,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,76,-,-,-,97,14,20,32,2,7,-,-,-,117
,196,S,310,A,43,105,6,13,66,5,8,155,8,19,-,-,-,119
,196,S,311,ABE,43,29,3,5,43,4,6,45,5,6,26,4,4,51
,196,S,312,D,48,30,3,4,42,7,6,69,12,13,0,0,0,76
,197,L,71,ABF,44,136,7,21,129,9,22,-,-,-,-,-,-,940
,197,L,72,ABF,44,25,3,3,50,3,7,-,-,-,-,-,-,440
A=<18,B=20,C=#25,D=24,E=17
Wednesday,23-May-2018,14:13,SS,58,-,PL,2.3,PV,2.3,CL,110,+0,RL,110,SA,206,DS,127
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,114,80,35,35,51,19,18,127,46,52,0,0,0,101
,288,S,270,B,22,55,4,4,87,5,6,-,-,-,-,-,-,63
A=<78,B=#24
Wednesday,23-May-2018,14:13,SS,10,PL,4.2,PV,4.2,CL,120,+0,RL,105,SA,30,DS,78
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,78,6,17,76,8,17,39,8,8,-,-,-,66
,354,S,31,B,37,56,9,7,59,8,9,10,2,1,-,-,-,73
,182,S,34,A,76,83,7,20,137,10,35,-,-,-,-,-,-,139
A=<47,B=53
Wednesday,23-May-2018,14:14,SS,6M+,PL,1.3,PV,1.3,CL,120,+0,RL,133,SA,14,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,83,136,11,32,61,15,16,58,15,19,19,6,6,142
,183,S,21,B,36,32,5,4,80,8,10,63,9,7,-,-,-,93
,184,S,161,A,92,98,4,28,72,19,22,69,25,25,33,11,10,108
,184,S,162,B,28,46,3,4,30,2,3,-,-,-,-,-,-,28
,183,S,183,B,36,32,5,4,80,8,10,-,-,-,-,-,-,93
,183,L,7,AC,83,136,11,32,-,-,-,-,-,-,-,-,-,1040
A=<45,B=38,C=#20
Wednesday,23-May-2018,14:15,SS,85M+,PL,5.4#,PV,7.3,CL,120,+0,RL,132,SA,310,DS,139
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,76,-,-,-,130,13,27,50,7,10,-,-,-,120
,196,S,310,A,47,156,8,21,61,8,9,99,8,13,-,-,-,139
,196,S,311,ABE,47,0,0,0,50,7,7,58,9,9,16,3,3,57
,196,S,312,D,48,59,8,8,42,3,6,96,15,18,35,5,5,87
,197,L,71,ABF,43,21,4,3,23,5,4,-,-,-,-,-,-,600
,197,L,72,ABF,43,47,6,6,51,7,7,-,-,-,-,-,-,400
A=<18,B=20,C=#25,D=24,E=17
Wednesday,23-May-2018,14:15,SS,58,+,PL,1.3,PV,1.3,CL,112,+0,RL,119,SA,206,DS,149
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,74,105,27,30,41,9,9,149,9,40,0,0,0,127
,288,S,270,B,21,0,0,0,32,2,2,-,-,-,-,-,-,53
A=<81,B=#21
Wednesday,23-May-2018,14:15,SS,10,PL,4.2,PV,4.2,CL,120,+0,RL,105,SA,30,DS,70
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,83,67,4,18,70,7,19,67,7,17,-,-,-,73
,354,S,31,B,53,52,9,10,72,12,15,0,0,0,-,-,-,72
,182,S,34,A,100,93,12,30,94,15,32,-,-,-,-,-,-,118
A=<47,B=53
Wednesday,23-May-2018,14:16,SS,6M+,PL,1.3,PV,2.3,CL,120,+0,RL,123,SA,88,DS,134
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,96,100,12,27,69,18,21,70,24,26,36,9,13,123
,183,S,21,B,31,44,6,4,125,9,14,86,9,9,-,-,-,101
,184,S,161,A,79,126,16,31,126,18,33,99,25,31,70,18,18,119
,184,S,162,B,11,0,0,0,0,0,0,-,-,-,-,-,-,18
,183,S,183,B,31,44,6,4,125,9,14,-,-,-,-,-,-,101
,183,L,7,AC,96,100,12,27,-,-,-,-,-,-,-,-,-,940
A=<45,B=38,C=#20
Wednesday,23-May-2018,14:17,SS,85M+,PL,2.4#,PV,2.4,CL,120,+0,RL,135,SA,110,DS,139
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,79,-,-,-,135,13,29,64,11,14,-,-,-,125
,196,S,310,A,54,48,5,7,62,6,10,64,5,10,-,-,-,114
,196,S,311,ABE,54,16,3,4,35,5,6,33,6,6,0,0,0,45
,196,S,312,D,48,46,7,6,38,5,6,117,15,22,55,8,7,100
,197,L,71,ABF,51,64,11,11,42,8,8,-,-,-,-,-,-,600
,197,L,72,ABF,51,33,4,5,40,5,6,-,-,-,-,-,-,340
A=<14,B=20,C=#25,D=27,E=18
Wednesday,23-May-2018,14:17,SS,58,+,PL,1.3,PV,2.3,CL,120,+0,RL,128,SA,206,DS,153
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,89,96,32,32,55,17,15,153,2,49,0,0,0,146
,288,S,270,B,21,47,3,3,43,3,3,-,-,-,-,-,-,51
A=<82,B=#21
Wednesday,23-May-2018,14:17,SS,10,PL,4.2,PV,4.2,CL,120,+0,RL,116,SA,30,DS,98
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,98,17,21,72,17,16,74,7,15,-,-,-,84
,354,S,31,B,53,66,12,13,60,10,13,12,3,2,-,-,-,66
,182,S,34,A,59,151,3,29,150,4,30,-,-,-,-,-,-,129
A=<47,B=53
Wednesday,23-May-2018,14:18,SS,6M+,PL,2.3,PV,2.3,CL,120-18,RL,126,SA,8,DS,111
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,86,142,11,34,122,19,34,93,18,31,41,9,13,127
,183,S,21,B,31,38,5,4,118,10,13,92,5,9,-,-,-,112
,184,S,161,A,79,126,16,31,126,18,33,99,25,31,70,18,18,120
,184,S,162,B,11,0,0,0,0,0,0,-,-,-,-,-,-,10
,183,S,183,B,31,38,5,4,118,10,13,-,-,-,-,-,-,112
,183,L,7,AC,86,142,11,34,-,-,-,-,-,-,-,-,-,940
A=<43,B=40,C=#20
Wednesday,23-May-2018,14:19,SS,85M+,PL,2.4#,PV,1.3,CL,120,+0,RL,123,SA,110,DS,133
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,73,-,-,-,129,12,26,88,9,18,-,-,-,131
,196,S,310,A,54,48,5,7,62,6,10,64,5,10,-,-,-,84
,196,S,311,ABE,54,16,3,4,35,5,6,33,6,6,0,0,0,40
,196,S,312,D,48,46,7,6,38,5,6,117,15,22,55,8,7,112
,197,L,71,ABF,51,64,11,11,42,8,8,-,-,-,-,-,-,480
,197,L,72,ABF,51,33,4,5,40,5,6,-,-,-,-,-,-,340
A=<14,B=20,C=#25,D=27,E=18
Wednesday,23-May-2018,14:19,SS,58,+,PL,2.3,PV,2.3,CL,120,+0,RL,124,SA,201,DS,121
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,92,95,30,33,40,13,11,0,0,0,0,0,0,126
,288,S,270,B,21,48,3,3,19,2,1,-,-,-,-,-,-,44
A=<80,B=#24
Wednesday,23-May-2018,14:19,SS,10,PL,4.2,PV,4.2,CL,120,+0,RL,111,SA,30,DS,51
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,51,8,11,44,8,10,32,9,6,-,-,-,71
,354,S,31,B,46,60,11,10,73,14,13,26,4,4,-,-,-,70
,182,S,34,A,87,129,15,36,100,10,30,-,-,-,-,-,-,129
A=<47,B=53
Wednesday,23-May-2018,14:20,SS,6M+,PL,2.3,PV,5.3,CL,120,+0,RL,116,SA,17,DS,102
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,89,70,9,18,63,17,18,49,15,17,26,8,9,100
,183,S,21,B,33,50,7,5,59,7,7,120,8,13,-,-,-,120
,184,S,161,A,65,65,9,13,73,13,16,47,10,12,20,4,4,102
,184,S,162,B,27,0,0,0,0,0,0,-,-,-,-,-,-,3
,183,S,183,B,33,50,7,5,59,7,7,-,-,-,-,-,-,93
,183,L,7,AC,89,70,9,18,-,-,-,-,-,-,-,-,-,760
A=<43,B=40,C=#20
Wednesday,23-May-2018,14:21,SS,85M+,PL,1.4#,PV,1.4,CL,120,+0,RL,112,SA,110,DS,128
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,56,-,-,-,141,7,22,136,6,21,-,-,-,136
,196,S,310,A,38,36,2,4,60,6,7,64,6,7,-,-,-,64
,196,S,311,ABE,38,29,3,4,52,4,6,43,4,5,29,3,4,43
,196,S,312,D,46,31,4,4,53,8,8,68,12,12,39,6,5,95
,197,L,71,ABF,34,110,11,13,79,11,10,-,-,-,-,-,-,620
,197,L,72,ABF,34,46,3,5,45,3,5,-,-,-,-,-,-,320
A=<13,B=20,C=#25,D=28,E=18
Wednesday,23-May-2018,14:21,SS,10,PL,4.2,PV,4.2,CL,120,+0,RL,107,SA,30,DS,25
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,74,25,5,6,22,5,5,15,4,3,-,-,-,50
,354,S,31,B,37,55,10,7,44,6,6,24,3,3,-,-,-,63
,182,S,34,A,87,129,15,36,100,10,30,-,-,-,-,-,-,134
A=<47,B=53
Wednesday,23-May-2018,14:22,SS,6M+,PL,2.3,PV,4.3,CL,120,-5,RL,124,SA,20,DS,139
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,59,139,6,23,34,6,6,54,11,12,40,5,9,117
,183,S,21,B,27,31,2,3,140,5,13,70,6,6,-,-,-,129
,184,S,161,A,67,130,10,27,96,16,21,88,20,24,67,15,15,110
,184,S,162,B,27,0,0,0,0,0,0,-,-,-,-,-,-,2
,183,S,183,B,27,31,2,3,140,5,13,-,-,-,-,-,-,108
,183,L,7,AC,59,139,6,23,-,-,-,-,-,-,-,-,-,700
A=<43,B=40,C=#20
Wednesday,23-May-2018,14:22,SS,58M-,PL,3.3,PV,3.3,CL,120+21,RL,105,SA,201,DS,73
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,99,72,25,27,49,16,15,0,0,0,0,0,0,76
,288,S,270,B,21,62,4,4,119,6,8,-,-,-,-,-,-,77
A=<77,B=#28
Wednesday,23-May-2018,14:23,SS,85M+,PL,1.4#,PV,2.4,CL,120,+0,RL,117,SA,110,DS,127
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,73,-,-,-,101,7,20,143,7,29,-,-,-,139
,196,S,310,A,24,106,5,7,149,4,11,159,4,11,-,-,-,107
,196,S,311,ABE,45,20,5,4,42,4,6,54,7,8,29,3,5,49
,196,S,312,D,57,39,3,6,35,6,6,87,11,19,42,6,7,87
,197,L,71,ABF,51,49,5,9,75,10,15,-,-,-,-,-,-,680
,197,L,72,ABF,51,69,4,11,49,3,8,-,-,-,-,-,-,420
A=<13,B=20,C=#25,D=28,E=18
Wednesday,23-May-2018,14:23,SS,10,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,56,DS,83
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,83,35,13,9,29,11,8,18,7,4,-,-,-,35
,354,S,31,B,52,59,10,11,97,19,20,31,6,6,-,-,-,78
,182,S,34,A,74,90,7,22,144,7,36,-,-,-,-,-,-,136
A=<47,B=53
Wednesday,23-May-2018,14:24,SS,6M+,PL,2.3,PV,2.3,CL,120,+0,RL,128,SA,20,DS,149
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,95,149,6,40,53,16,16,77,28,29,43,14,15,128
,183,S,21,B,33,42,5,5,71,7,8,27,2,3,-,-,-,105
,184,S,161,A,103,67,6,21,70,21,24,65,22,27,36,13,12,90
,184,S,162,B,22,0,0,0,17,3,1,-,-,-,-,-,-,9
,183,S,183,B,33,42,5,5,71,7,8,-,-,-,-,-,-,91
,183,L,7,AC,95,149,6,40,-,-,-,-,-,-,-,-,-,880
A=<43,B=40,C=#20
Wednesday,23-May-2018,14:24,SS,58M+,PL,3.3,PV,2.3,CL,120,+0,RL,104,SA,201,DS,89
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,99,85,31,32,51,16,15,0,0,0,0,0,0,77
,288,S,270,B,21,0,0,0,20,2,1,-,-,-,-,-,-,57
A=<78,B=#26
Wednesday,23-May-2018,14:25,SS,85M+,PL,1.4#,PV,1.3,CL,120,+0,RL,127,SA,310,DS,122
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,74,-,-,-,143,8,29,126,13,26,-,-,-,143
,196,S,310,A,39,57,6,6,123,8,14,84,6,9,-,-,-,122
,196,S,311,ABE,39,38,4,6,117,10,14,84,9,11,23,4,4,82
,196,S,312,D,47,23,2,3,33,5,5,69,10,12,51,8,7,75
,197,L,71,ABF,52,90,17,16,66,13,13,-,-,-,-,-,-,780
,197,L,72,ABF,52,69,10,11,60,9,10,-,-,-,-,-,-,520
A=<13,B=20,C=#25,D=28,E=18
Wednesday,23-May-2018,14:25,SS,10,PL,4.2,PV,4.2,CL,120,+0,RL,116,SA,30,DS,109
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,109,8,24,71,5,16,67,8,14,-,-,-,66
,354,S,31,B,33,47,9,6,26,5,3,8,2,1,-,-,-,65
,182,S,34,A,74,90,7,22,144,7,36,-,-,-,-,-,-,141
A=<47,B=53
Wednesday,23-May-2018,14:26,SS,6M+,PL,2.3,PV,1.3,CL,120+12,RL,135,SA,20,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,79,150,3,33,37,9,9,83,22,26,37,11,11,147
,183,S,21,B,33,121,3,13,133,5,15,71,8,8,-,-,-,114
,184,S,161,A,90,151,2,42,92,12,28,76,24,27,44,13,13,120
,184,S,162,B,16,0,0,0,50,3,3,-,-,-,-,-,-,28
,183,S,183,B,33,121,3,13,133,5,15,-,-,-,-,-,-,114
,183,L,7,AC,79,150,3,33,-,-,-,-,-,-,-,-,-,980
A=<43,B=40,C=#20
Wednesday,23-May-2018,14:26,SS,58M+,PL,2.3,PV,2.3,CL,120+12,RL,104,SA,201,DS,89
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,125,74,34,35,46,19,17,65,9,29,0,0,0,77
,288,S,270,B,22,76,6,5,34,3,2,-,-,-,-,-,-,67
A=<80,B=#24
Wednesday,23-May-2018,14:27,SS,85M+,PL,2.4#,PV,2.4,CL,120,+0,RL,136,SA,310,DS,144
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,76,-,-,-,139,10,29,60,6,13,-,-,-,141
,196,S,310,A,49,89,7,12,78,7,11,153,5,21,-,-,-,144
,196,S,311,ABE,49,20,3,4,29,3,4,21,4,3,30,3,6,64
,196,S,312,D,47,25,4,3,9,2,1,62,14,11,32,5,4,70
,197,L,71,ABF,46,118,10,19,93,15,17,-,-,-,-,-,-,920
,197,L,72,ABF,46,24,3,4,49,5,7,-,-,-,-,-,-,480
A=<14,B=20,C=#25,D=27,E=18
Wednesday,23-May-2018,14:27,SS,10,PL,4.2,PV,4.2,CL,120,+0,RL,112,SA,136,DS,83
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,88,31,10,9,29,9,8,16,4,4,-,-,-,58
,354,S,31,B,53,60,11,11,102,17,21,9,2,2,-,-,-,83
,182,S,34,A,75,64,5,16,143,10,36,-,-,-,-,-,-,144
A=<47,B=53
Wednesday,23-May-2018,14:28,SS,6M+,PL,1.3,PV,1.3,CL,120,+0,RL,135,SA,20,DS,148
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,88,148,9,37,36,11,10,61,23,21,15,6,5,149
,183,S,21,B,37,124,3,15,143,5,19,40,6,5,-,-,-,124
,184,S,161,A,90,151,2,42,92,12,28,76,24,27,44,13,13,133
,184,S,162,B,16,0,0,0,50,3,3,-,-,-,-,-,-,43
,183,S,183,B,37,124,3,15,143,5,19,-,-,-,-,-,-,124
,183,L,7,AC,88,148,9,37,-,-,-,-,-,-,-,-,-,1080
A=<45,B=38,C=#20
Wednesday,23-May-2018,14:28,SS,58M-,PL,2.3,PV,2.3,CL,120,+0,RL,103,SA,200,DS,54
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,91,65,22,22,44,15,12,40,12,13,0,0,0,72
,288,S,270,B,21,28,2,2,35,3,2,-,-,-,-,-,-,45
A=<80,B=#24
Wednesday,23-May-2018,14:29,SS,85M+,PL,2.4#,PV,3.3,CL,120,+0,RL,138,SA,310,DS,146
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,65,-,-,-,131,8,23,86,10,15,-,-,-,136
,196,S,310,A,49,89,7,12,78,7,11,153,5,21,-,-,-,146
,196,S,311,ABE,49,20,3,4,29,3,4,21,4,3,30,3,6,49
,196,S,312,D,47,25,4,3,9,2,1,62,14,11,32,5,4,64
,197,L,71,ABF,47,56,9,9,50,8,9,-,-,-,-,-,-,780
,197,L,72,ABF,47,65,5,10,78,8,11,-,-,-,-,-,-,520
A=<14,B=20,C=#25,D=27,E=18
Wednesday,23-May-2018,14:29,SS,10,PL,4.2,PV,4.2,CL,120,+0,RL,111,SA,30,DS,76
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,76,9,16,49,11,11,61,4,12,-,-,-,68
,354,S,31,B,29,32,5,3,39,7,4,13,2,1,-,-,-,62
,182,S,34,A,75,64,5,16,143,10,36,-,-,-,-,-,-,143
A=<47,B=53
Wednesday,23-May-2018,14:30,SS,6M+,PL,1.3,PV,1.3,CL,120+15,RL,134,SA,20,DS,143
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,96,143,10,39,43,13,13,58,18,22,27,8,10,146
,183,S,21,B,31,61,7,6,119,9,13,70,7,7,-,-,-,130
,184,S,161,A,105,0,0,0,84,15,29,70,23,29,21,8,7,121
,184,S,162,B,54,7,2,1,0,0,0,-,-,-,-,-,-,31
,183,S,183,B,31,61,7,6,119,9,13,-,-,-,-,-,-,130
,183,L,7,AC,96,143,10,39,-,-,-,-,-,-,-,-,-,1100
A=<45,B=38,C=#20
Wednesday,23-May-2018,14:30,SS,58M-,PL,3.3,PV,3.3,CL,120+15,RL,101,SA,200,DS,54
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,114,63,28,27,21,7,7,26,9,11,0,0,0,66
,288,S,270,B,21,72,5,5,56,4,4,-,-,-,-,-,-,61
A=<77,B=#28
Wednesday,23-May-2018,14:31,SS,85M+,PL,1.2#,PV,1.3,CL,120,+0,RL,134,SA,151,DS,144
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,101,-,-,-,144,9,40,59,8,16,-,-,-,139
,196,S,310,A,37,20,3,2,79,7,9,61,4,6,-,-,-,120
,196,S,311,ABE,36,24,4,4,35,5,4,45,6,5,35,6,5,37
,196,S,312,D,53,28,5,4,47,8,8,88,13,18,29,5,4,74
,197,L,71,ABF,47,56,9,9,50,8,9,-,-,-,-,-,-,660
,197,L,72,ABF,47,65,5,10,78,8,11,-,-,-,-,-,-,560
A=<13,B=20,C=#25,D=28,E=18
Wednesday,23-May-2018,14:31,SS,10,PL,4.2,PV,4.2,CL,120,+0,RL,103,SA,59,DS,101
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,91,34,14,10,28,11,8,29,11,8,-,-,-,47
,354,S,31,B,42,44,7,7,26,5,4,0,0,0,-,-,-,55
,182,S,34,A,86,101,5,28,95,8,28,-,-,-,-,-,-,124
A=<47,B=53
Wednesday,23-May-2018,14:32,SS,6M+,PL,1.3,PV,1.3,CL,120,+0,RL,134,SA,20,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,86,152,2,37,36,10,10,52,16,17,17,4,5,148
,183,S,21,B,36,0,0,0,97,3,12,98,11,12,-,-,-,115
,184,S,161,A,93,0,0,0,77,19,24,68,23,25,31,10,10,96
,184,S,162,B,27,0,0,0,0,0,0,-,-,-,-,-,-,13
,183,S,183,B,36,0,0,0,97,3,12,-,-,-,-,-,-,114
,183,L,7,AC,86,152,2,37,-,-,-,-,-,-,-,-,-,1120
A=<45,B=38,C=#20
Wednesday,23-May-2018,14:32,SS,58M-,PL,3.3,PV,3.3,CL,120,+0,RL,102,SA,200,DS,67
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,94,78,27,28,46,14,13,20,7,7,0,0,0,70
,288,S,270,B,21,33,2,2,23,2,2,-,-,-,-,-,-,46
A=<78,B=#26
Wednesday,23-May-2018,14:33,SS,85M+,PL,1.2#,PV,1.3,CL,120,+0,RL,129,SA,110,DS,116
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,55,-,-,-,138,9,21,68,11,10,-,-,-,138
,196,S,310,A,41,101,6,12,59,6,7,78,6,9,-,-,-,105
,196,S,311,ABE,41,78,2,13,56,5,7,31,4,4,18,3,3,57
,196,S,312,D,55,7,2,1,52,4,9,133,10,28,41,6,6,82
,197,L,71,ABF,34,76,10,9,75,10,10,-,-,-,-,-,-,540
,197,L,72,ABF,34,95,5,10,77,5,8,-,-,-,-,-,-,580
A=<13,B=20,C=#25,D=28,E=18
Wednesday,23-May-2018,14:33,SS,10,PL,4.2,PV,4.2,CL,120,+0,RL,103,SA,30,DS,67
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,78,67,9,17,34,10,9,26,9,6,-,-,-,58
,354,S,31,B,50,65,12,12,70,14,14,20,4,4,-,-,-,55
,182,S,34,A,65,98,5,21,95,6,21,-,-,-,-,-,-,109
A=<47,B=53
Wednesday,23-May-2018,14:34,SS,6M+,PL,1.3,PV,1.3,CL,120,-7,RL,134,SA,20,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,102,145,6,42,59,18,19,73,25,29,32,12,12,147
,183,S,21,B,31,44,5,4,141,5,15,94,6,10,-,-,-,122
,184,S,161,A,81,0,0,0,66,14,18,77,25,25,36,10,10,79
,184,S,162,B,53,0,0,0,7,2,1,-,-,-,-,-,-,5
,183,S,183,B,31,44,5,4,141,5,15,-,-,-,-,-,-,122
,183,L,7,AC,102,145,6,42,-,-,-,-,-,-,-,-,-,1180
A=<45,B=38,C=#20
Wednesday,23-May-2018,14:34,SS,58,-,PL,2.3,PV,2.3,CL,106,+0,RL,105,SA,201,DS,74
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,121,84,40,39,53,22,19,34,16,15,0,0,0,77
,288,S,270,B,22,39,3,3,61,4,4,-,-,-,-,-,-,54
A=<77,B=#24
Wednesday,23-May-2018,14:35,SS,85M+,PL,1.2#,PV,1.3,CL,120,+0,RL,119,SA,313,DS,122
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,73,-,-,-,131,10,26,31,8,6,-,-,-,136
,196,S,310,A,38,75,5,8,52,5,6,73,7,8,-,-,-,84
,196,S,311,ABE,38,24,5,4,68,7,8,93,9,12,35,5,5,77
,196,S,312,D,55,32,6,5,51,9,9,119,15,25,42,8,7,102
,197,L,71,ABF,40,40,6,6,52,9,8,-,-,-,-,-,-,500
,197,L,72,ABF,40,53,6,7,71,8,9,-,-,-,-,-,-,540
A=<13,B=20,C=#25,D=28,E=18
Wednesday,23-May-2018,14:35,SS,10,PL,4.2,PV,4.2,CL,120,+0,RL,102,SA,60,DS,93
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,71,55,11,12,45,10,11,44,12,9,-,-,-,54
,354,S,31,B,44,63,10,10,80,11,14,35,5,6,-,-,-,69
,182,S,34,A,58,93,4,18,144,6,28,-,-,-,-,-,-,119
A=<47,B=53
Wednesday,23-May-2018,14:35,SS,58,-,PL,2.3,PV,2.3,CL,101,+0,RL,101,SA,201,DS,59
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,121,84,40,39,53,22,19,34,16,15,0,0,0,83
,288,S,270,B,22,39,3,3,61,4,4,-,-,-,-,-,-,55
A=<76,B=#24
Wednesday,23-May-2018,14:36,SS,6M+,PL,1.3,PV,1.3,CL,120,+0,RL,133,SA,20,DS,133
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,83,133,11,31,49,11,13,71,18,23,36,10,11,141
,183,S,21,B,31,35,5,4,124,8,14,66,6,7,-,-,-,124
,184,S,161,A,85,98,2,26,100,10,28,101,23,34,64,17,18,88
,184,S,162,B,38,0,0,0,0,0,0,-,-,-,-,-,-,2
,183,S,183,B,31,35,5,4,124,8,14,-,-,-,-,-,-,124
,183,L,7,AC,83,133,11,31,-,-,-,-,-,-,-,-,-,1080
