Strategic,Monitor,On,Tuesday,17-April-2018,filename:CCITY_20180417

Tuesday,17-April-2018,00:00,SS,85M+,PL,5.4,PV,6.4,CL,100,+0,RL,90,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,184,S,161,A,92,149,4,47,85,6,28,0,0,0,76,16,21,143
,184,S,162,B,28,15,2,1,0,0,0,-,-,-,-,-,-,27
,183,S,183,B,31,15,3,2,147,2,16,-,-,-,-,-,-,122
,183,L,7,AC,87,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<45,B=38,C=#20
Tuesday,17-April-2018,17:10,SS,10M+,PL,4#2#,PV,3.2,CL,120,+0,RL,103,SA,136,DS,126
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,42,63,9,9,56,9,8,30,3,4,-,-,-,65
,354,S,31,B,78,18,6,5,36,13,11,0,0,0,-,-,-,41
,182,S,34,A,82,26,7,6,38,11,11,-,-,-,-,-,-,43
,2,L,14,AD,63,42,7,9,92,24,26,-,-,-,-,-,-,2900
,2,L,15,AD,63,-,-,-,-,-,-,-,-,-,-,-,-,0
A=42,B=<58,
Tuesday,17-April-2018,17:10,SS,58M+,PL,2.3,PV,2.3,CL,120,+0,RL,134,SA,5,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,99,93,26,35,128,22,39,69,21,26,0,0,0,124
,288,S,270,B,21,33,2,2,78,3,5,-,-,-,-,-,-,62
A=<80,B=#24
Tuesday,17-April-2018,17:12,SS,85M+,PL,1.2#,PV,1.4,CL,120,+0,RL,126,SA,313,DS,137
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,37,-,-,-,0,0,0,129,7,14,-,-,-,107
,196,S,310,A,46,70,7,10,53,6,7,48,5,6,-,-,-,100
,196,S,311,ABE,46,33,5,6,45,5,7,46,5,8,30,3,5,51
,196,S,312,D,48,13,3,2,35,5,5,139,9,25,76,6,10,137
,197,L,71,ABF,88,48,12,17,63,10,25,-,-,-,-,-,-,1180
,197,L,72,ABF,88,33,7,10,29,9,10,-,-,-,-,-,-,560
A=<13,B=20,C=#25,D=28,E=18
Tuesday,17-April-2018,17:12,SS,6M+,PL,1.2#,PV,2.3,CL,120,+0,RL,131,SA,14,DS,148
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,89,0,0,0,70,15,20,121,30,42,47,15,15,132
,183,S,21,B,31,0,0,0,0,0,0,80,7,8,-,-,-,113
,184,S,161,A,92,0,0,0,95,19,32,0,0,0,77,23,21,122
,184,S,162,B,28,24,3,2,13,2,1,-,-,-,-,-,-,22
,183,S,183,B,31,0,0,0,0,0,0,-,-,-,-,-,-,77
,183,L,7,AC,89,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<45,B=38,C=#20
Tuesday,17-April-2018,17:12,SS,10M+,PL,4#2#,PV,4.2,CL,120,+0,RL,104,SA,14,DS,148
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,41,70,10,9,61,9,8,49,6,6,-,-,-,68
,354,S,31,B,78,37,11,11,42,11,13,4,2,1,-,-,-,41
,182,S,34,A,73,40,9,8,64,15,16,-,-,-,-,-,-,50
,2,L,14,AD,64,50,8,11,100,26,28,-,-,-,-,-,-,2860
,2,L,15,AD,64,-,-,-,-,-,-,-,-,-,-,-,-,0
A=42,B=<58,
Tuesday,17-April-2018,17:12,SS,58M+,PL,2.3,PV,2.3,CL,120,+0,RL,135,SA,206,DS,135
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,99,135,17,51,129,14,39,62,22,23,0,0,0,129
,288,S,270,B,21,0,0,0,0,0,0,-,-,-,-,-,-,30
A=<80,B=#24
Tuesday,17-April-2018,17:14,SS,85M+,PL,1.2#,PV,1.4,CL,120,+0,RL,117,SA,313,DS,143
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,0,0,0,58,11,16,-,-,-,88
,196,S,310,A,48,64,3,9,92,10,13,95,6,13,-,-,-,81
,196,S,311,ABE,48,22,3,4,55,7,9,28,4,5,21,3,4,48
,196,S,312,D,54,0,0,0,42,8,7,123,16,25,57,6,9,138
,197,L,71,ABF,71,23,6,6,24,7,8,-,-,-,-,-,-,840
,197,L,72,ABF,71,29,6,7,20,5,5,-,-,-,-,-,-,480
A=<13,B=20,C=#25,D=28,E=18
Tuesday,17-April-2018,17:14,SS,6M+,PL,2.2#,PV,2.3,CL,120,+0,RL,131,SA,136,DS,136
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,88,0,0,0,132,14,38,130,16,45,36,13,12,130
,183,S,21,B,31,0,0,0,0,0,0,117,9,12,-,-,-,111
,184,S,161,A,93,0,0,0,139,10,47,0,0,0,86,27,24,127
,184,S,162,B,27,27,3,2,0,0,0,-,-,-,-,-,-,23
,183,S,183,B,31,0,0,0,0,0,0,-,-,-,-,-,-,32
,183,L,7,AC,88,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<43,B=40,C=#20
Tuesday,17-April-2018,17:14,SS,10M+,PL,4#2#,PV,4.2,CL,120,+0,RL,103,SA,136,DS,136
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,33,63,7,7,42,7,5,57,8,6,-,-,-,65
,354,S,31,B,79,36,12,11,46,13,14,12,4,4,-,-,-,42
,182,S,34,A,70,51,12,10,64,15,16,-,-,-,-,-,-,58
,2,L,14,AD,67,40,5,9,109,27,32,-,-,-,-,-,-,2900
,2,L,15,AD,67,-,-,-,-,-,-,-,-,-,-,-,-,0
A=42,B=<58,
Tuesday,17-April-2018,17:14,SS,58M+,PL,2.3,PV,2.3,CL,120,+0,RL,136,SA,5,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,99,134,15,50,128,21,39,88,26,33,0,0,0,133
,288,S,270,B,21,72,3,5,48,2,3,-,-,-,-,-,-,50
A=<80,B=#24
Tuesday,17-April-2018,17:16,SS,6M+,PL,2.2#,PV,2.3,CL,120,+0,RL,132,SA,8,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,88,0,0,0,140,14,40,137,14,47,58,15,19,133
,183,S,21,B,33,0,0,0,148,3,17,98,4,11,-,-,-,123
,184,S,161,A,93,0,0,0,99,12,33,0,0,0,89,24,24,111
,184,S,162,B,27,0,0,0,0,0,0,-,-,-,-,-,-,14
,183,S,183,B,33,0,0,0,148,3,17,-,-,-,-,-,-,67
,183,L,7,AC,88,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<43,B=40,C=#20
Tuesday,17-April-2018,17:16,SS,10M+,PL,4#2#,PV,3.2,CL,120,+0,RL,104,SA,8,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,42,69,5,9,74,9,10,37,5,5,-,-,-,69
,354,S,31,B,86,37,12,12,37,11,13,8,3,3,-,-,-,41
,182,S,34,A,73,10,3,2,42,12,11,-,-,-,-,-,-,54
,2,L,14,AD,67,40,5,9,109,27,32,-,-,-,-,-,-,3000
,2,L,15,AD,67,-,-,-,-,-,-,-,-,-,-,-,-,0
A=42,B=<58,
Tuesday,17-April-2018,17:16,SS,58M+,PL,2.3,PV,2.3,CL,120,+0,RL,136,SA,5,DS,137
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,99,138,13,52,96,21,29,47,17,18,0,0,0,136
,288,S,270,B,22,53,3,4,28,2,2,-,-,-,-,-,-,48
A=<80,B=#24
Tuesday,17-April-2018,17:16,SS,85M+,PL,1.2#,PV,1.3,CL,120,+0,RL,111,SA,313,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,79,-,-,-,0,0,0,42,11,9,-,-,-,66
,196,S,310,A,48,64,3,9,92,10,13,95,6,13,-,-,-,81
,196,S,311,ABE,48,22,3,4,55,7,9,28,4,5,21,3,4,50
,196,S,312,D,54,0,0,0,42,8,7,123,16,25,57,6,9,132
,197,L,71,ABF,70,48,10,13,48,14,15,-,-,-,-,-,-,800
,197,L,72,ABF,70,50,11,12,44,12,12,-,-,-,-,-,-,580
A=<13,B=20,C=#25,D=28,E=18
Tuesday,17-April-2018,17:18,SS,85M+,PL,1.2#,PV,1.3,CL,120,+0,RL,111,SA,313,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,56,-,-,-,0,0,0,47,8,8,-,-,-,48
,196,S,310,A,37,93,5,10,87,5,10,0,0,0,-,-,-,89
,196,S,311,ABE,77,69,5,20,65,12,16,50,8,14,44,12,13,59
,196,S,312,D,33,12,2,1,62,5,7,147,8,18,72,7,7,137
,197,L,71,ABF,38,54,5,8,91,10,15,-,-,-,-,-,-,680
,197,L,72,ABF,38,90,3,12,90,8,13,-,-,-,-,-,-,640
A=<13,B=20,C=#25,D=28,E=18
Tuesday,17-April-2018,17:18,SS,6M+,PL,2.2#,PV,4.3,CL,120,+0,RL,122,SA,18,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,83,0,0,0,75,3,20,91,6,30,64,9,20,116
,183,S,21,B,33,120,2,13,0,0,0,96,2,10,-,-,-,129
,184,S,161,A,93,0,0,0,101,5,34,90,2,33,69,11,19,109
,184,S,162,B,27,20,2,2,0,0,0,-,-,-,-,-,-,15
,183,S,183,B,33,120,2,13,0,0,0,-,-,-,-,-,-,103
,183,L,7,AC,83,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<43,B=40,C=#20
Tuesday,17-April-2018,17:18,SS,10M+,PL,4#2#,PV,4.2,CL,120,+0,RL,104,SA,18,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,42,69,8,9,72,8,10,44,6,6,-,-,-,71
,354,S,31,B,79,55,16,16,56,16,17,12,3,4,-,-,-,48
,182,S,34,A,82,26,6,6,58,17,17,-,-,-,-,-,-,54
,2,L,14,AD,59,44,4,9,88,20,23,-,-,-,-,-,-,2760
,2,L,15,AD,59,-,-,-,-,-,-,-,-,-,-,-,-,0
A=42,B=<58,
Tuesday,17-April-2018,17:18,SS,58M+,PL,2.3,PV,2.3,CL,120,+0,RL,135,SA,206,DS,119
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,98,102,19,38,119,25,35,52,19,19,0,0,0,129
,288,S,270,B,22,79,4,6,98,4,7,-,-,-,-,-,-,77
A=<80,B=#24
Tuesday,17-April-2018,17:20,SS,85M+,PL,1.2#,PV,1.4,CL,120,+0,RL,118,SA,313,DS,156
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,66,-,-,-,132,8,25,15,4,3,-,-,-,84
,196,S,310,A,81,35,4,8,137,8,33,85,6,20,-,-,-,113
,196,S,311,ABE,80,4,2,1,32,7,8,22,7,6,7,3,2,49
,196,S,312,D,54,25,4,4,73,8,13,145,6,30,30,6,5,141
,197,L,71,ABF,28,97,4,11,136,5,17,-,-,-,-,-,-,780
,197,L,72,ABF,28,19,2,2,42,4,5,-,-,-,-,-,-,500
A=<13,B=20,C=#25,D=28,E=18
Tuesday,17-April-2018,17:20,SS,6M+,PL,2.2#,PV,3.3,CL,120,+0,RL,126,SA,18,DS,146
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,87,0,0,0,142,8,40,151,4,51,62,14,20,129
,183,S,21,B,33,120,2,13,0,0,0,78,3,8,-,-,-,126
,184,S,161,A,92,151,3,47,150,3,50,92,8,33,128,18,35,123
,184,S,162,B,28,49,4,4,46,3,4,-,-,-,-,-,-,29
,183,S,183,B,33,120,2,13,0,0,0,-,-,-,-,-,-,126
,183,L,7,AC,87,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<43,B=40,C=#20
Tuesday,17-April-2018,17:20,SS,10M+,PL,4#2#,PV,3.2,CL,120,+0,RL,104,SA,18,DS,146
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,42,69,9,9,70,9,10,32,5,4,-,-,-,72
,354,S,31,B,78,44,12,13,45,11,14,0,0,0,-,-,-,47
,182,S,34,A,75,7,2,1,46,11,12,-,-,-,-,-,-,49
,2,L,14,AD,61,43,8,9,96,20,26,-,-,-,-,-,-,2760
,2,L,15,AD,61,-,-,-,-,-,-,-,-,-,-,-,-,0
A=42,B=<58,
Tuesday,17-April-2018,17:20,SS,58M+,PL,2.3,PV,2.3,CL,120,+0,RL,135,SA,5,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,98,134,17,50,143,13,43,56,19,21,0,0,0,134
,288,S,270,B,21,61,3,4,71,4,5,-,-,-,-,-,-,76
A=<80,B=#24
Tuesday,17-April-2018,17:22,SS,85M+,PL,2.2#,PV,2.3,CL,120,+0,RL,125,SA,313,DS,156
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,52,-,-,-,0,0,0,52,7,8,-,-,-,77
,196,S,310,A,70,70,4,15,146,6,31,101,6,20,-,-,-,131
,196,S,311,ABE,95,8,2,3,43,9,13,32,5,11,28,6,10,45
,196,S,312,D,33,50,3,5,106,7,11,145,5,18,90,3,8,145
,197,L,71,ABF,28,78,3,9,90,4,11,-,-,-,-,-,-,700
,197,L,72,ABF,28,95,4,9,82,8,9,-,-,-,-,-,-,480
A=<14,B=20,C=#25,D=27,E=18
Tuesday,17-April-2018,17:22,SS,6M+,PL,2.2#,PV,2.3,CL,120,+0,RL,128,SA,18,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,86,0,0,0,88,7,25,142,10,48,69,15,22,134
,183,S,21,B,33,120,3,13,146,3,17,119,10,13,-,-,-,132
,184,S,161,A,93,136,10,43,92,11,31,100,13,36,98,23,27,133
,184,S,162,B,11,22,2,1,0,0,0,-,-,-,-,-,-,30
,183,S,183,B,33,120,3,13,146,3,17,-,-,-,-,-,-,132
,183,L,7,AC,86,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<43,B=40,C=#20
Tuesday,17-April-2018,17:22,SS,10M+,PL,4#2#,PV,4.2,CL,120,+0,RL,103,SA,18,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,39,51,8,7,32,6,4,23,4,3,-,-,-,62
,354,S,31,B,78,33,9,10,30,6,9,4,2,1,-,-,-,42
,182,S,34,A,76,18,5,4,49,10,13,-,-,-,-,-,-,50
,2,L,14,AD,61,43,8,9,96,20,26,-,-,-,-,-,-,2660
,2,L,15,AD,61,-,-,-,-,-,-,-,-,-,-,-,-,0
A=42,B=<58,
Tuesday,17-April-2018,17:22,SS,58M+,PL,2.3,PV,2.3,CL,120,+0,RL,136,SA,5,DS,138
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,99,143,12,54,133,12,40,56,21,21,0,0,0,138
,288,S,270,B,21,56,3,4,27,2,2,-,-,-,-,-,-,70
A=<80,B=#24
Tuesday,17-April-2018,17:24,SS,85M+,PL,2.2#,PV,1.4,CL,120,+0,RL,130,SA,313,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,80,-,-,-,147,8,34,153,2,35,-,-,-,115
,196,S,310,A,70,70,4,15,146,6,31,101,6,20,-,-,-,144
,196,S,311,ABE,95,8,2,3,43,9,13,32,5,11,28,6,10,41
,196,S,312,D,33,50,3,5,106,7,11,145,5,18,90,3,8,145
,197,L,71,ABF,68,59,18,16,61,16,18,-,-,-,-,-,-,840
,197,L,72,ABF,68,48,10,11,42,11,11,-,-,-,-,-,-,520
A=<14,B=20,C=#25,D=27,E=18
Tuesday,17-April-2018,17:24,SS,6M+,PL,2.2#,PV,1.3,CL,120,+0,RL,134,SA,8,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,87,0,0,0,140,12,40,145,6,49,90,16,29,145
,183,S,21,B,33,0,0,0,149,2,17,126,8,14,-,-,-,142
,184,S,161,A,110,94,5,35,147,4,58,93,5,40,125,22,41,144
,184,S,162,B,27,139,5,12,55,4,5,-,-,-,-,-,-,81
,183,S,183,B,33,0,0,0,149,2,17,-,-,-,-,-,-,142
,183,L,7,AC,87,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<43,B=40,C=#20
Tuesday,17-April-2018,17:24,SS,10M+,PL,4#2#,PV,3.2,CL,120,+0,RL,105,SA,8,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,42,81,10,11,78,10,11,31,4,4,-,-,-,69
,354,S,31,B,80,25,7,7,34,10,11,11,3,3,-,-,-,36
,182,S,34,A,73,27,7,6,47,12,12,-,-,-,-,-,-,47
,2,L,14,AD,64,71,9,15,103,19,29,-,-,-,-,-,-,2960
,2,L,15,AD,64,-,-,-,-,-,-,-,-,-,-,-,-,0
A=42,B=<58,
Tuesday,17-April-2018,17:24,SS,58M+,PL,2.3,PV,2.3,CL,120,+0,RL,137,SA,5,DS,141
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,99,137,13,52,127,19,38,61,17,23,0,0,0,140
,288,S,270,B,22,46,2,3,132,5,9,-,-,-,-,-,-,94
A=<80,B=#24
Tuesday,17-April-2018,17:26,SS,85M+,PL,2.2#,PV,2.4,CL,120,+0,RL,132,SA,313,DS,153
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,78,-,-,-,140,15,32,136,8,30,-,-,-,131
,196,S,310,A,39,92,9,11,147,5,17,161,6,18,-,-,-,153
,196,S,311,ABE,38,14,3,2,92,3,11,82,2,11,12,2,2,65
,196,S,312,D,53,22,3,3,46,7,8,139,11,28,55,5,8,142
,197,L,71,ABF,47,60,13,11,75,12,16,-,-,-,-,-,-,820
,197,L,72,ABF,47,26,5,4,13,3,2,-,-,-,-,-,-,420
A=<14,B=20,C=#25,D=27,E=18
Tuesday,17-April-2018,17:26,SS,6M+,PL,1.2#,PV,1.3,CL,120,+0,RL,134,SA,8,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,63,0,0,0,146,5,30,150,4,37,130,13,30,147
,183,S,21,B,33,0,0,0,0,0,0,84,4,9,-,-,-,119
,184,S,161,A,92,147,4,46,152,2,50,148,5,53,129,17,35,147
,184,S,162,B,27,0,0,0,0,0,0,-,-,-,-,-,-,51
,183,S,183,B,33,0,0,0,0,0,0,-,-,-,-,-,-,81
,183,L,7,AC,63,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<45,B=38,C=#20
Tuesday,17-April-2018,17:26,SS,10M+,PL,4#2#,PV,3.2,CL,120,+0,RL,106,SA,8,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,42,77,9,11,77,10,11,56,8,7,-,-,-,73
,354,S,31,B,79,34,10,10,36,11,11,0,0,0,-,-,-,35
,182,S,34,A,76,29,7,6,42,4,11,-,-,-,-,-,-,45
,2,L,14,AD,64,81,12,18,102,23,29,-,-,-,-,-,-,3260
,2,L,15,AD,64,-,-,-,-,-,-,-,-,-,-,-,-,0
A=42,B=<58,
Tuesday,17-April-2018,17:26,SS,58M+,PL,2.3,PV,2.3,CL,120,+0,RL,136,SA,5,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,98,140,11,52,102,15,30,46,15,17,0,0,0,140
,288,S,270,B,21,0,0,0,20,2,1,-,-,-,-,-,-,65
A=<80,B=#24
Tuesday,17-April-2018,17:28,SS,85M+,PL,2.2#,PV,2.4,CL,120,+0,RL,132,SA,313,DS,153
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,51,-,-,-,150,6,22,141,7,21,-,-,-,152
,196,S,310,A,41,46,2,6,141,8,17,144,6,17,-,-,-,150
,196,S,311,ABE,41,29,3,5,98,3,13,62,7,9,28,5,4,84
,196,S,312,D,53,7,2,1,30,3,5,100,13,20,86,5,13,123
,197,L,71,ABF,23,91,6,8,127,6,13,-,-,-,-,-,-,760
,197,L,72,ABF,23,72,5,6,28,3,2,-,-,-,-,-,-,320
A=<14,B=20,C=#25,D=27,E=18
Tuesday,17-April-2018,17:28,SS,6M+,PL,1.2#,PV,1.3,CL,120,+0,RL,134,SA,8,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,109,0,0,0,147,4,52,99,3,42,136,16,55,148
,183,S,21,B,31,113,4,11,149,3,16,119,10,12,-,-,-,128
,184,S,161,A,93,148,6,47,98,5,33,152,3,55,126,15,35,151
,184,S,162,B,27,103,2,9,103,3,9,-,-,-,-,-,-,77
,183,S,183,B,31,113,4,11,149,3,16,-,-,-,-,-,-,100
,183,L,7,AC,109,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<45,B=38,C=#20
Tuesday,17-April-2018,17:28,SS,10M+,PL,4#2#,PV,4.2,CL,120,+0,RL,107,SA,8,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,42,73,10,10,67,10,9,67,7,9,-,-,-,76
,354,S,31,B,78,28,7,8,34,10,10,0,0,0,-,-,-,35
,182,S,34,A,75,69,15,15,47,11,12,-,-,-,-,-,-,55
,2,L,14,AD,62,79,13,17,118,21,32,-,-,-,-,-,-,3500
,2,L,15,AD,62,-,-,-,-,-,-,-,-,-,-,-,-,0
A=42,B=<58,
Tuesday,17-April-2018,17:28,SS,58M+,PL,2.3,PV,2.3,CL,120,+0,RL,136,SA,5,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,99,145,11,55,137,12,41,66,23,25,0,0,0,142
,288,S,270,B,21,46,2,3,25,2,2,-,-,-,-,-,-,56
A=<80,B=#24
Tuesday,17-April-2018,17:30,SS,85M+,PL,4.2#,PV,4.4,CL,120,+0,RL,132,SA,313,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,74,-,-,-,146,6,31,135,10,29,-,-,-,149
,196,S,310,A,43,168,3,22,102,3,13,88,3,11,-,-,-,159
,196,S,311,ABE,43,52,3,9,98,4,14,57,7,9,16,3,3,97
,196,S,312,D,53,101,2,16,73,8,13,136,11,27,85,9,13,125
,197,L,71,ABF,28,76,4,8,85,6,11,-,-,-,-,-,-,640
,197,L,72,ABF,28,91,6,9,54,5,6,-,-,-,-,-,-,320
A=<16,B=20,C=#25,D=25,E=18
Tuesday,17-April-2018,17:30,SS,6M+,PL,1.2#,PV,1.3,CL,120,+0,RL,134,SA,8,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,91,0,0,0,124,30,37,140,15,50,75,19,25,145
,183,S,21,B,31,112,7,11,145,3,16,129,6,13,-,-,-,133
,184,S,161,A,93,44,14,14,133,14,45,141,12,51,134,11,37,147
,184,S,162,B,27,0,0,0,38,3,3,-,-,-,-,-,-,51
,183,S,183,B,31,112,7,11,145,3,16,-,-,-,-,-,-,114
,183,L,7,AC,91,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<45,B=38,C=#20
Tuesday,17-April-2018,17:30,SS,10M+,PL,4#2#,PV,4.2,CL,120,+0,RL,105,SA,8,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,42,69,9,9,60,8,8,29,4,4,-,-,-,72
,354,S,31,B,78,37,10,11,36,11,11,20,5,6,-,-,-,36
,182,S,34,A,76,39,9,8,53,14,14,-,-,-,-,-,-,56
,2,L,14,AD,62,64,10,13,132,17,36,-,-,-,-,-,-,3400
,2,L,15,AD,62,-,-,-,-,-,-,-,-,-,-,-,-,0
A=42,B=<58,
Tuesday,17-April-2018,17:30,SS,58M+,PL,2.3,PV,2.3,CL,120,+0,RL,137,SA,5,DS,141
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,99,148,7,56,135,13,41,37,13,14,0,0,0,145
,288,S,270,B,21,73,3,5,83,4,6,-,-,-,-,-,-,57
A=<80,B=#24
Tuesday,17-April-2018,17:32,SS,85M+,PL,4.2#,PV,5.4,CL,120,+0,RL,133,SA,313,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,58,-,-,-,0,0,0,131,8,22,-,-,-,140
,196,S,310,A,41,162,4,20,67,6,8,113,7,13,-,-,-,160
,196,S,311,ABE,41,36,4,6,142,4,19,98,2,15,59,2,9,118
,196,S,312,D,51,12,3,2,82,15,14,148,3,29,55,6,8,133
,197,L,71,ABF,35,65,7,9,61,7,9,-,-,-,-,-,-,560
,197,L,72,ABF,35,10,2,1,20,3,3,-,-,-,-,-,-,260
A=<16,B=20,C=#25,D=25,E=18
Tuesday,17-April-2018,17:32,SS,6M+,PL,1.2#,PV,1.3,CL,120,+0,RL,132,SA,8,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,87,0,0,0,93,19,26,129,18,44,74,18,24,137
,183,S,21,B,31,111,4,11,0,0,0,119,7,12,-,-,-,134
,184,S,161,A,93,62,21,20,96,20,32,125,20,46,97,23,27,136
,184,S,162,B,27,0,0,0,37,3,3,-,-,-,-,-,-,52
,183,S,183,B,31,111,4,11,0,0,0,-,-,-,-,-,-,131
,183,L,7,AC,87,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<45,B=38,C=#20
