Strategic,Monitor,On,Tuesday,24-April-2018,filename:CCITY_20180424

Tuesday,24-April-2018,00:00,SS,3M+,PL,6.3,PV,6.3,CL,85,+0,RL,68,SA,201,DS,73
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,L,49,A,48,-,-,-,-,-,-,43,3,9,-,-,-,420
A=<45,B=30,C=#22
Tuesday,24-April-2018,08:15,SS,23M+,PL,3.4#,PV,7.4,CL,120,+0,RL,108,SA,107,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,77,68,20,25,50,17,17,55,18,19,-,-,-,64
,152,S,131,A,77,80,17,20,105,21,30,-,-,-,-,-,-,101
,152,S,132,C,39,96,9,11,127,13,20,95,14,14,-,-,-,103
,193,L,57,ABCE,113,7,2,3,54,18,21,152,2,58,-,-,-,1840
,193,L,58,AE,91,88,16,24,136,11,46,150,3,52,-,-,-,2720
A=<68,B=1,C=32,D=1
Tuesday,24-April-2018,08:15,SS,28M+,PL,8.4,PV,8.3,CL,88,+0,RL,88,SA,90,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,35,46,7,6,40,4,5,-,-,-,-,-,-,63
,48,S,90,A,35,-,-,-,-,-,-,152,5,23,-,-,-,103
,48,S,91,BC,38,17,4,2,8,2,1,-,-,-,-,-,-,51
,48,S,213,A,35,-,-,-,-,-,-,152,5,23,-,-,-,103
,48,L,23,A,35,46,7,6,40,4,5,-,-,-,-,-,-,660
,48,L,49,A,35,-,-,-,-,-,-,152,5,23,-,-,-,720
A=<47,B=28,C=#22
Tuesday,24-April-2018,08:15,SS,3M+,PL,1.2,PV,22.2,CL,120,+0,RL,101,SA,54,DS,99
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,99,54,11,20,-,-,-,-,-,-,-,-,-,48
,145,S,10,C,45,81,14,15,66,13,13,56,3,8,-,-,-,76
,145,S,133,AB,79,11,5,4,45,12,12,-,-,-,-,-,-,48
,145,S,204,AB,79,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,79,11,5,4,45,12,12,-,-,-,-,-,-,48
,145,S,212,AC,99,54,11,20,-,-,-,-,-,-,-,-,-,48
,145,L,4,AB,79,11,5,4,45,12,12,-,-,-,-,-,-,520
A=<37,B=#23,C=44
Tuesday,24-April-2018,08:15,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,136,DS,173
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,71,116,10,26,75,7,17,65,9,14,-,-,-,118
,354,S,31,B,53,120,19,24,158,8,33,12,3,2,-,-,-,139
,182,S,34,A,74,123,15,27,133,15,34,-,-,-,-,-,-,138
,2,L,14,AD,69,15,4,4,32,10,10,-,-,-,-,-,-,1260
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,24-April-2018,08:17,SS,28M+,PL,8.4,PV,4.3,CL,85,+0,RL,82,SA,47,DS,61
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,51,17,4,3,40,8,7,-,-,-,-,-,-,51
,48,S,90,A,51,-,-,-,-,-,-,37,10,8,-,-,-,76
,48,S,91,BC,44,71,3,11,29,5,4,-,-,-,-,-,-,57
,48,S,213,A,51,-,-,-,-,-,-,37,10,8,-,-,-,76
,48,L,23,A,51,17,4,3,40,8,7,-,-,-,-,-,-,520
,48,L,49,A,51,-,-,-,-,-,-,37,10,8,-,-,-,540
A=<46,B=28,C=#22
Tuesday,24-April-2018,08:17,SS,23M+,PL,3.4#,PV,3.4,CL,120,+0,RL,107,SA,110,DS,143
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,92,52,20,23,37,17,15,42,16,18,-,-,-,61
,152,S,131,A,92,81,16,25,84,21,29,-,-,-,-,-,-,96
,152,S,132,C,39,35,4,4,66,7,10,72,10,11,-,-,-,87
,193,L,57,ABCE,85,6,2,2,46,13,13,0,0,0,-,-,-,1420
,193,L,58,AE,63,66,4,12,103,4,24,100,3,24,-,-,-,2540
A=<68,B=1,C=32,D=1
Tuesday,24-April-2018,08:17,SS,3M+,PL,1.2,PV,1.2,CL,120,+0,RL,101,SA,54,DS,132
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,87,46,14,15,-,-,-,-,-,-,-,-,-,49
,145,S,10,C,34,49,10,7,44,8,7,60,4,6,-,-,-,68
,145,S,133,AB,78,12,5,4,55,15,15,-,-,-,-,-,-,54
,145,S,204,AB,78,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,78,12,5,4,55,15,15,-,-,-,-,-,-,54
,145,S,212,AC,87,46,14,15,-,-,-,-,-,-,-,-,-,49
,145,L,4,AB,78,12,5,4,55,15,15,-,-,-,-,-,-,540
A=<41,B=#23,C=40
Tuesday,24-April-2018,08:17,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,141
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,115,10,25,74,9,16,112,8,23,-,-,-,116
,354,S,31,B,53,135,10,27,159,6,33,38,6,7,-,-,-,148
,182,S,34,A,73,137,12,30,139,13,35,-,-,-,-,-,-,137
,2,L,14,AD,70,37,2,9,26,6,8,-,-,-,-,-,-,1360
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,24-April-2018,08:18,SS,28M+,PL,8.4,PV,8.2,CL,78,-2,RL,78,SA,47,DS,61
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,45,9,2,1,22,4,4,-,-,-,-,-,-,33
,48,S,90,A,45,-,-,-,-,-,-,81,7,16,-,-,-,82
,48,S,91,BC,46,81,6,13,64,11,10,-,-,-,-,-,-,64
,48,S,213,A,45,-,-,-,-,-,-,81,7,16,-,-,-,82
,48,L,23,A,45,9,2,1,22,4,4,-,-,-,-,-,-,320
,48,L,49,A,45,-,-,-,-,-,-,81,7,16,-,-,-,600
A=<44,B=28,C=#22
Tuesday,24-April-2018,08:19,SS,23M+,PL,4.4#,PV,4.4,CL,120,+0,RL,111,SA,108,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,82,63,24,25,47,18,17,47,17,18,-,-,-,60
,152,S,131,A,82,85,13,23,115,19,35,-,-,-,-,-,-,103
,152,S,132,C,39,72,6,8,112,14,17,105,17,16,-,-,-,102
,193,L,57,ABCE,59,9,3,2,47,11,9,0,0,0,-,-,-,840
,193,L,58,AE,37,152,3,17,150,2,20,150,3,21,-,-,-,2180
A=<66,B=1,C=34,D=1
Tuesday,24-April-2018,08:20,SS,3M+,PL,1.2,PV,22.2,CL,120,+0,RL,101,SA,54,DS,132
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,103,27,10,10,-,-,-,-,-,-,-,-,-,39
,145,S,10,C,47,95,17,18,90,13,19,0,0,0,-,-,-,80
,145,S,133,AB,81,8,3,3,33,10,9,-,-,-,-,-,-,43
,145,S,204,AB,81,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,81,8,3,3,33,10,9,-,-,-,-,-,-,43
,145,S,212,AC,103,27,10,10,-,-,-,-,-,-,-,-,-,39
,145,L,4,AB,81,8,3,3,33,10,9,-,-,-,-,-,-,460
A=<38,B=#23,C=43
Tuesday,24-April-2018,08:20,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,28,DS,138
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,122,3,26,120,4,26,72,4,15,-,-,-,118
,354,S,31,B,53,121,16,24,135,22,28,25,5,5,-,-,-,148
,182,S,34,A,74,150,4,33,148,5,38,-,-,-,-,-,-,143
,2,L,14,AD,69,43,6,10,33,9,10,-,-,-,-,-,-,1300
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,24-April-2018,08:20,SS,28M+,PL,8.4,PV,8.2,CL,80,+1,RL,81,SA,90,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,38,21,4,3,35,3,5,-,-,-,-,-,-,32
,48,S,90,A,38,-,-,-,-,-,-,152,2,25,-,-,-,103
,48,S,91,BC,35,9,2,1,30,4,4,-,-,-,-,-,-,56
,48,S,213,A,38,-,-,-,-,-,-,152,2,25,-,-,-,103
,48,L,23,A,38,21,4,3,35,3,5,-,-,-,-,-,-,320
,48,L,49,A,38,-,-,-,-,-,-,152,2,25,-,-,-,800
A=<44,B=28,C=#22
Tuesday,24-April-2018,08:21,SS,28M+,PL,8.4,PV,8.2,CL,84,+1,RL,91,SA,90,DS,156
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,38,22,3,3,17,3,2,-,-,-,-,-,-,26
,48,S,90,A,38,-,-,-,-,-,-,156,2,26,-,-,-,138
,48,S,91,BC,42,81,4,12,45,7,6,-,-,-,-,-,-,64
,48,S,213,A,38,-,-,-,-,-,-,156,2,26,-,-,-,138
,48,L,23,A,38,22,3,3,17,3,2,-,-,-,-,-,-,260
,48,L,49,A,38,-,-,-,-,-,-,156,2,26,-,-,-,1040
A=<46,B=28,C=#22
Tuesday,24-April-2018,08:21,SS,23M+,PL,4.4#,PV,4.4,CL,120,+0,RL,121,SA,108,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,81,52,19,20,45,16,16,36,13,13,-,-,-,56
,152,S,131,A,81,132,6,35,91,5,28,-,-,-,-,-,-,116
,152,S,132,C,39,72,6,8,112,14,17,105,17,16,-,-,-,103
,193,L,57,ABCE,85,4,2,1,45,13,13,147,4,42,-,-,-,960
,193,L,58,AE,63,100,14,19,150,5,35,149,3,36,-,-,-,2180
A=<66,B=1,C=34,D=1
Tuesday,24-April-2018,08:21,SS,3M+,PL,1.2,PV,17.2,CL,120,+0,RL,101,SA,54,DS,137
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,105,75,19,29,-,-,-,-,-,-,-,-,-,53
,145,S,10,C,50,91,18,18,87,19,19,21,4,3,-,-,-,86
,145,S,133,AB,79,22,8,8,41,12,11,-,-,-,-,-,-,41
,145,S,204,AB,79,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,79,22,8,8,41,12,11,-,-,-,-,-,-,41
,145,S,212,AC,105,75,19,29,-,-,-,-,-,-,-,-,-,53
,145,L,4,AB,79,22,8,8,41,12,11,-,-,-,-,-,-,500
A=<39,B=#23,C=42
Tuesday,24-April-2018,08:21,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,137,SA,170,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,121,4,26,117,6,25,115,7,23,-,-,-,120
,354,S,31,B,53,86,17,17,113,17,24,12,2,2,-,-,-,130
,182,S,34,A,74,136,12,30,137,9,35,-,-,-,-,-,-,142
,2,L,14,AD,69,24,5,6,42,12,13,-,-,-,-,-,-,1400
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,24-April-2018,08:22,SS,28M+,PL,2.2,PV,2.2,CL,83-19,RL,83,SA,47,DS,33
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,40,10,2,1,14,2,2,-,-,-,-,-,-,21
,48,S,90,A,40,-,-,-,-,-,-,0,0,0,-,-,-,85
,48,S,91,BC,47,80,6,13,56,9,9,-,-,-,-,-,-,69
,48,S,213,A,40,-,-,-,-,-,-,0,0,0,-,-,-,85
,48,L,23,A,40,10,2,1,14,2,2,-,-,-,-,-,-,200
,48,L,49,A,40,-,-,-,-,-,-,0,0,0,-,-,-,640
A=<29,B=44,C=#22
Tuesday,24-April-2018,08:23,SS,23M+,PL,4.4#,PV,4.4,CL,120,+0,RL,130,SA,107,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,75,46,14,17,37,13,12,35,12,12,-,-,-,52
,152,S,131,A,75,126,7,31,136,2,38,-,-,-,-,-,-,130
,152,S,132,C,42,42,5,5,117,14,19,99,10,16,-,-,-,114
,193,L,57,ABCE,110,12,5,5,36,12,13,147,4,55,-,-,-,1600
,193,L,58,AE,88,132,12,35,147,5,48,100,5,33,-,-,-,2840
A=<66,B=1,C=34,D=1
Tuesday,24-April-2018,08:23,SS,28M+,PL,2.2,PV,2.3,CL,81-18,RL,73,SA,47,DS,16
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,40,18,4,3,22,4,3,-,-,-,-,-,-,19
,48,S,90,A,40,-,-,-,-,-,-,0,0,0,-,-,-,34
,48,S,91,BC,51,82,6,15,84,14,14,-,-,-,-,-,-,82
,48,S,213,A,40,-,-,-,-,-,-,0,0,0,-,-,-,34
,48,L,23,A,40,18,4,3,22,4,3,-,-,-,-,-,-,200
,48,L,49,A,40,-,-,-,-,-,-,0,0,0,-,-,-,260
A=<29,B=44,C=#22
Tuesday,24-April-2018,08:23,SS,3M+,PL,2.2,PV,2.2,CL,120,+0,RL,101,SA,54,DS,137
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,89,56,9,18,-,-,-,-,-,-,-,-,-,56
,145,S,10,C,49,0,0,0,85,17,18,17,3,3,-,-,-,89
,145,S,133,AB,65,41,13,13,83,19,19,-,-,-,-,-,-,58
,145,S,204,AB,65,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,65,41,13,13,83,19,19,-,-,-,-,-,-,58
,145,S,212,AC,89,56,9,18,-,-,-,-,-,-,-,-,-,56
,145,L,4,AB,65,41,13,13,83,19,19,-,-,-,-,-,-,700
A=<44,B=#23,C=37
Tuesday,24-April-2018,08:23,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,137,SA,170,DS,132
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,121,4,26,109,9,24,110,8,22,-,-,-,121
,354,S,31,B,53,99,14,20,141,17,30,22,3,4,-,-,-,130
,182,S,34,A,75,135,13,30,138,14,36,-,-,-,-,-,-,140
,2,L,14,AD,69,17,4,4,21,7,6,-,-,-,-,-,-,1160
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,24-April-2018,08:25,SS,28M+,PL,7.2,PV,7.3,CL,68,+3,RL,68,SA,47,DS,38
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,28,22,3,2,88,7,9,-,-,-,-,-,-,50
,48,S,90,A,28,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,37,23,4,3,26,5,3,-,-,-,-,-,-,57
,48,S,213,A,28,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,28,22,3,2,88,7,9,-,-,-,-,-,-,320
,48,L,49,A,28,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<38,B=30,C=#22
Tuesday,24-April-2018,08:25,SS,23M+,PL,3.4#,PV,3.4,CL,120,+0,RL,133,SA,110,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,78,45,16,17,32,11,11,35,13,12,-,-,-,47
,152,S,131,A,78,117,13,30,129,9,38,-,-,-,-,-,-,132
,152,S,132,C,41,104,4,12,68,7,11,61,8,10,-,-,-,110
,193,L,57,ABCE,86,8,3,3,31,9,9,0,0,0,-,-,-,1260
,193,L,58,AE,64,70,12,13,137,12,32,94,10,23,-,-,-,2660
A=<68,B=1,C=32,D=1
Tuesday,24-April-2018,08:25,SS,3M+,PL,3.2,PV,3.2,CL,120,+0,RL,103,SA,54,DS,101
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,91,56,12,19,-,-,-,-,-,-,-,-,-,60
,145,S,10,C,43,0,0,0,94,16,18,26,4,3,-,-,-,90
,145,S,133,AB,73,24,9,8,91,23,23,-,-,-,-,-,-,77
,145,S,204,AB,73,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,73,24,9,8,91,23,23,-,-,-,-,-,-,77
,145,S,212,AC,91,56,12,19,-,-,-,-,-,-,-,-,-,60
,145,L,4,AB,73,24,9,8,91,23,23,-,-,-,-,-,-,860
A=<47,B=#23,C=34
Tuesday,24-April-2018,08:25,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,137,SA,28,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,114,7,24,47,8,10,120,4,24,-,-,-,121
,354,S,31,B,53,103,12,20,144,14,30,36,6,7,-,-,-,136
,182,S,34,A,74,127,17,28,128,17,33,-,-,-,-,-,-,133
,2,L,14,AD,69,44,4,11,37,11,11,-,-,-,-,-,-,1300
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,24-April-2018,08:26,SS,28M+,PL,7.2,PV,7.4,CL,70,+0,RL,61,SA,50,DS,133
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,40,51,11,7,72,9,10,-,-,-,-,-,-,66
,48,S,90,A,40,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,40,33,4,5,39,7,5,-,-,-,-,-,-,45
,48,S,213,A,40,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,40,51,11,7,72,9,10,-,-,-,-,-,-,620
,48,L,49,A,40,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<39,B=30,C=#22
Tuesday,24-April-2018,08:27,SS,23M+,PL,3.4#,PV,4.4,CL,120,+0,RL,132,SA,107,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,79,47,17,18,39,16,14,38,13,14,-,-,-,46
,152,S,131,A,79,126,11,33,89,5,26,-,-,-,-,-,-,129
,152,S,132,C,39,0,0,0,124,12,19,103,12,16,-,-,-,116
,193,L,57,ABCE,86,9,3,3,34,8,10,152,2,44,-,-,-,1360
,193,L,58,AE,64,140,9,27,149,3,35,0,0,0,-,-,-,2280
A=<68,B=1,C=32,D=1
Tuesday,24-April-2018,08:27,SS,28M+,PL,8.2,PV,8.3,CL,72,+0,RL,72,SA,90,DS,156
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,46,37,8,6,54,9,9,-,-,-,-,-,-,67
,48,S,90,A,46,-,-,-,-,-,-,156,2,31,-,-,-,70
,48,S,91,BC,34,18,4,2,9,2,1,-,-,-,-,-,-,27
,48,S,213,A,46,-,-,-,-,-,-,156,2,31,-,-,-,70
,48,L,23,A,46,37,8,6,54,9,9,-,-,-,-,-,-,740
,48,L,49,A,46,-,-,-,-,-,-,156,2,31,-,-,-,720
A=<41,B=28,C=#22
Tuesday,24-April-2018,08:27,SS,3M+,PL,4.2,PV,4.2,CL,120,+0,RL,103,SA,54,DS,101
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,99,32,12,12,-,-,-,-,-,-,-,-,-,45
,145,S,10,C,40,0,0,0,85,15,15,12,2,1,-,-,-,88
,145,S,133,AB,84,6,3,2,80,19,23,-,-,-,-,-,-,84
,145,S,204,AB,84,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,84,6,3,2,80,19,23,-,-,-,-,-,-,84
,145,S,212,AC,99,32,12,12,-,-,-,-,-,-,-,-,-,45
,145,L,4,AB,84,6,3,2,80,19,23,-,-,-,-,-,-,840
A=<49,B=#23,C=32
Tuesday,24-April-2018,08:27,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,141
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,113,6,24,78,7,17,116,6,23,-,-,-,118
,354,S,31,B,53,119,20,24,151,12,32,40,6,8,-,-,-,146
,182,S,34,A,74,132,13,29,129,14,33,-,-,-,-,-,-,132
,2,L,14,AD,69,31,7,7,28,8,9,-,-,-,-,-,-,1260
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,24-April-2018,08:28,SS,28M+,PL,8.3,PV,2.3,CL,71-20,RL,66,SA,47,DS,56
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,36,9,2,1,0,0,0,-,-,-,-,-,-,38
,48,S,90,A,36,-,-,-,-,-,-,0,0,0,-,-,-,51
,48,S,91,BC,39,66,3,9,38,6,5,-,-,-,-,-,-,44
,48,S,213,A,36,-,-,-,-,-,-,0,0,0,-,-,-,51
,48,L,23,A,36,9,2,1,0,0,0,-,-,-,-,-,-,460
,48,L,49,A,36,-,-,-,-,-,-,0,0,0,-,-,-,520
A=<41,B=28,C=#22
Tuesday,24-April-2018,08:29,SS,23M+,PL,7.4#,PV,7.4,CL,120,+0,RL,130,SA,107,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,84,46,17,18,38,15,14,44,16,17,-,-,-,46
,152,S,131,A,84,119,12,33,124,9,39,-,-,-,-,-,-,126
,152,S,132,C,39,148,4,17,103,11,16,120,13,18,-,-,-,130
,193,L,57,ABCE,86,0,0,0,44,14,13,152,2,44,-,-,-,1400
,193,L,58,AE,64,133,13,26,90,4,21,149,6,36,-,-,-,2180
A=<61,B=1,C=39,D=1
Tuesday,24-April-2018,08:30,SS,3M+,PL,3.2,PV,3.2,CL,120,+0,RL,102,SA,54,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,94,54,10,19,-,-,-,-,-,-,-,-,-,47
,145,S,10,C,37,0,0,0,86,13,14,33,4,4,-,-,-,87
,145,S,133,AB,82,15,7,6,63,17,18,-,-,-,-,-,-,75
,145,S,204,AB,82,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,82,15,7,6,63,17,18,-,-,-,-,-,-,75
,145,S,212,AC,94,54,10,19,-,-,-,-,-,-,-,-,-,47
,145,L,4,AB,82,15,7,6,63,17,18,-,-,-,-,-,-,780
A=<47,B=#23,C=34
Tuesday,24-April-2018,08:30,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,156
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,121,2,26,117,7,25,110,8,22,-,-,-,119
,354,S,31,B,53,139,12,27,146,10,31,33,5,7,-,-,-,147
,182,S,34,A,75,140,10,31,137,13,36,-,-,-,-,-,-,135
,2,L,14,AD,69,7,2,2,27,8,8,-,-,-,-,-,-,1100
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,24-April-2018,08:30,SS,28M+,PL,3.3,PV,3.2,CL,70,+0,RL,63,SA,47,DS,41
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,36,17,4,2,62,7,8,-,-,-,-,-,-,43
,48,S,90,A,36,-,-,-,-,-,-,51,2,8,-,-,-,57
,48,S,91,BC,36,128,5,16,78,8,9,-,-,-,-,-,-,83
,48,S,213,A,36,-,-,-,-,-,-,51,2,8,-,-,-,57
,48,L,23,A,36,17,4,2,62,7,8,-,-,-,-,-,-,400
,48,L,49,A,36,-,-,-,-,-,-,51,2,8,-,-,-,520
A=<29,B=40,C=#22
Tuesday,24-April-2018,08:31,SS,28M+,PL,3.3,PV,8.2,CL,71,+0,RL,71,SA,90,DS,162
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,20,26,3,2,71,4,5,-,-,-,-,-,-,54
,48,S,90,A,20,-,-,-,-,-,-,162,3,14,-,-,-,90
,48,S,91,BC,42,90,7,13,17,3,2,-,-,-,-,-,-,97
,48,S,213,A,20,-,-,-,-,-,-,162,3,14,-,-,-,90
,48,L,23,A,20,26,3,2,71,4,5,-,-,-,-,-,-,340
,48,L,49,A,20,-,-,-,-,-,-,162,3,14,-,-,-,460
A=<29,B=40,C=#22
Tuesday,24-April-2018,08:31,SS,23M+,PL,7.4#,PV,8.4,CL,120,+0,RL,129,SA,110,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,84,46,17,18,38,15,14,44,16,17,-,-,-,46
,152,S,131,A,84,119,12,33,124,9,39,-,-,-,-,-,-,124
,152,S,132,C,39,148,4,17,103,11,16,120,13,18,-,-,-,143
,193,L,57,ABCE,59,0,0,0,15,4,3,0,0,0,-,-,-,980
,193,L,58,AE,37,149,3,17,72,4,10,0,0,0,-,-,-,1580
A=<61,B=1,C=39,D=1
Tuesday,24-April-2018,08:31,SS,3M+,PL,1.2,PV,1.2,CL,120,+0,RL,101,SA,54,DS,141
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,102,29,10,11,-,-,-,-,-,-,-,-,-,38
,145,S,10,C,40,152,2,24,23,4,4,10,2,1,-,-,-,115
,145,S,133,AB,87,19,9,8,52,16,16,-,-,-,-,-,-,62
,145,S,204,AB,87,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,87,19,9,8,52,16,16,-,-,-,-,-,-,62
,145,S,212,AC,102,29,10,11,-,-,-,-,-,-,-,-,-,38
,145,L,4,AB,87,19,9,8,52,16,16,-,-,-,-,-,-,720
A=<41,B=#23,C=40
Tuesday,24-April-2018,08:31,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,120,6,26,117,5,25,117,7,24,-,-,-,119
