Strategic,Monitor,On,Saturday,07-April-2018,filename:CCITY_20180407

Saturday,07-April-2018,00:00,SS,85M+,PL,8.3,PV,8.3,CL,120,+0,RL,140,SA,310,DS,165
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,2,L,15,AD,51,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Saturday,07-April-2018,09:05,SS,85M+,PL,6.4,PV,1.4,CL,119,+0,RL,105,SA,151,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,68,-,-,-,150,6,31,30,8,6,-,-,-,76
,196,S,310,A,61,9,2,2,43,7,8,41,6,7,-,-,-,48
,196,S,311,ABE,61,5,2,1,27,4,5,26,6,6,17,5,4,32
,196,S,312,D,29,19,2,2,11,2,1,33,3,4,13,2,1,38
,197,L,71,ABF,54,49,7,10,49,7,11,-,-,-,-,-,-,620
,197,L,72,ABF,54,20,5,4,21,5,4,-,-,-,-,-,-,300
A=<19,B=20,C=#25,D=23,E=17
Saturday,07-April-2018,09:05,SS,58,+,PL,3.3,PV,3.3,CL,105,+0,RL,90,SA,201,DS,15
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,65,40,11,10,11,3,2,18,5,5,0,0,0,43
,288,S,270,B,14,36,2,2,36,2,2,-,-,-,-,-,-,24
A=<77,B=#24
Saturday,07-April-2018,09:05,SS,6M+,PL,3.3,PV,4.3,CL,109,+0,RL,93,SA,28,DS,100
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,73,6,2,1,56,16,14,30,9,9,12,3,3,48
,183,S,21,B,35,41,6,5,42,6,5,31,5,4,-,-,-,44
,184,S,161,A,98,16,6,5,39,14,14,34,15,13,7,2,2,44
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,15
,183,S,183,B,35,41,6,5,42,6,5,-,-,-,-,-,-,44
,183,L,7,AC,73,6,2,1,-,-,-,-,-,-,-,-,-,140
A=<40,B=42,C=#20
Saturday,07-April-2018,09:05,SS,10M+,PL,4.2,PV,4.2,CL,109,+0,RL,90,SA,28,DS,100
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,56,47,9,8,39,9,7,18,4,3,-,-,-,43
,354,S,31,B,45,50,9,8,56,8,10,15,3,3,-,-,-,83
,182,S,34,A,38,18,3,2,67,9,9,-,-,-,-,-,-,51
,2,L,14,AD,95,39,7,12,59,22,25,-,-,-,-,-,-,1700
,2,L,15,AD,95,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Saturday,07-April-2018,09:07,SS,58,+,PL,3.3,PV,3.3,CL,99,+0,RL,88,SA,200,DS,55
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,93,40,15,14,14,4,4,21,8,8,0,0,0,43
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,12
A=<80,B=#20
Saturday,07-April-2018,09:07,SS,85M+,PL,4.4,PV,4.4,CL,114,+0,RL,105,SA,110,DS,93
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,92,-,-,-,48,8,13,11,4,3,-,-,-,73
,196,S,310,A,44,0,0,0,17,3,2,32,5,4,-,-,-,38
,196,S,311,ABE,43,53,2,9,41,6,6,47,9,7,18,4,3,39
,196,S,312,D,45,22,2,3,39,5,6,81,12,14,34,5,4,55
,197,L,71,ABF,54,49,7,10,49,7,11,-,-,-,-,-,-,620
,197,L,72,ABF,54,20,5,4,21,5,4,-,-,-,-,-,-,260
A=<15,B=20,C=#25,D=25,E=18
Saturday,07-April-2018,09:07,SS,6M+,PL,3.3,PV,6.3,CL,107,+0,RL,93,SA,17,DS,104
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,77,40,9,9,23,7,6,57,20,17,16,5,5,54
,183,S,21,B,35,23,4,3,66,8,8,33,4,4,-,-,-,57
,184,S,161,A,109,34,13,12,47,19,19,43,20,18,11,4,4,43
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,6
,183,S,183,B,35,23,4,3,66,8,8,-,-,-,-,-,-,57
,183,L,7,AC,77,40,9,9,-,-,-,-,-,-,-,-,-,180
A=<39,B=42,C=#20
Saturday,07-April-2018,09:07,SS,10M+,PL,4.2,PV,4.2,CL,107,+0,RL,91,SA,17,DS,104
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,65,60,13,12,42,11,9,24,5,4,-,-,-,50
,354,S,31,B,41,54,11,8,67,13,11,0,0,0,-,-,-,81
,182,S,34,A,43,72,9,9,114,16,17,-,-,-,-,-,-,82
,2,L,14,AD,36,17,3,2,34,5,5,-,-,-,-,-,-,1400
,2,L,15,AD,36,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Saturday,07-April-2018,09:08,SS,58,+,PL,3.3,PV,3.3,CL,91,+0,RL,85,SA,201,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,93,40,15,14,14,4,4,21,8,8,0,0,0,40
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,8
A=<80,B=#18
Saturday,07-April-2018,09:09,SS,85M+,PL,4.4,PV,2.3,CL,116,+0,RL,103,SA,110,DS,118
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,106,-,-,-,55,14,18,21,6,7,-,-,-,74
,196,S,310,A,49,22,4,3,30,6,4,40,5,6,-,-,-,34
,196,S,311,ABE,49,41,7,8,47,6,8,17,3,3,14,3,3,47
,196,S,312,D,45,22,2,3,39,5,6,81,12,14,34,5,4,70
,197,L,71,ABF,23,59,4,5,57,5,6,-,-,-,-,-,-,540
,197,L,72,ABF,23,50,4,4,44,4,4,-,-,-,-,-,-,360
A=<15,B=20,C=#25,D=25,E=18
Saturday,07-April-2018,09:09,SS,6M+,PL,5.3,PV,5.3,CL,105,-2,RL,92,SA,52,DS,90
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,77,40,9,9,23,7,6,57,20,17,16,5,5,57
,183,S,21,B,35,23,4,3,66,8,8,33,4,4,-,-,-,61
,184,S,161,A,105,19,8,7,29,12,11,48,23,20,13,5,5,46
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,35,23,4,3,66,8,8,-,-,-,-,-,-,61
,183,L,7,AC,77,40,9,9,-,-,-,-,-,-,-,-,-,220
A=<35,B=46,C=#20
Saturday,07-April-2018,09:09,SS,10M+,PL,4.2,PV,4.2,CL,105,-2,RL,90,SA,52,DS,90
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,47,11,10,40,11,9,25,5,5,-,-,-,51
,354,S,31,B,31,48,9,5,47,8,6,18,3,2,-,-,-,56
,182,S,34,A,83,0,0,0,22,8,6,-,-,-,-,-,-,62
,2,L,14,AD,91,0,0,0,24,15,10,-,-,-,-,-,-,1200
,2,L,15,AD,91,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Saturday,07-April-2018,09:10,SS,58,-,PL,1.3,PV,1.3,CL,85,+0,RL,79,SA,200,DS,9
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,104,69,30,27,29,12,9,8,3,3,0,0,0,53
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<75,B=#21
Saturday,07-April-2018,09:10,SS,85M+,PL,2.4,PV,2.4,CL,118,+0,RL,102,SA,110,DS,139
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,85,-,-,-,44,15,11,8,3,2,-,-,-,49
,196,S,310,A,49,22,4,3,30,6,4,40,5,6,-,-,-,36
,196,S,311,ABE,49,41,7,8,47,6,8,17,3,3,14,3,3,50
,196,S,312,D,49,27,4,4,48,8,8,92,15,17,37,6,5,86
,197,L,71,ABF,23,121,8,11,118,7,12,-,-,-,-,-,-,600
,197,L,72,ABF,23,51,3,4,43,3,4,-,-,-,-,-,-,320
A=<14,B=20,C=#25,D=27,E=18
Saturday,07-April-2018,09:10,SS,6M+,PL,5.3,PV,3.3,CL,107,+1,RL,100,SA,20,DS,108
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,40,108,16,13,30,5,4,40,8,6,0,0,0,80
,183,S,21,B,27,15,2,1,37,5,3,25,4,2,-,-,-,53
,184,S,161,A,103,55,16,19,47,19,18,39,17,16,13,4,4,51
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,27,15,2,1,37,5,3,-,-,-,-,-,-,53
,183,L,7,AC,40,108,16,13,-,-,-,-,-,-,-,-,-,360
A=<35,B=46,C=#20
Saturday,07-April-2018,09:10,SS,10M+,PL,4.2,PV,4.2,CL,107,+0,RL,89,SA,20,DS,108
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,77,35,13,8,30,12,8,22,8,5,-,-,-,44
,354,S,31,B,22,29,5,2,28,5,2,0,0,0,-,-,-,44
,182,S,34,A,87,27,6,7,37,10,11,-,-,-,-,-,-,49
,2,L,14,AD,64,36,3,7,48,14,14,-,-,-,-,-,-,1200
,2,L,15,AD,64,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Saturday,07-April-2018,09:11,SS,58,-,PL,1.3,PV,1.3,CL,85,+0,RL,73,SA,201,DS,57
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,62,41,11,10,8,2,2,20,5,5,0,0,0,50
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<80,B=#17
Saturday,07-April-2018,09:12,SS,6M+,PL,5.3,PV,6.3,CL,107,+0,RL,97,SA,17,DS,149
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,76,18,5,4,34,10,9,34,11,10,12,2,3,63
,183,S,21,B,39,30,5,4,65,8,9,43,6,5,-,-,-,56
,184,S,161,A,106,21,9,7,36,15,14,27,13,11,9,3,3,45
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,39,30,5,4,65,8,9,-,-,-,-,-,-,56
,183,L,7,AC,76,18,5,4,-,-,-,-,-,-,-,-,-,260
A=<35,B=46,C=#20
Saturday,07-April-2018,09:12,SS,10M+,PL,3.2,PV,3.2,CL,107,+0,RL,88,SA,17,DS,149
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,81,55,14,14,47,14,13,29,8,7,-,-,-,47
,354,S,31,B,34,40,7,5,41,7,5,8,2,1,-,-,-,39
,182,S,34,A,64,20,5,4,41,10,9,-,-,-,-,-,-,36
,2,L,14,AD,72,44,5,10,44,14,14,-,-,-,-,-,-,1660
,2,L,15,AD,72,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Saturday,07-April-2018,09:12,SS,85M+,PL,2.4,PV,6.3,CL,120,+0,RL,103,SA,110,DS,111
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,80,-,-,-,56,12,14,25,7,6,-,-,-,52
,196,S,310,A,35,19,2,2,37,4,4,113,8,11,-,-,-,71
,196,S,311,ABE,34,0,0,0,22,3,2,42,6,5,11,2,1,46
,196,S,312,D,39,10,2,1,24,3,3,80,13,12,52,8,6,84
,197,L,71,ABF,33,37,3,5,61,6,9,-,-,-,-,-,-,520
,197,L,72,ABF,33,43,4,5,53,7,7,-,-,-,-,-,-,360
A=<14,B=20,C=#25,D=27,E=18
Saturday,07-April-2018,09:13,SS,58,-,PL,1.3,PV,1.3,CL,85,+0,RL,69,SA,201,DS,23
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,62,41,11,10,8,2,2,20,5,5,0,0,0,47
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<80,B=#17
Saturday,07-April-2018,09:14,SS,58,-,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,200,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,86,44,16,14,24,9,6,11,4,4,0,0,0,42
,288,S,270,B,20,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<75,B=#21
Saturday,07-April-2018,09:14,SS,6M+,PL,6.3,PV,6.3,CL,109,+1,RL,94,SA,170,DS,143
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,74,31,8,7,31,7,8,33,11,10,12,4,3,50
,183,S,21,B,32,8,2,1,37,5,4,37,5,4,-,-,-,46
,184,S,161,A,95,23,8,7,41,15,14,33,14,12,15,5,5,42
,184,S,162,B,12,23,2,1,24,2,1,-,-,-,-,-,-,11
,183,S,183,B,32,8,2,1,37,5,4,-,-,-,-,-,-,46
,183,L,7,AC,74,31,8,7,-,-,-,-,-,-,-,-,-,240
A=<34,B=48,C=#20
Saturday,07-April-2018,09:14,SS,10M+,PL,3.2,PV,2.2,CL,109,+2,RL,89,SA,170,DS,143
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,48,10,11,29,9,7,32,4,7,-,-,-,47
,354,S,31,B,32,17,3,2,25,5,3,11,2,1,-,-,-,31
,182,S,34,A,64,7,2,1,35,7,8,-,-,-,-,-,-,37
,2,L,14,AD,39,0,0,0,7,2,1,-,-,-,-,-,-,1100
,2,L,15,AD,39,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Saturday,07-April-2018,09:14,SS,85M+,PL,3.4,PV,3.4,CL,118,+0,RL,105,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,77,-,-,-,0,0,0,14,4,3,-,-,-,34
,196,S,310,A,52,29,4,5,61,5,9,69,3,10,-,-,-,77
,196,S,311,ABE,52,20,3,4,47,8,8,19,4,4,7,2,1,45
,196,S,312,D,35,31,4,3,39,6,4,62,9,8,0,0,0,75
,197,L,71,ABF,32,77,8,9,64,7,9,-,-,-,-,-,-,540
,197,L,72,ABF,32,52,6,5,23,3,3,-,-,-,-,-,-,280
A=<15,B=20,C=#25,D=26,E=18
Saturday,07-April-2018,09:15,SS,58,-,PL,2.3,PV,2.3,CL,85,+0,RL,68,SA,200,DS,133
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,64,39,10,9,23,6,5,19,4,5,0,0,0,41
,288,S,270,B,21,83,5,6,0,0,0,-,-,-,-,-,-,37
A=<72,B=#24
Saturday,07-April-2018,09:16,SS,6M+,PL,6.3,PV,6.3,CL,120,+2,RL,90,SA,17,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,95,16,4,5,33,8,10,33,9,12,7,2,2,33
,183,S,21,B,27,20,4,2,55,7,5,34,5,3,-,-,-,51
,184,S,161,A,81,25,8,7,34,10,10,31,9,10,6,2,2,37
,184,S,162,B,27,0,0,0,0,0,0,-,-,-,-,-,-,8
,183,S,183,B,27,20,4,2,55,7,5,-,-,-,-,-,-,51
,183,L,7,AC,95,16,4,5,-,-,-,-,-,-,-,-,-,180
A=<35,B=48,C=#20
Saturday,07-April-2018,09:16,SS,10M+,PL,4.2,PV,4.2,CL,120,+2,RL,89,SA,17,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,75,45,15,11,37,13,9,44,12,10,-,-,-,48
,354,S,31,B,42,37,6,6,48,7,8,0,0,0,-,-,-,39
,182,S,34,A,67,18,3,4,24,7,6,-,-,-,-,-,-,31
,2,L,14,AD,81,36,10,9,64,19,23,-,-,-,-,-,-,1660
,2,L,15,AD,81,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Saturday,07-April-2018,09:16,SS,85M+,PL,3.4,PV,2.3,CL,116,+0,RL,106,SA,151,DS,99
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,64,-,-,-,99,4,19,33,6,6,-,-,-,61
,196,S,310,A,52,29,4,5,61,5,9,69,3,10,-,-,-,79
,196,S,311,ABE,52,20,3,4,47,8,8,19,4,4,7,2,1,46
,196,S,312,D,35,31,4,3,39,6,4,62,9,8,0,0,0,66
,197,L,71,ABF,31,42,5,5,30,4,4,-,-,-,-,-,-,380
,197,L,72,ABF,31,37,4,4,47,5,6,-,-,-,-,-,-,300
A=<14,B=20,C=#25,D=26,E=18
Saturday,07-April-2018,09:17,SS,58,-,PL,2.3,PV,2.3,CL,85,+0,RL,68,SA,200,DS,82
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,64,57,15,14,29,6,6,34,8,9,0,0,0,48
,288,S,270,B,21,0,0,0,0,0,0,-,-,-,-,-,-,27
A=<72,B=#24
Saturday,07-April-2018,09:18,SS,6M+,PL,6.3,PV,7.3,CL,118,+0,RL,96,SA,20,DS,46
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,62,19,5,4,14,4,3,46,14,11,10,3,2,39
,183,S,21,B,41,30,5,4,79,12,11,44,6,6,-,-,-,62
,184,S,161,A,119,15,8,6,31,15,14,33,18,15,11,5,4,35
,184,S,162,B,27,17,2,2,0,0,0,-,-,-,-,-,-,13
,183,S,183,B,41,30,5,4,79,12,11,-,-,-,-,-,-,62
,183,L,7,AC,62,19,5,4,-,-,-,-,-,-,-,-,-,160
A=<35,B=48,C=#20
Saturday,07-April-2018,09:18,SS,10M+,PL,4.2,PV,4.2,CL,118,+0,RL,95,SA,20,DS,46
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,69,46,11,10,38,10,9,53,13,11,-,-,-,49
,354,S,31,B,46,66,11,11,45,7,8,11,2,2,-,-,-,51
,182,S,34,A,69,7,2,1,37,8,9,-,-,-,-,-,-,32
,2,L,14,AD,65,12,3,3,15,4,4,-,-,-,-,-,-,1100
,2,L,15,AD,65,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Saturday,07-April-2018,09:18,SS,58,-,PL,2.3,PV,2.3,CL,85,+0,RL,68,SA,200,DS,70
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,64,59,16,14,22,6,4,14,4,4,0,0,0,54
,288,S,270,B,21,35,2,2,28,2,2,-,-,-,-,-,-,34
A=<72,B=#24
Saturday,07-April-2018,09:18,SS,85M+,PL,2.4,PV,2.4,CL,116,+0,RL,105,SA,70,DS,128
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,101,-,-,-,46,14,14,15,5,4,-,-,-,56
,196,S,310,A,36,20,3,2,99,8,10,66,4,7,-,-,-,83
,196,S,311,ABE,35,0,0,0,19,3,2,20,3,3,0,0,0,35
,196,S,312,D,50,40,6,6,35,5,6,122,15,23,23,4,3,89
,197,L,71,ABF,31,74,7,9,71,6,9,-,-,-,-,-,-,440
,197,L,72,ABF,31,11,2,1,23,3,3,-,-,-,-,-,-,200
A=<13,B=20,C=#25,D=27,E=18
Saturday,07-April-2018,09:20,SS,58,-,PL,2.3,PV,2.3,CL,85,+0,RL,68,SA,201,DS,72
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,71,65,18,17,20,5,4,18,5,5,0,0,0,61
,288,S,270,B,12,33,2,1,32,2,1,-,-,-,-,-,-,26
A=<74,B=#22
Saturday,07-April-2018,09:20,SS,6M+,PL,6.3,PV,6.3,CL,116,+0,RL,99,SA,20,DS,46
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,112,67,16,23,40,16,15,32,15,14,8,3,3,43
,183,S,21,B,31,20,3,2,33,4,4,20,4,2,-,-,-,53
,184,S,161,A,90,42,14,12,53,18,18,41,16,14,9,3,3,42
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,6
,183,S,183,B,31,20,3,2,33,4,4,-,-,-,-,-,-,53
,183,L,7,AC,112,67,16,23,-,-,-,-,-,-,-,-,-,120
A=<35,B=48,C=#20
Saturday,07-April-2018,09:20,SS,10M+,PL,4.2,PV,4.2,CL,116,+0,RL,98,SA,20,DS,46
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,74,45,9,10,34,9,8,35,5,7,-,-,-,48
,354,S,31,B,35,27,5,3,31,5,4,0,0,0,-,-,-,46
,182,S,34,A,88,5,2,1,46,14,14,-,-,-,-,-,-,38
,2,L,14,AD,87,25,6,7,47,18,18,-,-,-,-,-,-,1600
,2,L,15,AD,87,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Saturday,07-April-2018,09:20,SS,85M+,PL,2.4,PV,2.4,CL,112,+0,RL,104,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,94,-,-,-,67,17,19,18,7,5,-,-,-,67
,196,S,310,A,42,19,3,2,48,4,6,59,4,7,-,-,-,74
,196,S,311,ABE,42,27,3,4,63,8,9,46,7,7,20,4,3,45
,196,S,312,D,51,22,4,3,18,3,3,89,12,17,30,5,4,109
,197,L,71,ABF,26,76,7,8,73,8,8,-,-,-,-,-,-,460
,197,L,72,ABF,26,61,5,5,44,4,4,-,-,-,-,-,-,220
A=<13,B=20,C=#25,D=27,E=18
Saturday,07-April-2018,09:21,SS,58,-,PL,2.3,PV,2.3,CL,85,+0,RL,68,SA,201,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,67,44,13,11,22,6,5,23,7,6,0,0,0,54
,288,S,270,B,11,0,0,0,0,0,0,-,-,-,-,-,-,19
A=<79,B=#18
Saturday,07-April-2018,09:22,SS,6M+,PL,6.3,PV,5.3,CL,114,+0,RL,100,SA,20,DS,51
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,62,51,8,10,29,6,6,43,10,11,8,2,2,48
,183,S,21,B,34,15,3,2,56,7,7,30,3,3,-,-,-,53
,184,S,161,A,93,0,0,0,0,0,0,0,0,0,0,0,0,25
,184,S,162,B,51,45,2,8,0,0,0,-,-,-,-,-,-,24
,183,S,183,B,34,15,3,2,56,7,7,-,-,-,-,-,-,53
,183,L,7,AC,62,51,8,10,-,-,-,-,-,-,-,-,-,200
A=<34,B=48,C=#20
Saturday,07-April-2018,09:22,SS,10M+,PL,4.2,PV,4.2,CL,114,+0,RL,99,SA,20,DS,51
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,45,14,12,31,11,9,38,8,9,-,-,-,47
,354,S,31,B,33,7,2,1,25,5,3,9,2,1,-,-,-,36
,182,S,34,A,79,10,2,2,52,14,14,-,-,-,-,-,-,47
,2,L,14,AD,65,19,4,4,34,9,10,-,-,-,-,-,-,1200
,2,L,15,AD,65,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Saturday,07-April-2018,09:22,SS,85M+,PL,6.4,PV,6.3,CL,114,+0,RL,102,SA,70,DS,125
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,56,10,17,9,3,3,-,-,-,57
,196,S,310,A,37,35,2,4,76,6,8,64,4,7,-,-,-,75
,196,S,311,ABE,37,28,5,4,56,5,7,40,6,5,36,6,5,50
,196,S,312,D,31,25,3,2,23,3,2,40,7,5,0,0,0,85
,197,L,71,ABF,27,58,6,6,61,7,7,-,-,-,-,-,-,460
,197,L,72,ABF,27,65,5,6,80,8,8,-,-,-,-,-,-,320
A=<18,B=20,C=#25,D=23,E=17
Saturday,07-April-2018,09:23,SS,58,-,PL,2.3,PV,2.3,CL,85,+0,RL,68,SA,200,DS,86
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,73,55,15,15,11,3,2,19,6,6,0,0,0,54
,288,S,270,B,11,0,0,0,0,0,0,-,-,-,-,-,-,7
A=<79,B=#18
Saturday,07-April-2018,09:24,SS,6M+,PL,6.3,PV,8.3,CL,112,-2,RL,99,SA,20,DS,51
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,62,51,8,10,29,6,6,43,10,11,8,2,2,50
,183,S,21,B,34,15,3,2,56,7,7,30,3,3,-,-,-,51
,184,S,161,A,87,14,5,4,35,13,11,34,12,12,17,4,5,27
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,15
,183,S,183,B,34,15,3,2,56,7,7,-,-,-,-,-,-,51
,183,L,7,AC,62,51,8,10,-,-,-,-,-,-,-,-,-,260
A=<34,B=48,C=#20
Saturday,07-April-2018,09:24,SS,10M+,PL,4.2,PV,4.2,CL,112,+0,RL,97,SA,20,DS,51
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,82,45,17,12,29,12,8,22,7,5,-,-,-,45
,354,S,31,B,53,98,15,19,110,14,23,12,3,2,-,-,-,65
,182,S,34,A,88,8,3,2,50,16,15,-,-,-,-,-,-,50
,2,L,14,AD,80,28,3,7,21,8,7,-,-,-,-,-,-,1260
,2,L,15,AD,80,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Saturday,07-April-2018,09:24,SS,58,-,PL,2.3,PV,2.3,CL,85,+0,RL,68,SA,200,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,74,25,8,7,10,3,2,8,3,2,0,0,0,39
,288,S,270,B,21,0,0,0,21,2,2,-,-,-,-,-,-,9
