Strategic,Monitor,On,Friday,13-April-2018,filename:CCITY_20180413

Friday,13-April-2018,00:00,SS,3M+,PL,3.3,PV,3.3,CL,86,+0,RL,69,SA,201,DS,100
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,2,L,14,AD,61,22,5,4,28,7,8,-,-,-,-,-,-,1000
,2,L,15,AD,61,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Friday,13-April-2018,10:01,SS,23M+,PL,3.4,PV,2.4,CL,120,+0,RL,108,SA,108,DS,87
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,84,59,23,23,50,20,19,27,11,10,-,-,-,53
,152,S,131,A,84,52,17,14,110,22,34,-,-,-,-,-,-,99
,152,S,132,C,33,47,5,5,58,8,7,53,6,6,-,-,-,68
,193,L,57,ABCE,52,11,3,2,23,5,4,22,5,4,-,-,-,600
,193,L,58,AE,30,41,3,4,87,8,10,13,2,1,-,-,-,860
A=<68,B=1,C=32,D=1
Friday,13-April-2018,10:01,SS,28M+,PL,7.3,PV,7.4,CL,91,+0,RL,82,SA,47,DS,56
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,52,8,2,1,49,8,9,-,-,-,-,-,-,82
,48,S,90,A,52,-,-,-,-,-,-,64,12,15,-,-,-,52
,48,S,91,BC,48,42,7,7,46,9,7,-,-,-,-,-,-,54
,48,S,213,A,52,-,-,-,-,-,-,64,12,15,-,-,-,52
,48,L,23,A,52,8,2,1,49,8,9,-,-,-,-,-,-,680
,48,L,49,A,52,-,-,-,-,-,-,64,12,15,-,-,-,500
A=<46,B=30,C=#22
Friday,13-April-2018,10:02,SS,3M+,PL,3.2,PV,3.2,CL,120,+0,RL,101,SA,54,DS,134
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,84,21,7,7,-,-,-,-,-,-,-,-,-,30
,145,S,10,C,24,42,5,4,46,7,5,28,4,2,-,-,-,47
,145,S,133,AB,85,18,8,6,58,18,17,-,-,-,-,-,-,50
,145,S,204,AB,85,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,85,18,8,6,58,18,17,-,-,-,-,-,-,50
,145,S,212,AC,84,21,7,7,-,-,-,-,-,-,-,-,-,30
,145,L,4,AB,85,18,8,6,58,18,17,-,-,-,-,-,-,620
A=<47,B=#23,C=34
Friday,13-April-2018,10:02,SS,10M+,PL,3.2,PV,3.2,CL,120,+0,RL,126,SA,56,DS,135
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,74,102,13,24,81,19,20,29,8,6,-,-,-,96
,354,S,31,B,48,65,13,11,77,15,15,0,0,0,-,-,-,81
,182,S,34,A,71,42,9,8,86,20,21,-,-,-,-,-,-,87
,2,L,14,AD,69,42,3,9,31,9,9,-,-,-,-,-,-,1160
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Friday,13-April-2018,10:03,SS,23M+,PL,2.4,PV,2.4,CL,120,+0,RL,106,SA,116,DS,90
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,83,53,24,21,40,18,15,24,11,9,-,-,-,53
,152,S,131,A,83,34,9,9,79,22,24,-,-,-,-,-,-,90
,152,S,132,C,39,60,7,7,63,7,10,69,7,10,-,-,-,67
,193,L,57,ABCE,80,6,3,2,58,16,16,38,12,11,-,-,-,660
,193,L,58,AE,58,74,11,13,52,10,11,74,14,15,-,-,-,920
A=<71,B=1,C=29,D=1
Friday,13-April-2018,10:03,SS,28M+,PL,7.4,PV,6.4,CL,84,-8,RL,75,SA,47,DS,57
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,48,26,5,4,37,6,6,-,-,-,-,-,-,52
,48,S,90,A,48,-,-,-,-,-,-,25,5,5,-,-,-,43
,48,S,91,BC,35,0,0,0,10,2,1,-,-,-,-,-,-,36
,48,S,213,A,48,-,-,-,-,-,-,25,5,5,-,-,-,43
,48,L,23,A,48,26,5,4,37,6,6,-,-,-,-,-,-,520
,48,L,49,A,48,-,-,-,-,-,-,25,5,5,-,-,-,400
A=<44,B=30,C=#22
Friday,13-April-2018,10:04,SS,28M+,PL,8.4,PV,8.2,CL,74,-2,RL,74,SA,47,DS,35
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,52,7,2,1,48,8,9,-,-,-,-,-,-,45
,48,S,90,A,52,-,-,-,-,-,-,90,14,21,-,-,-,63
,48,S,91,BC,46,80,6,13,38,6,6,-,-,-,-,-,-,49
,48,S,213,A,52,-,-,-,-,-,-,90,14,21,-,-,-,63
,48,L,23,A,52,7,2,1,48,8,9,-,-,-,-,-,-,400
,48,L,49,A,52,-,-,-,-,-,-,90,14,21,-,-,-,600
A=<42,B=28,C=#22
Friday,13-April-2018,10:04,SS,3M+,PL,2.2,PV,2.2,CL,120,+0,RL,101,SA,54,DS,135
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,117,26,10,11,-,-,-,-,-,-,-,-,-,29
,145,S,10,C,25,46,7,4,55,9,6,23,2,2,-,-,-,51
,145,S,133,AB,93,13,5,5,42,15,13,-,-,-,-,-,-,47
,145,S,204,AB,93,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,93,13,5,5,42,15,13,-,-,-,-,-,-,47
,145,S,212,AC,117,26,10,11,-,-,-,-,-,-,-,-,-,29
,145,L,4,AB,93,13,5,5,42,15,13,-,-,-,-,-,-,580
A=<44,B=#23,C=37
Friday,13-April-2018,10:04,SS,10M+,PL,3.2,PV,2.2,CL,120,+0,RL,133,SA,20,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,108,17,25,71,15,17,48,12,10,-,-,-,106
,354,S,31,B,28,41,5,4,26,4,3,9,2,1,-,-,-,61
,182,S,34,A,88,83,8,21,83,11,26,-,-,-,-,-,-,81
,2,L,14,AD,75,51,11,12,47,14,16,-,-,-,-,-,-,1600
,2,L,15,AD,75,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Friday,13-April-2018,10:05,SS,23M+,PL,2.4,PV,8.4,CL,120,+0,RL,104,SA,108,DS,85
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,82,47,21,18,44,20,16,24,10,9,-,-,-,52
,152,S,131,A,82,47,15,13,42,16,13,-,-,-,-,-,-,71
,152,S,132,C,36,95,10,10,101,11,14,33,5,4,-,-,-,81
,193,L,57,ABCE,105,16,5,7,43,14,15,52,17,19,-,-,-,900
,193,L,58,AE,105,84,18,27,81,16,31,85,16,32,-,-,-,1700
A=<71,B=1,C=29,D=1
Friday,13-April-2018,10:05,SS,28M+,PL,8.4,PV,8.2,CL,76,+1,RL,80,SA,90,DS,125
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,22,31,2,2,46,4,3,-,-,-,-,-,-,45
,48,S,90,A,22,-,-,-,-,-,-,125,8,12,-,-,-,91
,48,S,91,BC,14,0,0,0,0,0,0,-,-,-,-,-,-,29
,48,S,213,A,22,-,-,-,-,-,-,125,8,12,-,-,-,91
,48,L,23,A,22,31,2,2,46,4,3,-,-,-,-,-,-,340
,48,L,49,A,22,-,-,-,-,-,-,125,8,12,-,-,-,600
A=<43,B=28,C=#22
Friday,13-April-2018,10:06,SS,3M+,PL,1.2,PV,22.2,CL,120,+0,RL,101,SA,54,DS,123
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,145,32,17,17,-,-,-,-,-,-,-,-,-,28
,145,S,10,C,40,72,10,11,65,12,11,30,3,4,-,-,-,61
,145,S,133,AB,106,21,9,9,35,13,13,-,-,-,-,-,-,42
,145,S,204,AB,106,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,106,21,9,9,35,13,13,-,-,-,-,-,-,42
,145,S,212,AC,145,32,17,17,-,-,-,-,-,-,-,-,-,28
,145,L,4,AB,106,21,9,9,35,13,13,-,-,-,-,-,-,620
A=<41,B=#23,C=40
Friday,13-April-2018,10:06,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,120,SA,20,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,92,72,21,21,55,16,17,14,6,4,-,-,-,90
,354,S,31,B,37,60,10,8,68,8,10,41,6,6,-,-,-,61
,182,S,34,A,61,96,11,17,136,10,29,-,-,-,-,-,-,108
,2,L,14,AD,61,9,2,2,9,3,2,-,-,-,-,-,-,1160
,2,L,15,AD,61,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Friday,13-April-2018,10:07,SS,28M+,PL,1.4,PV,1.2,CL,74,+0,RL,72,SA,51,DS,92
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,59,17,4,3,38,8,8,-,-,-,-,-,-,43
,48,S,90,A,59,-,-,-,-,-,-,27,5,7,-,-,-,73
,48,S,91,BC,44,128,6,20,39,6,6,-,-,-,-,-,-,75
,48,S,213,A,59,-,-,-,-,-,-,27,5,7,-,-,-,73
,48,L,23,A,59,17,4,3,38,8,8,-,-,-,-,-,-,400
,48,L,49,A,59,-,-,-,-,-,-,27,5,7,-,-,-,540
A=<22,B=48,C=#22
Friday,13-April-2018,10:07,SS,23M+,PL,5.4,PV,5.4,CL,120,+0,RL,101,SA,102,DS,76
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,87,48,18,20,40,16,15,38,16,15,-,-,-,49
,152,S,131,A,87,59,19,17,56,21,18,-,-,-,-,-,-,59
,152,S,132,C,37,24,3,3,87,10,13,39,5,5,-,-,-,88
,193,L,57,ABCE,86,8,3,3,33,10,10,26,6,8,-,-,-,880
,193,L,58,AE,64,51,9,10,73,11,17,45,4,10,-,-,-,1640
A=<65,B=1,C=35,D=1
Friday,13-April-2018,10:08,SS,28M+,PL,1.4,PV,3.3,CL,73,+0,RL,70,SA,90,DS,92
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,34,51,5,6,72,8,8,-,-,-,-,-,-,55
,48,S,90,A,34,-,-,-,-,-,-,92,10,14,-,-,-,78
,48,S,91,BC,44,70,7,11,47,9,7,-,-,-,-,-,-,74
,48,S,213,A,34,-,-,-,-,-,-,92,10,14,-,-,-,78
,48,L,23,A,34,51,5,6,72,8,8,-,-,-,-,-,-,540
,48,L,49,A,34,-,-,-,-,-,-,92,10,14,-,-,-,540
A=<22,B=48,C=#22
Friday,13-April-2018,10:08,SS,3M+,PL,1.2,PV,0.2,CL,120,+0,RL,101,SA,201,DS,68
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,101,17,6,6,-,-,-,-,-,-,-,-,-,24
,145,S,10,C,47,95,11,17,21,6,4,23,4,3,-,-,-,79
,145,S,133,AB,79,29,9,10,72,18,19,-,-,-,-,-,-,53
,145,S,204,AB,79,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,79,29,9,10,72,18,19,-,-,-,-,-,-,53
,145,S,212,AC,101,17,6,6,-,-,-,-,-,-,-,-,-,24
,145,L,4,AB,79,29,9,10,72,18,19,-,-,-,-,-,-,720
A=<41,B=#23,C=40
Friday,13-April-2018,10:08,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,124,SA,20,DS,146
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,83,106,13,28,38,12,10,68,7,17,-,-,-,95
,354,S,31,B,47,93,16,16,104,18,19,9,2,2,-,-,-,78
,182,S,34,A,84,69,13,17,67,17,20,-,-,-,-,-,-,94
,2,L,14,AD,68,47,7,10,43,11,13,-,-,-,-,-,-,1360
,2,L,15,AD,68,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Friday,13-April-2018,10:09,SS,23M+,PL,5.4,PV,8.4,CL,120,+0,RL,101,SA,108,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,84,67,24,27,58,22,22,54,19,21,-,-,-,48
,152,S,131,A,84,60,19,17,59,22,18,-,-,-,-,-,-,56
,152,S,132,C,43,96,11,12,93,14,16,68,9,11,-,-,-,90
,193,L,57,ABCE,61,5,2,1,58,13,12,42,10,9,-,-,-,780
,193,L,58,AE,39,41,5,5,105,6,15,151,3,21,-,-,-,1500
A=<65,B=1,C=35,D=1
Friday,13-April-2018,10:09,SS,28M+,PL,5.4,PV,5.4,CL,73,+0,RL,73,SA,89,DS,107
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,19,25,2,2,107,6,7,-,-,-,-,-,-,80
,48,S,90,A,19,-,-,-,-,-,-,33,3,3,-,-,-,51
,48,S,91,BC,44,63,6,10,40,7,6,-,-,-,-,-,-,80
,48,S,213,A,19,-,-,-,-,-,-,33,3,3,-,-,-,51
,48,L,23,A,19,25,2,2,107,6,7,-,-,-,-,-,-,540
,48,L,49,A,19,-,-,-,-,-,-,33,3,3,-,-,-,360
A=<36,B=34,C=#22
Friday,13-April-2018,10:10,SS,3M+,PL,5.2,PV,5.2,CL,120,+0,RL,102,SA,201,DS,55
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,106,28,8,11,-,-,-,-,-,-,-,-,-,25
,145,S,10,C,41,55,8,9,31,7,6,25,4,3,-,-,-,72
,145,S,133,AB,66,12,4,3,84,18,19,-,-,-,-,-,-,69
,145,S,204,AB,66,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,66,12,4,3,84,18,19,-,-,-,-,-,-,69
,145,S,212,AC,106,28,8,11,-,-,-,-,-,-,-,-,-,25
,145,L,4,AB,66,12,4,3,84,18,19,-,-,-,-,-,-,720
A=<52,B=#23,C=29
Friday,13-April-2018,10:10,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,114,SA,20,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,76,7,18,67,8,16,45,5,10,-,-,-,85
,354,S,31,B,44,81,13,13,72,15,13,9,2,1,-,-,-,86
,182,S,34,A,81,27,7,6,43,12,12,-,-,-,-,-,-,72
,2,L,14,AD,60,78,11,15,58,9,15,-,-,-,-,-,-,1660
,2,L,15,AD,60,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Friday,13-April-2018,10:11,SS,28M+,PL,5.4,PV,7.4,CL,72,+0,RL,71,SA,47,DS,75
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,24,81,4,7,73,3,6,-,-,-,-,-,-,88
,48,S,90,A,24,-,-,-,-,-,-,89,7,9,-,-,-,71
,48,S,91,BC,35,19,2,2,15,3,2,-,-,-,-,-,-,45
,48,S,213,A,24,-,-,-,-,-,-,89,7,9,-,-,-,71
,48,L,23,A,24,81,4,7,73,3,6,-,-,-,-,-,-,580
,48,L,49,A,24,-,-,-,-,-,-,89,7,9,-,-,-,400
A=<35,B=34,C=#22
Friday,13-April-2018,10:11,SS,23M+,PL,8.4,PV,8.4,CL,120,+0,RL,101,SA,108,DS,102
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,70,67,21,22,58,19,18,48,17,15,-,-,-,57
,152,S,131,A,70,62,16,14,67,19,17,-,-,-,-,-,-,63
,152,S,132,C,43,97,10,12,69,12,12,78,12,12,-,-,-,92
,193,L,57,ABCE,99,14,5,6,61,18,21,57,19,20,-,-,-,980
,193,L,58,AE,77,94,17,22,102,7,29,77,8,21,-,-,-,1620
A=<58,B=1,C=42,D=1
Friday,13-April-2018,10:12,SS,28M+,PL,8.4,PV,8.4,CL,74,+0,RL,79,SA,89,DS,125
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,48,16,3,3,125,10,21,-,-,-,-,-,-,107
,48,S,90,A,48,-,-,-,-,-,-,37,6,8,-,-,-,53
,48,S,91,BC,39,55,3,8,63,10,8,-,-,-,-,-,-,48
,48,S,213,A,48,-,-,-,-,-,-,37,6,8,-,-,-,53
,48,L,23,A,48,16,3,3,125,10,21,-,-,-,-,-,-,840
,48,L,49,A,48,-,-,-,-,-,-,37,6,8,-,-,-,360
A=<42,B=28,C=#22
Friday,13-April-2018,10:12,SS,3M+,PL,5.2,PV,18.2,CL,120,+0,RL,102,SA,200,DS,36
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,84,31,9,10,-,-,-,-,-,-,-,-,-,27
,145,S,10,C,26,46,6,5,58,8,7,32,4,3,-,-,-,65
,145,S,133,AB,83,25,10,9,48,13,14,-,-,-,-,-,-,65
,145,S,204,AB,83,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,83,25,10,9,48,13,14,-,-,-,-,-,-,65
,145,S,212,AC,84,31,9,10,-,-,-,-,-,-,-,-,-,27
,145,L,4,AB,83,25,10,9,48,13,14,-,-,-,-,-,-,720
A=<51,B=#23,C=30
Friday,13-April-2018,10:12,SS,10M+,PL,3.2,PV,3.2,CL,120,+0,RL,125,SA,30,DS,119
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,77,119,7,29,112,8,28,34,9,8,-,-,-,102
,354,S,31,B,41,60,9,9,35,6,6,27,5,4,-,-,-,77
,182,S,34,A,72,79,16,16,83,7,21,-,-,-,-,-,-,67
,2,L,14,AD,53,40,6,7,25,6,6,-,-,-,-,-,-,1560
,2,L,15,AD,53,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Friday,13-April-2018,10:13,SS,23M+,PL,8.4,PV,4.3,CL,120,+0,RL,101,SA,70,DS,97
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,77,61,22,22,48,19,16,33,11,11,-,-,-,60
,152,S,131,A,77,69,23,18,70,16,20,-,-,-,-,-,-,67
,152,S,132,C,41,28,4,3,50,10,8,41,8,6,-,-,-,74
,193,L,57,ABCE,48,16,4,3,55,10,9,34,6,6,-,-,-,860
,193,L,58,AE,26,80,6,6,0,0,0,0,0,0,-,-,-,1060
A=<58,B=1,C=42,D=1
Friday,13-April-2018,10:13,SS,28M+,PL,8.4,PV,8.4,CL,81,+1,RL,82,SA,51,DS,121
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,33,18,3,2,114,10,13,-,-,-,-,-,-,110
,48,S,90,A,33,-,-,-,-,-,-,67,5,10,-,-,-,62
,48,S,91,BC,41,69,3,10,33,5,5,-,-,-,-,-,-,56
,48,S,213,A,33,-,-,-,-,-,-,67,5,10,-,-,-,62
,48,L,23,A,33,18,3,2,114,10,13,-,-,-,-,-,-,860
,48,L,49,A,33,-,-,-,-,-,-,67,5,10,-,-,-,440
A=<45,B=28,C=#22
Friday,13-April-2018,10:14,SS,3M+,PL,1.2,PV,1.2,CL,107,-6,RL,101,SA,200,DS,42
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,116,26,11,11,-,-,-,-,-,-,-,-,-,28
,145,S,10,C,35,103,12,14,104,12,16,28,3,3,-,-,-,78
,145,S,133,AB,106,6,3,3,26,9,9,-,-,-,-,-,-,46
,145,S,204,AB,106,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,106,6,3,3,26,9,9,-,-,-,-,-,-,46
,145,S,212,AC,116,26,11,11,-,-,-,-,-,-,-,-,-,28
,145,L,4,AB,106,6,3,3,26,9,9,-,-,-,-,-,-,540
A=<39,B=#23,C=40
Friday,13-April-2018,10:14,SS,10M+,PL,3.2,PV,4.2,CL,120,+0,RL,114,SA,15,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,78,55,11,14,51,10,13,38,11,9,-,-,-,81
,354,S,31,B,48,42,8,7,50,9,10,27,4,5,-,-,-,60
,182,S,34,A,82,30,6,7,59,16,17,-,-,-,-,-,-,63
,2,L,14,AD,74,14,4,3,47,16,15,-,-,-,-,-,-,1400
,2,L,15,AD,74,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Friday,13-April-2018,10:14,SS,28M+,PL,8.4,PV,8.3,CL,92,+3,RL,92,SA,90,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,38,29,3,4,24,3,3,-,-,-,-,-,-,78
,48,S,90,A,38,-,-,-,-,-,-,145,11,24,-,-,-,96
,48,S,91,BC,29,31,5,3,50,7,5,-,-,-,-,-,-,59
,48,S,213,A,38,-,-,-,-,-,-,145,11,24,-,-,-,96
,48,L,23,A,38,29,3,4,24,3,3,-,-,-,-,-,-,640
,48,L,49,A,38,-,-,-,-,-,-,145,11,24,-,-,-,720
A=<48,B=28,C=#22
Friday,13-April-2018,10:15,SS,23M+,PL,6.4,PV,6.4,CL,120,+0,RL,101,SA,108,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,70,54,17,18,33,12,10,61,20,19,-,-,-,62
,152,S,131,A,70,58,15,13,61,17,16,-,-,-,-,-,-,65
,152,S,132,C,40,13,2,2,37,7,6,27,5,4,-,-,-,54
,193,L,57,ABCE,72,19,7,6,59,15,14,62,15,16,-,-,-,980
,193,L,58,AE,50,70,7,11,152,4,28,149,4,27,-,-,-,1420
A=<63,B=1,C=37,D=1
Friday,13-April-2018,10:16,SS,3M+,PL,1.2,PV,18.2,CL,101,-3,RL,96,SA,200,DS,58
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,88,30,10,10,-,-,-,-,-,-,-,-,-,29
,145,S,10,C,28,70,9,8,56,8,7,0,0,0,-,-,-,79
,145,S,133,AB,85,21,8,7,62,17,18,-,-,-,-,-,-,47
,145,S,204,AB,85,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,85,21,8,7,62,17,18,-,-,-,-,-,-,47
,145,S,212,AC,88,30,10,10,-,-,-,-,-,-,-,-,-,29
,145,L,4,AB,85,21,8,7,62,17,18,-,-,-,-,-,-,640
A=<36,B=#23,C=41
Friday,13-April-2018,10:16,SS,28M+,PL,8.4,PV,8.2,CL,90,+0,RL,86,SA,47,DS,39
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,56,19,4,4,24,4,5,-,-,-,-,-,-,45
,48,S,90,A,56,-,-,-,-,-,-,77,12,19,-,-,-,97
,48,S,91,BC,47,72,6,12,42,8,7,-,-,-,-,-,-,64
,48,S,213,A,56,-,-,-,-,-,-,77,12,19,-,-,-,97
,48,L,23,A,56,19,4,4,24,4,5,-,-,-,-,-,-,420
,48,L,49,A,56,-,-,-,-,-,-,77,12,19,-,-,-,780
A=<48,B=28,C=#22
Friday,13-April-2018,10:16,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,112,SA,136,DS,170
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,80,10,18,77,12,18,47,11,10,-,-,-,80
,354,S,31,B,47,57,10,10,90,13,17,18,3,3,-,-,-,70
,182,S,34,A,83,47,12,11,70,17,20,-,-,-,-,-,-,69
,2,L,14,AD,64,35,7,7,29,8,8,-,-,-,-,-,-,1160
,2,L,15,AD,64,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Friday,13-April-2018,10:17,SS,23M+,PL,6.4,PV,3.4,CL,120,+0,RL,101,SA,108,DS,143
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,80,56,22,21,52,21,18,30,12,11,-,-,-,59
,152,S,131,A,80,65,19,17,48,16,14,-,-,-,-,-,-,65
,152,S,132,C,43,41,5,5,53,10,9,56,10,9,-,-,-,48
,193,L,57,ABCE,72,13,4,4,55,13,14,66,15,17,-,-,-,940
,193,L,58,AE,50,35,3,5,95,5,17,143,5,26,-,-,-,1340
A=<63,B=1,C=37,D=1
Friday,13-April-2018,10:17,SS,28M+,PL,8.4,PV,8.2,CL,88,-2,RL,85,SA,90,DS,98
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,55,26,4,5,60,10,11,-,-,-,-,-,-,41
,48,S,90,A,55,-,-,-,-,-,-,98,12,24,-,-,-,101
,48,S,91,BC,45,65,5,11,42,8,6,-,-,-,-,-,-,64
,48,S,213,A,55,-,-,-,-,-,-,98,12,24,-,-,-,101
,48,L,23,A,55,26,4,5,60,10,11,-,-,-,-,-,-,460
,48,L,49,A,55,-,-,-,-,-,-,98,12,24,-,-,-,900
A=<47,B=28,C=#22
Friday,13-April-2018,10:17,SS,3M+,PL,1.2,PV,18.2,CL,103,+2,RL,90,SA,54,DS,154
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,71,86,4,23,-,-,-,-,-,-,-,-,-,54
,145,S,10,C,39,113,13,17,55,9,9,22,2,3,-,-,-,97
,145,S,133,AB,57,36,8,9,54,9,11,-,-,-,-,-,-,50
,145,S,204,AB,57,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,57,36,8,9,54,9,11,-,-,-,-,-,-,50
,145,S,212,AC,71,86,4,23,-,-,-,-,-,-,-,-,-,54
,145,L,4,AB,57,36,8,9,54,9,11,-,-,-,-,-,-,680
A=<36,B=#23,C=42
Friday,13-April-2018,10:18,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,103,SA,23,DS,146
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,41,11,10,43,13,10,30,9,6,-,-,-,58
,354,S,31,B,34,45,5,6,67,9,9,36,3,5,-,-,-,71
,182,S,34,A,75,45,9,10,67,17,18,-,-,-,-,-,-,66
