Strategic,Monitor,On,Thursday,03-May-2018,filename:CCITY_20180503

Thursday,03-May-2018,00:00,SS,3M+,PL,2.3,PV,2.3,CL,99,+0,RL,76,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,204,AB,72,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,72,21,6,7,77,18,18,-,-,-,-,-,-,70
,145,S,212,AC,99,35,13,13,-,-,-,-,-,-,-,-,-,55
,145,L,4,AB,72,21,6,7,77,18,18,-,-,-,-,-,-,660
A=<37,B=#23,C=44
Thursday,03-May-2018,08:15,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,28,DS,139
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,118,7,26,111,12,25,115,9,24,-,-,-,118
,354,S,31,B,53,100,10,19,158,5,33,0,0,0,-,-,-,133
,182,S,34,A,74,136,11,31,132,14,32,-,-,-,-,-,-,105
,2,L,14,AD,65,40,2,9,39,10,11,-,-,-,-,-,-,1200
,2,L,15,AD,65,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,08:15,SS,23M+,PL,2.4#,PV,2.4,CL,120,+0,RL,106,SA,110,DS,140
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,66,39,10,12,39,11,11,51,15,15,-,-,-,61
,152,S,131,A,66,107,15,23,100,23,24,-,-,-,-,-,-,90
,152,S,132,C,43,35,5,5,51,9,9,49,9,8,-,-,-,87
,193,L,57,ABCE,87,6,3,2,29,9,9,31,11,9,-,-,-,700
,193,L,58,AE,65,85,12,17,77,13,18,91,6,22,-,-,-,1980
A=<71,B=1,C=29,D=1
Thursday,03-May-2018,08:17,SS,28M+,PL,7.2,PV,7.3,CL,114,+0,RL,109,SA,47,DS,24
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,80,8,3,2,57,18,16,-,-,-,-,-,-,59
,48,S,90,A,80,-,-,-,-,-,-,0,0,0,-,-,-,66
,48,S,91,BC,42,71,6,11,25,4,4,-,-,-,-,-,-,74
,48,S,213,A,80,-,-,-,-,-,-,0,0,0,-,-,-,66
,48,L,23,A,80,8,3,2,57,18,16,-,-,-,-,-,-,540
,48,L,49,A,80,-,-,-,-,-,-,0,0,0,-,-,-,580
A=<51,B=30,C=#22
Thursday,03-May-2018,08:17,SS,3M+,PL,1.2,PV,1.2,CL,120,+0,RL,103,SA,54,DS,93
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,90,29,15,10,-,-,-,-,-,-,-,-,-,39
,145,S,10,C,52,97,17,20,47,11,11,0,0,0,-,-,-,100
,145,S,133,AB,63,30,9,9,91,18,19,-,-,-,-,-,-,78
,145,S,204,AB,63,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,63,30,9,9,91,18,19,-,-,-,-,-,-,78
,145,S,212,AC,90,29,15,10,-,-,-,-,-,-,-,-,-,39
,145,L,4,AB,63,30,9,9,91,18,19,-,-,-,-,-,-,740
A=<41,B=#23,C=40
Thursday,03-May-2018,08:17,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,121,5,27,117,5,27,113,6,23,-,-,-,119
,354,S,31,B,53,80,15,16,154,12,32,38,6,7,-,-,-,144
,182,S,34,A,74,137,15,32,135,16,33,-,-,-,-,-,-,136
,2,L,14,AD,62,33,4,7,38,8,10,-,-,-,-,-,-,1260
,2,L,15,AD,62,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,08:17,SS,23M+,PL,2.4#,PV,6.4,CL,120,+0,RL,105,SA,313,DS,128
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,77,49,17,18,37,13,13,52,17,18,-,-,-,55
,152,S,131,A,77,82,18,21,83,25,23,-,-,-,-,-,-,90
,152,S,132,C,36,129,8,14,88,12,13,84,11,11,-,-,-,100
,193,L,57,ABCE,87,9,4,3,46,14,14,40,12,12,-,-,-,740
,193,L,58,AE,65,96,10,19,62,8,15,76,8,18,-,-,-,1720
A=<71,B=1,C=29,D=1
Thursday,03-May-2018,08:18,SS,28M+,PL,7.2,PV,8.3,CL,100,+0,RL,99,SA,47,DS,24
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,74,21,7,5,28,8,7,-,-,-,-,-,-,43
,48,S,90,A,74,-,-,-,-,-,-,74,3,22,-,-,-,55
,48,S,91,BC,41,16,3,2,34,6,5,-,-,-,-,-,-,54
,48,S,213,A,74,-,-,-,-,-,-,74,3,22,-,-,-,55
,48,L,23,A,74,21,7,5,28,8,7,-,-,-,-,-,-,460
,48,L,49,A,74,-,-,-,-,-,-,74,3,22,-,-,-,500
A=<48,B=30,C=#22
Thursday,03-May-2018,08:19,SS,3M+,PL,2.2,PV,2.2,CL,120,+0,RL,102,SA,54,DS,123
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,79,30,8,9,-,-,-,-,-,-,-,-,-,31
,145,S,10,C,37,64,11,9,65,13,11,71,4,8,-,-,-,86
,145,S,133,AB,67,19,6,6,66,15,15,-,-,-,-,-,-,77
,145,S,204,AB,67,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,67,19,6,6,66,15,15,-,-,-,-,-,-,77
,145,S,212,AC,79,30,8,9,-,-,-,-,-,-,-,-,-,31
,145,L,4,AB,67,19,6,6,66,15,15,-,-,-,-,-,-,720
A=<44,B=#23,C=37
Thursday,03-May-2018,08:19,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,135
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,120,7,26,112,11,26,82,11,17,-,-,-,120
,354,S,31,B,53,69,14,13,114,11,24,8,2,2,-,-,-,137
,182,S,34,A,71,147,5,33,150,5,35,-,-,-,-,-,-,143
,2,L,14,AD,67,21,4,5,37,10,11,-,-,-,-,-,-,1300
,2,L,15,AD,67,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,08:19,SS,23M+,PL,7.4#,PV,7.4,CL,120,+0,RL,104,SA,101,DS,137
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,99,65,25,30,48,21,21,69,26,31,-,-,-,59
,152,S,131,A,99,66,20,22,48,19,17,-,-,-,-,-,-,81
,152,S,132,C,36,61,7,7,118,14,17,98,10,13,-,-,-,107
,193,L,57,ABCE,80,9,4,3,20,5,5,44,12,12,-,-,-,680
,193,L,58,AE,58,117,13,20,56,7,12,147,4,31,-,-,-,1740
A=<61,B=1,C=39,D=1
Thursday,03-May-2018,08:20,SS,28M+,PL,8.2,PV,8.2,CL,99,+0,RL,91,SA,47,DS,103
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,74,21,7,5,28,8,7,-,-,-,-,-,-,34
,48,S,90,A,74,-,-,-,-,-,-,74,3,22,-,-,-,58
,48,S,91,BC,41,16,3,2,34,6,5,-,-,-,-,-,-,42
,48,S,213,A,74,-,-,-,-,-,-,74,3,22,-,-,-,58
,48,L,23,A,74,21,7,5,28,8,7,-,-,-,-,-,-,400
,48,L,49,A,74,-,-,-,-,-,-,74,3,22,-,-,-,540
A=<50,B=28,C=#22
Thursday,03-May-2018,08:21,SS,3M+,PL,2.2,PV,18.2,CL,120,+0,RL,102,SA,54,DS,126
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,108,65,16,27,-,-,-,-,-,-,-,-,-,46
,145,S,10,C,43,94,16,16,61,12,11,0,0,0,-,-,-,87
,145,S,133,AB,90,29,13,12,69,22,21,-,-,-,-,-,-,73
,145,S,204,AB,90,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,90,29,13,12,69,22,21,-,-,-,-,-,-,73
,145,S,212,AC,108,65,16,27,-,-,-,-,-,-,-,-,-,46
,145,L,4,AB,90,29,13,12,69,22,21,-,-,-,-,-,-,840
A=<43,B=#23,C=38
Thursday,03-May-2018,08:21,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,133
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,115,5,25,105,10,24,118,5,24,-,-,-,119
,354,S,31,B,53,147,5,29,112,5,23,37,7,7,-,-,-,138
,182,S,34,A,72,152,4,34,149,7,36,-,-,-,-,-,-,148
,2,L,14,AD,70,24,5,6,15,4,5,-,-,-,-,-,-,1060
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,08:21,SS,23M+,PL,7.4#,PV,8.4,CL,120,+0,RL,101,SA,101,DS,132
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,99,65,25,30,48,21,21,69,26,31,-,-,-,65
,152,S,131,A,99,66,20,22,48,19,17,-,-,-,-,-,-,70
,152,S,132,C,36,61,7,7,118,14,17,98,10,13,-,-,-,120
,193,L,57,ABCE,80,12,5,4,58,17,16,64,18,17,-,-,-,880
,193,L,58,AE,58,97,11,17,100,13,21,152,3,33,-,-,-,1920
A=<61,B=1,C=39,D=1
Thursday,03-May-2018,08:22,SS,28M+,PL,8.2,PV,8.2,CL,100,+0,RL,100,SA,90,DS,155
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,38,27,5,4,42,5,6,-,-,-,-,-,-,34
,48,S,90,A,38,-,-,-,-,-,-,155,4,24,-,-,-,110
,48,S,91,BC,39,62,5,9,41,3,5,-,-,-,-,-,-,47
,48,S,213,A,38,-,-,-,-,-,-,155,4,24,-,-,-,110
,48,L,23,A,38,27,5,4,42,5,6,-,-,-,-,-,-,360
,48,L,49,A,38,-,-,-,-,-,-,155,4,24,-,-,-,760
A=<50,B=28,C=#22
Thursday,03-May-2018,08:23,SS,3M+,PL,1.2,PV,22.2,CL,120,+0,RL,101,SA,54,DS,133
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,94,36,13,13,-,-,-,-,-,-,-,-,-,44
,145,S,10,C,38,66,10,10,110,18,18,0,0,0,-,-,-,96
,145,S,133,AB,81,16,7,6,69,19,19,-,-,-,-,-,-,68
,145,S,204,AB,81,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,81,16,7,6,69,19,19,-,-,-,-,-,-,68
,145,S,212,AC,94,36,13,13,-,-,-,-,-,-,-,-,-,44
,145,L,4,AB,81,16,7,6,69,19,19,-,-,-,-,-,-,800
A=<40,B=#23,C=41
Thursday,03-May-2018,08:23,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,143
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,121,3,27,115,8,27,112,11,23,-,-,-,120
,354,S,31,B,53,120,16,23,140,16,29,49,6,10,-,-,-,137
,182,S,34,A,98,145,8,44,146,5,48,-,-,-,-,-,-,149
,2,L,14,AD,69,41,10,9,43,11,13,-,-,-,-,-,-,1260
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,08:23,SS,23M+,PL,6.4#,PV,6.4,CL,120,+0,RL,103,SA,101,DS,134
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,60,56,17,16,44,14,12,35,10,10,-,-,-,63
,152,S,131,A,60,91,14,18,89,16,20,-,-,-,-,-,-,77
,152,S,132,C,42,68,7,9,79,12,13,61,10,10,-,-,-,100
,193,L,57,ABCE,109,10,5,4,51,16,19,54,20,20,-,-,-,1080
,193,L,58,AE,87,97,18,25,82,15,26,76,6,24,-,-,-,2120
A=<63,B=1,C=37,D=1
Thursday,03-May-2018,08:23,SS,28M+,PL,8.2,PV,8.2,CL,102,+0,RL,108,SA,90,DS,153
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,60,21,6,4,32,6,7,-,-,-,-,-,-,34
,48,S,90,A,60,-,-,-,-,-,-,153,2,37,-,-,-,136
,48,S,91,BC,48,116,9,20,61,9,10,-,-,-,-,-,-,80
,48,S,213,A,60,-,-,-,-,-,-,153,2,37,-,-,-,136
,48,L,23,A,60,21,6,4,32,6,7,-,-,-,-,-,-,360
,48,L,49,A,60,-,-,-,-,-,-,153,2,37,-,-,-,1020
A=<50,B=28,C=#22
Thursday,03-May-2018,08:25,SS,3M+,PL,3.2,PV,3.2,CL,120,+0,RL,101,SA,54,DS,122
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,110,42,16,18,-,-,-,-,-,-,-,-,-,45
,145,S,10,C,34,48,9,6,56,10,8,9,2,1,-,-,-,82
,145,S,133,AB,77,8,3,3,68,18,17,-,-,-,-,-,-,69
,145,S,204,AB,77,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,77,8,3,3,68,18,17,-,-,-,-,-,-,69
,145,S,212,AC,110,42,16,18,-,-,-,-,-,-,-,-,-,45
,145,L,4,AB,77,8,3,3,68,18,17,-,-,-,-,-,-,720
A=<47,B=#23,C=34
Thursday,03-May-2018,08:25,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,0,0,0,118,6,27,109,9,22,-,-,-,119
,354,S,31,B,53,115,17,22,129,17,27,36,5,7,-,-,-,137
,182,S,34,A,74,143,11,33,140,11,34,-,-,-,-,-,-,146
,2,L,14,AD,70,8,2,2,30,11,9,-,-,-,-,-,-,1100
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,08:25,SS,28M+,PL,8.2,PV,8.2,CL,105,+0,RL,105,SA,90,DS,98
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,53,34,6,6,24,5,5,-,-,-,-,-,-,35
,48,S,90,A,53,-,-,-,-,-,-,98,6,21,-,-,-,129
,48,S,91,BC,47,82,7,14,64,10,10,-,-,-,-,-,-,89
,48,S,213,A,53,-,-,-,-,-,-,98,6,21,-,-,-,129
,48,L,23,A,53,34,6,6,24,5,5,-,-,-,-,-,-,380
,48,L,49,A,53,-,-,-,-,-,-,98,6,21,-,-,-,960
A=<51,B=28,C=#22
Thursday,03-May-2018,08:25,SS,23M+,PL,6.4#,PV,8.4,CL,120,+0,RL,102,SA,101,DS,124
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,78,54,18,20,52,17,18,61,23,22,-,-,-,61
,152,S,131,A,78,47,13,12,69,22,20,-,-,-,-,-,-,76
,152,S,132,C,45,79,11,11,78,12,14,102,15,17,-,-,-,98
,193,L,57,ABCE,84,15,4,5,40,10,11,47,13,13,-,-,-,1060
,193,L,58,AE,62,96,8,18,65,9,15,93,7,21,-,-,-,1940
A=<63,B=1,C=37,D=1
Thursday,03-May-2018,08:27,SS,28M+,PL,8.2,PV,8.2,CL,103,+0,RL,98,SA,90,DS,92
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,57,22,5,4,54,11,11,-,-,-,-,-,-,43
,48,S,90,A,57,-,-,-,-,-,-,92,7,21,-,-,-,107
,48,S,91,BC,45,65,3,11,83,13,12,-,-,-,-,-,-,90
,48,S,213,A,57,-,-,-,-,-,-,92,7,21,-,-,-,107
,48,L,23,A,57,22,5,4,54,11,11,-,-,-,-,-,-,440
,48,L,49,A,57,-,-,-,-,-,-,92,7,21,-,-,-,860
A=<51,B=28,C=#22
Thursday,03-May-2018,08:27,SS,3M+,PL,1.2,PV,1.2,CL,120,+0,RL,101,SA,54,DS,140
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,100,73,16,28,-,-,-,-,-,-,-,-,-,55
,145,S,10,C,40,112,14,17,92,13,16,13,2,2,-,-,-,93
,145,S,133,AB,85,16,5,6,72,21,20,-,-,-,-,-,-,70
,145,S,204,AB,85,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,85,16,5,6,72,21,20,-,-,-,-,-,-,70
,145,S,212,AC,100,73,16,28,-,-,-,-,-,-,-,-,-,55
,145,L,4,AB,85,16,5,6,72,21,20,-,-,-,-,-,-,720
A=<41,B=#23,C=40
Thursday,03-May-2018,08:27,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,137,SA,17,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,121,5,27,111,11,25,115,9,24,-,-,-,120
,354,S,31,B,53,116,17,23,129,18,27,8,2,2,-,-,-,131
,182,S,34,A,74,135,11,31,134,15,33,-,-,-,-,-,-,140
,2,L,14,AD,68,40,4,9,45,13,13,-,-,-,-,-,-,1360
,2,L,15,AD,68,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,08:27,SS,23M+,PL,6.4#,PV,6.4,CL,120,+0,RL,102,SA,110,DS,135
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,78,63,19,23,60,17,21,58,20,21,-,-,-,61
,152,S,131,A,78,60,15,16,42,13,12,-,-,-,-,-,-,70
,152,S,132,C,45,44,5,6,62,9,11,71,10,12,-,-,-,83
,193,L,57,ABCE,50,0,0,0,13,3,2,8,2,1,-,-,-,600
,193,L,58,AE,28,102,3,9,45,3,5,0,0,0,-,-,-,1220
A=<63,B=1,C=37,D=1
Thursday,03-May-2018,08:29,SS,28M+,PL,8.2,PV,8.3,CL,94,+0,RL,89,SA,47,DS,42
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,64,16,5,4,69,16,16,-,-,-,-,-,-,56
,48,S,90,A,64,-,-,-,-,-,-,64,7,17,-,-,-,81
,48,S,91,BC,36,71,3,9,26,4,3,-,-,-,-,-,-,77
,48,S,213,A,64,-,-,-,-,-,-,64,7,17,-,-,-,81
,48,L,23,A,64,16,5,4,69,16,16,-,-,-,-,-,-,560
,48,L,49,A,64,-,-,-,-,-,-,64,7,17,-,-,-,660
A=<49,B=28,C=#22
Thursday,03-May-2018,08:29,SS,3M+,PL,1.2,PV,22.2,CL,120,+0,RL,101,SA,54,DS,136
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,110,76,22,32,-,-,-,-,-,-,-,-,-,68
,145,S,10,C,48,122,17,23,117,17,25,15,3,2,-,-,-,104
,145,S,133,AB,87,21,8,8,51,13,15,-,-,-,-,-,-,62
,145,S,204,AB,87,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,87,21,8,8,51,13,15,-,-,-,-,-,-,62
,145,S,212,AC,110,76,22,32,-,-,-,-,-,-,-,-,-,68
,145,L,4,AB,87,21,8,8,51,13,15,-,-,-,-,-,-,700
A=<38,B=#23,C=43
Thursday,03-May-2018,08:29,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,137,SA,17,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,121,6,27,117,7,27,113,8,23,-,-,-,120
,354,S,31,B,53,96,18,19,127,17,26,22,4,4,-,-,-,128
,182,S,34,A,74,139,14,32,135,13,33,-,-,-,-,-,-,139
,2,L,14,AD,69,38,5,9,44,13,13,-,-,-,-,-,-,1460
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,08:30,SS,23M+,PL,8.4#,PV,8.4,CL,120,+0,RL,101,SA,108,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,75,65,21,23,59,18,20,57,19,19,-,-,-,63
,152,S,131,A,75,65,17,16,52,17,14,-,-,-,-,-,-,64
,152,S,132,C,44,39,5,5,103,15,18,112,15,19,-,-,-,96
,193,L,57,ABCE,102,17,7,7,55,18,19,55,19,19,-,-,-,820
,193,L,58,AE,80,94,15,23,147,6,42,138,9,41,-,-,-,1920
A=<58,B=1,C=42,D=1
Thursday,03-May-2018,08:30,SS,28M+,PL,8.2,PV,8.3,CL,82,+3,RL,82,SA,47,DS,42
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,64,16,5,4,69,16,16,-,-,-,-,-,-,66
,48,S,90,A,64,-,-,-,-,-,-,64,7,17,-,-,-,70
,48,S,91,BC,36,71,3,9,26,4,3,-,-,-,-,-,-,74
,48,S,213,A,64,-,-,-,-,-,-,64,7,17,-,-,-,70
,48,L,23,A,64,16,5,4,69,16,16,-,-,-,-,-,-,640
,48,L,49,A,64,-,-,-,-,-,-,64,7,17,-,-,-,620
A=<45,B=28,C=#22
Thursday,03-May-2018,08:31,SS,3M+,PL,1.2,PV,22.2,CL,120,+0,RL,101,SA,54,DS,125
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,93,81,17,29,-,-,-,-,-,-,-,-,-,78
,145,S,10,C,51,42,7,8,91,16,20,31,5,5,-,-,-,106
,145,S,133,AB,67,23,8,7,54,11,12,-,-,-,-,-,-,57
,145,S,204,AB,67,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,67,23,8,7,54,11,12,-,-,-,-,-,-,57
,145,S,212,AC,93,81,17,29,-,-,-,-,-,-,-,-,-,78
,145,L,4,AB,67,23,8,7,54,11,12,-,-,-,-,-,-,640
A=<35,B=#23,C=46
Thursday,03-May-2018,08:31,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,137,SA,170,DS,149
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,115,6,25,112,12,26,118,7,24,-,-,-,120
,354,S,31,B,53,108,21,21,135,16,28,30,6,6,-,-,-,131
,182,S,34,A,74,132,14,30,132,16,32,-,-,-,-,-,-,135
,2,L,14,AD,69,42,7,10,45,12,14,-,-,-,-,-,-,1700
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,08:31,SS,23M+,PL,8.4#,PV,8.4,CL,120,+0,RL,101,SA,101,DS,133
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,75,65,21,23,59,18,20,57,19,19,-,-,-,65
,152,S,131,A,75,65,17,16,52,17,14,-,-,-,-,-,-,64
,152,S,132,C,44,39,5,5,103,15,18,112,15,19,-,-,-,103
,193,L,57,ABCE,60,4,2,1,19,5,4,16,4,3,-,-,-,560
,193,L,58,AE,38,127,7,15,76,5,10,135,7,19,-,-,-,1740
A=<58,B=1,C=42,D=1
Thursday,03-May-2018,08:32,SS,28M+,PL,4.2,PV,4.3,CL,83,+0,RL,74,SA,47,DS,97
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,27,15,2,1,64,5,6,-,-,-,-,-,-,67
,48,S,90,A,27,-,-,-,-,-,-,79,2,9,-,-,-,71
,48,S,91,BC,47,127,11,21,66,7,10,-,-,-,-,-,-,96
,48,S,213,A,27,-,-,-,-,-,-,79,2,9,-,-,-,71
,48,L,23,A,27,15,2,1,64,5,6,-,-,-,-,-,-,500
,48,L,49,A,27,-,-,-,-,-,-,79,2,9,-,-,-,500
A=<37,B=36,C=#22
Thursday,03-May-2018,08:33,SS,28M+,PL,4.3,PV,2.3,CL,78-20,RL,69,SA,51,DS,93
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,27,15,2,1,64,5,6,-,-,-,-,-,-,65
,48,S,90,A,27,-,-,-,-,-,-,79,2,9,-,-,-,76
,48,S,91,BC,47,127,11,21,66,7,10,-,-,-,-,-,-,115
,48,S,213,A,27,-,-,-,-,-,-,79,2,9,-,-,-,76
,48,L,23,A,27,15,2,1,64,5,6,-,-,-,-,-,-,380
,48,L,49,A,27,-,-,-,-,-,-,79,2,9,-,-,-,420
A=<36,B=36,C=#22
Thursday,03-May-2018,08:33,SS,3M+,PL,1.2,PV,22.2,CL,120,+0,RL,101,SA,54,DS,129
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,71,68,14,18,-,-,-,-,-,-,-,-,-,74
,145,S,10,C,32,57,10,7,141,13,20,8,2,1,-,-,-,120
,145,S,133,AB,64,34,10,10,67,14,14,-,-,-,-,-,-,59
,145,S,204,AB,64,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,64,34,10,10,67,14,14,-,-,-,-,-,-,59
,145,S,212,AC,71,68,14,18,-,-,-,-,-,-,-,-,-,74
,145,L,4,AB,64,34,10,10,67,14,14,-,-,-,-,-,-,660
A=<32,B=#23,C=49
Thursday,03-May-2018,08:33,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,144
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,120,7,26,112,10,26,108,12,22,-,-,-,120
,354,S,31,B,53,116,17,23,148,17,31,8,2,2,-,-,-,139
,182,S,34,A,74,127,15,29,135,17,33,-,-,-,-,-,-,135
,2,L,14,AD,69,24,3,6,36,10,11,-,-,-,-,-,-,1500
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,08:34,SS,23M+,PL,8.4#,PV,8.4,CL,120,+0,RL,102,SA,160,DS,116
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,64,66,18,20,51,15,15,59,19,17,-,-,-,65
