Strategic,Monitor,On,Tuesday,15-May-2018,filename:CCITY_20180515

Tuesday,15-May-2018,00:00,SS,85M+,PL,5.3,PV,6.3,CL,100,+0,RL,88,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
Tuesday,15-May-2018,09:33,SS,85M+,PL,2.4#,PV,2.4,CL,120,+0,RL,111,SA,118,DS,141
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,54,-,-,-,137,8,21,142,5,22,-,-,-,127
,196,S,310,A,67,22,4,5,148,4,29,109,3,21,-,-,-,95
,196,S,311,ABE,95,24,8,9,98,3,28,41,11,13,26,9,10,66
,196,S,312,D,48,8,2,1,60,9,9,62,6,12,63,8,9,91
,197,L,71,ABF,49,46,6,8,141,8,27,-,-,-,-,-,-,940
,197,L,72,ABF,49,72,5,11,97,7,14,-,-,-,-,-,-,600
A=<14,B=20,C=#25,D=27,E=18
Tuesday,15-May-2018,09:34,SS,58,-,PL,2.3,PV,2.3,CL,109,+0,RL,96,SA,54,DS,95
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,99,69,23,26,57,18,18,56,18,23,0,0,0,66
,288,S,270,B,21,51,3,3,30,2,2,-,-,-,-,-,-,55
A=<78,B=#24
Tuesday,15-May-2018,09:34,SS,6M+,PL,3.4#,PV,5.3,CL,120,+0,RL,104,SA,170,DS,148
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,84,53,7,14,39,12,11,51,16,17,29,10,9,59
,183,S,21,B,32,23,4,2,54,5,6,44,4,5,-,-,-,64
,184,S,161,A,108,77,16,28,82,19,31,52,19,23,32,11,11,69
,184,S,162,B,27,0,0,0,0,0,0,-,-,-,-,-,-,18
,183,S,183,B,32,23,4,2,54,5,6,-,-,-,-,-,-,63
,183,L,7,AC,84,53,7,14,-,-,-,-,-,-,-,-,-,500
A=<41,B=42,C=#20
Tuesday,15-May-2018,09:34,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,148
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,119,5,26,110,10,25,120,4,24,-,-,-,119
,354,S,31,B,53,75,14,15,111,19,23,52,10,10,-,-,-,129
,182,S,34,A,74,130,14,32,131,17,32,-,-,-,-,-,-,128
,2,L,14,AD,71,20,5,5,24,8,8,-,-,-,-,-,-,900
,2,L,15,AD,71,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,15-May-2018,09:35,SS,85M+,PL,5.4#,PV,5.4,CL,120,+0,RL,119,SA,313,DS,121
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,51,-,-,-,100,5,15,101,7,15,-,-,-,124
,196,S,310,A,48,22,3,3,135,9,19,87,7,12,-,-,-,119
,196,S,311,ABE,48,52,2,10,62,5,9,56,7,9,21,3,4,64
,196,S,312,D,44,21,3,3,86,9,12,60,10,10,20,2,2,80
,197,L,71,ABF,41,95,9,14,148,6,24,-,-,-,-,-,-,1040
,197,L,72,ABF,41,70,6,9,72,9,9,-,-,-,-,-,-,600
A=<18,B=20,C=#25,D=24,E=17
Tuesday,15-May-2018,09:35,SS,58,-,PL,2.3,PV,2.3,CL,107,+0,RL,93,SA,5,DS,96
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,88,74,25,25,66,20,18,23,7,8,0,0,0,69
,288,S,270,B,21,0,0,0,0,0,0,-,-,-,-,-,-,33
A=<78,B=#24
Tuesday,15-May-2018,09:36,SS,6M+,PL,3.4#,PV,2.3,CL,120,+0,RL,116,SA,170,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,87,137,12,37,45,12,13,45,16,15,14,5,4,93
,183,S,21,B,35,46,2,5,99,7,12,25,3,3,-,-,-,77
,184,S,161,A,90,69,14,21,81,22,26,82,27,30,37,11,11,76
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,10
,183,S,183,B,35,46,2,5,99,7,12,-,-,-,-,-,-,77
,183,L,7,AC,87,137,12,37,-,-,-,-,-,-,-,-,-,780
A=<41,B=42,C=#20
Tuesday,15-May-2018,09:36,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,116,10,26,110,12,25,116,7,23,-,-,-,118
,354,S,31,B,53,81,15,16,92,17,19,37,5,7,-,-,-,110
,182,S,34,A,74,96,6,23,137,15,34,-,-,-,-,-,-,131
,2,L,14,AD,67,6,2,1,22,6,6,-,-,-,-,-,-,700
,2,L,15,AD,67,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,15-May-2018,09:37,SS,85M+,PL,5.4#,PV,8.4,CL,120,+0,RL,128,SA,187,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,51,-,-,-,100,5,15,101,7,15,-,-,-,110
,196,S,310,A,50,79,7,12,63,6,9,159,5,23,-,-,-,149
,196,S,311,ABE,74,41,8,12,0,0,0,53,12,13,22,7,6,66
,196,S,312,D,28,91,3,8,94,4,8,105,6,11,87,6,7,89
,197,L,71,ABF,54,61,10,12,73,16,16,-,-,-,-,-,-,980
,197,L,72,ABF,54,75,5,12,65,7,11,-,-,-,-,-,-,640
A=<18,B=20,C=#25,D=24,E=17
Tuesday,15-May-2018,09:37,SS,58,-,PL,2.3,PV,2.3,CL,109,+0,RL,93,SA,200,DS,97
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,88,84,27,28,55,16,15,45,16,16,0,0,0,77
,288,S,270,B,21,19,2,1,21,2,1,-,-,-,-,-,-,21
A=<78,B=#24
Tuesday,15-May-2018,09:38,SS,6M+,PL,2.4#,PV,2.3,CL,120,+0,RL,126,SA,170,DS,129
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,84,140,9,36,61,17,17,82,25,27,27,9,8,120
,183,S,21,B,35,60,6,7,72,6,9,48,5,6,-,-,-,77
,184,S,161,A,122,79,11,32,82,17,35,50,22,24,32,12,13,82
,184,S,162,B,27,17,2,2,36,3,3,-,-,-,-,-,-,16
,183,S,183,B,35,60,6,7,72,6,9,-,-,-,-,-,-,77
,183,L,7,AC,84,140,9,36,-,-,-,-,-,-,-,-,-,940
A=<43,B=40,C=#20
Tuesday,15-May-2018,09:38,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,129
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,119,5,26,118,9,27,105,14,21,-,-,-,118
,354,S,31,B,53,73,13,14,103,19,22,23,4,5,-,-,-,101
,182,S,34,A,74,0,0,0,131,17,32,-,-,-,-,-,-,133
,2,L,14,AD,62,17,4,4,24,6,7,-,-,-,-,-,-,760
,2,L,15,AD,62,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,15-May-2018,09:39,SS,85M+,PL,6.4#,PV,6.3,CL,120,+0,RL,131,SA,310,DS,154
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,50,-,-,-,144,5,21,84,5,12,-,-,-,120
,196,S,310,A,50,79,7,12,63,6,9,159,5,23,-,-,-,154
,196,S,311,ABE,74,41,8,12,0,0,0,53,12,13,22,7,6,55
,196,S,312,D,28,91,3,8,94,4,8,105,6,11,87,6,7,101
,197,L,71,ABF,54,61,10,12,73,16,16,-,-,-,-,-,-,900
,197,L,72,ABF,54,75,5,12,65,7,11,-,-,-,-,-,-,640
A=<19,B=20,C=#25,D=23,E=17
Tuesday,15-May-2018,09:39,SS,58,-,PL,2.3,PV,2.3,CL,107,+0,RL,93,SA,133,DS,97
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,85,72,23,23,24,7,6,35,11,12,0,0,0,76
,288,S,270,B,23,68,5,5,55,4,4,-,-,-,-,-,-,38
A=<78,B=#24
Tuesday,15-May-2018,09:40,SS,6M+,PL,2.4#,PV,1.3,CL,120,+0,RL,134,SA,170,DS,157
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,84,151,2,39,68,20,19,49,17,16,40,13,12,144
,183,S,21,B,35,122,3,14,140,3,17,127,7,15,-,-,-,109
,184,S,161,A,92,150,4,46,87,10,28,62,21,23,33,11,10,113
,184,S,162,B,27,18,2,2,23,2,2,-,-,-,-,-,-,22
,183,S,183,B,35,122,3,14,140,3,17,-,-,-,-,-,-,109
,183,L,7,AC,84,151,2,39,-,-,-,-,-,-,-,-,-,1120
A=<43,B=40,C=#20
Tuesday,15-May-2018,09:40,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,157
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,117,8,26,76,13,17,109,10,22,-,-,-,117
,354,S,31,B,53,126,14,25,113,15,24,23,5,5,-,-,-,111
,182,S,34,A,74,0,0,0,137,15,34,-,-,-,-,-,-,135
,2,L,14,AD,67,18,5,4,23,6,7,-,-,-,-,-,-,760
,2,L,15,AD,67,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,15-May-2018,09:41,SS,58,-,PL,2.3,PV,2.3,CL,108,+0,RL,92,SA,201,DS,101
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,87,69,23,23,51,15,14,38,13,14,0,0,0,73
,288,S,270,B,21,21,2,1,65,3,4,-,-,-,-,-,-,56
A=<78,B=#24
Tuesday,15-May-2018,09:41,SS,85M+,PL,6.4#,PV,2.4,CL,120,+0,RL,131,SA,313,DS,121
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,74,-,-,-,146,8,31,34,7,7,-,-,-,135
,196,S,310,A,41,25,4,3,80,5,10,83,3,10,-,-,-,125
,196,S,311,ABE,40,19,4,3,0,0,0,22,4,3,9,2,1,39
,196,S,312,D,43,0,0,0,84,12,11,99,9,17,70,8,9,102
,197,L,71,ABF,34,84,8,10,145,7,20,-,-,-,-,-,-,860
,197,L,72,ABF,34,30,4,3,31,4,3,-,-,-,-,-,-,460
A=<19,B=20,C=#25,D=23,E=17
Tuesday,15-May-2018,09:42,SS,6M+,PL,2.4#,PV,3.3,CL,120,+0,RL,123,SA,170,DS,172
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,86,98,4,26,32,8,9,62,17,21,31,10,10,125
,183,S,21,B,33,37,4,4,131,5,15,93,8,10,-,-,-,121
,184,S,161,A,93,144,8,45,77,22,25,78,27,29,29,9,9,132
,184,S,162,B,27,16,2,1,42,4,4,-,-,-,-,-,-,34
,183,S,183,B,33,37,4,4,131,5,15,-,-,-,-,-,-,121
,183,L,7,AC,86,98,4,26,-,-,-,-,-,-,-,-,-,980
A=<43,B=40,C=#20
Tuesday,15-May-2018,09:42,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,172
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,121,5,27,106,16,24,48,11,10,-,-,-,119
,354,S,31,B,53,72,12,14,97,17,20,23,4,5,-,-,-,108
,182,S,34,A,74,0,0,0,129,14,32,-,-,-,-,-,-,132
,2,L,14,AD,73,24,4,6,22,6,7,-,-,-,-,-,-,860
,2,L,15,AD,73,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,15-May-2018,09:43,SS,58,-,PL,2.3,PV,2.3,CL,112,+0,RL,90,SA,201,DS,92
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,85,71,21,23,38,11,10,48,14,17,0,0,0,71
,288,S,270,B,21,24,2,2,51,4,3,-,-,-,-,-,-,59
A=<79,B=#24
Tuesday,15-May-2018,09:43,SS,85M+,PL,1.4#,PV,1.4,CL,120,+0,RL,126,SA,313,DS,121
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,76,-,-,-,139,11,30,75,9,16,-,-,-,142
,196,S,310,A,41,25,4,3,80,5,10,83,3,10,-,-,-,100
,196,S,311,ABE,40,19,4,3,0,0,0,22,4,3,9,2,1,29
,196,S,312,D,43,0,0,0,84,12,11,99,9,17,70,8,9,100
,197,L,71,ABF,41,108,13,16,77,12,13,-,-,-,-,-,-,860
,197,L,72,ABF,41,45,6,6,62,8,8,-,-,-,-,-,-,400
A=<13,B=20,C=#25,D=28,E=18
Tuesday,15-May-2018,09:44,SS,6M+,PL,2.4#,PV,4.3,CL,120,+0,RL,126,SA,170,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,86,148,5,39,85,22,24,79,22,27,18,6,6,132
,183,S,21,B,33,68,8,7,131,6,15,141,4,15,-,-,-,137
,184,S,161,A,92,144,10,45,67,13,22,72,24,27,19,7,6,145
,184,S,162,B,24,79,2,6,0,0,0,-,-,-,-,-,-,54
,183,S,183,B,33,68,8,7,131,6,15,-,-,-,-,-,-,133
,183,L,7,AC,86,148,5,39,-,-,-,-,-,-,-,-,-,1040
A=<43,B=40,C=#20
Tuesday,15-May-2018,09:44,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,118,9,26,110,14,25,104,14,21,-,-,-,119
,354,S,31,B,53,43,9,8,134,19,28,14,3,3,-,-,-,120
,182,S,34,A,74,0,0,0,140,12,34,-,-,-,-,-,-,136
,2,L,14,AD,67,45,6,11,41,7,12,-,-,-,-,-,-,1260
,2,L,15,AD,67,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,15-May-2018,09:45,SS,58,+,PL,2.3,PV,2.3,CL,120,+0,RL,92,SA,200,DS,111
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,87,78,24,26,49,12,13,40,12,14,0,0,0,74
,288,S,270,B,21,35,2,2,50,3,3,-,-,-,-,-,-,54
A=<80,B=#24
Tuesday,15-May-2018,09:45,SS,85M+,PL,1.4#,PV,1.4,CL,120,+0,RL,118,SA,313,DS,132
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,67,-,-,-,149,4,29,136,8,26,-,-,-,145
,196,S,310,A,52,32,2,5,88,8,13,77,7,12,-,-,-,85
,196,S,311,ABE,90,34,11,12,0,0,0,62,13,19,35,10,13,40
,196,S,312,D,27,129,5,10,102,7,9,98,6,10,76,5,6,113
,197,L,71,ABF,53,64,10,12,50,9,11,-,-,-,-,-,-,780
,197,L,72,ABF,53,44,7,7,40,6,6,-,-,-,-,-,-,340
A=<13,B=20,C=#25,D=28,E=18
Tuesday,15-May-2018,09:46,SS,6M+,PL,3.4#,PV,3.3,CL,120,+0,RL,129,SA,136,DS,172
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,86,145,6,38,35,9,10,67,21,23,16,6,5,136
,183,S,21,B,33,66,5,7,137,6,16,143,3,16,-,-,-,140
,184,S,161,A,98,152,3,50,147,5,51,69,18,27,38,13,12,148
,184,S,162,B,27,18,2,2,20,2,2,-,-,-,-,-,-,44
,183,S,183,B,33,66,5,7,137,6,16,-,-,-,-,-,-,134
,183,L,7,AC,86,145,6,38,-,-,-,-,-,-,-,-,-,1060
A=<41,B=42,C=#20
Tuesday,15-May-2018,09:46,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,136,DS,172
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,119,8,26,102,14,23,113,9,23,-,-,-,119
,354,S,31,B,52,81,15,16,93,17,19,40,5,8,-,-,-,107
,182,S,34,A,75,0,0,0,126,14,31,-,-,-,-,-,-,131
,2,L,14,AD,70,38,8,10,57,15,18,-,-,-,-,-,-,1700
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,15-May-2018,09:46,SS,58,+,PL,3.3,PV,3.3,CL,118,+0,RL,97,SA,54,DS,92
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,92,58,20,20,26,8,7,51,15,19,0,0,0,67
,288,S,270,B,21,70,4,5,32,2,2,-,-,-,-,-,-,59
A=<76,B=#28
Tuesday,15-May-2018,09:47,SS,85M+,PL,1.4#,PV,1.4,CL,120,+0,RL,110,SA,187,DS,149
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,75,-,-,-,101,6,22,144,7,31,-,-,-,145
,196,S,310,A,82,11,3,3,55,14,13,28,7,7,-,-,-,72
,196,S,311,ABE,81,0,0,0,0,0,0,0,0,0,0,0,0,25
,196,S,312,D,52,37,4,6,68,12,11,67,12,14,54,8,8,95
,197,L,71,ABF,53,64,10,12,50,9,11,-,-,-,-,-,-,720
,197,L,72,ABF,53,44,7,7,40,6,6,-,-,-,-,-,-,380
A=<13,B=20,C=#25,D=28,E=18
Tuesday,15-May-2018,09:48,SS,6M+,PL,3.4#,PV,3.3,CL,120,+0,RL,134,SA,170,DS,139
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,86,146,5,39,72,11,20,58,18,19,20,6,6,146
,183,S,21,B,33,0,0,0,0,0,0,131,7,14,-,-,-,137
,184,S,161,A,92,149,5,46,138,11,45,84,28,31,40,14,12,149
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,24
,183,S,183,B,33,0,0,0,0,0,0,-,-,-,-,-,-,74
,183,L,7,AC,86,146,5,39,-,-,-,-,-,-,-,-,-,1160
A=<41,B=42,C=#20
Tuesday,15-May-2018,09:48,SS,10M+,PL,4#4#,PV,4.2,CL,120,+0,RL,136,SA,170,DS,139
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,112,12,25,74,10,17,105,12,21,-,-,-,116
,354,S,31,B,53,99,17,19,97,17,20,8,2,2,-,-,-,105
,182,S,34,A,75,150,2,37,78,16,19,-,-,-,-,-,-,140
,2,L,14,AD,66,23,5,5,18,5,5,-,-,-,-,-,-,1400
,2,L,15,AD,66,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,15-May-2018,09:48,SS,58,+,PL,3.3,PV,2.3,CL,116,+0,RL,104,SA,206,DS,89
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,98,89,30,33,59,17,18,39,14,16,0,0,0,76
,288,S,270,B,21,0,0,0,0,0,0,-,-,-,-,-,-,34
A=<76,B=#28
Tuesday,15-May-2018,09:49,SS,85M+,PL,1.4#,PV,1.4,CL,120,+0,RL,109,SA,107,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,52,-,-,-,138,7,21,125,10,19,-,-,-,142
,196,S,310,A,73,53,9,12,97,4,21,110,5,23,-,-,-,87
,196,S,311,ABE,96,16,4,6,56,12,16,24,5,8,24,6,9,39
,196,S,312,D,33,57,5,6,80,9,8,84,10,11,100,9,9,96
,197,L,71,ABF,80,47,12,13,46,12,15,-,-,-,-,-,-,760
,197,L,72,ABF,80,32,10,8,24,7,6,-,-,-,-,-,-,400
A=<13,B=20,C=#25,D=28,E=18
Tuesday,15-May-2018,09:50,SS,6M+,PL,3.4#,PV,3.3,CL,120,+0,RL,134,SA,170,DS,149
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,84,151,2,39,74,11,20,101,29,33,43,13,13,148
,183,S,21,B,35,65,3,7,148,2,18,107,10,12,-,-,-,141
,184,S,161,A,119,145,7,58,85,6,36,75,34,36,37,16,15,148
,184,S,162,B,28,0,0,0,67,5,6,-,-,-,-,-,-,35
,183,S,183,B,35,65,3,7,148,2,18,-,-,-,-,-,-,97
,183,L,7,AC,84,151,2,39,-,-,-,-,-,-,-,-,-,1160
A=<41,B=42,C=#20
Tuesday,15-May-2018,09:50,SS,10M+,PL,4#4#,PV,3.2,CL,120,+0,RL,136,SA,170,DS,149
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,116,9,26,110,11,25,113,9,23,-,-,-,115
,354,S,31,B,53,85,16,17,93,17,19,9,2,2,-,-,-,95
,182,S,34,A,73,57,15,14,85,20,21,-,-,-,-,-,-,115
,2,L,14,AD,69,24,5,6,29,8,9,-,-,-,-,-,-,1200
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,15-May-2018,09:51,SS,85M+,PL,3.4#,PV,3.4,CL,120,+0,RL,114,SA,101,DS,105
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,75,-,-,-,0,0,0,0,0,0,-,-,-,77
,196,S,310,A,73,53,9,12,97,4,21,110,5,23,-,-,-,98
,196,S,311,ABE,96,16,4,6,56,12,16,24,5,8,24,6,9,44
,196,S,312,D,33,57,5,6,80,9,8,84,10,11,100,9,9,93
,197,L,71,ABF,35,89,8,11,80,9,11,-,-,-,-,-,-,720
,197,L,72,ABF,35,78,6,8,72,4,8,-,-,-,-,-,-,440
A=<15,B=20,C=#25,D=26,E=18
Tuesday,15-May-2018,09:52,SS,6M+,PL,3.4#,PV,3.3,CL,120,+0,RL,134,SA,170,DS,169
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,84,148,7,38,72,9,20,71,22,23,39,11,12,149
,183,S,21,B,35,123,2,14,99,2,12,135,6,16,-,-,-,138
,184,S,161,A,91,0,0,0,0,0,0,63,21,23,32,11,10,109
,184,S,162,B,12,19,2,1,22,2,1,-,-,-,-,-,-,32
,183,S,183,B,35,123,2,14,99,2,12,-,-,-,-,-,-,104
,183,L,7,AC,84,148,7,38,-,-,-,-,-,-,-,-,-,1160
A=<41,B=42,C=#20
Tuesday,15-May-2018,09:52,SS,10M+,PL,4#4#,PV,3.2,CL,120,+0,RL,136,SA,170,DS,169
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,121,4,27,114,9,26,109,9,22,-,-,-,117
,354,S,31,B,53,43,8,8,77,14,16,23,4,5,-,-,-,87
,182,S,34,A,76,47,10,12,90,21,23,-,-,-,-,-,-,102
,2,L,14,AD,72,45,5,12,33,10,10,-,-,-,-,-,-,1260
,2,L,15,AD,72,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,15-May-2018,09:52,SS,58M+,PL,2.3,PV,4.3,CL,120-24,RL,100,SA,201,DS,99
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,95,56,19,20,42,12,12,55,19,21,0,0,0,65
,288,S,270,B,24,121,7,9,67,5,5,-,-,-,-,-,-,67
A=<80,B=#24
Tuesday,15-May-2018,09:53,SS,85M+,PL,3.4#,PV,2.4,CL,120,+0,RL,116,SA,107,DS,134
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,66,-,-,-,131,12,25,132,13,25,-,-,-,90
,196,S,310,A,34,59,5,6,72,3,7,41,3,4,-,-,-,93
,196,S,311,ABE,33,0,0,0,50,5,5,48,6,5,11,2,1,53
,196,S,312,D,52,39,7,6,91,13,15,124,15,25,95,10,14,111
,197,L,71,ABF,41,66,9,9,66,10,11,-,-,-,-,-,-,680
,197,L,72,ABF,41,36,5,5,40,5,5,-,-,-,-,-,-,380
A=<15,B=20,C=#25,D=26,E=18
Tuesday,15-May-2018,09:54,SS,6M+,PL,3.4#,PV,2.3,CL,120,+0,RL,135,SA,170,DS,132
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,84,151,3,39,90,2,25,67,19,22,32,10,10,150
,183,S,21,B,35,93,10,11,120,10,15,93,5,11,-,-,-,131
,184,S,161,A,110,147,9,54,82,26,32,84,32,37,35,14,13,119
,184,S,162,B,27,51,4,5,0,0,0,-,-,-,-,-,-,45
,183,S,183,B,35,93,10,11,120,10,15,-,-,-,-,-,-,127
,183,L,7,AC,84,151,3,39,-,-,-,-,-,-,-,-,-,1160
A=<41,B=42,C=#20
Tuesday,15-May-2018,09:54,SS,10M+,PL,4#4#,PV,3.2,CL,120,+0,RL,136,SA,170,DS,132
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,117,8,26,73,17,17,63,14,13,-,-,-,118
,354,S,31,B,53,92,18,18,75,14,16,55,8,11,-,-,-,87
,182,S,34,A,75,56,15,14,89,23,22,-,-,-,-,-,-,88
,2,L,14,AD,78,30,7,8,32,9,11,-,-,-,-,-,-,1400
,2,L,15,AD,78,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,15-May-2018,09:54,SS,58M+,PL,4.3,PV,4.3,CL,120,+0,RL,102,SA,54,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,91,86,27,30,84,24,24,65,19,24,0,0,0,70
,288,S,270,B,21,58,3,4,36,2,2,-,-,-,-,-,-,75
A=<73,B=#32
Tuesday,15-May-2018,09:55,SS,85M+,PL,3.4#,PV,3.4,CL,120,+0,RL,120,SA,151,DS,144
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,97,-,-,-,144,8,40,56,9,16,-,-,-,108
,196,S,310,A,44,36,3,5,132,6,17,100,5,13,-,-,-,107
