Strategic,Monitor,On,Sunday,29-April-2018,filename:CCITY_20180429

Sunday,29-April-2018,00:00,SS,23M+,PL,4.4,PV,3.3,CL,120,+0,RL,101,SA,310,DS,167
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,41,45,7,9,48,6,9,29,5,5,-,-,-,30
,152,S,131,A,41,0,0,0,19,4,3,-,-,-,-,-,-,32
,152,S,132,C,19,0,0,0,0,0,0,39,2,3,-,-,-,42
,193,L,57,ABCE,65,0,0,0,28,6,6,21,4,5,-,-,-,340
,193,L,58,AE,43,19,3,2,19,3,3,52,8,8,-,-,-,440
A=<68,B=1,C=32,D=1
Sunday,29-April-2018,08:28,SS,28M+,PL,8.3,PV,8.2,CL,60,+0,RL,71,SA,90,DS,159
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,21,0,0,0,19,2,1,-,-,-,-,-,-,15
,48,S,90,A,21,-,-,-,-,-,-,159,3,14,-,-,-,123
,48,S,91,BC,35,0,0,0,23,2,3,-,-,-,-,-,-,34
,48,S,213,A,21,-,-,-,-,-,-,159,3,14,-,-,-,123
,48,L,23,A,21,0,0,0,19,2,1,-,-,-,-,-,-,100
,48,L,49,A,21,-,-,-,-,-,-,159,3,14,-,-,-,980
A=<35,B=28,C=#22
Sunday,29-April-2018,08:28,SS,23M+,PL,1.3,PV,1.4,CL,60,+0,RL,60,SA,130,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,42,22,3,4,16,3,3,9,2,2,-,-,-,29
,152,S,131,A,42,14,3,2,0,0,0,-,-,-,-,-,-,23
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,23
,193,L,57,ABCE,65,0,0,0,28,6,6,21,4,5,-,-,-,360
,193,L,58,AE,43,19,3,2,19,3,3,52,8,8,-,-,-,460
A=<74,B=1,C=26,D=1
Sunday,29-April-2018,08:29,SS,3M+,PL,1.3,PV,18.3,CL,88,+0,RL,70,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,69,32,3,8,-,-,-,-,-,-,-,-,-,19
,145,S,10,C,23,36,2,3,26,2,3,0,0,0,-,-,-,26
,145,S,133,AB,71,0,0,0,17,5,4,-,-,-,-,-,-,10
,145,S,204,AB,71,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,71,0,0,0,17,5,4,-,-,-,-,-,-,10
,145,S,212,AC,69,32,3,8,-,-,-,-,-,-,-,-,-,19
,145,L,4,AB,71,0,0,0,17,5,4,-,-,-,-,-,-,120
A=<33,B=#23,C=41
Sunday,29-April-2018,08:29,SS,10M+,PL,3.2,PV,3.2,CL,88,+0,RL,70,SA,20,DS,23
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,5,2,1,5,2,1,5,2,1,-,-,-,13
,354,S,31,B,25,29,3,3,31,4,3,19,3,2,-,-,-,29
,182,S,34,A,23,0,0,0,22,7,2,-,-,-,-,-,-,24
,2,L,14,AD,54,0,0,0,23,7,5,-,-,-,-,-,-,560
,2,L,15,AD,54,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,29-April-2018,08:29,SS,28M+,PL,8.3,PV,8.2,CL,60,+0,RL,63,SA,47,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,25,0,0,0,0,0,0,-,-,-,-,-,-,8
,48,S,90,A,25,-,-,-,-,-,-,0,0,0,-,-,-,87
,48,S,91,BC,35,0,0,0,0,0,0,-,-,-,-,-,-,21
,48,S,213,A,25,-,-,-,-,-,-,0,0,0,-,-,-,87
,48,L,23,A,25,0,0,0,0,0,0,-,-,-,-,-,-,40
,48,L,49,A,25,-,-,-,-,-,-,0,0,0,-,-,-,680
A=<35,B=28,C=#22
Sunday,29-April-2018,08:29,SS,23M+,PL,1.3,PV,6.4,CL,60,+0,RL,60,SA,116,DS,98
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,45,27,7,6,27,7,5,7,2,1,-,-,-,30
,152,S,131,A,45,26,3,4,37,6,6,-,-,-,-,-,-,25
,152,S,132,C,17,31,2,2,0,0,0,61,4,4,-,-,-,36
,193,L,57,ABCE,67,0,0,0,22,5,5,11,3,2,-,-,-,320
,193,L,58,AE,45,17,3,2,41,6,7,21,3,3,-,-,-,440
A=<74,B=1,C=26,D=1
Sunday,29-April-2018,08:30,SS,28M+,PL,8.3,PV,8.3,CL,60,+0,RL,52,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,32,0,0,0,14,2,2,-,-,-,-,-,-,10
,48,S,90,A,32,-,-,-,-,-,-,46,4,6,-,-,-,56
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,5
,48,S,213,A,32,-,-,-,-,-,-,46,4,6,-,-,-,56
,48,L,23,A,32,0,0,0,14,2,2,-,-,-,-,-,-,60
,48,L,49,A,32,-,-,-,-,-,-,46,4,6,-,-,-,340
A=<35,B=28,C=#22
Sunday,29-April-2018,08:30,SS,3M+,PL,1.3,PV,0.3,CL,86,+0,RL,71,SA,200,DS,34
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,77,15,5,4,-,-,-,-,-,-,-,-,-,19
,145,S,10,C,16,19,2,1,11,2,1,0,0,0,-,-,-,25
,145,S,133,AB,62,13,5,4,15,3,3,-,-,-,-,-,-,12
,145,S,204,AB,62,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,62,13,5,4,15,3,3,-,-,-,-,-,-,12
,145,S,212,AC,77,15,5,4,-,-,-,-,-,-,-,-,-,19
,145,L,4,AB,62,13,5,4,15,3,3,-,-,-,-,-,-,180
A=<32,B=#23,C=41
Sunday,29-April-2018,08:30,SS,10M+,PL,3.2,PV,3.3,CL,86,+0,RL,71,SA,20,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,70,22,6,5,21,6,5,0,0,0,-,-,-,15
,354,S,31,B,20,20,3,1,27,4,2,0,0,0,-,-,-,29
,182,S,34,A,38,7,2,1,25,7,3,-,-,-,-,-,-,27
,2,L,14,AD,91,0,0,0,0,0,0,-,-,-,-,-,-,300
,2,L,15,AD,91,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,29-April-2018,08:30,SS,23M+,PL,7.3,PV,7.3,CL,60,+0,RL,60,SA,130,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,45,22,5,5,10,3,2,22,6,4,-,-,-,24
,152,S,131,A,45,14,3,2,16,4,3,-,-,-,-,-,-,22
,152,S,132,C,17,31,2,2,0,0,0,61,4,4,-,-,-,48
,193,L,57,ABCE,67,0,0,0,31,8,7,21,4,5,-,-,-,360
,193,L,58,AE,45,10,2,1,16,3,3,30,4,5,-,-,-,380
A=<61,B=1,C=39,D=1
Sunday,29-April-2018,08:31,SS,28M+,PL,6.3,PV,6.3,CL,60,+0,RL,44,SA,47,DS,19
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,56,7,2,1,10,3,2,-,-,-,-,-,-,9
,48,S,90,A,56,-,-,-,-,-,-,0,0,0,-,-,-,15
,48,S,91,BC,20,28,3,2,0,0,0,-,-,-,-,-,-,13
,48,S,213,A,56,-,-,-,-,-,-,0,0,0,-,-,-,15
,48,L,23,A,56,7,2,1,10,3,2,-,-,-,-,-,-,120
,48,L,49,A,56,-,-,-,-,-,-,0,0,0,-,-,-,120
A=<31,B=32,C=#22
Sunday,29-April-2018,08:31,SS,23M+,PL,7.3,PV,8.3,CL,60,+0,RL,60,SA,130,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,43,11,2,2,7,2,1,7,2,1,-,-,-,23
,152,S,131,A,43,24,5,3,33,7,5,-,-,-,-,-,-,21
,152,S,132,C,17,34,2,2,102,4,7,65,3,4,-,-,-,79
,193,L,57,ABCE,67,0,0,0,31,8,7,21,4,5,-,-,-,380
,193,L,58,AE,45,10,2,1,16,3,3,30,4,5,-,-,-,340
A=<61,B=1,C=39,D=1
Sunday,29-April-2018,08:32,SS,3M+,PL,5.3,PV,5.3,CL,86,+0,RL,70,SA,200,DS,15
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,93,15,3,5,-,-,-,-,-,-,-,-,-,19
,145,S,10,C,23,0,0,0,0,0,0,0,0,0,-,-,-,14
,145,S,133,AB,71,9,4,3,27,8,6,-,-,-,-,-,-,21
,145,S,204,AB,71,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,71,9,4,3,27,8,6,-,-,-,-,-,-,21
,145,S,212,AC,93,15,3,5,-,-,-,-,-,-,-,-,-,19
,145,L,4,AB,71,9,4,3,27,8,6,-,-,-,-,-,-,280
A=<44,B=#23,C=29
Sunday,29-April-2018,08:32,SS,10M+,PL,3.2,PV,3.3,CL,86,+0,RL,70,SA,20,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,70,22,6,5,21,6,5,0,0,0,-,-,-,17
,354,S,31,B,20,20,3,1,27,4,2,0,0,0,-,-,-,28
,182,S,34,A,40,0,0,0,0,0,0,-,-,-,-,-,-,13
,2,L,14,AD,29,0,0,0,0,0,0,-,-,-,-,-,-,100
,2,L,15,AD,29,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,29-April-2018,08:32,SS,28M+,PL,6.3,PV,8.3,CL,60,+0,RL,44,SA,47,DS,48
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,46,11,2,2,22,3,4,-,-,-,-,-,-,11
,48,S,90,A,46,-,-,-,-,-,-,155,4,30,-,-,-,13
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,14
,48,S,213,A,46,-,-,-,-,-,-,155,4,30,-,-,-,13
,48,L,23,A,46,11,2,2,22,3,4,-,-,-,-,-,-,140
,48,L,49,A,46,-,-,-,-,-,-,155,4,30,-,-,-,100
A=<31,B=32,C=#22
Sunday,29-April-2018,08:32,SS,23M+,PL,7.3,PV,7.2,CL,60,+0,RL,60,SA,130,DS,48
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,33,48,6,8,46,7,7,35,6,5,-,-,-,34
,152,S,131,A,33,25,4,3,36,6,4,-,-,-,-,-,-,25
,152,S,132,C,20,42,3,3,34,3,3,35,3,3,-,-,-,66
,193,L,57,ABCE,68,5,2,1,40,9,9,37,9,8,-,-,-,520
,193,L,58,AE,46,27,3,4,20,3,3,34,5,6,-,-,-,380
A=<61,B=1,C=39,D=1
Sunday,29-April-2018,08:33,SS,28M+,PL,8.3,PV,8.2,CL,60,+0,RL,60,SA,90,DS,155
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,46,11,2,2,22,3,4,-,-,-,-,-,-,15
,48,S,90,A,46,-,-,-,-,-,-,155,4,30,-,-,-,72
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,9
,48,S,213,A,46,-,-,-,-,-,-,155,4,30,-,-,-,72
,48,L,23,A,46,11,2,2,22,3,4,-,-,-,-,-,-,240
,48,L,49,A,46,-,-,-,-,-,-,155,4,30,-,-,-,820
A=<35,B=28,C=#22
Sunday,29-April-2018,08:33,SS,3M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,76,7,2,2,-,-,-,-,-,-,-,-,-,11
,145,S,10,C,13,0,0,0,0,0,0,26,2,1,-,-,-,16
,145,S,133,AB,64,5,2,1,11,3,2,-,-,-,-,-,-,17
,145,S,204,AB,64,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,64,5,2,1,11,3,2,-,-,-,-,-,-,17
,145,S,212,AC,76,7,2,2,-,-,-,-,-,-,-,-,-,11
,145,L,4,AB,64,5,2,1,11,3,2,-,-,-,-,-,-,240
A=<33,B=#23,C=40
Sunday,29-April-2018,08:33,SS,10M+,PL,4.2,PV,4.3,CL,86,+0,RL,69,SA,20,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,65,21,6,4,18,6,4,22,6,4,-,-,-,21
,354,S,31,B,30,40,5,4,26,4,3,0,0,0,-,-,-,33
,182,S,34,A,35,0,0,0,28,6,3,-,-,-,-,-,-,18
,2,L,14,AD,45,9,2,1,21,4,4,-,-,-,-,-,-,260
,2,L,15,AD,45,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,29-April-2018,08:33,SS,23M+,PL,7.3,PV,7.2,CL,60,+0,RL,60,SA,131,DS,35
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,40,22,5,4,27,4,5,14,2,3,-,-,-,33
,152,S,131,A,40,35,4,5,19,4,3,-,-,-,-,-,-,31
,152,S,132,C,19,53,2,3,0,0,0,0,0,0,-,-,-,60
,193,L,57,ABCE,68,5,2,1,40,9,9,37,9,8,-,-,-,600
,193,L,58,AE,46,27,3,4,20,3,3,34,5,6,-,-,-,420
A=<61,B=1,C=39,D=1
Sunday,29-April-2018,08:34,SS,28M+,PL,8.3,PV,1.2,CL,60,+0,RL,60,SA,47,DS,25
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,58,0,0,0,0,0,0,-,-,-,-,-,-,9
,48,S,90,A,58,-,-,-,-,-,-,0,0,0,-,-,-,53
,48,S,91,BC,20,25,4,2,20,3,1,-,-,-,-,-,-,13
,48,S,213,A,58,-,-,-,-,-,-,0,0,0,-,-,-,53
,48,L,23,A,58,0,0,0,0,0,0,-,-,-,-,-,-,140
,48,L,49,A,58,-,-,-,-,-,-,0,0,0,-,-,-,600
A=<35,B=28,C=#22
Sunday,29-April-2018,08:34,SS,23M+,PL,8.3,PV,8.2,CL,60,+0,RL,60,SA,131,DS,43
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,41,9,2,2,0,0,0,10,2,2,-,-,-,24
,152,S,131,A,41,33,5,4,43,8,6,-,-,-,-,-,-,39
,152,S,132,C,23,67,4,5,60,5,6,45,4,4,-,-,-,57
,193,L,57,ABCE,60,0,0,0,15,4,3,24,5,5,-,-,-,480
,193,L,58,AE,38,16,2,2,24,3,3,16,2,2,-,-,-,360
A=<58,B=1,C=42,D=1
Sunday,29-April-2018,08:35,SS,3M+,PL,1.3,PV,20.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,88,6,2,2,-,-,-,-,-,-,-,-,-,8
,145,S,10,C,28,62,6,7,13,2,2,0,0,0,-,-,-,36
,145,S,133,AB,85,15,8,6,12,4,3,-,-,-,-,-,-,16
,145,S,204,AB,85,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,85,15,8,6,12,4,3,-,-,-,-,-,-,16
,145,S,212,AC,88,6,2,2,-,-,-,-,-,-,-,-,-,8
,145,L,4,AB,85,15,8,6,12,4,3,-,-,-,-,-,-,280
A=<31,B=#23,C=42
Sunday,29-April-2018,08:35,SS,10M+,PL,4.3,PV,4.3,CL,86,+0,RL,69,SA,193,DS,106
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,57,16,4,3,13,3,2,14,3,2,-,-,-,19
,354,S,31,B,29,39,4,4,58,8,7,11,2,1,-,-,-,45
,182,S,34,A,21,16,3,1,25,5,2,-,-,-,-,-,-,20
,2,L,14,AD,73,6,2,1,4,2,1,-,-,-,-,-,-,260
,2,L,15,AD,73,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,29-April-2018,08:35,SS,28M+,PL,8.3,PV,8.2,CL,60,+0,RL,67,SA,90,DS,156
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,41,14,3,2,27,5,4,-,-,-,-,-,-,17
,48,S,90,A,41,-,-,-,-,-,-,156,2,27,-,-,-,104
,48,S,91,BC,36,53,2,7,0,0,0,-,-,-,-,-,-,32
,48,S,213,A,41,-,-,-,-,-,-,156,2,27,-,-,-,104
,48,L,23,A,41,14,3,2,27,5,4,-,-,-,-,-,-,240
,48,L,49,A,41,-,-,-,-,-,-,156,2,27,-,-,-,1120
A=<35,B=28,C=#22
Sunday,29-April-2018,08:35,SS,23M+,PL,8.3,PV,2.4,CL,60,+0,RL,60,SA,131,DS,45
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,37,29,6,5,30,6,5,17,3,3,-,-,-,23
,152,S,131,A,37,45,7,6,20,4,3,-,-,-,-,-,-,42
,152,S,132,C,16,0,0,0,0,0,0,20,2,1,-,-,-,43
,193,L,57,ABCE,57,5,2,1,12,3,2,32,6,6,-,-,-,380
,193,L,58,AE,57,14,3,2,44,8,9,51,11,11,-,-,-,540
A=<58,B=1,C=42,D=1
Sunday,29-April-2018,08:36,SS,3M+,PL,1.3,PV,0.3,CL,86,+0,RL,69,SA,200,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,62,0,0,0,-,-,-,-,-,-,-,-,-,4
,145,S,10,C,16,19,2,1,15,3,1,23,3,1,-,-,-,37
,145,S,133,AB,47,6,2,1,18,3,3,-,-,-,-,-,-,15
,145,S,204,AB,47,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,47,6,2,1,18,3,3,-,-,-,-,-,-,15
,145,S,212,AC,62,0,0,0,-,-,-,-,-,-,-,-,-,4
,145,L,4,AB,47,6,2,1,18,3,3,-,-,-,-,-,-,220
A=<31,B=#23,C=42
Sunday,29-April-2018,08:36,SS,10M+,PL,3.3,PV,3.2,CL,86,+0,RL,69,SA,20,DS,24
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,57,10,3,2,0,0,0,0,0,0,-,-,-,15
,354,S,31,B,17,12,2,1,15,2,1,0,0,0,-,-,-,35
,182,S,34,A,15,0,0,0,27,3,1,-,-,-,-,-,-,27
,2,L,14,AD,80,6,2,2,14,5,5,-,-,-,-,-,-,500
,2,L,15,AD,80,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,29-April-2018,08:36,SS,28M+,PL,6.2,PV,6.2,CL,60-13,RL,60,SA,47,DS,26
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,25,0,0,0,27,3,2,-,-,-,-,-,-,21
,48,S,90,A,25,-,-,-,-,-,-,0,0,0,-,-,-,51
,48,S,91,BC,14,0,0,0,16,2,1,-,-,-,-,-,-,30
,48,S,213,A,25,-,-,-,-,-,-,0,0,0,-,-,-,51
,48,L,23,A,25,0,0,0,27,3,2,-,-,-,-,-,-,180
,48,L,49,A,25,-,-,-,-,-,-,0,0,0,-,-,-,540
A=<31,B=32,C=#22
Sunday,29-April-2018,08:36,SS,23M+,PL,7.3,PV,7.4,CL,60,+0,RL,60,SA,131,DS,26
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,43,14,3,3,16,3,3,0,0,0,-,-,-,19
,152,S,131,A,43,26,4,4,15,3,2,-,-,-,-,-,-,36
,152,S,132,C,16,16,2,1,46,3,3,0,0,0,-,-,-,42
,193,L,57,ABCE,57,5,2,1,12,3,2,32,6,6,-,-,-,320
,193,L,58,AE,57,14,3,2,44,8,9,51,11,11,-,-,-,660
A=<61,B=1,C=39,D=1
Sunday,29-April-2018,08:37,SS,28M+,PL,6.2,PV,8.3,CL,60-13,RL,52,SA,47,DS,35
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,20,0,0,0,34,3,2,-,-,-,-,-,-,30
,48,S,90,A,20,-,-,-,-,-,-,0,0,0,-,-,-,34
,48,S,91,BC,14,0,0,0,0,0,0,-,-,-,-,-,-,17
,48,S,213,A,20,-,-,-,-,-,-,0,0,0,-,-,-,34
,48,L,23,A,20,0,0,0,34,3,2,-,-,-,-,-,-,180
,48,L,49,A,20,-,-,-,-,-,-,0,0,0,-,-,-,360
A=<31,B=32,C=#22
Sunday,29-April-2018,08:37,SS,3M+,PL,1.3,PV,0.3,CL,86,+0,RL,69,SA,200,DS,24
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,87,6,2,2,-,-,-,-,-,-,-,-,-,4
,145,S,10,C,21,23,3,2,0,0,0,0,0,0,-,-,-,32
,145,S,133,AB,67,7,3,2,18,4,4,-,-,-,-,-,-,17
,145,S,204,AB,67,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,67,7,3,2,18,4,4,-,-,-,-,-,-,17
,145,S,212,AC,87,6,2,2,-,-,-,-,-,-,-,-,-,4
,145,L,4,AB,67,7,3,2,18,4,4,-,-,-,-,-,-,240
A=<31,B=#23,C=42
Sunday,29-April-2018,08:37,SS,10M+,PL,3.3,PV,3.3,CL,86,+0,RL,69,SA,20,DS,55
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,55,7,2,1,6,2,1,7,2,1,-,-,-,10
,354,S,31,B,14,12,2,1,0,0,0,0,0,0,-,-,-,23
,182,S,34,A,43,12,2,2,27,5,4,-,-,-,-,-,-,27
,2,L,14,AD,35,0,0,0,16,2,2,-,-,-,-,-,-,360
,2,L,15,AD,35,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,29-April-2018,08:38,SS,28M+,PL,8.2,PV,8.3,CL,60,+0,RL,59,SA,90,DS,144
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,18,0,0,0,45,3,3,-,-,-,-,-,-,37
,48,S,90,A,18,-,-,-,-,-,-,144,4,11,-,-,-,65
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,4
,48,S,213,A,18,-,-,-,-,-,-,144,4,11,-,-,-,65
,48,L,23,A,18,0,0,0,45,3,3,-,-,-,-,-,-,140
,48,L,49,A,18,-,-,-,-,-,-,144,4,11,-,-,-,300
A=<35,B=28,C=#22
Sunday,29-April-2018,08:39,SS,23M+,PL,7.4,PV,7.4,CL,60-10,RL,60,SA,131,DS,25
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,41,24,5,5,20,4,4,14,2,3,-,-,-,28
,152,S,131,A,41,0,0,0,25,4,4,-,-,-,-,-,-,23
,152,S,132,C,19,25,2,1,40,3,3,0,0,0,-,-,-,44
,193,L,57,ABCE,44,0,0,0,9,2,1,10,2,1,-,-,-,180
,193,L,58,AE,22,19,2,1,19,2,2,0,0,0,-,-,-,480
A=<61,B=1,C=39,D=1
Sunday,29-April-2018,08:39,SS,3M+,PL,1.3,PV,0.3,CL,86,+0,RL,69,SA,200,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,84,15,5,5,-,-,-,-,-,-,-,-,-,9
,145,S,10,C,20,35,4,3,16,2,1,16,2,1,-,-,-,28
,145,S,133,AB,65,16,6,5,31,8,7,-,-,-,-,-,-,24
,145,S,204,AB,65,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,65,16,6,5,31,8,7,-,-,-,-,-,-,24
,145,S,212,AC,84,15,5,5,-,-,-,-,-,-,-,-,-,9
,145,L,4,AB,65,16,6,5,31,8,7,-,-,-,-,-,-,340
A=<31,B=#23,C=42
Sunday,29-April-2018,08:39,SS,10M+,PL,3.3,PV,3.2,CL,86,+0,RL,69,SA,20,DS,48
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,55,7,2,1,6,2,1,7,2,1,-,-,-,8
,354,S,31,B,14,12,2,1,0,0,0,0,0,0,-,-,-,13
,182,S,34,A,35,0,0,0,15,3,2,-,-,-,-,-,-,22
,2,L,14,AD,50,15,3,3,22,4,5,-,-,-,-,-,-,600
,2,L,15,AD,50,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,29-April-2018,08:39,SS,28M+,PL,8.2,PV,7.2,CL,60,+0,RL,60,SA,47,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,45,0,0,0,8,2,1,-,-,-,-,-,-,26
,48,S,90,A,45,-,-,-,-,-,-,71,2,13,-,-,-,79
,48,S,91,BC,14,10,2,0,0,0,0,-,-,-,-,-,-,5
,48,S,213,A,45,-,-,-,-,-,-,71,2,13,-,-,-,79
,48,L,23,A,45,0,0,0,8,2,1,-,-,-,-,-,-,120
,48,L,49,A,45,-,-,-,-,-,-,71,2,13,-,-,-,560
A=<35,B=28,C=#22
Sunday,29-April-2018,08:39,SS,23M+,PL,3.4,PV,3.3,CL,60-12,RL,60,SA,131,DS,55
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,42,0,0,0,0,0,0,0,0,0,-,-,-,17
,152,S,131,A,42,38,5,5,55,7,8,-,-,-,-,-,-,37
,152,S,132,C,18,0,0,0,0,0,0,27,3,2,-,-,-,36
,193,L,57,ABCE,44,0,0,0,9,2,1,10,2,1,-,-,-,100
,193,L,58,AE,22,19,2,1,19,2,2,0,0,0,-,-,-,240
A=<68,B=1,C=32,D=1
Sunday,29-April-2018,08:40,SS,28M+,PL,8.2,PV,8.2,CL,60,+0,RL,68,SA,90,DS,155
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,59,15,4,3,14,4,3,-,-,-,-,-,-,19
