Strategic,Monitor,On,Thursday,19-April-2018,filename:CCITY_20180419

Thursday,19-April-2018,00:00,SS,3M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,201,DS,40
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,45,0,0,0,8,2,1,-,-,-,-,-,-,7
,48,S,90,A,45,-,-,-,-,-,-,6,2,1,-,-,-,4
,48,S,91,BC,20,25,4,2,13,2,1,-,-,-,-,-,-,16
,48,S,213,A,45,-,-,-,-,-,-,6,2,1,-,-,-,4
,48,L,23,A,45,0,0,0,8,2,1,-,-,-,-,-,-,40
,48,L,49,A,45,-,-,-,-,-,-,6,2,1,-,-,-,40
A=<31,B=32,C=#22
Thursday,19-April-2018,04:24,SS,3M+,PL,8.3,PV,0.3,CL,85,+0,RL,68,SA,200,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,84,9,3,3,-,-,-,-,-,-,-,-,-,7
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,145,S,133,AB,84,4,2,2,9,3,3,-,-,-,-,-,-,13
,145,S,204,AB,84,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,84,4,2,2,9,3,3,-,-,-,-,-,-,13
,145,S,212,AC,84,9,3,3,-,-,-,-,-,-,-,-,-,7
,145,L,4,AB,84,4,2,2,9,3,3,-,-,-,-,-,-,200
A=<56,B=#23,C=17
Thursday,19-April-2018,04:24,SS,10M+,PL,4.3,PV,4.3,CL,85,+0,RL,68,SA,24,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,65,0,0,0,0,0,0,0,0,0,-,-,-,4
,354,S,31,B,14,0,0,0,10,2,1,0,0,0,-,-,-,16
,182,S,34,A,84,0,0,0,0,0,0,-,-,-,-,-,-,14
,2,L,14,AD,72,0,0,0,4,2,1,-,-,-,-,-,-,100
,2,L,15,AD,72,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,19-April-2018,04:24,SS,23,+,PL,4.1,PV,6.3,CL,40,-4,RL,40,SA,131,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,44,0,0,0,0,0,0,0,0,0,-,-,-,2
,152,S,131,A,44,8,2,1,7,2,1,-,-,-,-,-,-,8
,152,S,132,C,16,0,0,0,32,2,2,0,0,0,-,-,-,36
,193,L,57,ABCE,34,0,0,0,0,0,0,0,0,0,-,-,-,120
,193,L,58,AE,13,0,0,0,0,0,0,0,0,0,-,-,-,220
A=<66,B=1,C=34,D=1
Thursday,19-April-2018,04:25,SS,23,+,PL,7.1,PV,7.3,CL,40,+0,RL,40,SA,131,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,38,8,2,1,10,2,2,0,0,0,-,-,-,5
,152,S,131,A,38,10,2,1,14,3,2,-,-,-,-,-,-,11
,152,S,132,C,17,0,0,0,0,0,0,43,3,3,-,-,-,37
,193,L,57,ABCE,33,0,0,0,25,3,3,0,0,0,-,-,-,180
,193,L,58,AE,13,0,0,0,0,0,0,0,0,0,-,-,-,80
A=<61,B=1,C=39,D=1
Thursday,19-April-2018,04:25,SS,28M+,PL,6.3,PV,7.3,CL,60,+0,RL,44,SA,47,DS,32
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,41,0,0,0,11,2,2,-,-,-,-,-,-,10
,48,S,90,A,41,-,-,-,-,-,-,0,0,0,-,-,-,2
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,8
,48,S,213,A,41,-,-,-,-,-,-,0,0,0,-,-,-,2
,48,L,23,A,41,0,0,0,11,2,2,-,-,-,-,-,-,80
,48,L,49,A,41,-,-,-,-,-,-,0,0,0,-,-,-,20
A=<31,B=32,C=#22
Thursday,19-April-2018,04:25,SS,23,+,PL,7.1,PV,1.3,CL,40,+0,RL,40,SA,130,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,31,13,2,2,14,2,2,0,0,0,-,-,-,10
,152,S,131,A,31,0,0,0,14,2,2,-,-,-,-,-,-,13
,152,S,132,C,0,0,0,0,0,0,0,0,0,0,-,-,-,21
,193,L,57,ABCE,33,0,0,0,25,3,3,0,0,0,-,-,-,200
,193,L,58,AE,13,0,0,0,0,0,0,0,0,0,-,-,-,0
A=<61,B=1,C=39,D=1
Thursday,19-April-2018,04:25,SS,3M+,PL,8.3,PV,0.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,84,0,0,0,-,-,-,-,-,-,-,-,-,5
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,145,S,133,AB,84,14,6,5,6,2,2,-,-,-,-,-,-,12
,145,S,204,AB,84,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,84,14,6,5,6,2,2,-,-,-,-,-,-,12
,145,S,212,AC,84,0,0,0,-,-,-,-,-,-,-,-,-,5
,145,L,4,AB,84,14,6,5,6,2,2,-,-,-,-,-,-,240
A=<56,B=#23,C=17
Thursday,19-April-2018,04:25,SS,10M+,PL,4.3,PV,4.3,CL,85,+0,RL,68,SA,26,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,0,0,0,0,0,0,0,0,0,-,-,-,2
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,8
,182,S,34,A,84,0,0,0,10,3,3,-,-,-,-,-,-,6
,2,L,14,AD,67,11,3,2,10,4,3,-,-,-,-,-,-,300
,2,L,15,AD,67,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,19-April-2018,04:26,SS,28M+,PL,5.3,PV,5.3,CL,60,+0,RL,44,SA,47,DS,51
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,57,0,0,0,6,2,1,-,-,-,-,-,-,8
,48,S,90,A,57,-,-,-,-,-,-,4,2,1,-,-,-,3
,48,S,91,BC,14,0,0,0,0,0,0,-,-,-,-,-,-,6
,48,S,213,A,57,-,-,-,-,-,-,4,2,1,-,-,-,3
,48,L,23,A,57,0,0,0,6,2,1,-,-,-,-,-,-,80
,48,L,49,A,57,-,-,-,-,-,-,4,2,1,-,-,-,40
A=<29,B=34,C=#22
Thursday,19-April-2018,04:26,SS,23M+,PL,6.1,PV,1.3,CL,40,-6,RL,40,SA,130,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,24,0,0,0,14,2,2,21,3,2,-,-,-,17
,152,S,131,A,24,0,0,0,0,0,0,-,-,-,-,-,-,15
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,11
,193,L,57,ABCE,41,0,0,0,17,3,2,0,0,0,-,-,-,220
,193,L,58,AE,20,0,0,0,27,2,2,0,0,0,-,-,-,80
A=<63,B=1,C=37,D=1
Thursday,19-April-2018,04:27,SS,28M+,PL,5.3,PV,8.3,CL,60,+0,RL,44,SA,47,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,48,0,0,0,0,0,0,-,-,-,-,-,-,4
,48,S,90,A,48,-,-,-,-,-,-,32,5,7,-,-,-,16
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,48,S,213,A,48,-,-,-,-,-,-,32,5,7,-,-,-,16
,48,L,23,A,48,0,0,0,0,0,0,-,-,-,-,-,-,40
,48,L,49,A,48,-,-,-,-,-,-,32,5,7,-,-,-,200
A=<29,B=34,C=#22
Thursday,19-April-2018,04:27,SS,3M+,PL,8.3,PV,0.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,97,0,0,0,-,-,-,-,-,-,-,-,-,2
,145,S,10,C,13,0,0,0,0,0,0,0,0,0,-,-,-,0
,145,S,133,AB,83,3,2,1,8,3,2,-,-,-,-,-,-,10
,145,S,204,AB,83,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,83,3,2,1,8,3,2,-,-,-,-,-,-,10
,145,S,212,AC,97,0,0,0,-,-,-,-,-,-,-,-,-,2
,145,L,4,AB,83,3,2,1,8,3,2,-,-,-,-,-,-,200
A=<56,B=#23,C=17
Thursday,19-April-2018,04:27,SS,10M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,6,3,2,6,3,2,4,2,1,-,-,-,3
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,2
,182,S,34,A,5,0,0,0,0,0,0,-,-,-,-,-,-,3
,2,L,14,AD,67,7,2,2,0,0,0,-,-,-,-,-,-,300
,2,L,15,AD,67,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Thursday,19-April-2018,04:27,SS,23M+,PL,1.1,PV,1.3,CL,40,-5,RL,40,SA,130,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,24,0,0,0,14,2,2,21,3,2,-,-,-,19
,152,S,131,A,24,0,0,0,0,0,0,-,-,-,-,-,-,8
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,7
,193,L,57,ABCE,41,0,0,0,17,3,2,0,0,0,-,-,-,200
,193,L,58,AE,20,0,0,0,27,2,2,0,0,0,-,-,-,140
A=<74,B=1,C=26,D=1
Thursday,19-April-2018,04:28,SS,28M+,PL,8.3,PV,8.2,CL,60,+0,RL,60,SA,47,DS,26
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,56,0,0,0,17,3,3,-,-,-,-,-,-,9
,48,S,90,A,56,-,-,-,-,-,-,82,2,20,-,-,-,48
,48,S,91,BC,16,16,2,1,0,0,0,-,-,-,-,-,-,7
,48,S,213,A,56,-,-,-,-,-,-,82,2,20,-,-,-,48
,48,L,23,A,56,0,0,0,17,3,3,-,-,-,-,-,-,100
,48,L,49,A,56,-,-,-,-,-,-,82,2,20,-,-,-,700
A=<35,B=28,C=#22
Thursday,19-April-2018,04:28,SS,23M+,PL,1.1,PV,7.3,CL,40,+0,RL,40,SA,131,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,25,19,3,2,11,2,1,11,2,1,-,-,-,20
,152,S,131,A,25,19,2,2,21,2,2,-,-,-,-,-,-,9
,152,S,132,C,16,0,0,0,0,0,0,65,2,4,-,-,-,29
,193,L,57,ABCE,41,0,0,0,11,2,2,0,0,0,-,-,-,180
,193,L,58,AE,21,0,0,0,20,2,2,0,0,0,-,-,-,180
A=<74,B=1,C=26,D=1
Thursday,19-April-2018,04:28,SS,3M+,PL,8.3,PV,0.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,83,0,0,0,-,-,-,-,-,-,-,-,-,0
,145,S,10,C,13,0,0,0,0,0,0,0,0,0,-,-,-,0
,145,S,133,AB,71,16,7,5,10,3,2,-,-,-,-,-,-,13
,145,S,204,AB,71,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,71,16,7,5,10,3,2,-,-,-,-,-,-,13
,145,S,212,AC,83,0,0,0,-,-,-,-,-,-,-,-,-,0
,145,L,4,AB,71,16,7,5,10,3,2,-,-,-,-,-,-,220
A=<56,B=#23,C=17
Thursday,19-April-2018,04:28,SS,10M+,PL,1.3,PV,4.3,CL,85,+0,RL,68,SA,24,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,83,0,0,0,0,0,0,0,0,0,-,-,-,2
,354,S,31,B,14,0,0,0,13,2,1,0,0,0,-,-,-,6
,182,S,34,A,86,0,0,0,5,2,1,-,-,-,-,-,-,4
,2,L,14,AD,53,0,0,0,0,0,0,-,-,-,-,-,-,200
,2,L,15,AD,53,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Thursday,19-April-2018,04:28,SS,23M+,PL,2.1,PV,2.3,CL,40,+0,RL,40,SA,130,DS,28
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,22,28,4,3,21,3,2,18,2,2,-,-,-,23
,152,S,131,A,22,18,2,1,19,2,2,-,-,-,-,-,-,15
,152,S,132,C,17,0,0,0,0,0,0,39,3,2,-,-,-,39
,193,L,57,ABCE,19,0,0,0,49,3,3,0,0,0,-,-,-,220
,193,L,58,AE,19,0,0,0,0,0,0,0,0,0,-,-,-,100
A=<71,B=1,C=29,D=1
Thursday,19-April-2018,04:29,SS,28M+,PL,8.3,PV,8.2,CL,60,+0,RL,60,SA,90,DS,91
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,49,0,0,0,0,0,0,-,-,-,-,-,-,6
,48,S,90,A,49,-,-,-,-,-,-,91,3,19,-,-,-,75
,48,S,91,BC,14,13,2,1,0,0,0,-,-,-,-,-,-,11
,48,S,213,A,49,-,-,-,-,-,-,91,3,19,-,-,-,75
,48,L,23,A,49,0,0,0,0,0,0,-,-,-,-,-,-,60
,48,L,49,A,49,-,-,-,-,-,-,91,3,19,-,-,-,1000
A=<35,B=28,C=#22
Thursday,19-April-2018,04:29,SS,23,-,PL,2.1,PV,5.3,CL,60,+0,RL,60,SA,130,DS,33
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,24,33,5,4,23,3,2,0,0,0,-,-,-,28
,152,S,131,A,24,0,0,0,0,0,0,-,-,-,-,-,-,11
,152,S,132,C,16,0,0,0,27,2,2,28,2,2,-,-,-,40
,193,L,57,ABCE,55,0,0,0,14,3,3,97,2,18,-,-,-,980
,193,L,58,AE,33,6,2,1,13,2,2,7,2,1,-,-,-,200
A=<71,B=1,C=29,D=1
Thursday,19-April-2018,04:30,SS,3M+,PL,8.3,PV,0.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,84,6,2,2,-,-,-,-,-,-,-,-,-,3
,145,S,10,C,13,0,0,0,0,0,0,0,0,0,-,-,-,0
,145,S,133,AB,72,9,4,3,0,0,0,-,-,-,-,-,-,11
,145,S,204,AB,72,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,72,9,4,3,0,0,0,-,-,-,-,-,-,11
,145,S,212,AC,84,6,2,2,-,-,-,-,-,-,-,-,-,3
,145,L,4,AB,72,9,4,3,0,0,0,-,-,-,-,-,-,180
A=<56,B=#23,C=17
Thursday,19-April-2018,04:30,SS,10M+,PL,4.3,PV,4.3,CL,85,+0,RL,68,SA,26,DS,97
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,83,0,0,0,0,0,0,0,0,0,-,-,-,1
,354,S,31,B,14,0,0,0,13,2,1,0,0,0,-,-,-,10
,182,S,34,A,84,97,2,23,8,3,2,-,-,-,-,-,-,45
,2,L,14,AD,65,6,2,1,0,0,0,-,-,-,-,-,-,100
,2,L,15,AD,65,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,19-April-2018,04:30,SS,28M+,PL,8.3,PV,8.2,CL,60,+0,RL,60,SA,47,DS,24
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,45,0,0,0,0,0,0,-,-,-,-,-,-,4
,48,S,90,A,45,-,-,-,-,-,-,73,6,14,-,-,-,81
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,8
,48,S,213,A,45,-,-,-,-,-,-,73,6,14,-,-,-,81
,48,L,23,A,45,0,0,0,0,0,0,-,-,-,-,-,-,40
,48,L,49,A,45,-,-,-,-,-,-,73,6,14,-,-,-,1020
A=<35,B=28,C=#22
Thursday,19-April-2018,04:30,SS,23,+,PL,8.3,PV,8.2,CL,60,+4,RL,60,SA,130,DS,19
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,22,14,2,1,19,2,2,14,2,1,-,-,-,26
,152,S,131,A,22,0,0,0,0,0,0,-,-,-,-,-,-,4
,152,S,132,C,16,0,0,0,20,2,1,20,2,1,-,-,-,27
,193,L,57,ABCE,43,0,0,0,0,0,0,9,2,1,-,-,-,700
,193,L,58,AE,23,0,0,0,30,2,3,0,0,0,-,-,-,200
A=<58,B=1,C=42,D=1
Thursday,19-April-2018,04:31,SS,28M+,PL,8.2,PV,8.2,CL,60-13,RL,60,SA,47,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,59,5,2,1,12,4,2,-,-,-,-,-,-,5
,48,S,90,A,59,-,-,-,-,-,-,38,4,10,-,-,-,61
,48,S,91,BC,14,0,0,0,0,0,0,-,-,-,-,-,-,3
,48,S,213,A,59,-,-,-,-,-,-,38,4,10,-,-,-,61
,48,L,23,A,59,5,2,1,12,4,2,-,-,-,-,-,-,80
,48,L,49,A,59,-,-,-,-,-,-,38,4,10,-,-,-,800
A=<35,B=28,C=#22
Thursday,19-April-2018,04:31,SS,3M+,PL,8.3,PV,0.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,73,0,0,0,-,-,-,-,-,-,-,-,-,2
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,145,S,133,AB,75,8,3,3,7,2,2,-,-,-,-,-,-,10
,145,S,204,AB,75,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,75,8,3,3,7,2,2,-,-,-,-,-,-,10
,145,S,212,AC,73,0,0,0,-,-,-,-,-,-,-,-,-,2
,145,L,4,AB,75,8,3,3,7,2,2,-,-,-,-,-,-,200
A=<56,B=#23,C=17
Thursday,19-April-2018,04:31,SS,10M+,PL,4.3,PV,1.3,CL,85,+0,RL,68,SA,24,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,65,8,3,2,8,3,2,5,2,1,-,-,-,4
,354,S,31,B,13,9,2,0,0,0,0,0,0,0,-,-,-,11
,182,S,34,A,84,6,2,1,6,2,2,-,-,-,-,-,-,36
,2,L,14,AD,69,9,3,2,0,0,0,-,-,-,-,-,-,100
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,19-April-2018,04:31,SS,23,+,PL,8.3,PV,1.2,CL,60,+0,RL,60,SA,130,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,50,12,4,3,9,3,2,8,2,2,-,-,-,19
,152,S,131,A,50,7,2,1,5,2,1,-,-,-,-,-,-,3
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,13
,193,L,57,ABCE,40,0,0,0,25,4,3,0,0,0,-,-,-,520
,193,L,58,AE,18,0,0,0,0,0,0,0,0,0,-,-,-,140
A=<58,B=1,C=42,D=1
Thursday,19-April-2018,04:32,SS,28M+,PL,8.2,PV,8.3,CL,60-13,RL,44,SA,47,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,20,0,0,0,0,0,0,-,-,-,-,-,-,4
,48,S,90,A,20,-,-,-,-,-,-,0,0,0,-,-,-,29
,48,S,91,BC,14,0,0,0,0,0,0,-,-,-,-,-,-,0
,48,S,213,A,20,-,-,-,-,-,-,0,0,0,-,-,-,29
,48,L,23,A,20,0,0,0,0,0,0,-,-,-,-,-,-,60
,48,L,49,A,20,-,-,-,-,-,-,0,0,0,-,-,-,380
A=<35,B=28,C=#22
Thursday,19-April-2018,04:32,SS,23,-,PL,5.3,PV,5.3,CL,60,+0,RL,60,SA,131,DS,32
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,48,14,4,3,6,2,1,0,0,0,-,-,-,14
,152,S,131,A,48,32,7,5,12,3,2,-,-,-,-,-,-,17
,152,S,132,C,19,24,2,1,0,0,0,0,0,0,-,-,-,15
,193,L,57,ABCE,34,0,0,0,23,3,3,0,0,0,-,-,-,160
,193,L,58,AE,12,0,0,0,0,0,0,0,0,0,-,-,-,40
A=<65,B=1,C=35,D=1
Thursday,19-April-2018,04:32,SS,3M+,PL,8.3,PV,0.3,CL,85,+0,RL,68,SA,200,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,97,6,2,2,-,-,-,-,-,-,-,-,-,4
,145,S,10,C,13,0,0,0,0,0,0,0,0,0,-,-,-,0
,145,S,133,AB,83,4,2,2,5,2,1,-,-,-,-,-,-,7
,145,S,204,AB,83,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,83,4,2,2,5,2,1,-,-,-,-,-,-,7
,145,S,212,AC,97,6,2,2,-,-,-,-,-,-,-,-,-,4
,145,L,4,AB,83,4,2,2,5,2,1,-,-,-,-,-,-,140
A=<56,B=#23,C=17
Thursday,19-April-2018,04:32,SS,10M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,24,DS,9
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,10,4,2,6,2,1,0,0,0,-,-,-,7
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,6
,182,S,34,A,84,0,0,0,0,0,0,-,-,-,-,-,-,23
,2,L,14,AD,62,9,2,2,10,3,3,-,-,-,-,-,-,300
,2,L,15,AD,62,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Thursday,19-April-2018,04:33,SS,28M+,PL,8.2,PV,8.3,CL,60,+0,RL,45,SA,50,DS,130
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,25,0,0,0,0,0,0,-,-,-,-,-,-,3
,48,S,90,A,25,-,-,-,-,-,-,75,2,8,-,-,-,42
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,48,S,213,A,25,-,-,-,-,-,-,75,2,8,-,-,-,42
,48,L,23,A,25,0,0,0,0,0,0,-,-,-,-,-,-,40
,48,L,49,A,25,-,-,-,-,-,-,75,2,8,-,-,-,340
A=<35,B=28,C=#22
Thursday,19-April-2018,04:33,SS,23,-,PL,5.3,PV,1.3,CL,60,+0,RL,60,SA,131,DS,19
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,39,12,3,2,10,3,2,7,2,1,-,-,-,13
,152,S,131,A,39,19,4,2,7,2,1,-,-,-,-,-,-,21
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,8
,193,L,57,ABCE,53,0,0,0,0,0,0,0,0,0,-,-,-,100
,193,L,58,AE,35,0,0,0,21,3,3,0,0,0,-,-,-,120
A=<65,B=1,C=35,D=1
Thursday,19-April-2018,04:34,SS,28M+,PL,1.2,PV,1.3,CL,60,+0,RL,45,SA,47,DS,16
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,45,0,0,0,0,0,0,-,-,-,-,-,-,0
,48,S,90,A,45,-,-,-,-,-,-,0,0,0,-,-,-,25
,48,S,91,BC,15,0,0,0,15,2,1,-,-,-,-,-,-,7
,48,S,213,A,45,-,-,-,-,-,-,0,0,0,-,-,-,25
,48,L,23,A,45,0,0,0,0,0,0,-,-,-,-,-,-,0
,48,L,49,A,45,-,-,-,-,-,-,0,0,0,-,-,-,160
A=<15,B=48,C=#22
Thursday,19-April-2018,04:34,SS,3M+,PL,8.3,PV,0.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,70,0,0,0,-,-,-,-,-,-,-,-,-,2
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,145,S,133,AB,72,10,4,3,10,3,2,-,-,-,-,-,-,8
,145,S,204,AB,72,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,72,10,4,3,10,3,2,-,-,-,-,-,-,8
,145,S,212,AC,70,0,0,0,-,-,-,-,-,-,-,-,-,2
,145,L,4,AB,72,10,4,3,10,3,2,-,-,-,-,-,-,180
A=<56,B=#23,C=17
Thursday,19-April-2018,04:34,SS,10M+,PL,1.3,PV,4.3,CL,85,+0,RL,68,SA,24,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,88,7,4,2,8,4,2,3,2,1,-,-,-,9
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,2
,182,S,34,A,84,7,2,2,10,3,3,-,-,-,-,-,-,6
,2,L,14,AD,83,4,2,1,5,3,2,-,-,-,-,-,-,360
,2,L,15,AD,83,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Thursday,19-April-2018,04:34,SS,23M+,PL,6.3,PV,7.4,CL,60,+9,RL,60,SA,130,DS,20
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,48,16,5,4,12,4,3,20,4,4,-,-,-,18
,152,S,131,A,48,16,4,3,11,3,2,-,-,-,-,-,-,17
,152,S,132,C,19,0,0,0,0,0,0,39,3,3,-,-,-,30
,193,L,57,ABCE,33,0,0,0,15,2,2,0,0,0,-,-,-,140
,193,L,58,AE,13,51,2,2,35,2,2,75,3,3,-,-,-,540
A=<63,B=1,C=37,D=1
Thursday,19-April-2018,04:35,SS,28M+,PL,1.3,PV,8.3,CL,60-11,RL,44,SA,47,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,57,0,0,0,8,2,2,-,-,-,-,-,-,4
,48,S,90,A,57,-,-,-,-,-,-,0,0,0,-,-,-,17
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,5
