Strategic,Monitor,On,Thursday,26-April-2018,filename:CCITY_20180426

Thursday,26-April-2018,00:00,SS,23M+,PL,2.3,PV,6.2,CL,100,+0,RL,82,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
A=<71,B=1,C=29,D=1
Thursday,26-April-2018,14:20,SS,28M+,PL,8.2,PV,8.2,CL,120,+0,RL,132,SA,90,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,93,14,5,4,23,9,8,-,-,-,-,-,-,27
,48,S,90,A,93,-,-,-,-,-,-,151,3,60,-,-,-,153
,48,S,91,BC,48,64,4,11,77,14,12,-,-,-,-,-,-,55
,48,S,213,A,93,-,-,-,-,-,-,151,3,60,-,-,-,153
,48,L,23,A,93,14,5,4,23,9,8,-,-,-,-,-,-,360
,48,L,49,A,93,-,-,-,-,-,-,151,3,60,-,-,-,1560
A=<54,B=28,C=#22
Thursday,26-April-2018,14:21,SS,3M+,PL,5.2,PV,5.2,CL,120,+0,RL,101,SA,201,DS,67
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,99,62,13,23,-,-,-,-,-,-,-,-,-,50
,145,S,10,C,40,54,7,9,68,11,12,57,4,7,-,-,-,72
,145,S,133,AB,84,24,9,9,49,13,14,-,-,-,-,-,-,55
,145,S,204,AB,84,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,84,24,9,9,49,13,14,-,-,-,-,-,-,55
,145,S,212,AC,99,62,13,23,-,-,-,-,-,-,-,-,-,50
,145,L,4,AB,84,24,9,9,49,13,14,-,-,-,-,-,-,780
A=<52,B=#23,C=29
Thursday,26-April-2018,14:21,SS,10M+,PL,2.2,PV,2.2,CL,120,+0,RL,124,SA,30,DS,114
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,114,9,25,75,7,17,62,6,13,-,-,-,92
,354,S,31,B,54,59,11,12,52,10,11,13,2,3,-,-,-,90
,182,S,34,A,72,35,11,8,59,16,14,-,-,-,-,-,-,57
,2,L,14,AD,69,47,9,10,47,13,14,-,-,-,-,-,-,2160
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Thursday,26-April-2018,14:21,SS,23M+,PL,2.3,PV,2.2,CL,120,+0,RL,111,SA,108,DS,88
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,82,107,35,41,98,34,35,86,30,32,-,-,-,108
,152,S,131,A,82,34,10,9,36,13,11,-,-,-,-,-,-,52
,152,S,132,C,39,65,7,7,52,8,8,93,10,14,-,-,-,83
,193,L,57,ABCE,74,20,6,6,49,12,13,57,13,14,-,-,-,1120
,193,L,58,AE,52,0,0,0,88,8,17,69,8,13,-,-,-,780
A=<71,B=1,C=29,D=1
Thursday,26-April-2018,14:22,SS,28M+,PL,8.2,PV,8.2,CL,119,+0,RL,119,SA,47,DS,38
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,72,17,5,4,39,9,10,-,-,-,-,-,-,32
,48,S,90,A,72,-,-,-,-,-,-,69,10,21,-,-,-,115
,48,S,91,BC,48,68,5,12,78,14,13,-,-,-,-,-,-,65
,48,S,213,A,72,-,-,-,-,-,-,69,10,21,-,-,-,115
,48,L,23,A,72,17,5,4,39,9,10,-,-,-,-,-,-,380
,48,L,49,A,72,-,-,-,-,-,-,69,10,21,-,-,-,1160
A=<54,B=28,C=#22
Thursday,26-April-2018,14:23,SS,3M+,PL,1.2,PV,1.2,CL,120,+0,RL,102,SA,201,DS,69
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,97,85,16,31,-,-,-,-,-,-,-,-,-,65
,145,S,10,C,35,61,7,8,48,6,7,38,3,4,-,-,-,64
,145,S,133,AB,87,23,10,9,35,10,10,-,-,-,-,-,-,47
,145,S,204,AB,87,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,87,23,10,9,35,10,10,-,-,-,-,-,-,47
,145,S,212,AC,97,85,16,31,-,-,-,-,-,-,-,-,-,65
,145,L,4,AB,87,23,10,9,35,10,10,-,-,-,-,-,-,640
A=<41,B=#23,C=40
Thursday,26-April-2018,14:23,SS,10M+,PL,2.2,PV,1.2,CL,120,+0,RL,114,SA,20,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,74,8,16,59,6,13,40,5,8,-,-,-,83
,354,S,31,B,53,36,7,7,57,12,12,18,3,4,-,-,-,66
,182,S,34,A,82,39,11,10,24,8,7,-,-,-,-,-,-,49
,2,L,14,AD,66,37,3,8,50,15,15,-,-,-,-,-,-,1860
,2,L,15,AD,66,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Thursday,26-April-2018,14:23,SS,23M+,PL,4.3,PV,4.3,CL,120,+0,RL,107,SA,108,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,84,77,29,31,78,30,29,32,12,12,-,-,-,94
,152,S,131,A,84,38,13,11,50,18,15,-,-,-,-,-,-,48
,152,S,132,C,36,40,4,4,62,10,9,90,9,13,-,-,-,90
,193,L,57,ABCE,48,7,2,1,31,6,5,56,10,9,-,-,-,820
,193,L,58,AE,26,0,0,0,145,4,14,71,2,7,-,-,-,720
A=<66,B=1,C=34,D=1
Thursday,26-April-2018,14:23,SS,28M+,PL,8.2,PV,8.2,CL,120,+0,RL,123,SA,90,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,72,6,2,1,6,2,2,-,-,-,-,-,-,21
,48,S,90,A,72,-,-,-,-,-,-,150,9,46,-,-,-,123
,48,S,91,BC,45,69,5,11,41,7,6,-,-,-,-,-,-,69
,48,S,213,A,72,-,-,-,-,-,-,150,9,46,-,-,-,123
,48,L,23,A,72,6,2,1,6,2,2,-,-,-,-,-,-,260
,48,L,49,A,72,-,-,-,-,-,-,150,9,46,-,-,-,1220
A=<54,B=28,C=#22
Thursday,26-April-2018,14:25,SS,3M+,PL,1.2,PV,18.2,CL,120,+0,RL,102,SA,54,DS,95
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,99,55,19,20,-,-,-,-,-,-,-,-,-,66
,145,S,10,C,32,53,8,7,28,6,4,18,3,2,-,-,-,59
,145,S,133,AB,92,23,11,10,34,10,11,-,-,-,-,-,-,38
,145,S,204,AB,92,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,92,23,11,10,34,10,11,-,-,-,-,-,-,38
,145,S,212,AC,99,55,19,20,-,-,-,-,-,-,-,-,-,66
,145,L,4,AB,92,23,11,10,34,10,11,-,-,-,-,-,-,620
A=<40,B=#23,C=41
Thursday,26-April-2018,14:25,SS,10M+,PL,1.2,PV,1.2,CL,120,+0,RL,125,SA,8,DS,124
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,112,8,24,107,12,24,30,6,6,-,-,-,100
,354,S,31,B,40,84,10,13,65,8,10,0,0,0,-,-,-,70
,182,S,34,A,77,43,13,10,47,13,12,-,-,-,-,-,-,47
,2,L,14,AD,61,54,5,10,67,18,18,-,-,-,-,-,-,1900
,2,L,15,AD,61,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Thursday,26-April-2018,14:25,SS,23M+,PL,4.3,PV,3.3,CL,120,+0,RL,105,SA,108,DS,123
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,84,88,31,35,81,28,30,55,21,21,-,-,-,89
,152,S,131,A,84,35,10,10,69,22,21,-,-,-,-,-,-,55
,152,S,132,C,36,36,4,4,65,8,9,54,7,8,-,-,-,79
,193,L,57,ABCE,98,21,8,8,86,26,29,68,20,22,-,-,-,1160
,193,L,58,AE,76,0,0,0,123,18,34,86,18,24,-,-,-,1180
A=<66,B=1,C=34,D=1
Thursday,26-April-2018,14:26,SS,28M+,PL,8.2,PV,8.2,CL,120,+0,RL,126,SA,90,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,74,5,2,1,16,5,4,-,-,-,-,-,-,18
,48,S,90,A,74,-,-,-,-,-,-,152,5,48,-,-,-,133
,48,S,91,BC,38,48,3,7,32,6,4,-,-,-,-,-,-,61
,48,S,213,A,74,-,-,-,-,-,-,152,5,48,-,-,-,133
,48,L,23,A,74,5,2,1,16,5,4,-,-,-,-,-,-,180
,48,L,49,A,74,-,-,-,-,-,-,152,5,48,-,-,-,1240
A=<54,B=28,C=#22
Thursday,26-April-2018,14:27,SS,3M+,PL,1.2,PV,0.2,CL,120,+0,RL,101,SA,201,DS,77
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,94,56,11,20,-,-,-,-,-,-,-,-,-,62
,145,S,10,C,44,82,14,14,6,2,1,10,2,1,-,-,-,68
,145,S,133,AB,75,25,10,9,69,16,18,-,-,-,-,-,-,50
,145,S,204,AB,75,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,75,25,10,9,69,16,18,-,-,-,-,-,-,50
,145,S,212,AC,94,56,11,20,-,-,-,-,-,-,-,-,-,62
,145,L,4,AB,75,25,10,9,69,16,18,-,-,-,-,-,-,680
A=<40,B=#23,C=41
Thursday,26-April-2018,14:27,SS,10M+,PL,1.2,PV,3.2,CL,120,+0,RL,113,SA,8,DS,120
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,79,55,7,14,55,10,14,57,8,13,-,-,-,79
,354,S,31,B,40,54,8,8,71,10,11,0,0,0,-,-,-,72
,182,S,34,A,73,0,0,0,79,21,19,-,-,-,-,-,-,60
,2,L,14,AD,71,60,6,14,47,14,15,-,-,-,-,-,-,2060
,2,L,15,AD,71,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Thursday,26-April-2018,14:27,SS,23M+,PL,4.3,PV,4.3,CL,120,+0,RL,104,SA,101,DS,94
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,78,87,29,32,84,28,29,67,24,23,-,-,-,85
,152,S,131,A,78,36,11,9,50,15,14,-,-,-,-,-,-,56
,152,S,132,C,39,45,4,5,49,7,8,73,9,11,-,-,-,74
,193,L,57,ABCE,45,0,0,0,52,5,8,45,6,7,-,-,-,880
,193,L,58,AE,23,0,0,0,34,2,3,0,0,0,-,-,-,740
A=<66,B=1,C=34,D=1
Thursday,26-April-2018,14:28,SS,28M+,PL,2.2,PV,2.2,CL,119,+0,RL,119,SA,47,DS,34
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,82,0,0,0,14,5,4,-,-,-,-,-,-,13
,48,S,90,A,82,-,-,-,-,-,-,0,0,0,-,-,-,83
,48,S,91,BC,48,120,8,21,88,11,14,-,-,-,-,-,-,53
,48,S,213,A,82,-,-,-,-,-,-,0,0,0,-,-,-,83
,48,L,23,A,82,0,0,0,14,5,4,-,-,-,-,-,-,120
,48,L,49,A,82,-,-,-,-,-,-,0,0,0,-,-,-,780
A=<38,B=44,C=#22
Thursday,26-April-2018,14:29,SS,3M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,201,DS,114
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,83,38,11,12,-,-,-,-,-,-,-,-,-,48
,145,S,10,C,34,59,11,8,31,5,5,15,3,2,-,-,-,65
,145,S,133,AB,74,16,6,6,76,19,19,-,-,-,-,-,-,64
,145,S,204,AB,74,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,74,16,6,6,76,19,19,-,-,-,-,-,-,64
,145,S,212,AC,83,38,11,12,-,-,-,-,-,-,-,-,-,48
,145,L,4,AB,74,16,6,6,76,19,19,-,-,-,-,-,-,740
A=<49,B=#23,C=32
Thursday,26-April-2018,14:29,SS,10M+,PL,3.2,PV,3.2,CL,120,+0,RL,112,SA,8,DS,133
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,80,80,15,20,27,9,7,26,9,6,-,-,-,79
,354,S,31,B,36,73,7,10,115,8,16,38,3,5,-,-,-,94
,182,S,34,A,85,10,3,3,28,8,8,-,-,-,-,-,-,49
,2,L,14,AD,72,47,7,11,47,15,15,-,-,-,-,-,-,2060
,2,L,15,AD,72,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Thursday,26-April-2018,14:29,SS,23M+,PL,7.3,PV,7.3,CL,120,+0,RL,103,SA,101,DS,122
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,80,69,25,26,71,23,25,53,20,19,-,-,-,80
,152,S,131,A,80,35,10,9,59,20,17,-,-,-,-,-,-,58
,152,S,132,C,42,40,5,5,88,10,15,76,12,12,-,-,-,78
,193,L,57,ABCE,74,18,6,5,56,15,14,67,17,17,-,-,-,1020
,193,L,58,AE,52,88,8,14,144,6,28,77,9,15,-,-,-,1180
A=<61,B=1,C=39,D=1
Thursday,26-April-2018,14:30,SS,28M+,PL,2.2#,PV,1.2,CL,115,+0,RL,108,SA,47,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,82,0,0,0,14,5,4,-,-,-,-,-,-,14
,48,S,90,A,82,-,-,-,-,-,-,0,0,0,-,-,-,33
,48,S,91,BC,48,120,8,21,88,11,14,-,-,-,-,-,-,80
,48,S,213,A,82,-,-,-,-,-,-,0,0,0,-,-,-,33
,48,L,23,A,82,0,0,0,14,5,4,-,-,-,-,-,-,120
,48,L,49,A,82,-,-,-,-,-,-,0,0,0,-,-,-,320
A=<37,B=44,C=#22
Thursday,26-April-2018,14:31,SS,3M+,PL,6.2,PV,6.2,CL,120,+0,RL,106,SA,200,DS,93
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,96,30,12,11,-,-,-,-,-,-,-,-,-,38
,145,S,10,C,35,76,10,11,76,12,12,21,3,2,-,-,-,72
,145,S,133,AB,86,21,8,8,100,29,29,-,-,-,-,-,-,85
,145,S,204,AB,86,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,86,21,8,8,100,29,29,-,-,-,-,-,-,85
,145,S,212,AC,96,30,12,11,-,-,-,-,-,-,-,-,-,38
,145,L,4,AB,86,21,8,8,100,29,29,-,-,-,-,-,-,920
A=<56,B=#23,C=25
Thursday,26-April-2018,14:31,SS,10M+,PL,3.2,PV,4.2,CL,120,+0,RL,103,SA,17,DS,143
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,85,49,14,13,44,14,12,14,4,4,-,-,-,61
,354,S,31,B,36,85,9,11,146,10,21,12,2,2,-,-,-,119
,182,S,34,A,73,52,5,12,123,15,30,-,-,-,-,-,-,82
,2,L,14,AD,60,56,3,11,64,16,17,-,-,-,-,-,-,2060
,2,L,15,AD,60,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Thursday,26-April-2018,14:31,SS,23M+,PL,7.2#,PV,7.4,CL,120-15,RL,102,SA,108,DS,133
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,79,67,26,25,64,24,22,62,23,22,-,-,-,73
,152,S,131,A,79,37,11,10,38,13,11,-,-,-,-,-,-,48
,152,S,132,C,42,66,8,8,71,11,12,68,11,11,-,-,-,77
,193,L,57,ABCE,74,13,3,4,56,14,14,68,16,17,-,-,-,920
,193,L,58,AE,52,99,11,15,93,10,18,133,9,25,-,-,-,1360
A=<61,B=1,C=39,D=1
Thursday,26-April-2018,14:32,SS,28M+,PL,8.2#,PV,8.2,CL,114,+0,RL,114,SA,90,DS,156
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,45,20,4,3,19,2,3,-,-,-,-,-,-,17
,48,S,90,A,45,-,-,-,-,-,-,156,2,30,-,-,-,70
,48,S,91,BC,39,19,4,3,31,8,4,-,-,-,-,-,-,64
,48,S,213,A,45,-,-,-,-,-,-,156,2,30,-,-,-,70
,48,L,23,A,45,20,4,3,19,2,3,-,-,-,-,-,-,140
,48,L,49,A,45,-,-,-,-,-,-,156,2,30,-,-,-,420
A=<53,B=28,C=#22
Thursday,26-April-2018,14:33,SS,3M+,PL,1.2,PV,1.2,CL,120,+0,RL,105,SA,201,DS,61
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,100,37,13,14,-,-,-,-,-,-,-,-,-,35
,145,S,10,C,28,80,7,9,30,2,4,22,2,2,-,-,-,74
,145,S,133,AB,97,19,10,9,27,10,9,-,-,-,-,-,-,62
,145,S,204,AB,97,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,97,19,10,9,27,10,9,-,-,-,-,-,-,62
,145,S,212,AC,100,37,13,14,-,-,-,-,-,-,-,-,-,35
,145,L,4,AB,97,19,10,9,27,10,9,-,-,-,-,-,-,760
A=<41,B=#23,C=40
Thursday,26-April-2018,14:33,SS,10M+,PL,3.2,PV,3.2,CL,120,+0,RL,103,SA,170,DS,153
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,60,6,16,26,5,7,14,3,3,-,-,-,61
,354,S,31,B,47,58,8,10,69,10,13,23,3,4,-,-,-,105
,182,S,34,A,74,26,5,6,71,17,18,-,-,-,-,-,-,79
,2,L,14,AD,69,66,12,14,56,17,17,-,-,-,-,-,-,2160
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Thursday,26-April-2018,14:33,SS,23M+,PL,3.2#,PV,3.3,CL,120-14,RL,103,SA,107,DS,128
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,63,86,21,26,87,22,24,77,21,22,-,-,-,77
,152,S,131,A,63,35,8,7,70,17,16,-,-,-,-,-,-,57
,152,S,132,C,37,22,3,2,51,9,8,49,7,7,-,-,-,66
,193,L,57,ABCE,37,31,6,5,128,9,16,96,6,12,-,-,-,1020
,193,L,58,AE,15,35,2,2,31,2,2,0,0,0,-,-,-,1000
A=<68,B=1,C=32,D=1
Thursday,26-April-2018,14:33,SS,28M+,PL,8.2#,PV,2.3,CL,108,+0,RL,108,SA,47,DS,30
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,76,15,4,4,20,6,5,-,-,-,-,-,-,19
,48,S,90,A,76,-,-,-,-,-,-,0,0,0,-,-,-,51
,48,S,91,BC,35,70,4,9,16,3,2,-,-,-,-,-,-,68
,48,S,213,A,76,-,-,-,-,-,-,0,0,0,-,-,-,51
,48,L,23,A,76,15,4,4,20,6,5,-,-,-,-,-,-,220
,48,L,49,A,76,-,-,-,-,-,-,0,0,0,-,-,-,300
A=<52,B=28,C=#22
Thursday,26-April-2018,14:35,SS,3M+,PL,2.2,PV,2.2,CL,120,+0,RL,104,SA,206,DS,106
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,110,26,9,11,-,-,-,-,-,-,-,-,-,31
,145,S,10,C,36,58,9,8,26,5,4,11,2,1,-,-,-,69
,145,S,133,AB,99,15,7,7,59,19,20,-,-,-,-,-,-,57
,145,S,204,AB,99,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,99,15,7,7,59,19,20,-,-,-,-,-,-,57
,145,S,212,AC,110,26,9,11,-,-,-,-,-,-,-,-,-,31
,145,L,4,AB,99,15,7,7,59,19,20,-,-,-,-,-,-,780
A=<44,B=#23,C=37
Thursday,26-April-2018,14:35,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,115,SA,18,DS,137
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,107,12,25,68,11,17,70,11,15,-,-,-,79
,354,S,31,B,47,129,13,23,68,11,13,0,0,0,-,-,-,113
,182,S,34,A,78,30,6,7,61,14,16,-,-,-,-,-,-,78
,2,L,14,AD,77,48,6,12,35,10,12,-,-,-,-,-,-,2060
,2,L,15,AD,77,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,14:35,SS,28M+,PL,2.2#,PV,2.3,CL,100,+0,RL,100,SA,47,DS,44
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,93,14,4,4,28,11,9,-,-,-,-,-,-,20
,48,S,90,A,93,-,-,-,-,-,-,83,6,33,-,-,-,34
,48,S,91,BC,35,70,4,9,16,3,2,-,-,-,-,-,-,61
,48,S,213,A,93,-,-,-,-,-,-,83,6,33,-,-,-,34
,48,L,23,A,93,14,4,4,28,11,9,-,-,-,-,-,-,260
,48,L,49,A,93,-,-,-,-,-,-,83,6,33,-,-,-,200
A=<34,B=44,C=#22
Thursday,26-April-2018,14:35,SS,23M+,PL,3.2#,PV,4.3,CL,120,+0,RL,104,SA,101,DS,102
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,68,97,27,31,94,25,28,75,23,23,-,-,-,87
,152,S,131,A,68,43,4,10,60,12,15,-,-,-,-,-,-,58
,152,S,132,C,35,87,6,9,78,8,11,74,8,10,-,-,-,72
,193,L,57,ABCE,89,14,4,5,75,21,23,51,16,15,-,-,-,1120
,193,L,58,AE,67,64,11,13,61,10,15,63,12,15,-,-,-,1000
A=<68,B=1,C=32,D=1
Thursday,26-April-2018,14:37,SS,28M+,PL,2.2#,PV,8.3,CL,102,+0,RL,102,SA,90,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,30,30,3,3,56,5,6,-,-,-,-,-,-,36
,48,S,90,A,30,-,-,-,-,-,-,150,8,19,-,-,-,68
,48,S,91,BC,50,55,6,10,52,12,9,-,-,-,-,-,-,63
,48,S,213,A,30,-,-,-,-,-,-,150,8,19,-,-,-,68
,48,L,23,A,30,30,3,3,56,5,6,-,-,-,-,-,-,300
,48,L,49,A,30,-,-,-,-,-,-,150,8,19,-,-,-,300
A=<34,B=44,C=#22
Thursday,26-April-2018,14:37,SS,3M+,PL,6.2,PV,6.2,CL,120,+0,RL,101,SA,206,DS,106
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,67,25,7,6,-,-,-,-,-,-,-,-,-,28
,145,S,10,C,25,35,5,3,29,4,3,0,0,0,-,-,-,52
,145,S,133,AB,67,16,6,5,60,13,14,-,-,-,-,-,-,52
,145,S,204,AB,67,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,67,16,6,5,60,13,14,-,-,-,-,-,-,52
,145,S,212,AC,67,25,7,6,-,-,-,-,-,-,-,-,-,28
,145,L,4,AB,67,16,6,5,60,13,14,-,-,-,-,-,-,640
A=<56,B=#23,C=25
Thursday,26-April-2018,14:37,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,114,SA,22,DS,137
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,78,7,18,76,7,18,48,6,10,-,-,-,84
,354,S,31,B,47,66,10,12,81,14,15,10,2,2,-,-,-,94
,182,S,34,A,72,74,12,16,69,14,17,-,-,-,-,-,-,69
,2,L,14,AD,70,51,7,11,58,18,18,-,-,-,-,-,-,2060
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,14:37,SS,23M+,PL,4.2#,PV,4.3,CL,120,+0,RL,104,SA,101,DS,92
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,79,65,24,24,58,22,20,70,25,25,-,-,-,83
,152,S,131,A,79,30,8,8,49,15,14,-,-,-,-,-,-,57
,152,S,132,C,39,67,6,8,44,7,7,59,9,9,-,-,-,70
,193,L,57,ABCE,102,12,5,5,50,19,18,63,16,22,-,-,-,1220
,193,L,58,AE,80,32,8,8,59,14,17,26,6,8,-,-,-,1020
A=<66,B=1,C=34,D=1
Thursday,26-April-2018,14:39,SS,28M+,PL,8.2#,PV,8.2,CL,104,+0,RL,111,SA,90,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,50,31,5,5,55,9,10,-,-,-,-,-,-,48
,48,S,90,A,50,-,-,-,-,-,-,152,5,33,-,-,-,118
,48,S,91,BC,35,0,0,0,37,6,4,-,-,-,-,-,-,50
,48,S,213,A,50,-,-,-,-,-,-,152,5,33,-,-,-,118
,48,L,23,A,50,31,5,5,55,9,10,-,-,-,-,-,-,400
,48,L,49,A,50,-,-,-,-,-,-,152,5,33,-,-,-,740
A=<51,B=28,C=#22
Thursday,26-April-2018,14:39,SS,3M+,PL,3.2,PV,3.2,CL,120,+0,RL,101,SA,201,DS,78
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,125,29,9,14,-,-,-,-,-,-,-,-,-,27
,145,S,10,C,30,101,9,12,68,8,9,16,2,1,-,-,-,70
,145,S,133,AB,96,9,5,4,52,19,17,-,-,-,-,-,-,56
,145,S,204,AB,96,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,96,9,5,4,52,19,17,-,-,-,-,-,-,56
,145,S,212,AC,125,29,9,14,-,-,-,-,-,-,-,-,-,27
,145,L,4,AB,96,9,5,4,52,19,17,-,-,-,-,-,-,640
A=<47,B=#23,C=34
Thursday,26-April-2018,14:39,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,110,SA,22,DS,141
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,62,6,14,63,9,15,41,8,9,-,-,-,78
,354,S,31,B,46,53,10,9,32,6,6,18,4,3,-,-,-,79
,182,S,34,A,85,45,6,12,63,12,18,-,-,-,-,-,-,66
