Strategic,Monitor,On,Monday,23-April-2018,filename:CCITY_20180423

Monday,23-April-2018,00:00,SS,28M+,PL,7.2,PV,7.2,CL,76,+0,RL,76,SA,47,DS,51
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
A=<47,B=53
Monday,23-April-2018,12:58,SS,3M+,PL,1.2,PV,1.2,CL,109,+0,RL,90,SA,201,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,97,39,8,14,-,-,-,-,-,-,-,-,-,32
,145,S,10,C,23,70,4,6,86,8,9,0,0,0,-,-,-,59
,145,S,133,AB,99,12,5,6,16,6,5,-,-,-,-,-,-,36
,145,S,204,AB,99,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,99,12,5,6,16,6,5,-,-,-,-,-,-,36
,145,S,212,AC,97,39,8,14,-,-,-,-,-,-,-,-,-,32
,145,L,4,AB,99,12,5,6,16,6,5,-,-,-,-,-,-,460
A=<39,B=#23,C=40
Monday,23-April-2018,12:59,SS,28M+,PL,8.2,PV,8.2,CL,104,+0,RL,108,SA,90,DS,156
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,48,7,2,1,23,4,4,-,-,-,-,-,-,31
,48,S,90,A,48,-,-,-,-,-,-,156,2,32,-,-,-,137
,48,S,91,BC,43,64,3,10,57,9,8,-,-,-,-,-,-,66
,48,S,213,A,48,-,-,-,-,-,-,156,2,32,-,-,-,137
,48,L,23,A,48,7,2,1,23,4,4,-,-,-,-,-,-,320
,48,L,49,A,48,-,-,-,-,-,-,156,2,32,-,-,-,1120
A=<51,B=28,C=#22
Monday,23-April-2018,12:59,SS,23M+,PL,7.4,PV,7.4,CL,120,+0,RL,103,SA,108,DS,99
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,83,77,32,31,73,29,27,55,21,21,-,-,-,79
,152,S,131,A,83,41,13,11,58,19,18,-,-,-,-,-,-,73
,152,S,132,C,45,54,5,7,50,10,9,72,12,12,-,-,-,71
,193,L,57,ABCE,87,5,3,2,34,11,10,0,0,0,-,-,-,640
,193,L,58,AE,65,77,12,15,99,15,23,41,8,10,-,-,-,1620
A=<61,B=1,C=39,D=1
Monday,23-April-2018,13:00,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,20,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,86,39,15,11,32,13,9,14,6,4,-,-,-,40
,354,S,31,B,45,36,7,6,35,7,6,8,2,1,-,-,-,44
,182,S,34,A,68,37,8,7,63,14,15,-,-,-,-,-,-,44
,2,L,14,AD,74,54,5,13,49,15,16,-,-,-,-,-,-,1760
,2,L,15,AD,74,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,23-April-2018,13:00,SS,3M+,PL,1.2,PV,20.2,CL,94,-7,RL,92,SA,200,DS,44
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,116,39,8,17,-,-,-,-,-,-,-,-,-,38
,145,S,10,C,36,53,8,8,55,10,9,34,4,4,-,-,-,58
,145,S,133,AB,105,25,12,12,40,15,14,-,-,-,-,-,-,35
,145,S,204,AB,105,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,105,25,12,12,40,15,14,-,-,-,-,-,-,35
,145,S,212,AC,116,39,8,17,-,-,-,-,-,-,-,-,-,38
,145,L,4,AB,105,25,12,12,40,15,14,-,-,-,-,-,-,600
A=<34,B=#23,C=42
Monday,23-April-2018,13:00,SS,28M+,PL,8.2,PV,8.2,CL,116,+0,RL,116,SA,90,DS,153
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,56,7,2,1,17,4,3,-,-,-,-,-,-,22
,48,S,90,A,56,-,-,-,-,-,-,153,5,36,-,-,-,150
,48,S,91,BC,48,73,5,12,87,6,14,-,-,-,-,-,-,75
,48,S,213,A,56,-,-,-,-,-,-,153,5,36,-,-,-,150
,48,L,23,A,56,7,2,1,17,4,3,-,-,-,-,-,-,180
,48,L,49,A,56,-,-,-,-,-,-,153,5,36,-,-,-,1180
A=<53,B=28,C=#22
Monday,23-April-2018,13:01,SS,23M+,PL,7.4,PV,5.4,CL,120,+0,RL,103,SA,70,DS,94
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,75,46,16,17,44,15,15,50,16,17,-,-,-,66
,152,S,131,A,75,71,18,17,70,20,19,-,-,-,-,-,-,69
,152,S,132,C,45,60,6,8,37,6,7,53,9,9,-,-,-,67
,193,L,57,ABCE,80,7,3,2,49,12,13,0,0,0,-,-,-,340
,193,L,58,AE,58,70,11,12,67,12,14,49,9,11,-,-,-,1200
A=<61,B=1,C=39,D=1
Monday,23-April-2018,13:02,SS,3M+,PL,1.2,PV,19.2,CL,96,+2,RL,84,SA,206,DS,89
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,58,28,4,6,-,-,-,-,-,-,-,-,-,34
,145,S,10,C,27,58,6,6,42,6,5,0,0,0,-,-,-,63
,145,S,133,AB,56,35,7,9,68,12,13,-,-,-,-,-,-,47
,145,S,204,AB,56,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,56,35,7,9,68,12,13,-,-,-,-,-,-,47
,145,S,212,AC,58,28,4,6,-,-,-,-,-,-,-,-,-,34
,145,L,4,AB,56,35,7,9,68,12,13,-,-,-,-,-,-,740
A=<36,B=#23,C=40
Monday,23-April-2018,13:02,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,14,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,74,60,14,14,55,15,13,27,7,6,-,-,-,49
,354,S,31,B,52,57,11,11,55,10,11,0,0,0,-,-,-,47
,182,S,34,A,63,40,7,7,62,13,13,-,-,-,-,-,-,56
,2,L,14,AD,60,58,11,11,74,20,19,-,-,-,-,-,-,2060
,2,L,15,AD,60,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,23-April-2018,13:02,SS,28M+,PL,8.2,PV,8.2,CL,120,+0,RL,124,SA,90,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,64,16,3,4,52,11,12,-,-,-,-,-,-,34
,48,S,90,A,64,-,-,-,-,-,-,152,3,41,-,-,-,153
,48,S,91,BC,42,63,4,9,45,8,6,-,-,-,-,-,-,71
,48,S,213,A,64,-,-,-,-,-,-,152,3,41,-,-,-,153
,48,L,23,A,64,16,3,4,52,11,12,-,-,-,-,-,-,300
,48,L,49,A,64,-,-,-,-,-,-,152,3,41,-,-,-,1240
A=<54,B=28,C=#22
Monday,23-April-2018,13:03,SS,23M+,PL,6.4,PV,6.4,CL,120,+0,RL,103,SA,108,DS,111
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,78,82,28,31,67,22,23,52,19,18,-,-,-,70
,152,S,131,A,78,58,12,15,83,22,24,-,-,-,-,-,-,74
,152,S,132,C,44,62,6,8,56,10,10,40,7,7,-,-,-,64
,193,L,57,ABCE,105,21,6,9,78,26,27,0,0,0,-,-,-,720
,193,L,58,AE,83,111,22,28,74,16,22,41,12,13,-,-,-,1520
A=<63,B=1,C=37,D=1
Monday,23-April-2018,13:03,SS,3M+,PL,7.2,PV,7.2,CL,91,-3,RL,80,SA,200,DS,37
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,63,16,4,4,-,-,-,-,-,-,-,-,-,25
,145,S,10,C,16,10,2,1,7,2,0,0,0,0,-,-,-,36
,145,S,133,AB,48,7,2,2,66,11,11,-,-,-,-,-,-,61
,145,S,204,AB,48,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,48,7,2,2,66,11,11,-,-,-,-,-,-,61
,145,S,212,AC,63,16,4,4,-,-,-,-,-,-,-,-,-,25
,145,L,4,AB,48,7,2,2,66,11,11,-,-,-,-,-,-,680
A=<53,B=#23,C=22
Monday,23-April-2018,13:04,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,136,DS,171
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,46,10,10,38,10,8,30,7,6,-,-,-,49
,354,S,31,B,53,43,9,8,155,9,32,9,2,2,-,-,-,96
,182,S,34,A,67,14,4,3,32,8,7,-,-,-,-,-,-,49
,2,L,14,AD,67,7,2,2,29,10,9,-,-,-,-,-,-,1600
,2,L,15,AD,67,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,23-April-2018,13:04,SS,28M+,PL,2.2,PV,2.2,CL,118,+0,RL,115,SA,47,DS,98
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,88,4,2,1,20,8,6,-,-,-,-,-,-,30
,48,S,90,A,88,-,-,-,-,-,-,0,0,0,-,-,-,84
,48,S,91,BC,43,74,6,11,39,7,6,-,-,-,-,-,-,73
,48,S,213,A,88,-,-,-,-,-,-,0,0,0,-,-,-,84
,48,L,23,A,88,4,2,1,20,8,6,-,-,-,-,-,-,280
,48,L,49,A,88,-,-,-,-,-,-,0,0,0,-,-,-,680
A=<37,B=44,C=#22
Monday,23-April-2018,13:05,SS,3M+,PL,2.2,PV,2.2,CL,93,+1,RL,76,SA,206,DS,95
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,88,51,8,17,-,-,-,-,-,-,-,-,-,34
,145,S,10,C,23,51,3,5,96,9,10,0,0,0,-,-,-,59
,145,S,133,AB,90,24,9,10,46,15,14,-,-,-,-,-,-,57
,145,S,204,AB,90,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,90,24,9,10,46,15,14,-,-,-,-,-,-,57
,145,S,212,AC,88,51,8,17,-,-,-,-,-,-,-,-,-,34
,145,L,4,AB,90,24,9,10,46,15,14,-,-,-,-,-,-,760
A=<38,B=#23,C=37
Monday,23-April-2018,13:05,SS,23M+,PL,6.4,PV,4.4,CL,120,+0,RL,104,SA,108,DS,89
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,77,82,29,30,77,29,26,60,20,21,-,-,-,75
,152,S,131,A,77,36,11,9,91,14,26,-,-,-,-,-,-,84
,152,S,132,C,45,85,10,11,59,10,10,64,12,11,-,-,-,72
,193,L,57,ABCE,77,6,2,2,58,15,15,0,0,0,-,-,-,680
,193,L,58,AE,55,89,14,15,75,14,15,42,9,9,-,-,-,1380
A=<63,B=1,C=37,D=1
Monday,23-April-2018,13:06,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,20,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,44,12,10,41,12,9,47,7,10,-,-,-,50
,354,S,31,B,36,45,8,6,52,7,7,21,3,3,-,-,-,87
,182,S,34,A,74,31,7,7,58,11,15,-,-,-,-,-,-,50
,2,L,14,AD,67,42,3,9,43,12,13,-,-,-,-,-,-,1500
,2,L,15,AD,67,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,23-April-2018,13:06,SS,28M+,PL,2.2,PV,2.3,CL,113,+0,RL,107,SA,47,DS,75
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,81,19,5,6,17,6,5,-,-,-,-,-,-,27
,48,S,90,A,81,-,-,-,-,-,-,0,0,0,-,-,-,33
,48,S,91,BC,45,55,6,9,20,4,3,-,-,-,-,-,-,72
,48,S,213,A,81,-,-,-,-,-,-,0,0,0,-,-,-,33
,48,L,23,A,81,19,5,6,17,6,5,-,-,-,-,-,-,320
,48,L,49,A,81,-,-,-,-,-,-,0,0,0,-,-,-,280
A=<37,B=44,C=#22
Monday,23-April-2018,13:06,SS,3M+,PL,1.2,PV,22.2,CL,90,+0,RL,75,SA,201,DS,93
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,87,63,10,20,-,-,-,-,-,-,-,-,-,49
,145,S,10,C,34,85,8,11,44,6,7,12,2,1,-,-,-,72
,145,S,133,AB,78,11,5,4,46,11,12,-,-,-,-,-,-,50
,145,S,204,AB,78,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,78,11,5,4,46,11,12,-,-,-,-,-,-,50
,145,S,212,AC,87,63,10,20,-,-,-,-,-,-,-,-,-,49
,145,L,4,AB,78,11,5,4,46,11,12,-,-,-,-,-,-,680
A=<34,B=#23,C=40
Monday,23-April-2018,13:07,SS,23M+,PL,8.4,PV,8.4,CL,120,+0,RL,104,SA,108,DS,77
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,76,79,25,29,72,22,24,56,19,19,-,-,-,81
,152,S,131,A,76,49,14,12,82,16,23,-,-,-,-,-,-,85
,152,S,132,C,45,52,5,7,89,15,16,58,10,10,-,-,-,82
,193,L,57,ABCE,52,0,0,0,21,4,4,0,0,0,-,-,-,460
,193,L,58,AE,30,30,3,3,77,8,8,41,5,5,-,-,-,1020
A=<58,B=1,C=42,D=1
Monday,23-April-2018,13:08,SS,3M+,PL,1.2,PV,22.2,CL,92,+0,RL,74,SA,200,DS,78
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,58,64,7,14,-,-,-,-,-,-,-,-,-,61
,145,S,10,C,36,74,9,11,33,5,5,23,3,2,-,-,-,82
,145,S,133,AB,47,38,9,8,52,8,8,-,-,-,-,-,-,49
,145,S,204,AB,47,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,47,38,9,8,52,8,8,-,-,-,-,-,-,49
,145,S,212,AC,58,64,7,14,-,-,-,-,-,-,-,-,-,61
,145,L,4,AB,47,38,9,8,52,8,8,-,-,-,-,-,-,700
A=<32,B=#23,C=43
Monday,23-April-2018,13:08,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,102,SA,15,DS,141
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,70,10,19,21,7,6,44,6,11,-,-,-,57
,354,S,31,B,51,60,10,11,56,11,11,8,2,2,-,-,-,78
,182,S,34,A,84,15,5,4,44,13,13,-,-,-,-,-,-,46
,2,L,14,AD,76,55,8,14,51,16,17,-,-,-,-,-,-,1760
,2,L,15,AD,76,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,23-April-2018,13:08,SS,28M+,PL,3.2,PV,3.3,CL,99,+0,RL,97,SA,47,DS,75
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,55,19,3,4,24,5,5,-,-,-,-,-,-,21
,48,S,90,A,55,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,35,0,0,0,16,3,2,-,-,-,-,-,-,48
,48,S,213,A,55,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,55,19,3,4,24,5,5,-,-,-,-,-,-,280
,48,L,49,A,55,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<38,B=40,C=#22
Monday,23-April-2018,13:09,SS,23M+,PL,8.4,PV,8.4,CL,120,+0,RL,103,SA,108,DS,134
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,76,79,25,29,72,22,24,56,19,19,-,-,-,80
,152,S,131,A,76,49,14,12,82,16,23,-,-,-,-,-,-,84
,152,S,132,C,45,52,5,7,89,15,16,58,10,10,-,-,-,88
,193,L,57,ABCE,105,18,7,8,63,20,22,0,0,0,-,-,-,560
,193,L,58,AE,83,73,15,18,98,20,30,134,14,43,-,-,-,1640
A=<58,B=1,C=42,D=1
Monday,23-April-2018,13:10,SS,3M+,PL,1.2,PV,19.2,CL,91,+0,RL,74,SA,200,DS,48
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,55,31,6,6,-,-,-,-,-,-,-,-,-,49
,145,S,10,C,29,56,6,6,25,4,3,0,0,0,-,-,-,68
,145,S,133,AB,51,44,12,11,66,11,12,-,-,-,-,-,-,57
,145,S,204,AB,51,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,51,44,12,11,66,11,12,-,-,-,-,-,-,57
,145,S,212,AC,55,31,6,6,-,-,-,-,-,-,-,-,-,49
,145,L,4,AB,51,44,12,11,66,11,12,-,-,-,-,-,-,740
A=<34,B=#23,C=41
Monday,23-April-2018,13:10,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,102,SA,136,DS,170
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,41,11,9,43,13,9,16,5,3,-,-,-,53
,354,S,31,B,45,36,5,6,49,10,9,0,0,0,-,-,-,53
,182,S,34,A,76,64,8,14,57,9,15,-,-,-,-,-,-,56
,2,L,14,AD,75,49,11,12,53,18,17,-,-,-,-,-,-,2100
,2,L,15,AD,75,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,23-April-2018,13:10,SS,28M+,PL,3.2,PV,8.2,CL,101,+0,RL,105,SA,90,DS,154
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,72,16,5,4,25,6,6,-,-,-,-,-,-,23
,48,S,90,A,72,-,-,-,-,-,-,154,2,47,-,-,-,69
,48,S,91,BC,43,65,7,10,15,4,2,-,-,-,-,-,-,51
,48,S,213,A,72,-,-,-,-,-,-,154,2,47,-,-,-,69
,48,L,23,A,72,16,5,4,25,6,6,-,-,-,-,-,-,320
,48,L,49,A,72,-,-,-,-,-,-,154,2,47,-,-,-,760
A=<38,B=40,C=#22
Monday,23-April-2018,13:11,SS,3M+,PL,1.2,PV,0.2,CL,88,-2,RL,74,SA,201,DS,48
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,59,13,3,3,-,-,-,-,-,-,-,-,-,30
,145,S,10,C,23,36,3,3,41,6,4,44,5,3,-,-,-,55
,145,S,133,AB,61,29,10,8,49,10,10,-,-,-,-,-,-,55
,145,S,204,AB,61,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,61,29,10,8,49,10,10,-,-,-,-,-,-,55
,145,S,212,AC,59,13,3,3,-,-,-,-,-,-,-,-,-,30
,145,L,4,AB,61,29,10,8,49,10,10,-,-,-,-,-,-,760
A=<33,B=#23,C=41
Monday,23-April-2018,13:11,SS,23M+,PL,4.4,PV,4.4,CL,120,+0,RL,104,SA,108,DS,136
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,63,92,25,28,84,23,24,90,21,26,-,-,-,85
,152,S,131,A,63,87,19,18,86,21,20,-,-,-,-,-,-,84
,152,S,132,C,43,66,9,8,68,11,12,14,4,2,-,-,-,80
,193,L,57,ABCE,79,11,3,4,39,10,10,0,0,0,-,-,-,520
,193,L,58,AE,57,43,9,7,93,8,19,136,9,30,-,-,-,1760
A=<66,B=1,C=34,D=1
Monday,23-April-2018,13:12,SS,28M+,PL,7.2,PV,7.3,CL,98,+0,RL,98,SA,47,DS,68
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,45,29,5,5,87,10,14,-,-,-,-,-,-,53
,48,S,90,A,45,-,-,-,-,-,-,0,0,0,-,-,-,51
,48,S,91,BC,35,33,5,4,25,6,3,-,-,-,-,-,-,40
,48,S,213,A,45,-,-,-,-,-,-,0,0,0,-,-,-,51
,48,L,23,A,45,29,5,5,87,10,14,-,-,-,-,-,-,480
,48,L,49,A,45,-,-,-,-,-,-,0,0,0,-,-,-,560
A=<48,B=30,C=#22
Monday,23-April-2018,13:12,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,102,SA,20,DS,144
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,76,49,16,12,36,13,9,33,9,8,-,-,-,52
,354,S,31,B,49,41,8,7,66,12,13,0,0,0,-,-,-,59
,182,S,34,A,84,26,7,6,0,0,0,-,-,-,-,-,-,43
,2,L,14,AD,67,49,7,11,59,15,17,-,-,-,-,-,-,2160
,2,L,15,AD,67,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,23-April-2018,13:13,SS,3M+,PL,1.2,PV,20.2,CL,85,+0,RL,73,SA,200,DS,35
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,79,60,8,17,-,-,-,-,-,-,-,-,-,38
,145,S,10,C,34,80,9,11,43,5,6,15,3,2,-,-,-,63
,145,S,133,AB,70,12,5,4,46,11,11,-,-,-,-,-,-,51
,145,S,204,AB,70,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,70,12,5,4,46,11,11,-,-,-,-,-,-,51
,145,S,212,AC,79,60,8,17,-,-,-,-,-,-,-,-,-,38
,145,L,4,AB,70,12,5,4,46,11,11,-,-,-,-,-,-,700
A=<30,B=#23,C=43
Monday,23-April-2018,13:13,SS,28M+,PL,7.3,PV,2.3,CL,95-21,RL,90,SA,47,DS,68
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,68,0,0,0,18,5,4,-,-,-,-,-,-,42
,48,S,90,A,68,-,-,-,-,-,-,0,0,0,-,-,-,34
,48,S,91,BC,41,57,4,8,51,9,7,-,-,-,-,-,-,51
,48,S,213,A,68,-,-,-,-,-,-,0,0,0,-,-,-,34
,48,L,23,A,68,0,0,0,18,5,4,-,-,-,-,-,-,360
,48,L,49,A,68,-,-,-,-,-,-,0,0,0,-,-,-,380
A=<47,B=30,C=#22
Monday,23-April-2018,13:13,SS,23M+,PL,4.4,PV,4.4,CL,120,+0,RL,105,SA,108,DS,91
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,77,98,33,36,91,31,31,63,20,22,-,-,-,92
,152,S,131,A,77,42,12,11,48,16,14,-,-,-,-,-,-,68
,152,S,132,C,42,80,10,10,73,12,12,50,9,8,-,-,-,78
,193,L,57,ABCE,59,4,2,1,37,8,7,0,0,0,-,-,-,440
,193,L,58,AE,37,20,3,2,63,6,8,91,7,13,-,-,-,1460
A=<66,B=1,C=34,D=1
Monday,23-April-2018,13:14,SS,3M+,PL,5.2,PV,5.2,CL,85,+0,RL,73,SA,200,DS,19
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,49,71,4,13,-,-,-,-,-,-,-,-,-,55
,145,S,10,C,23,34,4,3,38,4,4,0,0,0,-,-,-,53
,145,S,133,AB,51,34,8,8,89,13,16,-,-,-,-,-,-,66
,145,S,204,AB,51,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,51,34,8,8,89,13,16,-,-,-,-,-,-,66
,145,S,212,AC,49,71,4,13,-,-,-,-,-,-,-,-,-,55
,145,L,4,AB,51,34,8,8,89,13,16,-,-,-,-,-,-,800
A=<44,B=#23,C=29
Monday,23-April-2018,13:14,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,102,SA,20,DS,153
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,71,60,9,14,39,10,9,68,8,15,-,-,-,56
,354,S,31,B,53,93,11,18,76,14,16,29,6,6,-,-,-,74
,182,S,34,A,79,55,14,13,0,0,0,-,-,-,-,-,-,47
,2,L,14,AD,70,40,8,9,64,19,20,-,-,-,-,-,-,2160
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,23-April-2018,13:15,SS,28M+,PL,8.3,PV,8.3,CL,82,+0,RL,80,SA,47,DS,45
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,63,0,0,0,26,5,6,-,-,-,-,-,-,37
,48,S,90,A,63,-,-,-,-,-,-,71,3,19,-,-,-,32
,48,S,91,BC,35,0,0,0,26,4,3,-,-,-,-,-,-,38
,48,S,213,A,63,-,-,-,-,-,-,71,3,19,-,-,-,32
,48,L,23,A,63,0,0,0,26,5,6,-,-,-,-,-,-,300
,48,L,49,A,63,-,-,-,-,-,-,71,3,19,-,-,-,320
A=<45,B=28,C=#22
Monday,23-April-2018,13:15,SS,23M+,PL,8.4,PV,8.4,CL,120,+0,RL,104,SA,108,DS,85
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,87,57,24,24,52,22,20,51,21,20,-,-,-,78
,152,S,131,A,87,13,5,4,32,14,10,-,-,-,-,-,-,49
,152,S,132,C,42,39,3,5,53,9,9,85,10,13,-,-,-,80
,193,L,57,ABCE,109,14,6,6,63,23,23,0,0,0,-,-,-,560
,193,L,58,AE,87,85,15,22,69,16,22,57,16,19,-,-,-,1440
A=<58,B=1,C=42,D=1
Monday,23-April-2018,13:15,SS,3M+,PL,1.2,PV,1.2,CL,85,+0,RL,70,SA,201,DS,102
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,80,27,8,8,-,-,-,-,-,-,-,-,-,49
,145,S,10,C,25,63,5,6,48,5,5,18,2,1,-,-,-,58
,145,S,133,AB,56,18,5,5,37,7,7,-,-,-,-,-,-,56
,145,S,204,AB,56,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,56,18,5,5,37,7,7,-,-,-,-,-,-,56
,145,S,212,AC,80,27,8,8,-,-,-,-,-,-,-,-,-,49
,145,L,4,AB,56,18,5,5,37,7,7,-,-,-,-,-,-,680
A=<33,B=#23,C=40
Monday,23-April-2018,13:16,SS,10M+,PL,4.2,PV,4.2,CL,120,+0,RL,103,SA,23,DS,95
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,66,11,14,39,9,8,53,7,11,-,-,-,63
,354,S,31,B,53,77,12,15,74,13,15,22,3,4,-,-,-,80
